Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-10-05,239.15,INVEST,0,418.0,0.0
2020-12-18,333.45,EXIT,139382.1,0.0,0.39382100000000003
2021-04-05,429.95,INVEST,0,324.0,0.0
2021-04-07,499.35,-,161789.4,0.0,0.16076167599713298
