Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-24,803.55,INVEST,0,124.0,0.0
2019-01-25,1090.1,EXIT,135172.4,0.0,0.3517239999999999
2019-04-08,1184.6,INVEST,0,114.0,0.0
2019-05-30,1363.5,EXIT,155439.0,0.0,0.1499314948909689
2020-01-23,2158.1,INVEST,0,72.0,0.0
2020-03-17,2533.1,EXIT,182383.19999999998,0.0,0.17334259741763638
2020-04-16,2812.3,INVEST,0,64.0,0.0
2021-02-19,4306.35,EXIT,275606.4,0.0,0.511139183872199
2021-03-30,4193.4,INVEST,0,65.0,0.0
2021-04-07,4263.05,-,277098.25,0.0,0.00541297299337017
