Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-17,1003.8,INVEST,0,99.0,0.0
2019-07-19,1174.45,EXIT,116270.55,0.0,0.16270550000000003
2019-09-06,1090.15,INVEST,0,106.0,0.0
2019-11-19,1152.4,EXIT,122154.40000000001,0.0,0.050604817815001354
2020-01-16,1301.0,INVEST,0,93.0,0.0
2020-03-11,1440.1,EXIT,133929.3,0.0,0.09639358058326167
2020-05-06,1268.05,INVEST,0,105.0,0.0
2020-08-28,1912.1,EXIT,200770.5,0.0,0.4990782450143473
2020-09-24,1839.7,INVEST,0,109.0,0.0
2021-04-07,2581.95,-,281432.55,0.0,0.4017624601223785
