Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-09,1254.9,INVEST,0,79.0,0.0
2019-09-24,1461.1,EXIT,115426.9,0.0,0.15426899999999993
2020-03-12,1201.9,INVEST,0,96.0,0.0
2020-03-20,1235.3,EXIT,118588.79999999999,0.0,0.02739309467723723
2020-03-24,1142.45,INVEST,0,103.0,0.0
2020-04-15,1478.2,EXIT,152254.6,0.0,0.283886842602337
2020-06-19,1368.7,INVEST,0,111.0,0.0
2020-06-23,1509.35,EXIT,167537.84999999998,0.0,0.10037956160273627
2020-11-18,1428.9,INVEST,0,117.0,0.0
2020-12-18,1611.25,EXIT,188516.25,0.0,0.1252158840524695
2020-12-24,1533.8,INVEST,0,122.0,0.0
2020-12-28,1616.6,EXIT,197225.19999999998,0.0,0.046197343730314935
