Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-05-08,472.25,INVEST,0,211.0,0.0
2020-10-08,390.45,EXIT,82384.95,0.0,-0.17615050000000002
2020-12-21,464.0,INVEST,0,177.0,0.0
2021-04-07,505.0,-,89385.0,0.0,0.08496758206444263
