Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-07,181.2,INVEST,0,551.0,0.0
2018-06-08,190.75,EXIT,105103.25,0.0,0.0510325
2018-08-29,183.9,INVEST,0,571.0,0.0
2019-06-28,196.85,EXIT,112401.34999999999,0.0,0.0694374341421411
2020-03-19,171.8,INVEST,0,654.0,0.0
2020-03-20,186.9,EXIT,122232.6,0.0,0.08746558648984212
2020-03-24,149.65,INVEST,0,816.0,0.0
2020-11-24,209.95,EXIT,171319.19999999998,0.0,0.40158353827047755
2021-02-17,239.25,INVEST,0,716.0,0.0
2021-04-07,274.65,-,196649.4,0.0,0.14785383074401476
