Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-04-27,1906.05,INVEST,0,52.0,0.0
2018-05-02,2065.9,EXIT,107426.8,0.0,0.07426800000000003
2018-05-03,2013.0,INVEST,0,53.0,0.0
2018-05-08,2189.95,EXIT,116067.34999999999,0.0,0.08043197786772005
2018-05-24,1871.5,INVEST,0,62.0,0.0
2018-05-30,2405.5,EXIT,149141.0,0.0,0.28495222816752525
2018-05-31,2338.7,INVEST,0,63.0,0.0
2018-06-04,2257.4,EXIT,142216.2,0.0,-0.04643122950764705
2018-07-13,2199.1,INVEST,0,64.0,0.0
2018-08-10,2981.8,EXIT,190835.2,0.0,0.34186681967314553
2018-08-17,2812.6,INVEST,0,67.0,0.0
2019-05-20,4537.3,EXIT,303999.10000000003,0.0,0.5929928021664768
2019-05-28,3729.75,INVEST,0,81.0,0.0
2019-07-19,4687.4,EXIT,379679.39999999997,0.0,0.24894909228349663
2019-09-19,4284.45,INVEST,0,88.0,0.0
2019-11-07,4660.85,EXIT,410154.80000000005,0.0,0.08026614032786632
2020-03-23,3094.1,INVEST,0,132.0,0.0
2020-03-26,3433.75,EXIT,453255.0,0.0,0.10508276387354225
2021-03-01,6603.45,INVEST,0,68.0,0.0
2021-04-07,6194.3,-,421212.4,0.0,-0.07069442146253208
