Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Laurus Labs Ltd.,540222,30,0.05350875145985402,-0.08748968351933825,0.1417896942631747,0.048827287729116466 to 0.06109574096975093
Tube Investments Of India Ltd.,540762,30,0.03783225721153845,-0.07682740273203043,0.055025583219962454,0.03492570315048582 to 0.03991399922913098
Equitas Holdings Ltd.,539844,30,0.0334921823899371,-0.07910914990989028,0.2899510082037971,0.03084264431244218 to 0.04320327444084482
Endurance Technologies Ltd.,540153,30,0.033336433566433565,-0.16316642037453705,0.0938172509770243,0.027897047033345036 to 0.03646396612101456
Vakrangee Ltd.,511431,30,0.03127579244730679,-0.23407030580693958,0.23653560677659638,0.02395505814481132 to 0.038673630991249396
TCI Express Ltd.,540212,30,0.030953089743589735,-0.29658455920314086,0.030953089743589735,0.02177288126601191 to 0.030953089743589735
Affle (India) Ltd.,542752,30,0.030460040697674422,0.030460040697674422,0.1565548555737547,0.030460040697674422 to 0.03522870796986954
RBL Bank Ltd.,540065,30,0.030053371293819513,-0.11129685935125444,0.09349005262643902,0.026708525455900255 to 0.03286306255768061
Deepak Fertilisers & Petrochemicals Corpn. Ltd.,500645,30,0.02768674445676275,-0.13935237539438544,0.15905653571719722,0.023828530849775525 to 0.03209050211534274
Dishman Carbogen Amcis Ltd.,540701,30,0.025127986607142855,-0.220798595601786,0.0351350072043245,0.019579762453985225 to 0.02601085859761499
Lemon Tree Hotels Ltd.,541233,30,0.02486120218579235,-0.12902922196467065,0.1152717192117999,0.02165338061065319 to 0.027726995703420788
PNC Infratech Ltd.,539150,30,0.024538929333333327,-0.14148937721009883,0.16677964314062307,0.02106693150455737 to 0.028631523210599624
Alok Industries Ltd.,521070,30,0.0242854706959707,-0.3523817939758881,0.17228763677647915,0.015727712964575685 to 0.02846955705018393
Ircon International Ltd.,541956,30,0.019522210884353734,0.019522210884353734,0.11059789968562259,0.019522210884353734 to 0.021681326405383058
V-Mart Retail Ltd.,534976,30,0.01893884980620155,0.01893884980620155,0.5492179864264947,0.01893884980620155 to 0.029340406761997378
Advanced Enzyme Technologies Ltd.,540025,30,0.018870959459459456,-0.16832866627851495,0.15604215484236986,0.01569443602225272 to 0.021815624637456513
Minda Industries Ltd.,532539,30,0.01865154653802496,-0.04183618133162143,0.0958732644246254,0.01787123705494497 to 0.020439731191193234
Indus Towers Ltd.,534816,30,0.018553702752293573,-0.13399650868904608,0.11423906461771623,0.01606757136023189 to 0.02067326039991074
L&T Technology Services Ltd.,540115,30,0.01619577083333333,-0.041433680834179656,0.18983552191232617,0.015524720433761482 to 0.019270303442251595
Procter & Gamble Health Ltd.,500126,30,0.015898981747787613,-0.18616151249785354,0.12249884103199238,0.012939203258443704 to 0.017846588585480393
