Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-10-22,127.05,INVEST,0,787.0,0.0
2019-10-24,138.85,EXIT,109274.95,0.0,0.09274949999999997
2020-02-07,112.65,INVEST,0,970.0,0.0
2020-02-27,107.65,EXIT,104420.5,0.0,-0.044424179558078015
2020-03-12,83.0,INVEST,0,1258.0,0.0
2020-03-16,90.05,EXIT,113282.9,0.0,0.08487222336610142
2020-03-24,65.5,INVEST,0,1729.0,0.0
2020-03-31,77.6,EXIT,134170.4,0.0,0.18438352125519386
2020-04-20,75.75,INVEST,0,1771.0,0.0
2020-04-21,86.95,EXIT,153988.45,0.0,0.14770806377561682
2020-04-27,66.1,INVEST,0,2329.0,0.0
2020-06-08,68.9,EXIT,160468.1,0.0,0.042078805261043885
2020-06-09,65.5,INVEST,0,2449.0,0.0
2020-06-10,73.6,EXIT,180246.4,0.0,0.12325378065796247
2020-11-12,105.25,INVEST,0,1712.0,0.0
2020-11-19,126.25,EXIT,216140.0,0.0,0.19913629342943884
