Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-30,585.85,INVEST,0,170.0,0.0
2018-06-04,621.75,EXIT,105697.5,0.0,0.056975
2020-08-04,404.95,INVEST,0,261.0,0.0
2020-10-08,439.55,EXIT,114722.55,0.0,0.08538565245157173
