Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-17,26.1,INVEST,0,3831.0,0.0
2020-03-11,13.85,EXIT,53059.35,0.0,-0.4694065
2020-03-13,12.05,INVEST,0,4403.0,0.0
2020-06-29,20.27,EXIT,89248.81,0.0,0.6820562257170508
2020-07-20,16.85,INVEST,0,5296.0,0.0
2020-07-31,17.95,EXIT,95063.2,0.0,0.06514809553203006
2020-09-21,15.05,INVEST,0,6316.0,0.0
2020-09-29,15.8,EXIT,99792.8,0.0,0.04975216487557757
2020-10-16,10.21,INVEST,0,9774.0,0.0
2021-02-19,21.64,EXIT,211509.36000000002,0.0,1.1194851732790343
2021-02-24,18.83,INVEST,0,11232.0,0.0
2021-04-07,16.65,-,187012.8,0.0,-0.11581785316734931
