Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-20,260.65,INVEST,0,383.0,0.0
2018-09-07,207.05,EXIT,79300.15000000001,0.0,-0.20699849999999992
2018-10-15,177.55,INVEST,0,446.0,0.0
2018-10-16,205.7,EXIT,91742.2,0.0,0.1568981899782029
2020-03-25,101.85,INVEST,0,900.0,0.0
2020-04-01,107.95,EXIT,97155.0,0.0,0.05900011118111407
2020-04-28,117.85,INVEST,0,824.0,0.0
2021-02-19,317.0,EXIT,261208.0,0.0,1.6885698111265504
2021-03-01,307.8,INVEST,0,848.0,0.0
2021-04-07,314.3,-,266526.4,0.0,0.020360785274570546
