Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Glaxosmithkline Pharmaceuticals Ltd.,500660,90,0.04802806851119489,-0.11726265716444534,0.16640803891859693,0.04239616957909616 to 0.05602032520519085
IFCI Ltd.,500106,90,0.04735191971153847,0.04735191971153847,0.7047293508177689,0.04735191971153847 to 0.0807222073498261
Cyient Limited,532175,90,0.0465543460620525,-0.10146929666279868,0.16329096439225835,0.0418305093105395 to 0.05415625012717599
LIC Housing Finance Ltd.,500253,90,0.04651859219858155,-0.06283924501212179,0.4064335923834722,0.04359539898579591 to 0.06542531073847282
Alembic Pharmaceuticals Ltd.,533573,90,0.046312921847246884,-0.19418737464952635,0.15612837364979334,0.037319537141381316 to 0.053543683014227524
L&T Technology Services Ltd.,540115,90,0.045860603448275854,-0.04493151674533267,0.23463782047077864,0.04380001697648859 to 0.05662123548685397
Schneider Electric Infrastructure Ltd.,534139,90,0.045633214555765605,-0.11722382957617207,0.18024222881152593,0.04028391438966764 to 0.05385824685513137
TCI Express Ltd.,540212,90,0.044693074074074066,0.044693074074074066,0.3467489216950685,0.044693074074074066 to 0.06019034931649707
UFLEX Ltd.,500148,90,0.04313589739027282,-0.13477380603119202,0.19627272094322668,0.03732230832241479 to 0.0516022973413895
Force Motors Ltd.,500033,90,0.0424700770609319,-0.017465463077755247,0.39606927289413396,0.04172831749811477 to 0.059291169602213034
Nava Bharat Ventures Ltd.,513023,90,0.0418725506555423,-0.12122563011419771,0.2977330215903661,0.036796524317835526 to 0.05433939168391257
Tata Power Co. Ltd.,500400,90,0.04061228317535545,-0.1861019097944648,0.2818322628519251,0.03305425971530819 to 0.05205813484224905
Hathway Cable & Datacom Ltd.,533162,90,0.0385525750755287,-0.3121778655632709,0.37637451849695136,0.026517314476482395 to 0.05306278195639838
Spicejet Ltd.,500285,90,0.03796938975903616,-0.45064647312517075,0.4077709366594146,0.02085861817741154 to 0.05345220338546472
Prism Johnson Ltd.,500338,90,0.03795563233532934,-0.1340182736430538,0.34473232534140036,0.03286888401471803 to 0.05104016573009066
Indusind Bank Ltd.,532187,90,0.037599429752066114,0.037599429752066114,0.5522838102224094,0.037599429752066114 to 0.058364986077727006
Tata Motors Ltd.,500570,90,0.03689215761511216,-0.033175733329766,0.7139446079248892,0.0356682332321135 to 0.06323111461913662
Sun Pharma Advanced Research Company Ltd.,532872,90,0.034141754761904765,-0.09152445902490723,0.19777086568097513,0.03101694912716038 to 0.040893999157034226
Aarti Industries Ltd.,524208,90,0.030480830154946334,-0.06048208996287457,0.23871832110760877,0.02863728584337177 to 0.0377571627555013
Whirlpool Of India Ltd.,500238,90,0.030379537366548033,-0.09244466906918647,0.19980637968733578,0.027571111088222515 to 0.036449562744334134
Dixon Technologies (India) Ltd.,540699,90,0.030045078481012656,0.030045078481012656,0.7085805135494102,0.030045078481012656 to 0.05133443562072094
Thyrocare Technologies Ltd.,539871,90,0.02957716409266408,-0.0805681968808941,0.059076192293440494,0.02719418531286781 to 0.03132447032609695
Wipro Ltd.,507685,90,0.029164913223140493,-0.14131797907607774,0.23641442620904932,0.025043386626517103 to 0.036059919448225966
Indraprastha Gas Ltd.,532514,90,0.02860364875739645,-0.08804598533670414,0.17525677845982066,0.026085212318326487 to 0.033616632090814
Crompton Greaves Consumer Electricals Ltd.,539876,90,0.02856124224806201,-0.027368469612594072,0.24638635761336633,0.027779564757497984 to 0.035598342694474996
JK Tyre & Industries Ltd.,530007,90,0.0282651971496437,-0.2133914665755334,0.2620125381144558,0.022233645276834642 to 0.03567103319512733
Advanced Enzyme Technologies Ltd.,540025,90,0.02778684647302902,-0.08130731729200703,0.17799916335380267,0.02552757253030216 to 0.03273288189746875
Adani Green Energy Ltd.,541450,90,0.027698403846153834,0.027698403846153834,0.8062216664589769,0.027698403846153834 to 0.05002945715325371
Asian Paints Ltd.,500820,90,0.027310777385159003,-0.09254870807817046,0.07953139714426169,0.02478320022155202 to 0.029482841667696606
Venky's (India) Ltd.,523261,90,0.026960723668639053,-0.40997279342286796,0.3380661103295789,0.015907560473505066 to 0.03607523065096647
Tasty Bite Eatables Ltd.,519091,90,0.02643471315789473,-0.15356394669634843,0.31069403892792063,0.022375294275582523 to 0.0346478209568221
JSW Steel Ltd.,500228,90,0.02621255365566037,-0.04904525268966938,0.10182978713854364,0.02492695233797699 to 0.028881772414773917
L&T Finance Holdings Ltd.,533519,90,0.025473129893238432,-0.10042286802573556,0.23602767769932675,0.02291504513176733 to 0.0314854935856728
Rites Ltd.,541556,90,0.024801485,-0.02210349683481951,0.12319349700122648,0.024253285454803677 to 0.027856866667973466
Tata Metaliks Ltd.,513434,90,0.024650780502392344,-0.09307464386580303,0.22726773366609232,0.022356417886118096 to 0.030253107520271345
Wockhardt Ltd.,532300,90,0.024511879596678526,0.024511879596678526,0.32808639913994553,0.024511879596678526 to 0.03255389390970468
Sundram Fasteners Ltd.,500403,90,0.024007193779904304,-0.061190420202750104,0.14695520134817966,0.02253818350462311 to 0.027535175775634906
GE Power India Ltd.,532309,90,0.023354121749408985,-0.055111517440385754,0.09726147593624852,0.02206704066131154 to 0.025625578099951342
Trent Ltd.,500251,90,0.023184184769775667,-0.15012980645125065,0.32438960002672707,0.019703547597559212 to 0.030704893194188933
Federal Bank Ltd.,500469,90,0.022934774078478003,-0.08935372245152294,0.22252187958366218,0.020885466640981298 to 0.02803826311424758
Info Edge (India) Ltd.,532777,90,0.022546728080568717,-0.09029424140934368,0.170794053538019,0.020510888372271018 to 0.026397575163468526
Mahanagar Gas Ltd.,539957,90,0.0222534105691057,-0.06788639020194685,0.26937484826346136,0.020742706855887263 to 0.028247919664503053
Garware Technical Fibres Ltd.,509557,90,0.022228981212121208,-0.07172596720519882,0.32729567468556303,0.02063458603469562 to 0.029504430615515123
Ircon International Ltd.,541956,90,0.022019965909090902,0.022019965909090902,0.2843097318679322,0.022019965909090902 to 0.028280456512445543
Tata Consumer Products Ltd.,500800,90,0.021822632109004737,-0.12849697552245767,0.08280673971738453,0.019018489885058356 to 0.023629693126003333
Torrent Pharmaceuticals Ltd.,500420,90,0.021699722550177096,-0.10810090785191166,0.16467176510406314,0.019353962842368354 to 0.025273054164783204
Heidelberg Cement India Ltd.,500292,90,0.021292966467065865,0.021292966467065865,4.316882466426042,0.021292966467065865 to 0.11321220006694017
Aarti Drugs Ltd.,524348,90,0.02116919642857143,-0.1230106344407335,0.3227318812372638,0.01856516014529235 to 0.02800117101624545
Ashoka Buildcon Ltd.,533271,90,0.020660855519480516,-0.22953275966451447,0.3707516844497478,0.015918512335064337 to 0.02832090250550079
Vaibhav Global Ltd.,532156,90,0.020602284159613057,-0.3423916666561687,1.622098175491792,0.013548233749279158 to 0.05402121170588484
Bajaj Auto Ltd,532977,90,0.01991871717171717,-0.0442418422110414,0.20013049586561443,0.019037476429559698 to 0.023905059916299858
UPL Ltd.,512070,90,0.01966991113744076,0.01966991113744076,0.32233507980002163,0.01966991113744076 to 0.026010213513587056
United Breweries Ltd.,532478,90,0.01966828360849057,-0.20253018455244368,0.10273570967832543,0.015684862499433173 to 0.021688918683163423
Jamna Auto Inds. Ltd.,520051,90,0.019188301413881746,-0.09022065362075307,0.1786757015115591,0.017457120318449315 to 0.02261678462982231
GMM Pfaudler Ltd.,505255,90,0.01838033333333333,-0.13217829487086905,0.2455836457321162,0.01595085221417513 to 0.022894242603104867
Johnson Controls - Hitachi Air Conditioning India Ltd.,523398,90,0.018334290101578745,-0.14787959810071918,0.2509908241416127,0.015623022649895287 to 0.022936028684225406
Motherson Sumi Systems Ltd.,517334,90,0.017589903091557668,-0.24949511083190146,0.27474629075503276,0.013201308270207083 to 0.022422663720703624
Sunteck Realty Ltd.,512179,90,0.017463949940405246,-0.3222864131859939,0.6793191157833992,0.011835556154052287 to 0.02932754497200689
Castrol India Ltd.,500870,90,0.01677271352313167,0.01677271352313167,0.2618880246983716,0.01677271352313167 to 0.02116528633653629
Eicher Motors Ltd.,505200,90,0.01660817989386794,0.01660817989386794,0.5811208655715226,0.01660817989386794 to 0.026259539769360036
Karnataka Bank Ltd.,532652,90,0.016156560768398266,-0.06836642795741037,0.3824313138034951,0.015051994420586044 to 0.02233533552960282
TVS Motor Co. Ltd.,532343,90,0.016139267857142856,0.016139267857142856,0.4983346210661343,0.016139267857142856 to 0.024182023789016984
Tata Communications Ltd.,500483,90,0.01567512351543943,-0.04238401560131351,0.1117219843986864,0.015010748835808527 to 0.017426379420278835
Equitas Holdings Ltd.,539844,90,0.015267557251908396,0.015267557251908396,0.11310281024680383,0.015267557251908396 to 0.016994360882703206
Welspun India Ltd.,514162,90,0.015239096969696967,0.015239096969696967,0.2550953923081522,0.015239096969696967 to 0.01912652038960379
Raymond Ltd.,500330,90,0.015023813017751476,-0.0858944640625651,0.3693962788643047,0.013733350650415525 to 0.02057355364086197
Syngene International Ltd.,539268,90,0.01475315789473684,0.01475315789473684,0.137635327542638,0.01475315789473684 to 0.016783713613867202
TVS Srichakra Ltd.,509243,90,0.014426974514563099,0.014426974514563099,0.7902818023753896,0.014426974514563099 to 0.025828349936755833
Larsen & Toubro Ltd.,500510,90,0.013924017647058818,0.013924017647058818,0.22971563254186173,0.013924017647058818 to 0.01712258216837698
Astrazeneca Pharma India Ltd.,506820,90,0.013917844155844156,-0.07834252566056106,0.09690858424262473,0.012827485092925245 to 0.015266602728696501
ICICI Bank Ltd.,532174,90,0.01369986497641509,0.01369986497641509,0.30696085580866866,0.01369986497641509 to 0.017905187254038675
Atul Ltd.,500027,90,0.013650933570581246,-0.06712190141516107,0.18638539010985136,0.012734656953231779 to 0.016195268149497698
Coforge Ltd.,532541,90,0.012926779620853078,-0.15310298747936216,0.2966143475794157,0.010947651042413136 to 0.0167610479243953
Kotak Mahindra Bank Ltd.,500247,90,0.012857553003533565,-0.04276009828863732,0.1563472035058042,0.012307762773351105 to 0.01486779545956369
TeamLease Services Ltd.,539658,90,0.012841927536231881,0.012841927536231881,1.6387502541458963,0.012841927536231881 to 0.03388663954995506
Vakrangee Ltd.,511431,90,0.012749995306633288,-0.12765760146791244,0.4014964677768613,0.011122361487061342 to 0.017869073386418112
Shipping Corpn. Of India Ltd.,523598,90,0.012445014354066985,-0.17759999829601728,0.13695019337064937,0.010234779825990779 to 0.014149361476356965
Astral Ltd.,532830,90,0.012244337112171837,-0.03694066330412602,0.9953761346561738,0.011792023177528883 to 0.024432058058312577
Varun Beverages Ltd.,540180,90,0.012100174887892372,0.012100174887892372,0.4042283832789117,0.012100174887892372 to 0.016991409020217195
eClerx Services Ltd,532927,90,0.011874109068627452,-0.07837971834393384,0.14756010423671126,0.010943419744243281 to 0.013626253840512196
Bajaj Holdings & Investment Ltd.,500490,90,0.011477497048406136,-0.0596659181696838,0.18227519473356618,0.010792681648723148 to 0.013569560057958296
Bombay Dyeing & Mfg. Co. Ltd.,500020,90,0.01137937154861945,0.01137937154861945,2.06849798932598,0.01137937154861945 to 0.034917578716732046
Ceat Ltd.,500878,90,0.010995876491646777,0.010995876491646777,1.336021930824484,0.010995876491646777 to 0.025686608633124254
Esab India Ltd.,500133,90,0.010524987966305653,-0.13449736695391137,0.2672047901297366,0.00910940479761594 to 0.013337315166960358
Vinati Organics Ltd.,524200,90,0.010483448028673834,-0.016797192728493275,0.09930952727150666,0.010307355531677057 to 0.011524554296576842
Solar Industries India Ltd.,532725,90,0.010470131235154386,-0.052624865073931625,0.269810632802402,0.00991914199159803 to 0.013295083969235585
Hindustan Petroleum Corpn. Ltd.,500104,90,0.010430280338849485,-0.06672277039269506,0.21096876085963914,0.009734343138668989 to 0.012630743657355217
Maruti Suzuki India Ltd.,532500,90,0.010403205535924616,-0.019971290007953037,0.11073271208824102,0.010195440101154323 to 0.011555180699328952
Cera Sanitaryware Ltd.,532443,90,0.010131195360195359,-0.029129387532611368,0.2578026420312797,0.009836079844379633 to 0.012743044290988766
Muthoot Finance Ltd.,533398,90,0.009926282682512728,0.009926282682512728,0.1945362385459356,0.009926282682512728 to 0.011857304378312415
Titan Company Ltd.,500114,90,0.009624883707201888,-0.12558699366086012,0.024140262981651915,0.008416123498079008 to 0.009857230931061558
Gujarat Gas Ltd.,539336,90,0.009485571428571428,-0.0040927029498199,0.06646154125994722,0.009446749802404987 to 0.010115997125445605
Dabur India Ltd.,500096,90,0.009371048099762466,-0.0076645955516309325,0.06134152717045737,0.009299222806182906 to 0.009945882501389707
City Union Bank Ltd.,532210,90,0.009060171917733282,0.009060171917733282,0.20590052746984924,0.009060171917733282 to 0.010925666094562081
Ipca Laboratories Ltd.,524494,90,0.008534469267139478,-0.061859441255561885,0.15344918361126647,0.008006531766861466 to 0.009844076608737474
NCC Ltd.,500294,90,0.008072274731823597,-0.21560525672875633,0.2696222405974468,0.0063318498658837185 to 0.01024873953173603
Minda Industries Ltd.,532539,90,0.007986536991869912,-0.0470828559666412,0.2765270928748202,0.007610508021009449 to 0.01019503084836891
Poly Medicure Ltd.,531768,90,0.007890669891172913,-0.06959167675039588,0.19650522700129894,0.007341544942762326 to 0.009441227769330162
Hindustan Unilever Ltd.,500696,90,0.007723876768867922,-0.019614546209340333,0.056185742945175886,0.007572376431069712 to 0.00815784852354375
Motilal Oswal Financial Services Ltd,532892,90,0.007703231325301203,0.007703231325301203,0.8268459336348432,0.007703231325301203 to 0.014072616822475048
Grindwell Norton Ltd.,506076,90,0.007480660692951015,-0.09251240409063442,0.992396728907804,0.006788606788059806 to 0.01490444389470479
Aegis Logistics Ltd.,500003,90,0.0073888299763033155,-0.022521456244555253,0.4071479055085727,0.007222422765293542 to 0.010397176625314168
Havells India Ltd.,517354,90,0.007345499410377355,-0.04351311860766488,0.1601614417356595,0.007025873823301072 to 0.00852196518621183
Oil & Natural Gas Corpn. Ltd.,500312,90,0.007289698816568045,-0.04105017131834376,0.07611905419402284,0.0069904554312887985 to 0.007844583795844491
Linde India Ltd.,523457,90,0.00711375325443787,-0.0587739131817817,0.19514123463250643,0.006695650138264921 to 0.008501939847379885
Tata Elxsi Ltd.,500408,90,0.0070854365407319935,0.0070854365407319935,0.8867821602483307,0.0070854365407319935 to 0.013368675262624771
Cadila Healthcare Ltd.,532321,90,0.0066715023612750925,0.0066715023612750925,0.5582513263179475,0.0066715023612750925 to 0.010395877402990233
DCB Bank Ltd.,532772,90,0.006067199640287772,-0.021680856533041915,0.188656787587249,0.005935657555329369 to 0.0072118180340749755
Exide Industries Ltd.,500086,90,0.006053473840665867,0.006053473840665867,0.357921154694889,0.006053473840665867 to 0.0082201401876323
Divi's Laboratories Ltd.,532488,90,0.005970544758539457,-0.0828220050106904,0.0580179949893095,0.0054760522706311515 to 0.006316943794423848
Mahindra Logistics Ltd.,540768,90,0.005875838926174496,-0.0098892876029787,0.0360907123970212,0.005817731065124779 to 0.006087902138950281
JK Paper Ltd.,532162,90,0.005719161016949151,-0.035424996884581,0.2199143163283472,0.00551655975574131 to 0.0069768864019632585
Fortis Healthcare Ltd.,532843,90,0.0056832862232779145,-0.0680069480560375,0.19447419857722098,0.00529678327230386 to 0.006788538756834848
Bayer CropScience Ltd.,506285,90,0.005640816037735843,-0.053878133271476066,0.20203632450956027,0.005336899399494831 to 0.006780465777234574
NHPC Ltd.,533098,90,0.005603477477477475,0.005603477477477475,0.14368597634573546,0.005603477477477475 to 0.006408618609760165
Delta Corp Ltd.,532848,90,0.005503372891566266,0.005503372891566266,0.7706854974906345,0.005503372891566266 to 0.009744742566379486
CCL Products (India) Ltd.,519600,90,0.005242150295857982,0.005242150295857982,0.2442994533349084,0.005242150295857982 to 0.0065228047474355155
Larsen & Toubro Infotech Ltd.,540005,90,0.005186902892561986,0.005186902892561986,0.5725271625109024,0.005186902892561986 to 0.008156545687860093
Supreme Industries Ltd.,509930,90,0.005175536599763866,-0.03311891648988056,0.1616198631075895,0.005004128435325966 to 0.006012006116526022
Balrampur Chini Mills Ltd.,500038,90,0.005173962962962963,0.005173962962962963,0.394049008391651,0.005173962962962963 to 0.007212757937973647
Hindustan Zinc Ltd.,500188,90,0.005105033057851239,-0.029975293520367836,0.19610724356945042,0.004952008193510967 to 0.0061061670191573676
Nesco Ltd.,505355,90,0.004823833135391924,-0.017073899238122737,0.13971353788959628,0.0047414714944967245 to 0.005497787928926594
Bharti Airtel Ltd.,532454,90,0.004761919716646987,0.004761919716646987,0.17963439883010254,0.004761919716646987 to 0.005617324302224082
Orient Refractories Limited,534076,90,0.004559051724137931,0.004559051724137931,0.6375368806809312,0.004559051724137931 to 0.0074656153392078485
Infosys Ltd.,500209,90,0.004499886336866895,-0.030990801458417577,0.15177593296216432,0.0043604312528156075 to 0.005182860783868565
Housing Development Finance Corpn. Ltd.,500010,90,0.004133119103773583,-0.026028541491563497,0.0904568113371654,0.004025540041691438 to 0.004506987878777664
Mishra Dhatu Nigam Ltd.,541195,90,0.003942290598290611,0.003942290598290611,0.1478768345916289,0.003942290598290611 to 0.004525264053006165
Balmer Lawrie & Co. Ltd.,523319,90,0.003911596366508674,-0.015998436461755455,0.25358807586754706,0.0038490169405750512 to 0.004903530562662097
Power Grid Corporation of India Ltd.,532898,90,0.0038853292978208195,0.0038853292978208195,0.09498030763526288,0.0038853292978208195 to 0.004254359069792141
Navin Fluorine International Ltd.,532504,90,0.0037438524881516578,0.0037438524881516578,1.622111043913014,0.0037438524881516578 to 0.009816796955963679
Emami Ltd.,531162,90,0.003718475768321506,-0.05805730853740368,0.06256400286955285,0.003502591073351205 to 0.003951118496961135
Coal India Ltd.,533278,90,0.003696325079872201,-0.041238233170207694,0.17981549362906743,0.003543895164355545 to 0.0043609815987229236
Mahindra & Mahindra Ltd.,500520,90,0.003507636792452829,0.003507636792452829,0.21235025692672244,0.003507636792452829 to 0.004252484366535811
JM Financial Ltd.,523405,90,0.003022498795180722,0.003022498795180722,0.6235691979961919,0.003022498795180722 to 0.004907235944836021
ITC Ltd.,500875,90,0.0030191635071090033,0.0030191635071090033,0.07460340800954926,0.0030191635071090033 to 0.0032444033940773978
Narayana Hrudayalaya Ltd.,539551,90,0.002997772241992892,-0.07396630877001902,0.1213085762209569,0.002776038094719454 to 0.0033614277245037558
Canara Bank,532483,90,0.0029509982248520704,-0.0323313657093385,0.37009658098093223,0.0028555884220367693 to 0.004043152578350622
Birla Corporation Ltd.,500335,90,0.0029099120095124843,0.0029099120095124843,0.29443101979628067,0.0029099120095124843 to 0.0037666803699906897
ABB India Ltd.,500002,90,0.0029031360424028266,0.0029031360424028266,0.07108664130393995,0.0029031360424028266 to 0.0031095102329056564
Indian Bank,532814,90,0.002808186982248521,0.002808186982248521,0.9096670854721615,0.002808186982248521 to 0.005362702249851398
Voltas Ltd.,500575,90,0.0026726972909305066,-0.08208004009003143,0.0026726972909305066,0.002453322190142412 to 0.0026726972909305066
Shriram Transport Finance Co. Ltd.,511218,90,0.0025923474676089525,-0.07788290458100866,0.1975357662867166,0.002390447917148345 to 0.003104428811104516
Rallis India Ltd.,500355,90,0.002536767139479905,0.002536767139479905,0.2700559905624732,0.002536767139479905 to 0.0032218363021584823
Godrej Consumer Products Ltd.,532424,90,0.0024290943917851427,0.0024290943917851427,0.08639785336654651,0.0024290943917851427 to 0.002638962932860096
Indian Hotels Co. Ltd.,500850,90,0.0024109876117468245,-0.038387680067778075,0.060239214151406685,0.002318435390659711 to 0.00255622361080723
NOCIL Ltd.,500730,90,0.0024065218712029175,0.0024065218712029175,0.22532976036627622,0.0024065218712029175 to 0.0029487828677572736
VST Industries Ltd.,509966,90,0.0023550837320574164,-0.0033980144896254,0.1910537010360764,0.0023470811234116043 to 0.002805031195316841
Cholamandalam Investment & Finance Co. Ltd.,511243,90,0.0020403635280095366,0.0020403635280095366,0.21394697851971883,0.0020403635280095366 to 0.0024768931399090106
Trident Ltd.,521064,90,0.002027965640096622,0.002027965640096622,0.38530469417966623,0.002027965640096622 to 0.002809350320860922
Godfrey Phillips India Ltd.,500163,90,0.0017368488095238102,0.0017368488095238102,0.2228645120737807,0.0017368488095238102 to 0.002123930772004261
KSB Ltd.,500249,90,0.0016579317102137783,-0.09781556513863907,0.1708115302908018,0.0014957601830179472 to 0.0019411255627530398
REC Ltd.,532955,90,0.0015546546134663352,0.0015546546134663352,0.3466688880015257,0.0015546546134663352 to 0.002093604999543151
Sterlite Technologies Ltd.,532374,90,0.0015392999999999997,0.0015392999999999997,0.14659647018044716,0.0015392999999999997 to 0.001764955946548762
State Bank of India,500112,90,0.0014465141509433955,0.0014465141509433955,0.06026903937698201,0.0014465141509433955 to 0.0015336941692659647
Future Consumer Ltd.,533400,90,0.0011440008620717487,-0.015361538289708168,0.21948532553366634,0.0011264272490255744 to 0.0013950922636943614
Finolex Cables Ltd.,500144,90,0.0011433894862604482,0.0011433894862604482,0.20626298495447362,0.0011433894862604482 to 0.0013792284146620904
Rajesh Exports Ltd.,531500,90,0.0011045314353499399,0.0011045314353499399,0.36619419339999865,0.0011045314353499399 to 0.0015090044334028537
Aurobindo Pharma Ltd.,524804,90,0.0010060945626477536,-0.04459486722079258,0.18053699479029023,0.0009612279092149157 to 0.0011877318514630303
Bharat Heavy Electricals Ltd.,500103,90,0.000860034360189573,0.000860034360189573,0.22410427963467133,0.000860034360189573 to 0.0010527717409409226
Chennai Petroleum Corpn. Ltd.,500110,90,0.0007679952494061753,0.0007679952494061753,0.30756316275880874,0.0007679952494061753 to 0.0010042022972972786
Great Eastern Shipping Company Ltd.,500620,90,0.0006598047337278113,-0.020046761194227783,0.15076607221065932,0.0006465777857959489 to 0.0007592809018579534
KPR Mills Ltd.,532889,90,0.000515085234093636,0.000515085234093636,0.4783974333596801,0.000515085234093636 to 0.0007615006880455013
JTEKT India Ltd.,520057,90,0.00043881796116504955,0.00043881796116504955,0.3199950697889708,0.00043881796116504955 to 0.0005792375452727135
Marico Ltd.,531642,90,0.0003759226190476191,0.0003759226190476191,0.08051935101293103,0.0003759226190476191 to 0.00040619166436441464
Multi Commodity Exchange India,534091,90,0.0003540805243445693,0.0003540805243445693,0.1438802853729123,0.0003540805243445693 to 0.00040502573123225627
Ashok Leyland Ltd.,500477,90,0.00033302366504854694,0.00033302366504854694,0.09369978104110373,0.00033302366504854694 to 0.0003642279095451017
Bharat Forge Ltd.,500493,90,0.0002484068396226416,0.0002484068396226416,0.21776875833396836,0.0002484068396226416 to 0.0003025020886489295
Navneet Education Ltd.,508989,90,0.0001983319327731086,-0.03594995048589137,0.06752923698419494,0.00019120190961014423 to 0.00021172513686287727
Persistent Systems Ltd.,533179,90,0.00017961847988077508,-0.07344916408676605,0.07291478470882076,0.00016642565267899654 to 0.00019271532267100744
Jammu & Kashmir Bank Ltd.,532209,90,1.1638954869359855e-06,1.1638954869359855e-06,0.11246675700448032,1.1638954869359855e-06 to 1.2947950378438265e-06
Hindustan Aeronautics Ltd.,541154,90,0.0,0.0,0.0,-
ICICI Securities Ltd.,541179,90,0.0,0.0,0.0,-
Bandhan Bank Ltd.,541153,90,0.0,0.0,0.0,-
V-Guard Industries Ltd.,532953,90,0.0,0.0,0.0,-
Amber Enterprises India Ltd.,540902,90,0.0,0.0,0.0,-
Century Plyboards (India) Ltd.,532548,90,0.0,0.0,0.0,-
National Thermal Power Corp. Ltd.,532555,90,0.0,0.0,0.0,-
