Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-07,1328.95,INVEST,0,75.0,0.0
2018-07-12,1397.2,EXIT,104790.0,0.0,0.0479
2019-03-11,1542.2,INVEST,0,67.0,0.0
2019-07-30,1583.05,EXIT,106064.34999999999,0.0,0.012160988643954493
2019-09-19,1574.35,INVEST,0,67.0,0.0
2020-02-28,1912.75,EXIT,128154.25,0.0,0.20826884810966184
2020-06-04,1070.45,INVEST,0,119.0,0.0
2020-06-05,1241.5,EXIT,147738.5,0.0,0.1528177957422403
2020-11-04,1114.8,INVEST,0,132.0,0.0
2020-12-21,1334.7,EXIT,176180.4,0.0,0.19251515346372133
2021-01-29,1417.85,INVEST,0,124.0,0.0
2021-04-07,1141.1,-,141496.4,0.0,-0.19686639376457313
