Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-04-22,86.25,INVEST,0,1159.0,0.0
2019-04-25,91.9,EXIT,106512.1,0.0,0.06512100000000005
2019-08-22,90.05,INVEST,0,1182.0,0.0
2020-01-23,94.25,EXIT,111403.5,0.0,0.04592342090710815
2020-03-16,79.2,INVEST,0,1406.0,0.0
2020-08-11,104.65,EXIT,147137.9,0.0,0.320765505572087
2020-08-31,94.0,INVEST,0,1565.0,0.0
2020-09-03,107.4,EXIT,168081.0,0.0,0.14233654279420874
2021-02-09,172.4,INVEST,0,974.0,0.0
2021-02-10,185.05,EXIT,180238.7,0.0,0.07233238736085584
2021-03-10,174.0,INVEST,0,1035.0,0.0
2021-03-12,185.7,EXIT,192199.5,0.0,0.06636088697932235
2021-03-31,168.05,INVEST,0,1143.0,0.0
2021-04-01,182.35,EXIT,208426.05,0.0,0.08442555781882881
