Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-04-09,75.01,INVEST,0,1333.0,0.0
2020-04-20,86.09,EXIT,114757.97,0.0,0.1475797
2020-05-29,84.41000000000001,INVEST,0,1359.0,0.0
2020-06-24,99.57,EXIT,135315.63,0.0,0.17913927895378423
2020-06-25,96.92000000000002,INVEST,0,1396.0,0.0
2020-09-18,108.49,EXIT,151452.03999999998,0.0,0.11925015609800563
2020-10-21,100.24,INVEST,0,1510.0,0.0
2021-01-22,120.05,EXIT,181275.5,0.0,0.19691685896076425
2021-02-01,118.55,INVEST,0,1529.0,0.0
2021-02-05,135.51,EXIT,207194.78999999998,0.0,0.1429828631006395
