Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-09,320.5,INVEST,0,312.0,0.0
2019-07-30,400.6,EXIT,124987.20000000001,0.0,0.24987200000000012
2019-08-14,444.55,INVEST,0,281.0,0.0
2019-11-07,540.8,EXIT,151964.8,0.0,0.21584290231319667
2019-12-19,515.25,INVEST,0,294.0,0.0
2020-03-03,725.4,EXIT,213267.6,0.0,0.40340131398850276
2020-04-01,465.55,INVEST,0,458.0,0.0
2020-07-24,577.7,EXIT,264586.60000000003,0.0,0.2406319572218191
2020-10-26,635.6,INVEST,0,416.0,0.0
2020-11-24,773.85,EXIT,321921.60000000003,0.0,0.21669653716401358
