Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Cyient Limited,532175,90,0.04200797854588797,-0.09890187807111618,0.31227585233072547,0.03785331057372849 to 0.05512605585099596
Nava Bharat Ventures Ltd.,513023,90,0.04168821718377088,-0.11939762217329204,0.28604729300179155,0.036710743179384865 to 0.053613018859259315
Thyrocare Technologies Ltd.,539871,90,0.04113816538461536,-0.0700897105510394,0.034819262075533874,0.038254803280206875 to 0.04257056594644894
Tata Power Co. Ltd.,500400,90,0.03995586938534279,-0.18095739711318606,0.2836710028732798,0.03272555926197672 to 0.05129019092455676
Rites Ltd.,541556,90,0.03909404411764705,-0.010293349503632681,0.08009970257970053,0.038691635458033675 to 0.04222546542410827
Vaibhav Global Ltd.,532156,90,0.03890471004842615,-0.3111310224132571,1.71318159571902,0.026800247834368005 to 0.10555554329017465
Spicejet Ltd.,500285,90,0.03833385096153847,-0.4508093686108441,0.4057971687678916,0.021052591813145113 to 0.0538896191497011
Hathway Cable & Datacom Ltd.,533162,90,0.0381959754147813,-0.30753754619098,0.3932173203853871,0.02644927886134846 to 0.05321529451688772
Prism Johnson Ltd.,500338,90,0.03758149163679809,-0.1315359157382799,0.35149694548286436,0.03263817571954134 to 0.05079127115382243
Indusind Bank Ltd.,532187,90,0.03746571344339622,0.03746571344339622,0.45521692789507257,0.03746571344339622 to 0.05452074041849617
Tata Motors Ltd.,500570,90,0.03684865271226414,-0.03283712092108701,0.7138356853294318,0.03563864904737238 to 0.06315253597458943
Hindustan Aeronautics Ltd.,541154,90,0.034889399999999994,-0.0624758238149725,0.12364539047074168,0.03270965599258989 to 0.03920331348628989
Sun Pharma Advanced Research Company Ltd.,532872,90,0.0341011581450654,-0.09183635918977726,0.1974589655161051,0.030969431936867773 to 0.04083473755529111
Alembic Pharmaceuticals Ltd.,533573,90,0.03333104795737123,-0.17409858468514555,0.07824679713303608,0.02752815968192019 to 0.03593909570512316
Adani Green Energy Ltd.,541450,90,0.03271571153846153,0.03271571153846153,0.7970911240957389,0.03271571153846153 to 0.05879311482424576
Whirlpool Of India Ltd.,500238,90,0.03056614691943128,-0.09253548743355293,0.1998433000168097,0.027737693615276116 to 0.036674586588609066
Aarti Industries Ltd.,524208,90,0.030221272348033356,-0.06048207784424074,0.23881946402744234,0.028393427001327604 to 0.03743870041241805
Ashoka Buildcon Ltd.,533271,90,0.029205540584415577,-0.1321406122140528,0.2624839721282724,0.025346302571548535 to 0.03687152688516644
JK Tyre & Industries Ltd.,530007,90,0.028231667852906282,-0.21347619185167777,0.26203245133847214,0.022204878910046418 to 0.035629280985776855
Wipro Ltd.,507685,90,0.027952602715466356,-0.1411176770594999,0.22834006587638025,0.024007996352492674 to 0.034335301860932234
Advanced Enzyme Technologies Ltd.,540025,90,0.027672024793388404,-0.09665148336805303,0.1195540436931323,0.024997482549309873 to 0.030980327254614602
Motherson Sumi Systems Ltd.,517334,90,0.027595863420427552,-0.22212485573816304,0.16493514829188485,0.021466136239195032 to 0.03214739124591837
Tasty Bite Eatables Ltd.,519091,90,0.026660816272965873,-0.1504596040374706,0.3098338225196963,0.022649440413219674 to 0.03492123889031421
Mahanagar Gas Ltd.,539957,90,0.02610727327935223,-0.06184419631667043,0.2666756552510647,0.024492689945371005 to 0.0330694474879421
JSW Steel Ltd.,500228,90,0.026009698113207542,-0.0551226423568328,0.09538677318198617,0.024575974826304012 to 0.028490679287664005
Venky's (India) Ltd.,523261,90,0.025954756501182032,-0.24285380544598836,0.18696144786100982,0.01965154511544597 to 0.03080729535552298
L&T Finance Holdings Ltd.,533519,90,0.025473129893238435,-0.10067622904997515,0.23573346138373738,0.022908591233486993 to 0.03147799897524908
Wockhardt Ltd.,532300,90,0.024285822867298575,0.024285822867298575,0.33128415027539804,0.024285822867298575 to 0.03233133105963042
Sundram Fasteners Ltd.,500403,90,0.024007193779904304,-0.057732382448542376,0.14839588309046878,0.0226212012870866 to 0.027569762501397213
Glaxosmithkline Pharmaceuticals Ltd.,500660,90,0.023535055726061002,-0.09637567081737314,0.19725405385704417,0.021266848942737615 to 0.028177440875777976
GE Power India Ltd.,532309,90,0.023375714539007095,-0.05519334940826588,0.1021315141536967,0.022085530558787793 to 0.02576311165930047
Trent Ltd.,500251,90,0.023211589243498806,-0.15092504649526298,0.322543459977052,0.019708379057694802 to 0.030698335549663034
Asian Paints Ltd.,500820,90,0.022488010588235297,-0.08251801322207099,0.10983429334184387,0.020632344633177223 to 0.024957965339858022
Garware Technical Fibres Ltd.,509557,90,0.022419129696969697,-0.07173402446943912,0.3260359847429591,0.020810915298703745 to 0.02972857272480133
Syngene International Ltd.,539268,90,0.02218781699346404,0.02218781699346404,0.011330667141015808,0.02218781699346404 to 0.022439219762402755
Bajaj Auto Ltd,532977,90,0.022049779040404036,-0.067059550477465,0.1672285310029587,0.020571130769827112 to 0.02573713119827063
Ircon International Ltd.,541956,90,0.022019965909090902,0.022019965909090902,0.28431905742785313,0.022019965909090902 to 0.028280661860957085
Torrent Pharmaceuticals Ltd.,500420,90,0.021699722550177096,-0.10122600405696094,0.14934946297600596,0.01950314634727794 to 0.02494056445977437
Heidelberg Cement India Ltd.,500292,90,0.021292966467065865,0.021292966467065865,4.316627978458684,0.021292966467065865 to 0.11320678126318494
Federal Bank Ltd.,500469,90,0.02094723186682521,-0.08251147554995066,0.22078946006782502,0.019218844856806513 to 0.025572159880617087
Tata Metaliks Ltd.,513434,90,0.020618404904306217,-0.020715303656458673,0.25925820170567665,0.020191288385801698 to 0.025963895481836148
GMM Pfaudler Ltd.,505255,90,0.020209908273381295,-0.12458366821651376,0.24114547890715787,0.017692083766364185 to 0.02508343628263556
Jindal Stainless (Hisar) Ltd.,539597,90,0.02004364190249814,-0.0713768482458584,0.3246968508493462,0.0186129899161292 to 0.026551749307791285
United Breweries Ltd.,532478,90,0.019691504722550178,-0.20248812226081103,0.10277777196995817,0.0157042089067911 to 0.02171535370466979
UPL Ltd.,512070,90,0.01966991113744076,0.01966991113744076,0.3595184095771673,0.01966991113744076 to 0.02674160630609767
Info Edge (India) Ltd.,532777,90,0.019446280213270134,-0.09061625751760025,0.2123346357061413,0.017684131077705032 to 0.023575399038194392
Jamna Auto Inds. Ltd.,520051,90,0.019163669448010266,-0.08551427708858446,0.19099109045398427,0.017524902108799076 to 0.022823759572985446
Vakrangee Ltd.,511431,90,0.018858968337253035,-0.11232334796256178,0.24094792271003815,0.016740665874492827 to 0.023402997582568537
Johnson Controls - Hitachi Air Conditioning India Ltd.,523398,90,0.01831256700904133,-0.14795090994755156,0.25111780234444214,0.015603206056578152 to 0.022911178591637122
Sunteck Realty Ltd.,512179,90,0.017463949940405246,-0.32247022157945904,0.6793241727412703,0.011832346133470187 to 0.029327633286466
Grindwell Norton Ltd.,506076,90,0.01706732756563245,-0.11916513596364431,0.8690142368037843,0.015033497155737806 to 0.03189907820436073
Eicher Motors Ltd.,505200,90,0.01665429964580875,0.01665429964580875,0.5809055405662734,0.01665429964580875 to 0.02632887458430998
TVS Motor Co. Ltd.,532343,90,0.016101777380952375,0.016101777380952375,0.49947332599879185,0.016101777380952375 to 0.024144185683908772
Tata Communications Ltd.,500483,90,0.015637978672985782,-0.04238872635014186,0.11171727364985805,0.014975104674347232 to 0.017385011015726377
Raymond Ltd.,500330,90,0.015446270094562644,-0.08595289423225314,0.3678461190960368,0.014118618474841886 to 0.021128120603356684
Welspun India Ltd.,514162,90,0.015277848668280872,0.015277848668280872,0.2557416348280049,0.015277848668280872 to 0.019185030663361878
Castrol India Ltd.,500870,90,0.01520493838862559,0.01520493838862559,0.2652143579078528,0.01520493838862559 to 0.019237506360393387
Bharti Airtel Ltd.,532454,90,0.015184700471698112,-0.14071852440675017,0.13974807915895043,0.01304793182776227 to 0.017306733195221934
Karnataka Bank Ltd.,532652,90,0.014886845292207788,-0.06559514944477528,0.39333287208735085,0.013910340450504169 to 0.020742330907311934
TVS Srichakra Ltd.,509243,90,0.014835682424242415,0.014835682424242415,0.7907655862365744,0.014835682424242415 to 0.02656722953366811
Maharashtra Scooters Ltd.,500266,90,0.014444529661016945,-0.1406873101859873,0.20465123623674755,0.01241236763610676 to 0.017400620513002434
Equitas Holdings Ltd.,539844,90,0.01438004389312977,0.01438004389312977,0.11371039410288529,0.01438004389312977 to 0.016015204351434345
Astrazeneca Pharma India Ltd.,506820,90,0.013934295508274231,-0.07845278556023777,0.0969231183466584,0.012841111210830609 to 0.015284850880900005
Larsen & Toubro Ltd.,500510,90,0.01392401764705882,0.01392401764705882,0.2211932994037082,0.01392401764705882 to 0.01700391705136722
Emami Ltd.,531162,90,0.013829997048406133,-0.07273866509872337,0.062049633816370416,0.012824021524785787 to 0.014688143300941219
Atul Ltd.,500027,90,0.013662603080568709,-0.06728473462524502,0.18623715536046398,0.012743318458002589 to 0.016207087413112938
Tata Consumer Products Ltd.,500800,90,0.013540822485207094,-0.09383436095020294,0.15621181249366822,0.012270228060567549 to 0.015656058908276312
Godrej Properties Ltd.,533150,90,0.013345176811594205,-0.06477755886801055,0.23679650579920689,0.012480708835077153 to 0.016505268049852313
TeamLease Services Ltd.,539658,90,0.012841927536231881,0.012841927536231881,1.6307606575121372,0.012841927536231881 to 0.033784037728940605
Mahindra Holidays & Resorts India Ltd,533088,90,0.01253416201117318,-0.0672990446555577,0.2828831761536651,0.011690624882263242 to 0.01607986557131846
Coforge Ltd.,532541,90,0.012524972781065088,-0.15057337170564658,0.317707509406566,0.010639045398898669 to 0.016504250688722306
Shipping Corpn. Of India Ltd.,523598,90,0.012430145758661885,-0.17783168453024553,0.13671850713642103,0.010219671999442554 to 0.014129576730274252
Astral Ltd.,532830,90,0.0122297431466031,-0.036552360392056824,0.9938509899512037,0.011782717167606177 to 0.024384285479703543
Varun Beverages Ltd.,540180,90,0.012100174887892374,0.012100174887892374,0.40476330484797335,0.012100174887892374 to 0.016997881664754147
Canara Bank,532483,90,0.0119861404028436,0.0119861404028436,0.5491025024981594,0.0119861404028436 to 0.018567760093339318
eClerx Services Ltd,532927,90,0.011859575275397797,-0.07825720400712967,0.14768261857351545,0.01093147807363308 to 0.013611028407238265
S H Kelkar and Company Ltd,539450,90,0.011464352718061493,-0.09844517306554486,0.1343279398786692,0.01033574253064748 to 0.013004335600721114
Bajaj Holdings & Investment Ltd.,500490,90,0.011463962264150942,-0.05968139999164129,0.18174555886601465,0.010779776946775068 to 0.013547486492667958
Bombay Dyeing & Mfg. Co. Ltd.,500020,90,0.011352115568862276,0.011352115568862276,2.06683125884423,0.011352115568862276 to 0.03481502288059908
Aarti Drugs Ltd.,524348,90,0.01108827380952381,-0.12310269140581392,0.10615989262779946,0.009723277460526831 to 0.0122654037665705
Ceat Ltd.,500878,90,0.011009013739545999,0.011009013739545999,1.3391339709492343,0.011009013739545999 to 0.02575155802481891
Esab India Ltd.,500133,90,0.010524987966305653,-0.13490237593156748,0.259284690734567,0.009105142082999864 to 0.013253956216134254
Hindustan Petroleum Corpn. Ltd.,500104,90,0.010417965958284137,-0.06676097169633437,0.21093023393017524,0.009722452427809756 to 0.012615429954941613
National Aluminium Co. Ltd.,532234,90,0.010361261077844311,-0.09130058964385102,0.20464935969720918,0.009415271831983242 to 0.012481686523080765
Maruti Suzuki India Ltd.,532500,90,0.010227775882352939,-0.019967670940903133,0.11138382423219342,0.01002355101907681 to 0.011366984673519206
Solar Industries India Ltd.,532725,90,0.01016577494061757,-0.05497822192764712,0.2708496248372008,0.009606878709865783 to 0.012919171269463256
Cera Sanitaryware Ltd.,532443,90,0.010118840243902435,-0.029186708519672765,0.25780848598791983,0.00982350460314652 to 0.012727563127136557
Titan Company Ltd.,500114,90,0.009624883707201888,-0.12364992462064586,0.02371866014593883,0.008434767562323892 to 0.009853173052797195
NCC Ltd.,500294,90,0.009354850835322193,-0.20716074324190167,0.29034231390095533,0.007416892983359722 to 0.012070959873047923
Exide Industries Ltd.,500086,90,0.009306915576694403,0.009306915576694403,0.3109504317143743,0.009306915576694403 to 0.012200904993196763
Dabur India Ltd.,500096,90,0.009286790380047504,-0.007694269599382533,0.061796139843379394,0.009215335311150465 to 0.009860678177069069
City Union Bank Ltd.,532210,90,0.009049282288024471,0.009049282288024471,0.20620131363741603,0.009049282288024471 to 0.010915256183290919
Gujarat Gas Ltd.,539336,90,0.00891719601328903,-0.0215793008904351,0.04201316064802642,0.008724769157419278 to 0.009291835601925284
Manappuram Finance Ltd.,531213,90,0.008870431515151513,0.008870431515151513,0.25727892126443774,0.008870431515151513 to 0.011152606566519766
Trident Ltd.,521064,90,0.008613187710843373,0.008613187710843373,0.4021756060866052,0.008613187710843373 to 0.012077201698789506
Ipca Laboratories Ltd.,524494,90,0.008524393152302242,-0.061950067296272684,0.15341888195596115,0.007996306422857232 to 0.009832196019081503
NOCIL Ltd.,500730,90,0.008518685297691371,-0.023433074796309898,0.1694073853321763,0.008319066307944344 to 0.009961813500440918
Brigade Enterprises Ltd.,532929,90,0.008029879402129384,-0.2506479109305782,0.3384695739330754,0.006017206904961174 to 0.010747749262102094
KPR Mills Ltd.,532889,90,0.00799786930455635,0.00799786930455635,0.28691490165260886,0.00799786930455635 to 0.010292577189503554
Linde India Ltd.,523457,90,0.007994030141843972,-0.05811581291529314,0.1747690503388739,0.007529450581681353 to 0.009391139198114375
Minda Industries Ltd.,532539,90,0.007967105028386044,-0.06417234091625065,0.27647153732639485,0.00745583724838888 to 0.010169782803624784
Poly Medicure Ltd.,531768,90,0.007871633293124245,-0.06886828078920994,0.19587182551535454,0.007329527441223671 to 0.009413464476035933
Hindustan Unilever Ltd.,500696,90,0.007714779151943459,-0.0193482282946425,0.056774144743802483,0.0075655118436689095 to 0.008152779140182366
Tata Elxsi Ltd.,500408,90,0.007590700708382525,0.007590700708382525,0.8838923743213821,0.007590700708382525 to 0.014300063180277753
Kotak Mahindra Bank Ltd.,500247,90,0.007511347058823525,-0.05226894837780955,0.210372168060141,0.007118736847158066 to 0.009091525424640392
Timken India Ltd.,522113,90,0.007433095379146916,-0.05419241164149278,0.07768296041733064,0.007030278014589708 to 0.008010520233263428
Havells India Ltd.,517354,90,0.0073368474676089495,-0.043506085061672584,0.16017358475753227,0.007017649957598637 to 0.008512016627315098
Oil & Natural Gas Corpn. Ltd.,500312,90,0.007281082151300233,-0.03953866202287578,0.07510899919262923,0.006993197904959179 to 0.00782795694472371
Motilal Oswal Financial Services Ltd,532892,90,0.007139749699157638,0.007139749699157638,0.8328354639175745,0.007139749699157638 to 0.013085986452110952
Cadila Healthcare Ltd.,532321,90,0.00645744451003542,0.00645744451003542,0.5600246283215107,0.00645744451003542 to 0.010073772471674786
Housing Development Finance Corpn. Ltd.,500010,90,0.006424321933962263,-0.02279906892518993,0.08167998046143052,0.006277853375392248 to 0.00694906042400624
DCB Bank Ltd.,532772,90,0.006059933532934135,-0.021597750913924726,0.18871060586051813,0.0059290525979348845 to 0.007203507261408606
Crompton Greaves Consumer Electricals Ltd.,539876,90,0.005967828185328182,0.005967828185328182,0.6280194924190422,0.005967828185328182 to 0.00971574061312204
Hindustan Zinc Ltd.,500188,90,0.005834123376623375,-0.02725333218959573,0.1931220558510126,0.0056751240742051725 to 0.006960821277205332
JK Paper Ltd.,532162,90,0.005712245465538088,-0.035614946154572856,0.21987162001970997,0.005508804150861245 to 0.006968206129996189
Fortis Healthcare Ltd.,532843,90,0.0056765444839857685,-0.060062835880891535,0.1955641017076719,0.005335595124273551 to 0.006786672806800086
Aegis Logistics Ltd.,500003,90,0.00553621597633136,-0.014653243956899051,0.4127270976752416,0.005455092453032094 to 0.007821162328345906
Delta Corp Ltd.,532848,90,0.005496750300842358,0.005496750300842358,0.7581844860598629,0.005496750300842358 to 0.009664301102685919
CCL Products (India) Ltd.,519600,90,0.005242150295857982,0.005242150295857982,0.24504612918606367,0.005242150295857982 to 0.00652671893446956
Supreme Industries Ltd.,509930,90,0.005181654255319142,-0.03453092281190418,0.16188488176434693,0.005002726952190742 to 0.006020485741785206
Balrampur Chini Mills Ltd.,500038,90,0.005167788782816229,0.005167788782816229,0.3940671833034983,0.005167788782816229 to 0.0072042447523680345
Bayer CropScience Ltd.,506285,90,0.005105918536009444,-0.05066874589070082,0.19870587442591653,0.0048472080471697624 to 0.006120494543454696
Nesco Ltd.,505355,90,0.004818110913404507,-0.016911839046813787,0.13988985420831365,0.004736627797127313 to 0.005492115746640148
ABB India Ltd.,500002,90,0.0047073088235294125,0.0047073088235294125,0.04027258041243551,0.0047073088235294125 to 0.004896884296651168
Orient Refractories Limited,534076,90,0.004559051724137931,0.004559051724137931,0.6379614021312401,0.004559051724137931 to 0.007467550754457813
Infosys Ltd.,500209,90,0.004499886336866896,-0.029608929410555172,0.1532704094999055,0.004366649519963082 to 0.005189585758421516
Larsen & Toubro Infotech Ltd.,540005,90,0.004375698770491806,0.004375698770491806,0.5804852126447287,0.004375698770491806 to 0.00691572720175002
Mishra Dhatu Nigam Ltd.,541195,90,0.004063145299145311,0.004063145299145311,0.1387836092692343,0.004063145299145311 to 0.004627043268746019
Coal India Ltd.,533278,90,0.0040279392971246004,-0.041194336314739094,0.1790170046692069,0.003862011011063496 to 0.004749008925085237
Dalmia Bharat Ltd.,542216,90,0.003960923611111109,-0.0169054907376055,0.2509627647052172,0.0038939622536911067 to 0.004954967951341725
Godrej Agrovet Ltd.,540743,90,0.00395316129032258,-0.1588932904185548,0.00395316129032258,0.003325030485347966 to 0.00395316129032258
Power Grid Corporation of India Ltd.,532898,90,0.0038585937122128135,0.0038585937122128135,0.09496707759977878,0.0038585937122128135 to 0.004225033080706546
Navin Fluorine International Ltd.,532504,90,0.0037394218934911233,0.0037394218934911233,1.620506627596826,0.0037394218934911233 to 0.00979917985527416
Narayana Hrudayalaya Ltd.,539551,90,0.003580435943060509,-0.16124593887518593,0.19961453784640618,0.0030031051878392553 to 0.004295143009123194
Mahindra & Mahindra Ltd.,500520,90,0.003507636792452829,0.003507636792452829,0.21237684721940867,0.003507636792452829 to 0.00425257763562476
Balmer Lawrie & Co. Ltd.,523319,90,0.0035038613081166104,-0.01688126681859377,0.2511567422034449,0.0034447116904789466 to 0.004383879699395879
Garden Reach Shipbuilders & Engineers Ltd.,542011,90,0.0033828882352941124,0.0033828882352941124,0.3629395081209002,0.0033828882352941124 to 0.004610672027439738
Future Consumer Ltd.,533400,90,0.00337361042262085,-0.016417658906049366,0.21156346324159958,0.0033182236374203677 to 0.004087343127258474
JM Financial Ltd.,523405,90,0.0032493385542168656,0.0032493385542168656,0.6218392562192678,0.0032493385542168656 to 0.005269904823975672
Indraprastha Gas Ltd.,532514,90,0.003037888507109008,-0.032650943737373005,0.18653031164054948,0.0029386985803829795 to 0.003604546797069295
ITC Ltd.,500875,90,0.0030191635071090033,0.0030191635071090033,0.07473438192774186,0.0030191635071090033 to 0.0032447988257515883
Birla Corporation Ltd.,500335,90,0.002909912009512484,0.002909912009512484,0.29426781919130096,0.002909912009512484 to 0.003766205470590299
EPL Ltd.,500135,90,0.0028408808795132917,0.0028408808795132917,0.23480339533195205,0.0028408808795132917 to 0.0035079293557566346
Indian Bank,532814,90,0.002808186982248521,0.002808186982248521,0.9116380763326458,0.002808186982248521 to 0.005368237160727941
Shriram Transport Finance Co. Ltd.,511218,90,0.0025923474676089525,-0.07786096885485011,0.19755603117067363,0.002390504782172502 to 0.0031044813447251235
Rallis India Ltd.,500355,90,0.0025337721369539552,0.0025337721369539552,0.26999481927621677,0.0025337721369539552 to 0.0032178774871579516
Voltas Ltd.,500575,90,0.002378541176470588,-0.0033398376190936,0.009697876666620628,0.002370597235170848 to 0.0024016079754464784
Indian Hotels Co. Ltd.,500850,90,0.002319665562385322,-0.03838531504368272,0.06031348690924721,0.00223062446897718 to 0.002459572680916081
Cholamandalam Investment & Finance Co. Ltd.,511243,90,0.0020403635280095366,0.0020403635280095366,0.2139817857819214,0.0020403635280095366 to 0.0024769641593773185
CESC Ltd.,500084,90,0.0017292547169811298,0.0017292547169811298,0.21734485838166753,0.0017292547169811298 to 0.002105099338549224
Godfrey Phillips India Ltd.,500163,90,0.0016946250000000004,0.0016946250000000004,0.22334507210240173,0.0016946250000000004 to 0.002073111142811533
KSB Ltd.,500249,90,0.0016559650059311966,-0.09782045027700866,0.17084418435937535,0.0014939777634080376 to 0.00193887699669718
Sterlite Technologies Ltd.,532374,90,0.001626868862275449,0.001626868862275449,0.14642825496019451,0.001626868862275449 to 0.0018650884308275201
VST Industries Ltd.,509966,90,0.0016083373205741625,0.0016083373205741625,0.12101272975758635,0.0016083373205741625 to 0.001802966610107844
REC Ltd.,532955,90,0.001552718555417186,0.001552718555417186,0.3468069351725839,0.001552718555417186 to 0.002091212118807022
State Bank of India,500112,90,0.0012158773584905653,0.0012158773584905653,0.06772813736601872,0.0012158773584905653 to 0.0012982264672466465
Rajesh Exports Ltd.,531500,90,0.0011045314353499397,0.0011045314353499397,0.3664057960497659,0.0011045314353499397 to 0.0015092381551813248
Chennai Petroleum Corpn. Ltd.,500110,90,0.0009076488730723603,0.0009076488730723603,0.3059325254554492,0.0009076488730723603 to 0.0011853281850381801
Great Eastern Shipping Company Ltd.,500620,90,0.0006906412529550801,-0.019573532096324855,0.1506812619467723,0.0006771229642233179 to 0.0007947079485028516
Finolex Cables Ltd.,500144,90,0.0006628066825775613,-0.05461590534481565,0.558192059418139,0.0006266068955399939 to 0.0010327801097216348
Aurobindo Pharma Ltd.,524804,90,0.0006600621301775142,-0.04460668254466524,0.18558376194328144,0.0006306189482769303 to 0.0007825589434121531
Marico Ltd.,531642,90,0.00037547562425683715,0.00037547562425683715,0.08067063224292029,0.00037547562425683715 to 0.0004057654802574414
JTEKT India Ltd.,520057,90,0.0003747103030303041,0.0003747103030303041,0.31872069393093205,0.0003747103030303041 to 0.0004941382308351925
Multi Commodity Exchange India,534091,90,0.00035275932835820897,0.00035275932835820897,0.143887308611059,0.00035275932835820897 to 0.0004035169187031165
Ashok Leyland Ltd.,500477,90,0.00033302366504854694,0.00033302366504854694,0.09370123290347773,0.00033302366504854694 to 0.00036422839304963057
SKF India Ltd.,500472,90,0.0003022360946745595,-0.2250912470067528,0.19750953535406077,0.0002342053952338119 to 0.00036193060530095763
Navneet Education Ltd.,508989,90,0.00019809412470023945,-0.04862287646590513,0.08495242916405259,0.0001884622185463181 to 0.00021492270179665157
