Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-12-11,808.1,INVEST,0,123.0,0.0
2020-02-25,1088.5,EXIT,133885.5,0.0,0.338855
2020-07-31,969.1,INVEST,0,138.0,0.0
2020-08-13,996.55,EXIT,137523.9,0.0,0.027175459627816263
2020-08-21,984.0,INVEST,0,139.0,0.0
2020-08-28,1141.6,EXIT,158682.4,0.0,0.1538532575065134
2021-01-29,1195.85,INVEST,0,132.0,0.0
2021-02-08,1377.55,EXIT,181836.6,0.0,0.14591536301442387
2021-04-06,1287.45,INVEST,0,141.0,0.0
2021-04-07,1343.95,-,189496.95,0.0,0.04212765746829849
