Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-29,1247.65,INVEST,0,80.0,0.0
2018-12-20,1075.45,EXIT,86036.0,0.0,-0.13964
2018-12-28,1035.5,INVEST,0,83.0,0.0
2019-02-01,1096.1,EXIT,90976.29999999999,0.0,0.05742131200892636
2019-02-28,999.75,INVEST,0,90.0,0.0
2019-07-19,965.7,EXIT,86913.0,0.0,-0.04466328043677297
2020-01-16,984.4,INVEST,0,88.0,0.0
2020-03-05,1087.6,EXIT,95708.79999999999,0.0,0.10120235177706428
2021-02-16,1039.4,INVEST,0,92.0,0.0
2021-04-07,1252.55,-,115234.59999999999,0.0,0.20401258818415868
