Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-08-20,475.0,INVEST,0,210.0,0.0
2020-03-13,388.85,EXIT,81658.5,0.0,-0.183415
2020-03-19,285.65,INVEST,0,285.0,0.0
2020-03-20,331.05,EXIT,94349.25,0.0,0.15541248002351254
2020-04-03,304.75,INVEST,0,309.0,0.0
2020-07-17,448.4,EXIT,138555.6,0.0,0.46853949554447977
2020-10-05,352.4,INVEST,0,393.0,0.0
2021-02-19,569.1,EXIT,223656.30000000002,0.0,0.6141989208664248
2021-03-25,549.6,INVEST,0,406.0,0.0
2021-04-07,582.85,-,236637.1,0.0,0.05803905367297942
