Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-24,674.5,INVEST,0,148.0,0.0
2019-08-07,652.65,EXIT,96592.2,0.0,-0.03407800000000003
2020-10-15,443.05,INVEST,0,218.0,0.0
2021-04-07,888.85,-,193769.30000000002,0.0,1.0060553543660877
