Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-16,2516.3,INVEST,0,39.0,0.0
2019-06-03,2842.5,EXIT,110857.5,0.0,0.108575
2019-06-19,2607.4,INVEST,0,42.0,0.0
2019-07-05,2513.6,EXIT,105571.2,0.0,-0.04768554225018608
2019-07-08,2380.2,INVEST,0,44.0,0.0
2019-07-29,2403.75,EXIT,105765.0,0.0,0.0018357279257979725
2019-07-30,2259.35,INVEST,0,46.0,0.0
2019-09-16,2739.55,EXIT,126019.3,0.0,0.1915028601144046
2019-09-19,2532.45,INVEST,0,49.0,0.0
2020-04-01,1639.15,EXIT,80318.35,0.0,-0.36265040354929756
2020-07-01,2547.0,INVEST,0,31.0,0.0
2020-10-23,3109.1,EXIT,96382.09999999999,0.0,0.20000099603639745
2020-11-02,2834.6,INVEST,0,34.0,0.0
2021-01-25,3472.85,EXIT,118076.9,0.0,0.22509158858335734
