Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-11-01,354.25,INVEST,0,282.0,0.0
2019-01-11,381.15,EXIT,107484.29999999999,0.0,0.07484299999999988
2019-05-17,460.15,INVEST,0,233.0,0.0
2019-06-12,508.55,EXIT,118492.15000000001,0.0,0.10241356179460648
2020-04-17,180.9,INVEST,0,655.0,0.0
2020-05-05,217.25,EXIT,142298.75,0.0,0.20091288747819994
2020-07-06,255.05,INVEST,0,557.0,0.0
2020-12-08,355.1,EXIT,197790.7,0.0,0.3899679371744306
2021-04-07,374.6,INVEST,0,528.0,0.0
2021-04-07,374.6,-,197788.80000000002,0.0,-9.606113937582399e-06
