security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500357,RAMA PAPER MILLS LTD.,147.70,147.67,-114.52,16.24,1.68,2007,3
500357,RAMA PAPER MILLS LTD.,214.80,214.80,-178.72,20.79,2.15,2007,4
500357,RAMA PAPER MILLS LTD.,269.31,280.07,-257.36,8.31,0.86,2008,1
500357,RAMA PAPER MILLS LTD.,250.50,250.52,-205.76,25.09,2.59,2008,2
500357,RAMA PAPER MILLS LTD.,25.27,25.27,-22.58,0.58,0.60,2008,3
500357,RAMA PAPER MILLS LTD.,283.83,22.34,-261.49,0.13,0.01,2008,4
500357,RAMA PAPER MILLS LTD.,283.03,5.69,-277.34,4.65,0.48,2009,1
500357,RAMA PAPER MILLS LTD.,258.51,36.36,-222.15,20.11,2.08,2009,2
500357,RAMA PAPER MILLS LTD.,253.28,21.92,-231.36,0.12,0.01,2009,3
500357,RAMA PAPER MILLS LTD.,285.66,16.48,-269.18,0.13,0.01,2009,4
500357,RAMA PAPER MILLS LTD.,293.56,-9.41,-302.97,-19.56,-2.02,2010,1
500357,RAMA PAPER MILLS LTD.,308.64,26.17,-282.47,4.59,0.47,2010,2
500357,RAMA PAPER MILLS LTD.,343.70,12.26,-331.44,7.60,0.79,2010,3
500357,RAMA PAPER MILLS LTD.,338.28,19.97,-318.31,0.17,0.02,2010,4
500357,RAMA PAPER MILLS LTD.,258.44,-82.03,-340.47,-64.27,-6.65,2011,1
500357,RAMA PAPER MILLS LTD.,361.58,-11.46,-373.04,-11.07,-1.15,2011,2
500357,RAMA PAPER MILLS LTD.,287.00,-16.59,-303.59,14.15,1.46,2011,3
500357,RAMA PAPER MILLS LTD.,351.65,-11.02,-362.67,-40.48,-4.19,2011,4
500357,RAMA PAPER MILLS LTD.,382.99,382.99,-160.37,-10.39,-1.07,2013,1
500357,RAMA PAPER MILLS LTD.,451.73,451.73,-135.20,2.32,0.24,2013,2
500357,RAMA PAPER MILLS LTD.,495.19,495.19,-132.59,1.75,0.18,2013,3
500357,RAMA PAPER MILLS LTD.,482.74,26.97,-136.40,3.12,0.32,2013,4
500357,RAMA PAPER MILLS LTD.,331.08,330.26,-106.43,-9.99,-1.03,2014,1
500357,RAMA PAPER MILLS LTD.,267.81,267.81,-84.99,-28.49,-2.95,2014,2
500357,RAMA PAPER MILLS LTD.,365.73,365.73,-128.43,2.60,0.27,2014,3
500357,RAMA PAPER MILLS LTD.,590.68,590.68,-172.81,-97.68,-10.11,2014,4
500357,RAMA PAPER MILLS LTD.,314.02,314.02,-94.05,-31.09,-0.32,2015,2
500357,RAMA PAPER MILLS LTD.,293.40,293.40,-105.04,-90.74,-9.39,2015,3
500357,RAMA PAPER MILLS LTD.,315.44,315.44,-111.47,-68.92,-7.13,2015,4
500357,RAMA PAPER MILLS LTD.,299.31,299.31,-104.28,-19.32,-17.67,2016,1
500357,RAMA PAPER MILLS LTD.,234.01,-60.42,-65.72,-80.38,-8.32,2016,4
500357,RAMA PAPER MILLS LTD.,196.79,197.08,-103.78,-67.05,-6.94,2017,1
500357,RAMA PAPER MILLS LTD.,257.25,257.27,-130.83,-48.67,-5.04,2017,2
500357,RAMA PAPER MILLS LTD.,407.57,407.62,-76.36,62.56,6.47,2018,1
500357,RAMA PAPER MILLS LTD.,410.16,608.58,-141.66,255.28,26.41,2018,2
500357,RAMA PAPER MILLS LTD.,485.57,517.02,-194.04,27.29,2.82,2018,3
500357,RAMA PAPER MILLS LTD.,382.89,382.89,-158.24,7.02,0.07,2018,4
500357,RAMA PAPER MILLS LTD.,351.63,351.64,419.97,-41.56,-4.30,2019,1
500357,RAMA PAPER MILLS LTD.,298.05,302.95,-22.52,-9.93,-1.03,2019,2
500357,RAMA PAPER MILLS LTD.,316.39,359.35,-16.13,13.09,1.35,2019,3
500357,RAMA PAPER MILLS LTD.,339.41,340.03,-104.63,12.49,1.29,2019,4
500357,RAMA PAPER MILLS LTD.,275.73,277.09,292.04,4.50,0.47,2020,1
500357,RAMA PAPER MILLS LTD.,87.70,87.70,-10.76,-6.72,-0.69,2020,2
500357,RAMA PAPER MILLS LTD.,220.14,220.14,-21.17,-37.31,-3.86,2020,3
