Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e
2009-04-13,461.25,511.7,461.25,494.3,487.225608281933,161315,5829,78596799.0,36333.0,22.52,50.45,33.05,1239561000.0,0.18,7.7493188010899114,4008.34,1.9565449633974552,0.2981415968962693,145.22557151527417,401.6450700289897,25.35213443875861,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,125.13924050632912
2009-04-15,495.05,515.25,482.25,510.45,503.75421309854784,215459,5634,108538379.0,68296.0,31.7,33.0,15.4,1239733800.0,0.15,3.2672466113696115,4146.15,3.4380815998642733,0.2992507249925981,137.46694093446962,384.97135897157614,22.158870269588604,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,129.2278481012658
2009-04-16,515.0,531.1,485.05,492.45,512.1022701570951,154747,5721,79246290.0,31032.0,20.05,46.05,-22.55,1239820200.0,0.13,-3.5263003232441914,4000.41,-3.5150681957961005,0.29859330424423713,146.14681693572953,402.6394794533561,25.830181476124068,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,124.67088607594935
2009-04-17,499.9,525.0,490.0,506.95,513.8899303287612,91860,4610,47205929.0,17724.0,19.29,35.0,7.05,1239906600.0,0.14,2.9444613666361974,4037.84,0.9356540954552184,0.29788654098275275,139.10642075155343,397.98010817664886,20.45520706260733,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,128.34177215189874
2009-04-20,512.0,560.0,507.25,547.6,539.7346239478904,247479,7871,133572985.0,79168.0,31.99,52.75,35.6,1240165800.0,0.14,8.018542262550564,4055.85,0.4460305509876417,0.2980228407589554,121.35682980277576,395.7688277426433,3.3104026727777836,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,138.63291139240505
2009-04-21,540.0,544.4,525.0,529.55,534.7588580662538,92825,3008,49638991.0,22469.0,24.21,19.4,-10.45,1240252200.0,0.15,-3.2962016070124283,4030.36,-0.6284749189442329,0.2995151820723299,128.90189783778686,398.90431623974035,9.318926207113591,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,134.06329113924048
2009-04-22,529.9,545.0,490.35,499.9,517.0953768276918,109838,4836,56796722.0,18422.0,16.77,54.65,-30.0,1240338600.0,0.14,-5.599093570012269,3992.48,-0.9398664139183666,0.2997443005691755,142.47849569913984,403.6378391375787,21.39231812567263,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,126.55696202531644
2009-04-23,503.0,508.0,484.0,495.05,494.2089651663044,108085,3830,53416576.0,27733.0,25.66,24.0,-7.95,1240425000.0,0.1,-0.970194038807759,4090.28,2.449605257884824,0.3004279203479305,144.85405514594487,391.59568538095186,27.137820561757806,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,125.32911392405063
2009-04-24,490.0,504.2,480.0,488.4,488.9700278513572,117409,4385,57409482.0,31175.0,26.55,24.2,-1.6,1240511400.0,0.1,-1.3432986567013527,4161.48,1.740712127287103,0.29999701005850626,148.18796068796073,383.1848284744851,33.16365754683949,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,123.64556962025316
2009-04-27,484.0,504.0,481.0,487.9,494.56859832594,99638,3774,49277826.0,18954.0,19.02,23.0,3.9,1240770600.0,0.13,-0.1023751023751074,4158.15,-0.08001960840854361,0.2998177172805535,148.44230375076862,383.57178071979126,33.34966434537027,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,123.51898734177215
2009-04-28,487.9,499.0,475.0,477.8,486.07072792978835,77480,3191,37660760.0,11482.0,14.82,24.0,-10.1,1240857000.0,0.13,-2.0700963312154097,4019.32,-3.3387443935403827,0.2998167451874041,153.6940142318962,400.2746733278265,33.593940670670165,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,120.9620253164557
2009-04-29,480.0,499.5,476.0,487.35,487.787320632176,94847,3209,46265164.0,31893.0,33.63,23.5,7.35,1240943400.0,0.11,1.9987442444537429,4140.42,3.012947463750093,0.2990038977728324,148.7226839027393,385.64251935793953,33.336957896535424,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,123.37974683544304
2009-05-04,493.5,495.0,466.0,473.1,473.0084341619809,248276,7072,117436642.0,93603.0,37.7,29.0,-20.4,1241375400.0,0.19,-2.9239766081871403,4366.66,5.464179962419259,0.2983974978785283,156.2143310082435,360.4810083679517,48.51439560311482,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,119.77215189873418
2009-05-05,475.0,484.0,452.6,470.0,470.0653012161043,256228,7939,120443892.0,50340.0,19.65,31.4,-5.0,1241461800.0,0.19,-0.6552525893045891,4393.34,0.6109932992264255,0.2962735163998585,157.90425531914894,357.6845862145884,51.798077167440454,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,118.9873417721519
2009-05-06,472.0,491.5,463.0,480.35,481.9018079305416,226668,7194,109231719.0,50430.0,22.25,28.5,8.35,1241548200.0,0.19,2.2021276595744816,4333.36,-1.3652483076657007,0.2962607616694859,152.3472467992089,364.0196060331936,44.36881059790599,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,121.60759493670886
2009-05-07,470.0,490.0,392.1,476.95,476.8123529184832,103684,3339,49437812.0,20891.0,20.15,97.9,6.95,1241634600.0,0.18,-0.7078172166128938,4410.35,1.776681374268474,0.2962086621249464,154.14613691162597,355.91937147845397,48.59305362082381,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,120.74683544303797
2009-05-08,480.0,485.0,468.0,473.5,476.76359805760393,77842,2717,37112232.0,20751.0,26.66,17.0,-6.5,1241721000.0,0.19,-0.7233462627109777,4346.69,-1.4434228575963548,0.2959857423270532,155.99788806758187,362.596596490663,48.54070258107215,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,119.87341772151898
2009-05-11,474.0,479.0,458.2,465.5,467.4040470795569,63552,2924,29704462.0,16677.0,26.24,20.8,-8.5,1241980200.0,0.19,-1.68954593453009,4276.61,-1.6122612838734731,0.29582036801073974,160.39742212674543,370.1770795092375,50.757708107103994,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,117.84810126582278
2009-05-12,465.0,472.0,458.0,465.6,465.19765078708963,58062,2412,27010306.0,18841.0,32.45,14.0,0.6,1242066600.0,0.19,0.02148227712137629,4413.75,3.206745529753708,0.29566967967065527,160.34149484536084,355.56816765788733,55.076945852008876,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,117.87341772151899
2009-05-13,472.0,482.5,461.55,466.05,474.6856976934105,110206,4273,52313212.0,21301.0,19.33,20.95,-5.95,1242153000.0,0.17,0.09664948453607104,4380.54,-0.7524214103653337,0.2948763070743184,160.09011908593502,359.0219470658868,54.103182148717494,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,117.9873417721519
2009-05-14,461.0,467.5,455.0,464.4,463.29238890344806,53422,2480,24750006.0,10742.0,20.11,12.5,3.4,1242239400.0,0.16,-0.3540392661731673,4357.08,-0.5355504115930887,0.29482411143025866,161.0142118863049,361.49347728295095,54.324390516353375,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,117.56962025316454
2009-05-15,467.0,498.2,465.0,491.55,487.04600267976775,226139,7661,110140096.0,53221.0,23.53,33.2,24.55,1242325800.0,0.17,5.846253229974162,4444.7,2.010979830528692,0.2948000391607026,146.59749771132138,352.39588723648393,42.59129236059269,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,124.44303797468355
2009-05-18,545.0,571.0,525.0,561.65,549.8683481152992,3608,82,1983925.0,3401.0,94.26,46.0,16.65,1242585000.0,0.19,14.261011087376652,5144.31,15.740319931603944,0.2952867188171762,115.81946051811629,290.8714676992638,29.795083700239687,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,142.18987341772151
2009-05-19,570.0,697.0,500.0,617.95,620.2521062944288,325097,11115,201642099.0,88765.0,27.3,197.0,47.95,1242671400.0,0.18,10.024036321552575,5203.56,1.1517579617091434,0.2800986120955774,96.15664697791084,286.42083496683034,15.80098637862244,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,156.44303797468356
2009-05-20,614.9,690.0,614.9,661.5,665.5955558908256,212101,5966,141173483.0,90839.0,42.83,75.1,46.6,1242757800.0,0.18,7.047495752083499,5240.7,0.7137421303876401,0.28229003584883805,83.24263038548753,283.68233251283226,3.032746777210903,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,167.46835443037975
2009-05-21,661.0,662.0,613.0,617.1,634.8919776898074,79067,4142,50199004.0,24399.0,30.86,49.0,-43.9,1242844200.0,0.19,-6.712018140589571,5171.14,-1.327303604480312,0.2833961413721432,96.42683519688869,288.84346585085683,14.433556781060162,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,156.22784810126583
2009-05-22,624.35,644.0,614.0,630.15,629.1330368640135,66786,3830,42017279.0,11468.0,17.17,30.0,5.8,1242930600.0,0.18,2.114730189596492,5235.69,1.2482740749621746,0.2843098276071916,92.35896215186862,284.0494758093012,11.472080421582348,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,159.53164556962025
2009-05-25,635.0,639.55,616.0,625.15,626.3176920878327,80471,3166,50400411.0,28084.0,34.9,23.55,-9.85,1243189800.0,0.18,-0.7934618741569421,5290.13,1.039786541983978,0.2842918503537239,93.89746460849398,280.0972754922847,14.139264412819259,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,158.26582278481013
2009-05-26,626.0,647.0,578.6,593.1,620.4918822121995,134581,4273,83506418.0,67591.0,50.22,68.4,-32.9,1243276200.0,0.18,-5.126769575301915,5148.4,-2.6791402101649764,0.2842270627250984,104.37531613555895,290.5609509750602,21.661191368596775,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,150.15189873417722
2009-05-27,597.8,616.0,593.5,607.85,607.6391807936061,160155,4299,97316453.0,68854.0,42.99,22.5,10.05,1243362600.0,0.17,2.486933063564334,5345.6,3.830316214746344,0.28424008678362445,99.41597433577364,276.1530978748877,20.800514645002025,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,153.8860759493671
2009-05-28,614.25,637.0,605.05,629.5,622.8026301205888,180448,5790,112383489.0,64824.0,35.92,31.95,15.25,1243449000.0,0.15,3.561733980422788,5394.43,0.9134615384615464,0.28319388876675283,92.5575853852264,272.7481865553913,15.209444863840346,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,159.36708860759492
2009-05-29,635.85,663.3,635.0,649.7,649.7773863937373,177433,5831,115291951.0,29988.0,16.9,28.3,13.85,1243535400.0,0.14,3.208895949166002,5520.25,2.332405833424467,0.2834230766504233,86.5707249499769,264.2523436438567,11.575191933081157,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,164.48101265822785
2009-06-01,660.0,677.0,649.1,669.1,662.187720587061,125234,3635,82928417.0,48923.0,39.07,27.9,9.1,1243794600.0,0.13,2.9859935354779044,5631.33,2.0122277070784733,0.28322538526528757,81.16126139590494,257.0673357803574,8.26008548047669,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,169.39240506329114
2009-06-02,678.0,735.0,650.1,690.65,672.3959875871078,110208,3323,74103417.0,34166.0,31.0,84.9,12.65,1243881000.0,0.14,3.2207442833657174,5639.9,0.1521842974927745,0.2831084114888653,75.50857887497288,256.5247610773241,2.783896436419383,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,174.84810126582278
2009-06-03,690.0,701.0,665.2,675.3,684.3865880626523,196258,4804,134316343.0,71840.0,36.6,35.8,-14.7,1243967400.0,0.14,-2.2225439803084117,5671.73,0.5643717087182365,0.2833460893713095,79.49800088849403,254.52392832522003,7.279309598631443,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,170.96202531645568
2009-06-04,666.0,720.0,665.0,713.35,704.0577881766449,170104,5568,119763046.0,56175.0,33.02,55.0,47.35,1244053800.0,0.14,5.634532800236936,5750.05,1.3808837867811177,0.2834447109134129,69.92359991588984,249.6950461300336,-0.951457991420952,2.2,15148.48,15258.7,-13894.24,836.08,3.95,2009,33705.44,33764.590000000004,-30906.96,1926.73,9.09,63088.79,63221.17,-59644.479999999996,2376.29,11.21,132383.59,132686.35,-127079.34,3541.69,16.71,180.59493670886076
