Date,Open,High,Low,Close,% Return,% YTD
2007-02-23,5311.27,5316.87,5133.85,5156.73,-2.732571299230435,277.1199965869844
2007-02-26,5172.81,5191.84,5080.8,5171.63,0.28894279902187403,276.0334749392358
2007-02-27,5189.1,5206.5,5114.02,5132.97,-0.7475399438861552,278.8656469841047
2007-02-28,5007.98,5071.37,4878.86,4938.08,-3.7968271780275398,293.81824514791174
2007-03-01,4955.28,5002.06,4891.33,4993.21,1.11642581732172,289.47010039633824
2007-03-02,4992.87,5040.15,4888.96,4906.68,-1.7329533506501793,296.33846103679065
2007-03-05,4839.07,4839.07,4666.0,4696.06,-4.2925155094687195,314.11438525061436
2007-03-06,4747.19,4812.56,4678.29,4777.18,1.7274055271866207,307.0824210098845
2007-03-07,4811.1,4850.42,4656.9,4718.41,-1.2302236884521922,312.1528226669578
2007-03-08,4739.46,4903.35,4703.66,4885.37,3.538480123600962,298.0672907067428
2007-03-09,4906.26,4920.3,4802.36,4837.54,-0.9790455994121205,302.0030842122236
2007-03-12,4847.89,4908.29,4838.11,4864.29,0.5529670038904033,299.7923643532767
2007-03-13,4873.58,4916.63,4853.97,4913.61,1.0139198115243886,295.77947781773486
2007-03-14,4827.19,4827.19,4749.62,4768.32,-2.9568891303949685,307.8388195423127
2007-03-15,4808.62,4867.6,4768.68,4780.58,0.2571136165357979,306.79289960632394
2007-03-16,4793.05,4813.8,4693.63,4735.6,-0.9408900175292501,310.65672776416926
2007-03-19,4752.0,4807.56,4740.1,4805.25,1.4707745586620469,304.70443785443007
2007-03-20,4835.38,4868.23,4824.02,4838.25,0.6867488684251688,301.94409135534545
2007-03-21,4845.18,4908.23,4825.65,4902.98,1.3378804319743587,296.6375551195396
2007-03-22,4941.88,5018.94,4941.88,5014.8,2.280653806460564,287.7933317380554
2007-03-23,5029.52,5046.53,4982.62,5014.09,-0.014158092047544812,287.848243649396
2007-03-26,5033.8,5034.83,4959.83,4967.79,-0.923397864816955,291.4630046761236
2007-03-28,4945.41,4945.41,4874.27,4882.38,-1.7192755732428289,298.311069601301
2007-03-29,4878.88,4918.8,4864.25,4911.9,0.6046231551005699,295.917262159246
2007-03-30,4926.0,4965.79,4925.34,4955.39,0.8854007614161663,292.44257263303194
2007-04-02,4877.65,4877.65,4732.42,4743.31,-4.279784234944173,309.9892269322477
2007-04-03,4756.1,4801.19,4741.12,4789.98,0.9839120782744404,305.9945970546851
2007-04-04,4810.85,4867.21,4810.85,4842.24,1.0910275199478958,301.61288990219407
2007-04-05,4847.32,4896.25,4820.36,4879.68,0.7731958762886793,298.53146107941507
2007-04-09,4897.12,5002.86,4897.12,4997.61,2.416756836513856,289.12720280293985
2007-04-10,5013.91,5029.99,4979.38,5018.84,0.4248030558607008,287.48117094786846
2007-04-11,5033.24,5065.43,5019.52,5028.95,0.20144097042342768,286.7021942950318
2007-04-12,5010.66,5027.82,4976.19,5002.81,-0.519790413505794,288.72273782134437
2007-04-13,5018.06,5105.07,5013.85,5098.8,1.918721678416735,281.4046442300149
2007-04-16,5132.66,5206.22,5132.66,5204.65,2.075978661645861,273.647795721134
2007-04-17,5217.05,5228.18,5163.59,5172.28,-0.6219438386827147,275.98621884352747
2007-04-18,5180.06,5233.34,5180.06,5198.01,0.49745953428663725,274.1250978739941
2007-04-19,5160.17,5200.04,5112.08,5184.13,-0.26702526543812555,275.1267811571084
2007-04-20,5207.85,5277.47,5207.85,5271.95,1.6940161608601567,268.87792941890575
2007-04-23,5302.36,5322.45,5265.46,5274.38,0.0460930016407568,268.70798084324605
2007-04-24,5269.22,5368.63,5249.89,5349.62,1.4265183775154622,263.5222688714339
2007-04-25,5351.65,5396.6,5337.51,5390.53,0.7647272142694117,260.7634128740588
2007-04-26,5414.33,5451.33,5354.44,5390.41,-0.0022261261879652494,260.77144410165465
2007-04-27,5386.24,5386.24,5287.92,5295.49,-1.7609050146463856,267.23815926382645
2007-04-30,5276.16,5319.55,5238.52,5311.03,0.29345726268956707,266.16362551143567
2007-05-03,5354.63,5401.17,5354.63,5389.1,1.4699596876688759,260.85914160063834
2007-05-04,5407.5,5431.24,5351.23,5359.14,-0.5559369839119754,262.8765063051161
2007-05-07,5388.43,5410.52,5335.32,5341.26,-0.3336356206406266,264.0912443880283
2007-05-08,5345.99,5375.02,5284.66,5294.03,-0.8842482859849676,267.3394370640136
2007-05-09,5296.11,5311.67,5243.61,5305.6,0.21854806262904258,266.5383745476478
2007-05-10,5328.25,5378.78,5295.78,5305.9,0.005654402895038935,266.51765016302613
2007-05-11,5277.96,5343.05,5230.55,5321.2,0.2883582427109399,265.4638051567316
2007-05-14,5370.95,5406.85,5370.95,5394.45,1.3765691949184422,260.5012559204368
2007-05-15,5394.0,5416.67,5372.28,5394.08,-0.006858901278161689,260.52598404176433
2007-05-16,5405.93,5473.31,5402.71,5466.33,1.3394313766202925,255.76081209879393
2007-05-17,5497.74,5544.85,5497.74,5529.1,1.1483024259420826,251.721980069089
2007-05-18,5521.22,5546.65,5497.84,5530.17,0.01935215496191578,251.653927456118
2007-05-21,5554.4,5591.17,5554.4,5581.34,0.9252880110376394,248.42994693030707
2007-05-22,5597.22,5609.75,5565.39,5604.37,0.4126249251971803,246.99814608956942
2007-05-23,5615.7,5624.52,5553.85,5566.3,-0.6792913387231647,249.37139572067625
2007-05-24,5561.45,5580.69,5512.28,5527.07,-0.7047769613567456,251.8511616462249
2007-05-25,5486.78,5581.63,5464.83,5575.24,0.8715286761340035,248.811172254468
2007-05-28,5617.64,5647.36,5599.07,5608.08,0.5890329384923287,246.7685910329382
2007-05-29,5620.03,5655.42,5607.71,5650.21,0.7512375001783145,244.1829595714142
2007-05-30,5647.38,5674.28,5585.25,5597.11,-0.9397880786731871,247.44823667928634
2007-05-31,5617.96,5659.62,5614.2,5646.9,0.8895662225684386,244.384706653208
2007-06-01,5669.8,5706.55,5659.65,5671.5,0.4356372522977381,242.89094595785951
2007-06-04,5696.84,5719.14,5633.25,5643.21,-0.49880983866701367,244.60989401422242
2007-06-05,5648.32,5674.92,5623.71,5667.56,0.4314920054366178,243.1293184368582
2007-06-06,5675.08,5692.23,5555.4,5562.62,-1.8515904551517859,249.60252542866493
2007-06-07,5545.32,5600.88,5511.64,5542.33,-0.3647561760465434,250.88239061910787
2007-06-08,5505.17,5549.26,5476.59,5492.05,-0.9071996795571469,254.09473693793757
2007-06-11,5526.19,5566.56,5483.46,5493.37,0.024034741125800174,254.00965163460683
2007-06-12,5505.81,5512.53,5417.54,5484.96,-0.15309363833129197,254.55244887838745
2007-06-13,5490.44,5497.63,5434.78,5445.85,-0.7130407514366444,257.0987081906406
2007-06-14,5473.9,5537.11,5473.9,5533.67,1.6126040930249497,251.43150928768793
2007-06-15,5558.93,5586.38,5523.57,5537.89,0.07626042029973412,251.16371036622255
2007-06-18,5566.58,5577.69,5504.7,5512.76,-0.4537829389893999,252.76449546143857
2007-06-19,5516.29,5596.67,5502.96,5590.53,1.4107271130975985,247.85717990959716
2007-06-20,5611.75,5653.09,5611.75,5645.59,0.9848797877839877,244.4646175156184
2007-06-21,5652.41,5692.51,5643.87,5682.34,0.6509505649542335,242.23682496999479
2007-06-22,5684.79,5711.67,5668.29,5677.77,-0.08042461380346477,242.5122891557777
2007-06-25,5680.7,5700.4,5662.54,5684.77,0.12328784012032301,242.09053312623027
2007-06-26,5682.22,5722.41,5682.22,5707.38,0.39772937163684574,240.73532864466708
2007-06-27,5715.95,5716.16,5681.57,5691.33,-0.2812148481439847,241.69622917665995
2007-06-28,5718.88,5732.7,5699.59,5716.5,0.44225163538225143,240.19172570628885
2007-06-29,5742.63,5783.39,5742.63,5781.37,1.1347852707076056,236.37459633270316
2007-07-02,5796.78,5830.15,5790.17,5801.9,0.3551061426616764,235.18433616573887
2007-07-03,5830.79,5864.46,5830.79,5857.51,0.9584791189093389,232.00216474235643
2007-07-04,5875.12,5893.35,5838.8,5869.54,0.20537737024777236,231.3217049376953
2007-07-05,5885.89,5897.48,5785.6,5850.64,-0.3220013834133395,232.39201181409211
2007-07-06,5849.76,5903.86,5843.8,5881.92,0.5346423639123188,230.62435395245095
2007-07-09,5900.68,5933.35,5900.31,5922.03,0.6819201893259352,228.38503013324828
2007-07-10,5940.24,5947.16,5890.0,5904.73,-0.29212955692557996,229.3471505047649
2007-07-11,5888.66,5924.82,5850.27,5897.5,-0.12244420998080985,229.75091140313694
2007-07-12,5917.14,5982.93,5917.14,5977.9,1.363289529461631,225.31591361514916
2007-07-13,6019.15,6059.53,6019.15,6032.27,0.9095167199183685,222.3837792406507
2007-07-16,6043.77,6068.4,6029.34,6058.53,0.4353253418696301,220.98644390636017
2007-07-17,6075.71,6111.1,6029.03,6036.62,-0.36163887939814066,222.15146886834026
2007-07-18,6040.61,6053.74,5981.89,6039.18,0.042407837498470435,222.01490930887968
2007-07-19,6056.19,6123.55,6056.19,6114.07,1.240069015992229,218.07061417353748
2007-07-20,6136.98,6164.05,6101.08,6115.75,0.027477604934200706,217.98323999509464
2007-07-23,6110.89,6184.12,6093.62,6174.49,0.9604709152597701,214.9581584875836
2007-07-24,6199.09,6217.4,6158.59,6172.92,-0.025427201274919042,215.03826390103873
2007-07-25,6144.98,6165.2,6082.68,6125.3,-0.7714339405014092,217.48747000146932
2007-07-26,6146.37,6167.26,6118.39,6152.13,0.4380193623169548,216.10287819015528
2007-07-27,6061.42,6061.42,5904.85,5942.36,-3.4097133838199234,227.2615593804482
2007-07-30,5953.49,6017.05,5896.99,5949.8,0.1252027813865242,226.85233117079568
2007-07-31,5982.67,6069.31,5944.41,6063.2,1.9059464183669883,220.73921361657213
2007-08-01,6016.93,6016.93,5806.41,5815.85,-4.079528961604428,234.38035712750502
2007-08-02,5839.67,5902.71,5804.62,5844.15,0.48660127066548764,232.7611372055817
2007-08-03,5872.6,5945.48,5872.6,5915.94,1.228407895074568,228.72307697508768
2007-08-06,5831.97,5844.57,5754.78,5834.34,-1.379324333918186,233.32064980786177
2007-08-07,5879.09,5922.12,5845.97,5858.5,0.4140999667485934,231.94606127848428
2007-08-08,5900.71,5999.99,5900.71,5987.59,2.2034650507809284,224.78943949067988
2007-08-09,6031.12,6077.57,5884.53,5897.26,-1.5086203297152934,229.7643312317924
2007-08-10,5769.28,5825.65,5693.23,5815.0,-1.3948850822246284,234.42923473774724
2007-08-13,5848.38,5884.97,5825.25,5873.17,1.0003439380911416,231.1169266341686
2007-08-14,5891.57,5893.51,5854.95,5867.47,-0.09705150710774824,231.4385927836018
2007-08-16,5733.62,5733.62,5619.81,5623.14,-4.164145705048339,245.83986882773684
2007-08-17,5604.59,5622.4,5398.55,5530.94,-1.639653289798948,251.60497130686653
2007-08-20,5647.51,5728.39,5633.7,5642.44,2.0159321923578943,244.65692147368873
2007-08-21,5669.9,5677.02,5441.0,5457.0,-3.286521433989542,256.3690672530695
2007-08-22,5481.29,5544.52,5390.71,5532.32,1.3802455561663818,251.51726581253436
2007-08-23,5597.79,5646.25,5475.69,5491.14,-0.7443531827515337,254.15341805162498
2007-08-24,5515.35,5588.13,5488.17,5579.52,1.6095018520744242,248.54360231704518
2007-08-27,5632.05,5751.4,5632.05,5746.73,2.99685277586601,238.40218698285813
2007-08-28,5755.3,5794.04,5723.07,5783.86,0.6461065684310929,236.22978426172145
2007-08-29,5708.21,5827.93,5667.39,5818.23,0.5942398329143561,234.24357579538798
2007-08-30,5871.01,5889.75,5843.59,5859.48,0.7089785037717622,231.8905431881328
2007-08-31,5867.89,5953.77,5867.89,5950.11,1.546724282700862,226.8353022044971
2007-09-03,5975.41,6015.79,5961.64,6013.97,1.073257469189648,223.3647657038529
2007-09-04,6034.7,6065.5,6012.82,6039.74,0.428502303802647,221.98505233669002
2007-09-05,6062.13,6084.0,6022.59,6037.36,-0.039405669780490094,222.1119827209244
2007-09-06,6016.81,6105.76,6007.12,6100.2,1.0408522930552389,218.7938100390151
2007-09-07,6115.78,6142.79,6075.38,6085.09,-0.2476967968263244,219.5854128698179
2007-09-10,6035.58,6112.25,6019.4,6101.85,0.2754273149616626,218.70760507059336
2007-09-11,6131.0,6151.84,6078.51,6093.12,-0.14307136360285355,219.16423769759996
2007-09-12,6113.58,6142.07,6093.52,6101.23,0.13310094007668027,218.73999177215092
2007-09-13,6117.95,6165.47,6117.95,6153.75,0.8608100333867164,216.01966280723138
2007-09-14,6186.62,6229.94,6125.24,6137.54,-0.2634166158846263,216.8543097071465
2007-09-17,6156.12,6185.83,6102.63,6125.07,-0.20317586524895015,217.4993918436851
2007-09-18,6136.33,6199.84,6117.21,6192.88,1.1070893883661892,214.0228778855718
2007-09-19,6274.51,6403.44,6274.51,6399.48,3.3360891862913356,203.8850031565065
2007-09-20,6408.55,6463.22,6386.94,6437.81,0.5989549150868578,202.07570586892126
2007-09-21,6442.58,6526.72,6435.35,6514.38,1.1893796182242067,198.52510906640387
2007-09-24,6559.28,6631.62,6533.14,6626.9,1.7272557020008072,193.45636723053013
2007-09-25,6652.93,6657.96,6544.18,6631.44,0.06850865412184604,193.25546186047075
2007-09-26,6656.15,6710.1,6635.86,6647.44,0.24127489655338952,192.5496130841347
2007-09-27,6691.26,6734.03,6678.3,6698.44,0.7672126412573865,190.3222242790859
2007-09-28,6708.28,6788.1,6708.28,6773.54,1.1211565677978763,187.1033462561674
2007-10-01,6792.93,6859.47,6746.65,6827.66,0.7989913693578155,184.82759832797768
2007-10-03,6877.96,7048.13,6759.87,6979.61,2.2255062495789124,178.6267427549677
2007-10-04,6972.42,6991.19,6865.33,6974.21,-0.07736821971427998,178.84247821617075
2007-10-05,6992.67,7024.54,6904.41,6930.81,-0.6222927041198867,180.5885603558603
2007-10-08,6972.23,7005.96,6687.36,6764.77,-2.3956795814630616,187.47555349257996
2007-10-09,6730.34,7046.61,6668.79,7035.25,3.9983621024809457,176.42315482747594
2007-10-10,7091.95,7199.46,7091.95,7175.39,1.9919690131836143,171.02443212145963
2007-10-11,7198.61,7273.71,7152.89,7269.13,1.3064098258073642,167.52940173033087
2007-10-12,7251.17,7299.29,7110.86,7140.78,-1.765685852364729,172.33803590084
2007-10-15,7173.14,7393.75,7173.14,7384.19,3.408731259050124,163.3607748446343
2007-10-16,7404.13,7449.25,7315.59,7421.08,0.49958086127253054,162.05161512879528
2007-10-17,7049.98,7294.89,6778.46,7264.0,-2.1166730448937354,167.7183370044053
2007-10-18,7309.94,7472.33,6917.04,7006.4,-3.5462555066079315,177.56137245946567
2007-10-19,7009.33,7009.33,6686.63,6807.66,-2.8365494405115266,185.66438394396903
2007-10-22,6692.5,6880.25,6655.49,6831.7,0.3531316193816858,184.65916243394767
2007-10-23,6917.01,7194.62,6917.01,7183.6,5.150987309161703,170.71468344562618
2007-10-24,7265.11,7333.68,7147.14,7234.51,0.7086975889526226,168.80963603616556
2007-10-25,7241.35,7364.4,7223.41,7326.87,1.2766586817904768,165.4211143366813
2007-10-26,7355.0,7521.82,7296.29,7511.32,2.5174460581394165,158.90336185916726
2007-10-29,7630.5,7763.31,7630.5,7747.05,3.1383298807666327,151.02535803951181
2007-10-30,7794.16,7837.95,7685.05,7733.66,-0.17283998425207114,151.45998143181885
2007-10-31,7757.8,7842.22,7731.12,7785.22,0.6666959757734459,149.79461081382416
2007-11-01,7880.34,7931.66,7675.88,7711.05,-0.9527026853447973,152.19730127544238
2007-11-02,7589.93,7817.07,7540.02,7805.41,1.2236984587053579,149.14847522423554
2007-11-05,7821.26,7865.37,7711.24,7742.26,-0.8090542328974326,151.18066301054216
2007-11-06,7788.31,7882.26,7634.2,7665.08,-0.9968665480105332,153.70981124789304
2007-11-07,7732.81,7778.94,7587.14,7635.51,-0.3857754909276867,154.6923519188633
2007-11-08,7560.33,7605.22,7496.58,7559.26,-0.998623536607246,157.26142506012494
2007-11-09,7623.88,7662.46,7481.39,7538.64,-0.2727780232456567,157.96509715280212
2007-11-12,7448.02,7488.46,7296.63,7467.75,-0.9403552895482559,160.413913159921
2007-11-13,7463.78,7647.3,7455.55,7596.57,1.725017575574972,155.99790431734326
2007-11-14,7705.64,7906.26,7705.64,7890.75,3.872537210872795,146.4538858790356
2007-11-15,7913.43,7956.51,7882.84,7912.48,0.27538573646357367,145.77705093725356
2007-11-16,7864.24,7994.5,7829.76,7927.8,0.1936181829211625,145.3021014657282
2007-11-19,8012.01,8057.52,7986.2,7999.53,0.9047907363959773,143.10253227377112
2007-11-20,7958.97,8042.45,7814.47,7855.32,-1.802730910440986,147.5654715530367
2007-11-21,7844.63,7867.32,7479.85,7524.3,-4.213959456775784,158.4567335167391
2007-11-22,7586.21,7588.09,7300.0,7474.21,-0.6657097670215162,160.18883601076234
2007-11-23,7559.28,7637.69,7480.85,7605.57,1.7575101582642194,155.69497092262648
2007-11-26,7723.99,7801.69,7712.37,7761.89,2.055335760501853,150.54542128270305
2007-11-27,7728.27,7756.82,7680.91,7744.52,-0.22378570167832512,151.10736365843204
2007-11-28,7807.39,7816.77,7645.17,7669.49,-0.968814077567115,153.56392667569816
2007-11-29,7814.26,7816.95,7662.06,7681.11,0.15150942239965381,153.1803346130963
2007-11-30,7730.61,7880.99,7709.54,7865.98,2.406813598555413,147.22997007365902
2007-12-03,7943.25,8025.77,7932.79,8019.14,1.9471191129395216,142.5080494915914
2007-12-04,8067.43,8092.52,8031.19,8057.36,0.4766097112657963,141.35771518214403
2007-12-05,8115.25,8183.2,8072.38,8168.75,1.382462742138868,138.06653404743687
2007-12-06,8288.04,8301.72,8141.06,8181.93,0.16134659525630646,137.6830405540013
2007-12-07,8289.07,8298.4,8098.21,8219.2,0.45551599683693045,136.60526571929142
2007-12-10,8270.21,8272.79,8198.78,8240.57,0.2600009733307207,135.9916850412047
2007-12-11,8303.94,8385.71,8295.85,8360.75,1.4583942615620016,132.59946775109893
2007-12-12,8322.89,8465.66,8268.66,8452.26,1.0945190323834675,130.08118538710357
2007-12-13,8494.74,8515.1,8373.41,8388.34,-0.7562474415126808,131.83442731219768
2007-12-14,8405.08,8442.94,8356.22,8390.52,0.025988455403580524,131.77419277947018
2007-12-17,8376.08,8393.01,7986.35,8032.16,-4.271010616743665,142.1149479094042
2007-12-18,8053.42,8089.61,7919.6,8000.88,-0.3894344734168609,143.0615132335443
2007-12-19,8056.25,8157.9,7907.29,8002.18,0.016248212696612363,143.02202649777936
2007-12-20,8038.3,8064.04,7976.2,7995.62,-0.08197766108736237,143.22141372401393
2007-12-24,8060.61,8248.28,8060.61,8240.16,3.0584244874068522,136.00342711792007
2007-12-26,8283.53,8418.57,8283.53,8412.16,2.087338109939618,131.17796142726723
2007-12-27,8458.18,8476.34,8406.61,8425.68,0.1607197200243604,130.80700904852782
2007-12-28,8410.19,8503.13,8373.47,8497.59,0.8534622724812646,128.85382796769437
2007-12-31,8549.17,8616.65,8549.17,8592.43,1.1160811477136434,126.32782577222046
2008-01-01,8620.1,8685.32,8601.24,8660.63,0.7937219156862296,124.54555846399167
2008-01-02,8703.62,8787.36,8595.08,8765.73,1.213537583293589,121.85328546510105
2008-01-03,8753.08,8817.09,8719.85,8746.04,-0.22462476028806133,122.35274478506844
2008-01-04,8770.1,8888.6,8770.1,8850.48,1.1941404338420503,119.72887346223034
2008-01-07,8817.23,8910.37,8764.84,8882.28,0.35930254630258673,118.94220853204357
2008-01-08,8939.19,8991.42,8717.3,8799.86,-0.9279149047316637,120.9928339769042
2008-01-09,8803.48,8882.88,8705.4,8778.98,-0.23727650212618245,121.51844519522771
2008-01-10,8806.32,8893.6,8550.14,8566.49,-2.4204406434460424,127.01316408470684
2008-01-11,8602.17,8657.65,8467.4,8623.69,0.6677180502166147,125.50741040088407
2008-01-14,8657.98,8688.95,8611.86,8667.47,0.507671310077229,124.36835662540516
2008-01-15,8711.65,8743.18,8489.66,8508.44,-1.8347914674062826,128.56199256267894
2008-01-16,8452.49,8452.49,8179.27,8343.63,-1.937017831705945,133.07673039192775
2008-01-17,8388.68,8443.85,8287.82,8324.23,-0.23251270729885976,133.61992640760772
2008-01-18,8287.08,8304.4,7943.48,7972.8,-4.2217718635837675,143.9175697371062
2008-01-21,7930.85,7930.85,6943.94,7195.23,-9.752784467188446,170.27711414367576
2008-01-22,6946.73,6946.73,6124.82,6737.12,-6.366856931606069,188.6553898401691
2008-01-23,6978.62,7330.37,6862.71,7182.93,6.617219227206883,170.73993481768582
2008-01-24,7303.5,7425.58,6892.31,6970.31,-2.9600733962324544,178.99849504541402
2008-01-25,7076.6,7468.8,7076.6,7452.49,6.917626332257809,160.9471465241819
2008-01-28,7330.4,7402.54,7092.66,7386.64,-0.8835972943271209,163.27342336975948
2008-01-29,7463.9,7532.42,7289.94,7373.42,-0.17897176524103164,163.74545326320757
2008-01-30,7380.62,7384.85,7182.82,7209.93,-2.2172885852155377,169.72605836672477
2008-01-31,7228.82,7292.81,7037.12,7160.03,-0.6921010328810429,171.6058452269055
2008-02-01,7216.35,7320.55,7082.74,7302.35,1.9877011688498536,166.3123515032832
2008-02-04,7389.46,7589.57,7389.46,7505.14,2.7770512232363487,159.11655212294508
2008-02-05,7484.58,7560.93,7447.41,7537.81,0.4353016732532744,157.9935020914563
2008-02-06,7384.89,7401.94,7244.92,7360.12,-2.357315984350894,164.2220507274338
2008-02-07,7382.5,7424.95,7116.11,7126.87,-3.1691059384901354,172.86957668653983
2008-02-08,7143.12,7172.1,6940.19,7047.6,-1.1122694815536072,175.93875929394406
2008-02-11,7037.75,7037.75,6622.5,6678.96,-5.230716839775251,191.16898439277975
2008-02-12,6737.76,6797.35,6603.6,6629.64,-0.7384383197383992,193.33508305126674
2008-02-13,6699.41,6806.21,6643.25,6729.51,1.5064166380075017,188.9818129403181
2008-02-14,6850.53,7105.67,6850.53,7086.83,5.309747663648601,174.41126709685432
2008-02-15,7014.77,7249.05,6970.68,7236.57,2.11293342721639,168.73311527422524
2008-02-18,7284.47,7299.67,7180.27,7234.13,-0.0337176314192944,168.82375627753441
2008-02-19,7293.39,7352.29,7218.58,7238.95,0.06662860634243373,168.64476201659082
2008-02-20,7211.76,7211.76,7028.55,7074.3,-2.274501136214502,174.89730432692988
2008-02-21,7147.03,7197.08,7031.73,7121.15,0.6622563363159584,173.0887567317077
2008-02-22,7049.62,7049.78,6979.51,6997.47,-1.7367981295155932,177.91558949163058
2008-02-25,7052.39,7083.05,6901.46,7073.19,1.0821053895193389,174.94044412775568
2008-02-26,7122.04,7182.47,7116.54,7162.8,1.2668965487990569,171.50080973920817
2008-02-27,7225.55,7303.91,7155.63,7178.19,0.21486011057127996,170.9187134918413
2008-02-28,7173.55,7213.7,7122.04,7177.42,-0.010726938127847419,170.94777789233459
2008-02-29,7157.1,7170.38,6969.69,7108.12,-0.9655280030986035,173.58935977445515
2008-03-03,6991.67,6991.67,6735.62,6751.98,-5.010326218465644,188.02010669462885
2008-03-04,6765.12,6779.25,6493.87,6597.44,-2.2888100971863112,194.76675801523018
2008-03-05,6591.55,6640.59,6533.86,6613.56,0.24433719745842186,194.04828866752553
2008-03-07,6498.68,6498.68,6231.77,6354.94,-3.9104506498769287,206.01484829125064
2008-03-10,6247.44,6362.28,6079.06,6341.75,-0.20755506739638108,206.6513186423306
2008-03-11,6295.41,6508.65,6274.13,6490.09,2.3391019828911563,199.6423778406771
2008-03-12,6630.08,6717.05,6454.23,6479.38,-0.1650208240563722,200.13766749287743
2008-03-13,6369.97,6369.97,6077.54,6121.05,-5.5303130855112625,217.70790959067483
2008-03-14,6151.29,6275.26,6108.13,6260.84,2.2837585054851672,210.61423067831154
2008-03-17,6092.29,6092.29,5837.53,5859.51,-6.4101622146549015,231.88884394770213
2008-03-18,5839.48,5952.98,5795.64,5837.37,-0.37784729439834797,233.14763326635114
2008-03-19,6000.03,6080.84,5831.02,5852.81,0.2645026784322546,232.26877346095293
2008-03-24,5888.94,5941.53,5773.51,5859.72,0.11806294754144186,231.8769497518653
2008-03-25,5959.65,6241.44,5959.65,6221.98,6.182206658338618,212.55420300290265
2008-03-26,6244.59,6289.07,6181.85,6220.78,-0.019286465080248227,212.6144952883722
2008-03-27,6174.34,6261.72,6149.87,6211.31,-0.15223171370791766,213.09111926469618
2008-03-28,6239.46,6420.93,6198.7,6395.47,2.964914003648178,204.075540968842
2008-03-31,6352.15,6352.15,6126.49,6157.27,-3.7245112556231197,215.83900007633252
2008-04-01,6197.26,6238.26,6036.55,6149.29,-0.12960289219086096,216.24886775546446
2008-04-02,6278.46,6371.54,6176.34,6188.74,0.6415374783105054,214.2329456399849
2008-04-03,6203.53,6256.71,6162.78,6203.25,0.23445806416169113,213.49792447507357
2008-04-04,6217.38,6218.71,6028.89,6045.14,-2.5488252125901667,221.69742967077687
