DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
15022021,500180,232840,376350934,416225,669118454,55.94
15022021,500182,10046,34827976,37581,131004627,26.73
15022021,500183,406293,11437148,1155409,32798997,35.16
15022021,500184,48837,2207433,132236,6032427,36.93
15022021,500185,126161,1061015,220220,1866292,57.29
15022021,500186,19572,1670471,87693,7531611,22.32
15022021,500187,23236,4499652,46432,9117971,50.04
15022021,500188,79939,23765865,119489,35531052,66.9
15022021,500189,236,119782,284,148295,83.1
15022021,500191,5551,129646,5551,129646,100.0
15022021,500192,9901,17426,9901,17426,100.0
15022021,500193,57185,337964,85371,503189,66.98
15022021,500199,6461,2701345,9253,3954715,69.83
15022021,500201,44908,21915104,78955,37399653,56.88
15022021,500202,1,12,1,11,100.0
15022021,500206,159,1218,159,1193,100.0
15022021,500207,15783,548460,16059,554081,98.28
15022021,500209,44315,58039356,132561,174658631,33.43
15022021,500210,6086,4747385,14435,11495947,42.16
15022021,500211,15705,135535,20509,170787,76.58
15022021,500212,568,15994,568,15994,100.0
15022021,500213,17885,1032859,23272,1344976,76.85
15022021,500214,15097,18111871,25284,30461732,59.71
15022021,500215,2455,2165188,3172,2771371,77.4
15022021,500219,83274,1682135,107939,2193942,77.15
15022021,500220,28930,1473984,30498,1538791,94.86
15022021,500223,2871779,2699473,3440059,3248804,83.48
15022021,500227,6088,3036390,15965,8059424,38.13
15022021,500228,506872,204852319,712744,289273680,71.12
15022021,500231,1033,61980,6186,376594,16.7
15022021,500233,6152,5906228,11531,11128288,53.35
15022021,500234,1453,233425,2484,399769,58.49
15022021,500235,9668,2914419,27708,8393836,34.89
15022021,500236,500,575,500,575,100.0
15022021,500238,3352,8281954,7866,19515100,42.61
15022021,500239,7350,202860,8011,220770,91.75
15022021,500240,11055,404331,11055,404331,100.0
15022021,500241,8493,1333401,17735,2838883,47.89
15022021,500243,3894,4830507,4849,5467592,80.31
15022021,500245,8990,1411880,18658,3038041,48.18
15022021,500246,1023,33886,1023,33886,100.0
15022021,500247,59836,118846264,135074,268267876,44.3
15022021,500249,438,289956,830,550889,52.77
15022021,500250,4713,1546100,8162,2723951,57.74
15022021,500251,47068,32992315,57635,40117145,81.67
15022021,500252,334,2069164,510,3181261,65.49
15022021,500253,135205,64391382,708260,329769906,19.09
15022021,500257,17812,18850440,106200,112953740,16.77
15022021,500259,8582,261701,8582,261701,100.0
15022021,500260,22777,22248574,74649,72338087,30.51
15022021,500264,7841,686480,9477,858790,82.74
15022021,500265,2758,777756,4456,1266156,61.89
15022021,500266,820,3197836,1170,4554582,70.09
15022021,500267,3983,441914,4908,546314,81.15
15022021,500268,144907,7107689,318232,15798701,45.54
15022021,500271,15033,12302256,78263,64770259,19.21
15022021,500277,788,1237,788,1237,100.0
15022021,500279,150247,2121488,233330,3397469,64.39
15022021,500280,2375,594819,6584,1660502,36.07
15022021,500284,435,13309,435,13309,100.0
15022021,500285,93788,8370579,196397,17601268,47.75
15022021,500288,135804,4033379,228069,6826085,59.55
15022021,500290,396,35815428,2700,246604101,14.67
15022021,500292,13007,3089813,19136,4480047,67.97
15022021,500294,162957,13892085,401761,34475472,40.56
15022021,500295,168897,31077048,1145506,212068775,14.74
15022021,500296,1525,119027,3633,290691,41.98
15022021,500298,5684,10775443,9567,18228198,59.41
15022021,500300,12976,15929987,76466,94121638,16.97
15022021,500302,47685,87909682,183832,332013908,25.94
15022021,500304,28215,5665572,61016,12182696,46.24
15022021,500306,13199,283118,13199,283118,100.0
15022021,500307,4571,1303421,5350,1525036,85.44
15022021,500312,243962,24005861,1291326,125938717,18.89
15022021,500313,2111,10639,2111,10639,100.0
15022021,500314,1594,37619,1974,46804,80.75
15022021,500317,9839,104196,11984,126171,82.1
15022021,500319,8611,209678,11810,282186,72.91
15022021,500325,48870,99333162,325784,665488339,15.0
15022021,500327,122015,1667946,189416,2578943,64.42
15022021,500329,295102,83862,295102,83862,100.0
15022021,500330,8798,2920057,41413,13806858,21.24
15022021,500331,13483,23794125,33237,59066331,40.57
15022021,500333,34496,13353402,41952,16572638,82.23
15022021,500335,41157,36874615,70827,61578185,58.11
15022021,500336,1854,622017,4718,1600674,39.3
15022021,500337,14274,610928,16902,720963,84.45
15022021,500338,14060,1632366,33279,3797740,42.25
15022021,500339,43920,6161976,162638,22858354,27.0
15022021,500343,1365,34467,1365,34491,100.0
15022021,500346,4427,89205,7766,159754,57.0
15022021,500350,5758,960435,7059,1208633,81.57
15022021,500354,5142,78159,5192,80900,99.04
15022021,500355,18826,5001127,34906,9289874,53.93
15022021,500356,1101,15756,1701,24492,64.73
15022021,500357,4031,53168,4031,53168,100.0
15022021,500358,2327,6027,2327,6026,100.0
15022021,500360,4925,127065,5279,136072,93.29
15022021,500365,34862,316547,36613,335279,95.22
15022021,500366,49418,202614,74039,302623,66.75
15022021,500367,41941,2606634,69273,4296194,60.54
15022021,500368,1901,1306368,3168,2194089,60.01
15022021,500370,5680,158088,5680,158088,100.0
15022021,500378,33587,2372922,64524,4629397,52.05
15022021,500380,16560,6130512,31450,11822358,52.66
15022021,500387,634,18191014,2350,67029509,26.98
15022021,500388,2095,38183,2095,38183,100.0
15022021,500390,46055,1494485,99003,3210532,46.52
15022021,500399,1501,2857,1501,2857,100.0
15022021,500400,287641,24924093,1364364,119396166,21.08
15022021,500402,3280,44182,3300,44965,99.39
15022021,500403,4424,2858126,9534,6094873,46.4
15022021,500404,27253,1733291,60781,3894911,44.84
15022021,500405,607,232937,1633,631891,37.17
15022021,500407,1044,1343420,1912,2457436,54.6
15022021,500408,3757,10738634,24127,69171103,15.57
15022021,500410,13755,24597379,51259,91501424,26.83
15022021,500411,1088,1263712,2249,2615173,48.38
15022021,500412,52563,5053933,97605,9528053,53.85
15022021,500413,86194,4133003,107365,5143068,80.28
15022021,500414,25588,795787,39092,1222077,65.46
15022021,500418,3,212,3,211,100.0
15022021,500420,5183,13504307,11873,30893592,43.65
15022021,500422,4472,84298,5834,110653,76.65
15022021,500425,74052,20986337,450191,127460295,16.45
15022021,500426,1935,30787,1935,30787,100.0
15022021,500429,7579,585099,18827,1473874,40.26
15022021,500440,59799,17437389,283391,82921642,21.1
15022021,500444,119654,23434236,137016,26601257,87.33
15022021,500449,79532,1905545,79532,1905545,100.0
15022021,500450,10,2456,10,2456,100.0
15022021,500456,94262,1400734,99670,1500266,94.57
15022021,500458,20,45,20,45,100.0
15022021,500459,264,3571775,538,7342696,49.07
15022021,500460,8848,565388,11666,751249,75.84
15022021,500463,168,153729,225,204868,74.67
15022021,500464,37963,5415422,66844,9713648,56.79
15022021,500467,12507,1520226,20508,2476484,60.99
15022021,500469,222390,18936509,1186897,100841893,18.74
15022021,500470,73083,49100814,422806,286537577,17.29
15022021,500472,1771,4216043,3866,9126718,45.81
15022021,500477,242194,31569988,1276722,165307590,18.97
15022021,500480,7522,5725371,37461,28326347,20.08
15022021,500483,6655,6621393,13568,13593294,49.05
15022021,500488,617,8913954,1110,16036429,55.59
15022021,500490,763,2717616,1493,5324757,51.11
15022021,500493,41349,25952700,226250,141222114,18.28
15022021,500495,6828,9541106,27170,38274697,25.13
15022021,500500,17165,116722,22863,151079,75.08
15022021,500510,30065,46236964,74196,113844981,40.52
15022021,500520,84171,76835498,292505,267130398,28.78
15022021,500530,1440,22639320,3031,48051147,47.51
15022021,500540,252,969,252,969,100.0
15022021,500547,147691,61889914,502561,211968007,29.39
15022021,500550,5986,11223152,31174,57967743,19.2
15022021,500570,470771,156907975,3847809,1267650746,12.23
15022021,500575,132962,140667148,185508,199861446,71.67
15022021,500620,9857,2535714,12460,3209911,79.11
15022021,500645,34321,5443311,63306,10107371,54.21
15022021,500650,6652,5962188,14405,13066799,46.18
15022021,500655,217774,164974694,230244,175340963,94.58
15022021,500660,3288,4711211,5241,7551142,62.74
15022021,500670,27097,6207923,62129,14207679,43.61
15022021,500672,3516,2148980,5560,3404317,63.24
15022021,500674,624,4888448,1203,9440741,51.87
15022021,500680,4359,19875951,8359,37858785,52.15
15022021,500690,31196,2395853,57304,4426496,54.44
15022021,500696,37198,82425189,91240,203869999,40.77
15022021,500710,595,1304895,1161,2565613,51.25
15022021,500730,185573,30935020,404663,67432259,45.86
15022021,500770,69452,39493880,417973,237849084,16.62
15022021,500777,25961,1083872,44009,1857819,58.99
15022021,500780,13260,1228249,13260,1228249,100.0
15022021,500790,526,9196847,1927,33565654,27.3
15022021,500800,46739,29132419,116507,71750920,40.12
15022021,500820,12689,31185756,71482,177326060,17.75
15022021,500825,60539,206867817,87842,300521216,68.92
15022021,500830,18224,29123775,36964,59583517,49.3
15022021,500840,19245,1910067,44927,4450310,42.84
15022021,500850,91001,11998482,238939,31428992,38.09
15022021,500870,56334,7145968,122655,15617295,45.93
15022021,500875,366584,80153592,1356457,297225186,27.03
15022021,500877,51166,12169834,346132,83039241,14.78
15022021,500878,5874,9555236,19256,31685085,30.5
15022021,500890,74,7170,74,7170,100.0
15022021,500940,4336,2922248,7289,4940653,59.49
15022021,501148,120,32412,120,32412,100.0
15022021,501150,183338,4528449,468648,11444508,39.12
15022021,501242,7125,42964,7335,44263,97.14
15022021,501295,126,7182,176,9859,71.59
15022021,501298,543,604930,636,697723,85.38
15022021,501301,849,920019,1948,2124643,43.58
15022021,501314,4063,154394,4063,154394,100.0
15022021,501343,4814,97243,5314,105849,90.59
15022021,501370,520,29120,1040,58838,50.0
15022021,501391,659,88241,661,88632,99.7
15022021,501421,4746,717224,4746,717224,100.0
15022021,501423,3495,3302775,4101,3857578,85.22
15022021,501425,2946,3557737,4793,5858661,61.46
15022021,501430,796,365006,1227,575920,64.87
15022021,501455,55528,5202974,114317,10768984,48.57
15022021,501477,569,24745,569,24745,100.0
15022021,501700,126,2621,693,14381,18.18
15022021,501831,4591,829365,5015,905405,91.55
15022021,501833,8604,59675,8604,59675,100.0
15022021,501848,7988,69336,10915,93841,73.18
15022021,501945,10,17,10,16,100.0
15022021,502015,25558,387204,39458,586157,64.77
15022021,502090,5790,4119875,8741,6135619,66.24
15022021,502137,10207,4057283,24458,9906523,41.73
15022021,502157,5029,1348275,9633,2621734,52.21
15022021,502168,24544,3994536,37865,6249153,64.82
15022021,502175,31929,1989177,45561,2847566,70.08
15022021,502180,61058,3477254,89103,5121844,68.53
15022021,502219,76379,22581452,163562,50105044,46.7
15022021,502271,740,3967,740,3966,100.0
15022021,502281,23506,134925,33213,185824,70.77
15022021,502330,12016,2841784,16773,3987097,71.64
15022021,502355,18274,30124689,69201,113895842,26.41
15022021,502420,30240,657720,44770,977387,67.55
15022021,502445,111,1083,173,1726,64.16
15022021,502448,19655,65570,19655,65570,100.0
15022021,502450,1265,177100,1434,200969,88.21
15022021,502587,69473,7339823,84293,8542787,82.42
15022021,502742,545275,2237331,545275,2237331,100.0
15022021,502820,1535,47969,1536,48021,99.93
15022021,502865,1947,2854887,2357,3490807,82.6
15022021,502873,8443,316613,8530,319550,98.98
15022021,502901,15,38133,15,37911,100.0
15022021,502937,21667,1438689,42904,2851913,50.5
15022021,502958,370,711325,551,1087553,67.15
15022021,502986,276,282445,339,348599,81.42
15022021,503015,1367,70451,1367,70451,100.0
15022021,503031,29325,172725,41640,245827,70.42
15022021,503092,1,6,1,6,100.0
15022021,503100,4295,3586540,8850,7421765,48.53
15022021,503101,31968,2432765,62712,4858579,50.98
15022021,503127,14,36284,14,36284,100.0
15022021,503162,3324,248968,3753,283863,88.57
15022021,503169,1648,307105,2400,449310,68.67
15022021,503229,106,5687,111,5960,95.5
15022021,503310,7261,1088061,77779,11569605,9.34
15022021,503349,10,18410,13,23990,76.92
15022021,503624,704,3798,704,3798,100.0
15022021,503641,5874,24780,5874,24780,100.0
15022021,503657,4801,46186,5615,52320,85.5
15022021,503663,17760,34810,18197,35909,97.6
15022021,503691,1130,35172,1130,35172,100.0
15022021,503722,1700,185810,2364,255798,71.91
15022021,503776,30,660,30,660,100.0
15022021,503804,8095,2309504,9012,2550194,89.82
15022021,503806,2591,14569064,7171,40694321,36.13
15022021,503811,3225,619039,4320,827660,74.65
15022021,503816,100,635,100,635,100.0
15022021,503863,1,3,1,3,100.0
15022021,503960,4860,5430807,8824,9756395,55.08
15022021,504000,7512,309119,7642,317619,98.3
15022021,504008,9600,14097,9600,14097,100.0
15022021,504028,15212,571211,20018,770139,75.99
15022021,504036,3787,540405,4430,633607,85.49
15022021,504058,370,256447,489,343264,75.66
15022021,504067,3718,852910,6469,1497830,57.47
15022021,504076,312,2964,312,2964,100.0
15022021,504092,1930,39372,2867,59364,67.32
15022021,504093,4733,1043864,6474,1422456,73.11
15022021,504112,3208,720196,4899,1102757,65.48
15022021,504132,9991,1588569,12375,1953797,80.74
15022021,504176,2836,2517801,3832,3433076,74.01
15022021,504180,7154,190296,7154,190296,100.0
15022021,504212,2808,379361,3955,536476,71.0
15022021,504220,261,1086,262,1025,99.62
15022021,504240,3849,138564,4545,158605,84.69
15022021,504258,2389,752416,2654,845504,90.02
15022021,504273,5861,39738,6650,44664,88.14
15022021,504286,22078,622600,48218,1297118,45.79
15022021,504335,436345,113449,436345,113449,100.0
15022021,504341,4608,158285,6501,225364,70.88
15022021,504378,3516,8086,3516,8086,100.0
15022021,504380,1,2,1,2,100.0
15022021,504392,1,12,1,12,100.0
15022021,504605,143,57222,146,59722,97.95
15022021,504614,12895,4926535,23106,8901478,55.81
15022021,504646,395,49731,520,66016,75.96
15022021,504741,6425,1190553,12880,2423112,49.88
15022021,504786,585,122850,605,127024,96.69
15022021,504810,509,10817,509,10816,100.0
15022021,504840,11,13068,12,13947,91.67
15022021,504879,7153,166665,9811,228832,72.91
15022021,504882,102,54822,102,54822,100.0
15022021,504908,55,6193,82,9381,67.07
15022021,504918,9127,8826266,11923,11688742,76.55
15022021,504959,507,1007384,721,1436404,70.32
15022021,504961,5663,258606,5663,258606,100.0
15022021,504966,11575,1992058,25999,4534855,44.52
15022021,504973,4851,2779381,10742,6046598,45.16
15022021,504988,31,10519,31,11200,100.0
15022021,505010,3229,3934053,5533,6668847,58.36
15022021,505029,6951,243169,6951,243169,100.0
15022021,505036,887,410726,1260,587470,70.4
15022021,505075,9859,156660,15188,245012,64.91
15022021,505141,6372,189275,6372,189275,100.0
15022021,505160,50667,12124614,91215,20954176,55.55
15022021,505163,2256,915824,3040,1240378,74.21
15022021,505192,585,294636,1639,830172,35.69
15022021,505196,307,55107,438,78684,70.09
15022021,505200,11984,33183696,67455,187597485,17.77
15022021,505216,120,66846,124,69434,96.77
15022021,505232,617,482001,650,510245,94.92
15022021,505242,2823,2487487,4880,4238023,57.85
15022021,505250,1595,71775,1595,72302,100.0
15022021,505255,50169,190047698,59415,225702429,84.44
15022021,505283,25670,5318824,41289,8748576,62.17
15022021,505285,2,390,2,390,100.0
15022021,505299,1050,88358,1083,92090,96.95
15022021,505302,218,10682,218,10666,100.0
15022021,505324,935,12062,1099,13028,85.08
15022021,505355,11704,7279888,21323,13327417,54.89
15022021,505358,12843,381438,13315,397428,96.46
15022021,505368,314,177410,461,260398,68.11
15022021,505400,16595,1177416,20025,1426072,82.87
15022021,505412,29,92974,31,99713,93.55
15022021,505509,1347,241518,5330,958354,25.27
15022021,505523,6800,4488,6800,4488,100.0
15022021,505526,19128,1105599,29012,1684785,65.93
15022021,505533,1465,671483,3194,1472509,45.87
15022021,505537,83419,17693170,552695,117332520,15.09
15022021,505576,328,24108,328,24097,100.0
15022021,505590,31811,2284161,31811,2284161,100.0
15022021,505650,4705,29077,7678,48162,61.28
15022021,505681,2494,768776,2636,843244,94.61
15022021,505688,6013,478335,10673,854693,56.34
15022021,505690,142,12880,142,12580,100.0
15022021,505693,28925,1209065,31033,1404764,93.21
15022021,505700,41989,2332489,85829,4859323,48.92
15022021,505710,171780,7317828,209205,9117558,82.11
15022021,505711,6360,18126,6360,18126,100.0
15022021,505712,7607,612364,8352,670132,91.08
15022021,505714,6090,696087,10340,1190398,58.9
15022021,505720,2766,337867,8535,1059754,32.41
15022021,505725,100,14140,100,14140,100.0
15022021,505726,662,852623,1117,1459015,59.27
15022021,505729,97784,3754906,109375,4257018,89.4
15022021,505737,1111,198592,1153,210236,96.36
15022021,505744,6676,2066222,11383,3579772,58.65
15022021,505750,333,224775,343,232158,97.08
15022021,505790,935,4694542,1630,8193656,57.36
15022021,505800,1497,882257,2187,1295279,68.45
15022021,505827,1384,295969,1565,328881,88.43
15022021,505840,1066,8291,1066,8291,100.0
15022021,505850,8920,525388,9849,584414,90.57
15022021,505854,5302,521452,7015,691630,75.58
15022021,505872,5588,3606496,7412,4859924,75.39
15022021,505890,3,2907,3,2908,100.0
15022021,505893,451,58179,451,58335,100.0
15022021,505978,259,274333,321,339510,80.69
15022021,506022,75713,3759151,108065,5422719,70.06
15022021,506074,24455,836789,24455,836789,100.0
15022021,506076,2035,1801077,9258,8015984,21.98
15022021,506079,100,455,100,455,100.0
15022021,506105,2295,174076,3218,244739,71.32
15022021,506109,3823,259432,3823,259432,100.0
15022021,506122,114,5074,114,5074,100.0
15022021,506128,330,10758,330,10758,100.0
15022021,506146,463742,485132,463742,485132,100.0
15022021,506180,1,139,1,139,100.0
15022021,506184,3114,14885,3186,15229,97.74
15022021,506186,2002,25826,3502,44430,57.17
15022021,506194,2213,86971,7214,287166,30.68
15022021,506197,22883,4056012,349234,62706988,6.55
15022021,506222,3554,3448091,5225,5169278,68.02
15022021,506235,9872,995098,22210,2249089,44.45
15022021,506248,14286,968591,20413,1382110,69.98
15022021,506260,42200,4988040,54828,6587582,76.97
15022021,506261,9005,418733,11597,542519,77.65
15022021,506285,1433,7353942,2157,11137723,66.43
15022021,506365,40,1006,40,1006,100.0
15022021,506390,41250,18630563,97494,43939460,42.31
15022021,506395,3347,2589909,10488,8077482,31.91
15022021,506401,38958,45913951,300761,361150434,12.95
15022021,506405,201429,51354324,272435,67320354,73.94
15022021,506414,18618,5128329,21663,5975935,85.94
15022021,506480,4322,1062564,5651,1414525,76.48
15022021,506520,14910,63368,17786,75103,83.83
15022021,506522,4,7604,6,11344,66.67
15022021,506525,20892,1383050,20892,1383050,100.0
15022021,506528,172,91229,212,112412,81.13
15022021,506532,8736,1523122,11183,1938038,78.12
15022021,506579,1647,1543404,2523,2397306,65.28
15022021,506590,46466,8977232,125865,24496869,36.92
15022021,506597,12352,3063296,18171,4615241,67.98
15022021,506605,1,470,1,470,100.0
15022021,506618,308,263340,492,421582,62.6
15022021,506640,20,2584,20,2584,100.0
15022021,506642,91693,1856784,140371,2914613,65.32
15022021,506655,3418,1740275,8230,4223443,41.53
15022021,506685,25097,8702385,34605,12080319,72.52
15022021,506687,29997,41826317,33735,47845116,88.92
15022021,506690,2671,819330,6557,1989211,40.74
15022021,506734,3148,199111,3822,244798,82.37
15022021,506767,3696,19307165,6737,35504843,54.86
15022021,506808,14771,117725,14771,114450,100.0
15022021,506820,2090,7590044,3640,13236684,57.42
15022021,506852,30941,1757449,33648,1939074,91.95
15022021,506854,45579,12019183,89207,23761443,51.09
15022021,506858,128,1747,128,1747,100.0
15022021,506863,175,172,175,172,100.0
15022021,506879,48688,11410033,78687,17850301,61.88
15022021,506910,203,10962,403,20908,50.37
15022021,506919,9078,2461500,11645,3196464,77.96
15022021,506935,300,3808,300,3808,100.0
15022021,506943,10447,12979876,36908,45617253,28.31
15022021,506975,600,1508,600,1508,100.0
15022021,506981,2341,207062,3981,354807,58.8
15022021,507155,2049,77520,2049,77520,100.0
15022021,507180,4981,187037,5132,198252,97.06
15022021,507205,19695,539643,21439,590080,91.87
15022021,507300,82,144547,82,144547,100.0
15022021,507315,15154,141539,16174,151884,93.69
15022021,507410,18065,1095643,43033,2650820,41.98
15022021,507435,220,14384,220,14384,100.0
15022021,507438,1948,857218,2757,1211393,70.66
15022021,507442,13144,81493,15108,95912,87.0
15022021,507450,672,3736,672,3736,100.0
15022021,507474,2006,93681,2540,122092,78.98
15022021,507486,1,21,1,21,100.0
15022021,507488,741,312480,1037,441499,71.46
15022021,507490,21059,145308,27645,192309,76.18
15022021,507498,4506,21089,5068,23958,88.91
15022021,507508,15995,61581,18790,72683,85.12
15022021,507514,12056,339377,14518,408772,83.04
15022021,507515,214,2549,214,2549,100.0
15022021,507522,2066,7644,2066,7644,100.0
15022021,507525,12,8484,16,11386,75.0
15022021,507526,48818,17938175,65553,24645620,74.47
15022021,507552,91848,4688841,125027,6389191,73.46
15022021,507580,2291,263695,2820,324223,81.24
15022021,507598,470,21597,525,24030,89.52
15022021,507621,590,218684,875,326737,67.43
15022021,507645,25,225250,26,235960,96.15
15022021,507685,38135,16767960,184056,81077705,20.72
15022021,507690,4625,314963,5895,413555,78.46
15022021,507717,5138,3918753,9692,7392104,53.01
15022021,507747,475,271985,497,284984,95.57
15022021,507753,43648,1113024,55794,1428073,78.23
15022021,507759,2490,48057,2690,51957,92.56
15022021,507779,16061,2303951,21162,3090312,75.9
15022021,507785,1360,99348,1570,115251,86.62
15022021,507789,8909,721629,12429,1027558,71.68
15022021,507794,25808,645200,402809,10397259,6.41
15022021,507813,673,23017,673,23513,100.0
15022021,507815,396,2237777,671,3805673,59.02
15022021,507828,7954,48043,12956,78264,61.39
15022021,507836,282,61194,292,63346,96.58
15022021,507852,7,39,7,39,100.0
15022021,507864,400,11100,695,19173,57.55
15022021,507872,1884,27902,1884,27902,100.0
15022021,507878,963077,1700266,963077,1700266,100.0
15022021,507880,143585,55007414,229555,86429873,62.55
15022021,507894,25,264,25,263,100.0
15022021,507910,49810,1511734,61024,1834442,81.62
15022021,507912,764,92865,1055,129394,72.42
15022021,507944,13606,5010410,17453,6446963,77.96
15022021,507960,127,13012,131,13042,96.95
15022021,507970,419,7354,419,7303,100.0
15022021,507981,3143,81718,3309,84978,94.98
15022021,507998,952,35986,1012,38096,94.07
15022021,508136,1993,336817,2246,379099,88.74
15022021,508306,162,8164,162,8164,100.0
15022021,508486,1398,7916874,2309,13101182,60.55
15022021,508494,111,5151,114,5303,97.37
15022021,508670,100,157000,100,157000,100.0
15022021,508807,472,189697,622,249118,75.88
15022021,508814,1802,923435,3728,1904721,48.34
15022021,508869,13607,42059237,144684,431290666,9.4
15022021,508875,45,3150,45,3150,100.0
15022021,508905,2275,97825,2275,98162,100.0
15022021,508906,9785,3126797,14105,4525303,69.37
15022021,508918,189,4735,222,5626,85.14
15022021,508922,7514,80972,7514,80972,100.0
15022021,508933,2358,113892,2786,134824,84.64
15022021,508941,3922,1807650,4789,2186265,81.9
15022021,508954,2077,107797,2340,121672,88.76
15022021,508969,24686,35795,31164,45504,79.21
15022021,508989,5754,481898,12680,1054461,45.38
15022021,508996,6767,9067,6767,9067,100.0
15022021,509009,1637,80295,2065,100368,79.27
15022021,509020,35062,239134,35062,239134,100.0
15022021,509040,1,14,1,14,100.0
15022021,509048,9546,57754,9806,59347,97.35
15022021,509051,843590,447102,843590,447102,100.0
15022021,509053,1460,6132,1460,6132,100.0
15022021,509055,5459,2539254,8841,4148081,61.75
15022021,509069,29755,93729,29805,93693,99.83
15022021,509073,13498,252111,13498,252111,100.0
15022021,509077,3337,74416,3518,79297,94.86
15022021,509079,12995,1467136,20500,2328593,63.39
15022021,509148,7199,21844,7199,21844,100.0
15022021,509152,5,4088,6,4915,83.33
15022021,509162,4517,453959,5746,579217,78.61
15022021,509196,417,19328,420,19467,99.29
