DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
11022021,505200,16523,46570076,119777,335342295,13.79
11022021,505216,4,2231,6,3278,66.67
11022021,505232,98,80238,124,102133,79.03
11022021,505242,560,470652,739,615877,75.78
11022021,505250,2820,127182,2820,131915,100.0
11022021,505255,1479,5569619,3376,12656171,43.81
11022021,505283,92382,19797463,165413,34997775,55.85
11022021,505299,1022,87892,1022,88959,100.0
11022021,505302,296,14815,296,15003,100.0
11022021,505324,505,6318,505,6137,100.0
11022021,505355,1870,1126208,3422,2060095,54.65
11022021,505358,7493,227038,8961,271707,83.62
11022021,505368,135,79407,181,106351,74.59
11022021,505400,17888,1253949,25256,1740186,70.83
11022021,505412,37,118400,44,140973,84.09
11022021,505509,1092,192029,5025,898271,21.73
11022021,505515,100,1970,100,1970,100.0
11022021,505523,770,523,770,523,100.0
11022021,505526,10338,601155,28359,1661751,36.45
11022021,505533,781240,359878206,901591,414789487,86.65
11022021,505537,86827,18685171,388935,84005810,22.32
11022021,505590,67226,4796695,67226,4796695,100.0
11022021,505650,5376,33332,5879,35409,91.44
11022021,505681,149,46786,170,52041,87.65
11022021,505688,3740,298826,4905,385021,76.25
11022021,505690,144,12255,144,12418,100.0
11022021,505693,529,23276,529,23276,100.0
11022021,505700,161674,9328590,348325,19366262,46.41
11022021,505703,5,28,5,28,100.0
11022021,505710,111337,4754090,131972,5599958,84.36
11022021,505711,8447,26547,8447,26547,100.0
11022021,505712,299,19899,452,30842,66.15
11022021,505714,23203,2690388,33931,3961022,68.38
11022021,505720,4832,604000,9091,1143725,53.15
11022021,505725,460,59018,460,59018,100.0
11022021,505726,2330,3144918,3395,4474091,68.63
11022021,505729,25314,1048000,32301,1332767,78.37
11022021,505737,1533,276247,1593,289283,96.23
11022021,505744,5551,1553725,10327,2910894,53.75
11022021,505750,401,271097,402,274131,99.75
11022021,505790,299,1478974,466,2298298,64.16
11022021,505800,724,420934,1563,911640,46.32
11022021,505827,2539,543093,3580,782946,70.92
11022021,505840,500,4200,500,4200,100.0
11022021,505850,3085,188185,3160,190439,97.63
11022021,505854,9537,986126,11846,1221506,80.51
11022021,505872,13049,8316781,13916,8812586,93.77
11022021,505890,65,63255,89,86917,73.03
11022021,505893,4490,529820,5194,600205,86.45
11022021,505978,795,871917,873,947827,91.07
11022021,506003,3,15,3,15,100.0
11022021,506022,140143,7273422,198983,10277761,70.43
11022021,506074,5276,173580,5276,173580,100.0
11022021,506076,4493,3898801,13039,11243220,34.46
11022021,506079,1950,9289,1950,9289,100.0
11022021,506105,159,12426,298,23147,53.36
11022021,506109,190,12781,190,12781,100.0
11022021,506122,579,24928,579,24928,100.0
11022021,506128,1077,37642,1394,48012,77.26
11022021,506146,34863,35908,34863,35908,100.0
11022021,506184,4856,25689,6114,33221,79.42
11022021,506186,6710,82533,9525,114950,70.45
11022021,506194,859,34189,5869,237003,14.64
11022021,506197,15729,2873689,262137,47708040,6.0
11022021,506222,8717,9072218,13209,14153209,65.99
11022021,506235,23700,2399625,52569,5356249,45.08
11022021,506248,35389,2457767,44272,3034007,79.94
11022021,506260,43620,4981404,51388,5864928,84.88
11022021,506261,18493,883966,21340,1011991,86.66
11022021,506285,309,1710918,756,4200345,40.87
11022021,506365,189,4942,189,4942,100.0
11022021,506390,12586,4947557,19933,7824186,63.14
11022021,506395,7670,5831501,11933,9126353,64.28
11022021,506401,29003,32784992,126288,140687280,22.97
11022021,506405,50472,10329095,60736,11885937,83.1
11022021,506414,47686,13473680,67020,19164781,71.15
11022021,506480,637,156989,886,215025,71.9
11022021,506520,5694,24940,11252,49768,50.6
11022021,506522,103,197760,104,203888,99.04
11022021,506525,10687,645968,10687,645968,100.0
11022021,506528,182,95505,245,127269,74.29
11022021,506532,4594,780521,5453,930562,84.25
11022021,506579,1376,1283120,1578,1467915,87.2
11022021,506590,28281,5586912,93893,18654753,30.12
11022021,506597,8276,1802927,10106,2203095,81.89
11022021,506605,220,105600,350,170125,62.86
11022021,506618,252,213003,305,260858,82.62
11022021,506640,100,13100,100,13100,100.0
11022021,506642,71592,1499853,83524,1756277,85.71
11022021,506655,2588,1316775,5217,2668485,49.61
11022021,506685,55624,20369509,77181,28143214,72.07
