,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,530005,INDIACEM,8902.3,8960.9,-6131.9,2226.5,8.55,2007,3
1,530005,INDIACEM,8545.4,8575.6,-6407.9,1270.5,4.86,2007,4
2,530005,INDIACEM,9781.0,10106.3,-7542.0,1044.4,3.71,2008,1
3,530005,INDIACEM,9736.9,9868.4,-7245.8,1421.4,5.04,2008,2
4,530005,INDIACEM,10965.7,10965.9,-8472.0,1342.7,4.77,2008,3
5,530005,INDIACEM,8776.6,8637.2,-7348.5,619.1,2.2,2008,4
6,530005,INDIACEM,9905.6,9801.8,-8080.2,938.6,3.32,2009,1
7,530005,INDIACEM,9602.5,9534.8,-7242.1,1442.8,5.11,2009,2
8,530005,INDIACEM,9949.2,9894.4,-7489.0,1369.4,4.85,2009,3
9,530005,INDIACEM,8759.7,8641.2,-8049.0,348.0,1.23,2009,4
10,530005,INDIACEM,9743.0,9642.6,-8998.6,383.2,1.33,2010,1
11,530005,INDIACEM,8827.9,8806.9,-8404.8,249.8,0.81,2010,2
12,530005,INDIACEM,8428.4,8411.6,-8734.9,-336.3,-1.09,2010,3
13,530005,INDIACEM,7835.0,7809.9,-7164.1,214.7,0.7,2010,4
14,530005,INDIACEM,10611.9,10568.2,-8770.1,1020.3,3.32,2011,2
15,530005,INDIACEM,10915.7,10890.6,-8997.3,697.1,2.27,2011,3
16,530005,INDIACEM,9439.5,9415.2,-8091.6,563.1,1.83,2011,4
17,530005,INDIACEM,11184.8,11160.0,-920.9,649.2,,2012,1
18,530005,INDIACEM,12050.3,12013.7,-1976.9,620.7,2.02,2012,2
19,530005,INDIACEM,11256.8,11226.7,-806.3,490.8,1.6,2012,3
20,530005,INDIACEM,10838.8,10823.6,-1430.1,261.2,0.85,2012,4
21,530005,INDIACEM,11990.3,11906.4,-1620.3,262.8,0.86,2013,1
22,530005,INDIACEM,12407.2,12383.5,-2238.3,168.2,0.55,2013,2
23,530005,INDIACEM,10937.8,10859.3,-1954.7,-225.3,-0.73,2013,3
24,530005,INDIACEM,10376.4,10365.4,-1423.2,4.2,0.01,2013,4
25,530005,INDIACEM,11246.7,10800.6,-1310.9,-305.6,-0.99,2014,1
26,530005,INDIACEM,12284.1,12262.4,-2337.8,-29.6,-0.1,2014,2
27,530005,INDIACEM,11357.1,11316.8,-1565.5,74.9,0.24,2014,3
28,530005,INDIACEM,10402.2,10359.1,-1518.7,-116.8,-0.38,2014,4
29,530005,INDIACEM,10431.0,10250.2,-1325.9,366.0,1.19,2015,1
30,530005,INDIACEM,10754.5,10710.4,-1445.3,401.0,1.31,2015,2
31,530005,INDIACEM,10823.7,10790.7,-1616.8,410.4,1.34,2015,3
32,530005,INDIACEM,9370.5,9296.1,-1423.2,54.6,0.18,2015,4
33,530005,INDIACEM,11540.8,11471.3,-1731.8,512.1,1.67,2016,1
34,530005,INDIACEM,12057.2,12024.9,-3096.8,439.8,1.43,2016,2
35,530005,INDIACEM,13144.4,13075.2,-3252.2,624.1,2.03,2016,3
36,530005,INDIACEM,12709.5,12678.5,-3206.5,353.4,1.15,2016,4
37,530005,INDIACEM,15242.9,15242.9,-3856.2,342.8,0.93,2017,1
38,530005,INDIACEM,14615.7,14667.5,-3637.9,264.4,0.86,2017,2
39,530005,INDIACEM,12682.6,12749.0,-1573.5,236.7,0.77,2017,3
40,530005,INDIACEM,12130.8,12167.5,-1433.1,152.4,0.49,2017,4
41,530005,INDIACEM,13978.1,14017.3,-2119.1,352.7,1.35,2018,1
42,530005,INDIACEM,13606.5,13661.7,-1552.3,210.3,0.68,2018,2
43,530005,INDIACEM,13870.5,13908.4,-1821.1,14.3,0.05,2018,3
44,530005,INDIACEM,13163.0,13205.7,-1469.7,31.3,0.1,2018,4
45,530005,INDIACEM,15639.9,15813.8,-2083.1,438.5,1.24,2019,1
46,530005,INDIACEM,14688.0,14720.0,-1701.2,722.1,2.34,2019,2
47,530005,INDIACEM,12457.2,12489.4,-1745.9,87.2,0.29,2019,3
48,530005,INDIACEM,11911.2,11944.2,-1607.0,-53.7,-0.13,2019,4
49,530005,INDIACEM,11519.0,11699.2,-2007.3,-1110.7,4.12,2020,1
50,530005,INDIACEM,7570.3,7603.2,-793.8,169.6,0.55,2020,2
51,530005,INDIACEM,10697.2,10754.5,-1188.8,714.3,2.28,2020,3
52,530005,INDIACEM,11603.0,11629.1,-1280.8,620.2,2.0,2020,4
