,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532523,BIOCON,2355.9,2412.9,-1929.4,440.1,4.55,2007,3
1,532523,BIOCON,1941.9,2196.2,-1724.6,2840.4,4.72,2007,4
2,532523,BIOCON,2197.5,2367.1,-1695.6,620.3,6.33,2008,1
3,532523,BIOCON,2211.8,2374.6,-1948.0,300.1,4.01,2008,2
4,532523,BIOCON,2496.9,2682.7,-2135.2,335.3,2.45,2008,3
5,532523,BIOCON,2254.7,2198.7,-1797.6,240.8,1.25,2008,4
6,532523,BIOCON,2297.2,2216.0,-1889.6,241.4,2.59,2009,1
7,532523,BIOCON,2515.8,2427.9,-2038.4,475.5,2.46,2009,2
8,532523,BIOCON,3011.0,2921.5,-2436.6,623.6,3.23,2009,3
9,532523,BIOCON,3098.4,3008.3,-2431.9,658.0,3.39,2009,4
10,532523,BIOCON,3361.2,3273.2,-2600.2,726.4,3.72,2010,1
11,532523,BIOCON,3322.7,3224.0,-2554.2,723.0,3.72,2010,2
12,532523,BIOCON,3446.1,3361.2,-2518.5,873.3,4.47,2010,3
13,532523,BIOCON,5101.2,5016.8,-2769.5,2115.9,10.81,2010,4
14,532523,BIOCON,3796.2,3713.6,-2884.1,880.3,4.5,2011,1
15,532523,BIOCON,3480.3,3389.0,-2845.4,604.0,3.09,2011,2
16,532523,BIOCON,3920.7,3784.9,-3155.1,680.7,3.48,2011,3
17,532523,BIOCON,3861.2,3728.0,-3197.5,647.3,3.31,2011,4
18,532523,BIOCON,4326.0,4212.0,-855.8,623.4,3.18,2012,1
19,532523,BIOCON,4474.4,4316.0,-967.8,688.4,3.52,2012,2
20,532523,BIOCON,5080.7,4614.0,-982.5,883.6,4.51,2012,3
21,532523,BIOCON,5067.0,4869.1,-1073.5,802.1,4.1,2012,4
22,532523,BIOCON,4757.9,4575.7,-1127.0,382.9,1.95,2013,1
23,532523,BIOCON,5410.9,5229.3,-1053.4,864.6,4.41,2013,2
24,532523,BIOCON,5594.1,5341.7,-1239.3,954.2,4.87,2013,3
25,532523,BIOCON,5263.0,5034.4,-1159.2,599.6,3.06,2013,4
26,532523,BIOCON,5714.3,5375.7,-1334.2,867.4,4.42,2014,1
27,532523,BIOCON,5586.9,5346.0,-1277.9,746.3,3.8,2014,2
28,532523,BIOCON,5669.0,5387.8,-1215.6,1815.2,9.25,2014,3
29,532523,BIOCON,5326.3,5079.4,-1372.8,572.8,2.92,2014,4
30,532523,BIOCON,5833.8,5604.7,-696.7,477.9,2.39,2015,1
31,532523,BIOCON,5911.1,5151.1,-809.6,1034.3,5.17,2015,2
32,532523,BIOCON,5584.8,5271.0,-764.4,4986.4,24.93,2015,3
33,532523,BIOCON,5330.0,274.0,-815.0,685.0,3.43,2015,4
34,532523,BIOCON,6410.0,277.0,-798.0,1382.0,6.91,2016,1
35,532523,BIOCON,6958.0,502.0,-901.0,1414.0,7.21,2016,2
36,532523,BIOCON,6259.0,419.0,-892.0,700.0,3.57,2016,3
37,532523,BIOCON,6550.0,618.0,-953.0,1041.0,5.3,2016,4
38,532523,BIOCON,6321.0,6464.0,-381.0,2038.0,10.37,2017,1
39,532523,BIOCON,5806.0,6067.0,-1482.0,545.0,0.92,2017,2
40,532523,BIOCON,6047.0,6504.0,-1636.0,684.0,1.16,2017,3
41,532523,BIOCON,5921.0,6295.0,-1839.0,437.0,0.74,2017,4
42,532523,BIOCON,6481.0,6793.0,-1670.0,719.0,1.22,2018,1
43,532523,BIOCON,6722.0,7127.0,-1750.0,2297.0,3.89,2018,2
44,532523,BIOCON,7089.0,7652.0,-1802.0,1198.0,2.03,2018,3
45,532523,BIOCON,7397.0,7748.0,-2141.0,727.0,1.23,2018,4
46,532523,BIOCON,7639.0,7778.0,-2031.0,705.0,1.19,2019,1
47,532523,BIOCON,4808.0,5061.0,-1331.0,1119.0,0.95,2019,2
48,532523,BIOCON,5239.0,5842.0,-1336.0,1061.0,0.9,2019,3
49,532523,BIOCON,5013.0,5525.0,-1329.0,1207.0,1.02,2019,4
50,532523,BIOCON,4824.0,5496.0,-4638.0,1022.0,0.86,2020,1
51,532523,BIOCON,5207.0,5567.0,-4298.0,848.0,0.72,2020,2
52,532523,BIOCON,5600.0,5984.0,-4986.0,950.0,0.8,2020,3
53,532523,BIOCON,4561.0,4898.0,-4440.0,330.0,0.28,2020,4
