,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532505,UCOBANK,15810.4,17341.9,-3239.4,1105.3,1.38,2007,3
1,532505,UCOBANK,16758.4,18247.3,-3292.3,827.8,1.04,2007,4
2,532505,UCOBANK,17781.9,20532.9,-3385.6,859.9,1.08,2008,1
3,532505,UCOBANK,18374.5,19991.6,-3421.5,1334.4,1.5,2008,2
4,532505,UCOBANK,19937.3,21879.8,-3610.3,1500.9,1.69,2008,3
5,532505,UCOBANK,21259.2,24335.2,-3561.9,1716.3,1.99,2008,4
6,532505,UCOBANK,21642.8,25206.2,-4036.1,1025.6,1.36,2009,1
7,532505,UCOBANK,23314.6,25836.8,-3690.6,1788.5,3.26,2009,2
8,532505,UCOBANK,23842.3,26098.2,-3834.5,2077.2,3.78,2009,3
9,532505,UCOBANK,23747.2,26087.6,-3994.7,2458.2,4.47,2009,4
10,532505,UCOBANK,24359.1,26900.0,-4324.4,3798.0,6.91,2010,1
11,532505,UCOBANK,26728.5,28627.3,-4812.6,2602.1,4.74,2010,2
12,532505,UCOBANK,27352.3,29645.4,-5266.7,1191.9,2.17,2010,3
13,532505,UCOBANK,28942.3,31083.9,-5109.8,3012.4,5.48,2010,4
14,532505,UCOBANK,30684.9,33605.5,-5564.5,2259.0,3.48,2011,1
15,532505,UCOBANK,34014.6,36768.8,-4723.1,2925.3,4.66,2011,2
16,532505,UCOBANK,35279.9,37307.9,-5023.5,2307.5,3.68,2011,3
17,532505,UCOBANK,37382.8,39736.2,-5071.1,3325.5,5.3,2011,4
18,532505,UCOBANK,39646.4,42166.3,-5744.6,2528.4,3.37,2012,1
19,532505,UCOBANK,41745.7,44073.9,-4957.2,3624.6,5.45,2012,2
20,532505,UCOBANK,41958.7,44085.5,-5121.2,1037.1,1.56,2012,3
21,532505,UCOBANK,41711.8,43608.8,-5364.5,1024.7,1.54,2012,4
22,532505,UCOBANK,42100.9,45270.6,-6323.2,495.5,0.02,2013,1
23,532505,UCOBANK,42069.2,46688.1,-5615.0,5111.1,6.79,2013,2
24,532505,UCOBANK,44440.7,46533.0,-6124.1,4002.0,5.32,2013,3
25,532505,UCOBANK,47285.7,49190.4,-6197.0,3145.3,4.18,2013,4
26,532505,UCOBANK,48503.6,53092.8,-6455.9,2847.1,3.34,2014,1
27,532505,UCOBANK,50729.4,53951.7,-6033.1,5214.0,5.14,2014,2
28,532505,UCOBANK,48976.5,52566.2,-6862.0,1035.4,1.02,2014,3
29,532505,UCOBANK,47875.9,54473.9,-6553.2,3036.0,2.99,2014,4
30,532505,UCOBANK,46008.1,52633.6,-7109.5,2092.8,2.06,2015,1
31,532505,UCOBANK,47289.9,51690.9,-6492.8,2567.0,2.39,2015,2
32,532505,UCOBANK,48970.4,53080.9,-6984.4,1562.1,1.45,2015,3
33,532505,UCOBANK,45772.7,49346.3,-7399.7,-14970.0,-13.92,2015,4
34,532505,UCOBANK,43576.8,47454.8,-7532.5,-17151.5,-15.95,2016,1
35,532505,UCOBANK,41896.4,47279.3,-7135.8,-4405.6,-3.66,2016,2
36,532505,UCOBANK,43294.5,49414.1,-7502.1,-3848.3,-2.96,2016,3
37,532505,UCOBANK,41924.7,48642.1,-7585.4,-4370.9,-2.9,2016,4
38,532505,UCOBANK,36142.4,39067.4,-7828.6,-5881.9,-3.77,2017,1
39,532505,UCOBANK,37665.8,42370.4,-7028.5,-6630.2,-4.25,2017,2
40,532505,UCOBANK,34462.2,37575.1,-7229.6,-6225.6,-3.58,2017,3
41,532505,UCOBANK,34495.5,37219.3,-7233.4,-10164.3,-5.44,2017,4
42,532505,UCOBANK,33577.8,34246.5,-7623.4,-21343.6,-11.4,2018,1
43,532505,UCOBANK,37318.0,43608.8,-6749.3,-6338.8,-2.08,2018,2
44,532505,UCOBANK,34797.0,37491.8,-7279.5,-11364.4,-2.87,2018,3
45,532505,UCOBANK,33373.2,35855.6,-6934.3,-9987.4,-2.53,2018,4
46,532505,UCOBANK,37818.1,41485.2,-9681.2,-15520.3,-3.43,2019,1
47,532505,UCOBANK,38165.3,44466.1,-7636.1,-6014.5,-0.87,2019,2
48,532505,UCOBANK,38046.5,45335.2,-7880.4,-8919.8,-1.21,2019,3
49,532505,UCOBANK,37707.4,45142.1,-7695.5,-9601.8,-1.18,2019,4
50,532505,UCOBANK,37424.3,45112.1,-8067.0,167.8,0.02,2020,1
51,532505,UCOBANK,36626.4,44365.7,-8173.4,214.6,0.02,2020,2
52,532505,UCOBANK,36146.0,43261.2,-7743.7,301.0,0.03,2020,3
53,532505,UCOBANK,36025.8,44669.6,-9371.3,354.4,0.04,2020,4
