,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,500550,SIEMENS,21884.59,22424.48,-1220.74,3086.26,18.31,2007,3
1,500550,SIEMENS,19144.26,19210.29,-17797.55,1970.52,11.69,2007,4
2,500550,SIEMENS,21424.21,21560.81,-21543.24,16.56,0.05,2008,1
3,500550,SIEMENS,18096.82,18220.89,-15711.63,1694.25,5.03,2008,2
4,500550,SIEMENS,24636.17,24656.85,-21375.93,2251.94,6.68,2008,3
5,500550,SIEMENS,16398.63,16289.46,-14877.63,3305.8,9.8,2008,4
6,500550,SIEMENS,23829.61,23681.72,-20525.11,2255.18,6.69,2009,1
7,500550,SIEMENS,19176.67,19096.03,-16805.11,3370.13,10.0,2009,2
8,500550,SIEMENS,18665.93,18340.07,-15245.28,2364.1,7.01,2009,4
9,500550,SIEMENS,22260.77,22124.2,-19637.15,1810.88,,2010,1
10,500550,SIEMENS,22464.04,22349.44,-20293.75,1561.24,4.63,2010,2
11,500550,SIEMENS,25381.11,25254.16,-22019.35,2437.91,7.23,2010,4
12,500550,SIEMENS,31181.89,30337.23,-27082.31,2776.89,8.16,2011,1
13,500550,SIEMENS,27968.06,27785.01,-25865.69,1547.77,4.55,2011,2
14,500550,SIEMENS,23968.7,23610.42,-23168.55,707.16,2.08,2011,4
15,500550,SIEMENS,37972.85,37601.43,-2526.63,3040.04,8.93,2012,1
16,500550,SIEMENS,28433.31,27934.96,-2664.88,364.24,1.07,2012,2
17,500550,SIEMENS,33751.76,32693.56,-2683.91,-557.68,-1.64,2012,3
18,500550,SIEMENS,24856.44,24508.63,-1989.42,730.68,2.06,2012,4
19,500550,SIEMENS,29555.57,29077.22,-2967.64,299.48,0.84,2013,1
20,500550,SIEMENS,26426.36,25883.88,-2517.36,-488.27,-1.37,2013,2
21,500550,SIEMENS,32588.85,31878.99,-2680.46,1491.92,4.19,2013,3
22,500550,SIEMENS,23938.97,23605.14,-2503.26,651.33,1.83,2013,4
23,500550,SIEMENS,27063.22,26577.41,-3037.95,882.65,2.48,2014,1
24,500550,SIEMENS,23744.2,23187.43,-2578.44,129.99,0.37,2014,2
25,500550,SIEMENS,31879.31,31112.72,-2750.7,4367.85,12.27,2014,3
26,500550,SIEMENS,21859.67,21408.12,-2348.21,6340.33,2.98,2014,4
27,500550,SIEMENS,26529.83,25888.93,-2843.56,1618.66,4.38,2015,1
28,500550,SIEMENS,23759.94,23220.08,-2184.08,1682.6,4.72,2015,2
29,500550,SIEMENS,32994.92,32313.04,-3348.96,2191.33,4.86,2015,3
30,500550,SIEMENS,23142.48,22653.05,-2759.77,1140.25,3.2,2015,4
31,500550,SIEMENS,27835.8,27254.29,-2750.54,1774.23,4.98,2016,1
32,500550,SIEMENS,26204.02,572.72,-2831.77,1300.37,3.65,2016,2
33,500550,SIEMENS,30905.86,1002.85,-3651.02,24669.53,69.27,2016,3
34,500550,SIEMENS,23965.2,23376.25,-2462.3,1600.08,4.49,2016,4
35,500550,SIEMENS,30512.08,31040.71,-28248.89,1862.68,5.07,2017,1
36,500550,SIEMENS,27587.33,28317.96,-25826.42,1628.69,4.57,2017,2
37,500550,SIEMENS,31418.4,32048.08,-3241.86,6237.79,17.52,2017,3
38,500550,SIEMENS,24295.0,25000.0,-2129.0,1905.0,5.35,2017,4
39,500550,SIEMENS,32834.0,33473.0,-3409.0,2197.0,6.17,2018,1
40,500550,SIEMENS,30730.0,31422.0,-28211.0,2044.0,5.74,2018,2
41,500550,SIEMENS,39392.0,40156.0,-4680.0,2792.0,7.84,2018,3
42,500550,SIEMENS,28071.0,28948.0,-2174.0,2280.0,6.4,2018,4
43,500550,SIEMENS,35496.0,36326.0,-2753.0,2803.0,7.87,2019,1
44,500550,SIEMENS,31984.0,32809.0,-3573.0,2481.0,6.97,2019,2
45,500550,SIEMENS,41288.0,42702.0,-4317.0,3306.0,9.28,2019,3
46,500550,SIEMENS,26686.0,27541.0,-2616.0,2627.0,7.38,2019,4
47,500550,SIEMENS,28201.0,29007.0,-3899.0,1721.0,4.83,2020,1
48,500550,SIEMENS,13195.0,14017.0,-1398.0,-46.0,-0.13,2020,2
49,500550,SIEMENS,35190.0,35804.0,-2884.0,3276.0,9.2,2020,3
50,500550,SIEMENS,29011.0,29581.0,-1630.0,2900.0,8.14,2020,4
