,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532733,SUNTV,1944.5,2087.6,-794.5,801.6,2.03,2007,3
1,532733,SUNTV,2177.8,2319.9,-729.7,1023.0,2.6,2007,4
2,532733,SUNTV,2235.7,2399.5,-831.1,1025.4,2.6,2008,2
3,532733,SUNTV,2378.8,2750.3,-1079.2,1083.1,2.75,2008,3
4,532733,SUNTV,2708.3,1567.1,-1141.2,1122.4,2.85,2008,4
5,532733,SUNTV,2876.5,1686.3,-1190.2,1198.0,3.04,2009,2
6,532733,SUNTV,3203.9,1864.7,-1339.2,1305.6,3.31,2009,3
7,532733,SUNTV,3950.8,2240.0,-1710.8,1519.4,3.86,2009,4
8,532733,SUNTV,4404.4,2451.6,-1952.8,1709.5,4.34,2010,2
9,532733,SUNTV,4247.8,2415.2,-1832.6,1674.4,4.25,2010,3
10,532733,SUNTV,5979.9,3277.8,-2702.1,2254.9,5.72,2010,4
11,532733,SUNTV,4539.9,2597.9,-1942.0,1876.2,4.76,2011,2
12,532733,SUNTV,4512.6,4512.6,-2034.4,1801.2,4.57,2011,3
13,532733,SUNTV,4251.1,4251.1,-1964.3,1678.8,4.26,2011,4
14,532733,SUNTV,4270.1,2213.8,-2056.3,1590.3,4.04,2012,1
15,532733,SUNTV,4257.5,4257.5,-1960.5,1643.1,4.17,2012,2
16,532733,SUNTV,4333.4,4333.4,-2181.7,1516.5,3.85,2012,3
17,532733,SUNTV,4858.6,4858.6,-2139.0,1898.8,4.82,2012,4
18,532733,SUNTV,4726.7,4726.7,-2257.9,1775.0,4.5,2013,1
19,532733,SUNTV,6018.5,6018.5,-3655.9,1644.4,4.17,2013,2
20,532733,SUNTV,4664.1,4664.1,-2462.9,1691.6,4.29,2013,3
21,532733,SUNTV,5083.4,5083.4,-2423.8,1857.9,4.71,2013,4
22,532733,SUNTV,5201.8,5201.8,-2324.8,1975.7,5.01,2014,1
23,532733,SUNTV,6335.8,6335.8,-4048.5,1656.4,4.2,2014,2
24,532733,SUNTV,5090.2,5090.2,-2982.2,1544.7,3.92,2014,3
25,532733,SUNTV,5524.4,5524.4,-2497.8,2141.3,5.43,2014,4
26,532733,SUNTV,5485.8,5485.8,-2637.4,2029.9,5.15,2015,1
27,532733,SUNTV,6910.9,6910.9,-4121.0,1972.8,5.01,2015,2
28,532733,SUNTV,5680.9,5680.9,-2534.4,2183.8,5.54,2015,3
29,532733,SUNTV,5741.2,5741.2,-2684.3,2155.9,5.47,2015,4
30,532733,SUNTV,5706.8,5706.8,-2447.6,2360.0,5.53,2016,1
31,532733,SUNTV,7608.3,7608.3,-4251.7,2330.6,5.91,2016,2
32,532733,SUNTV,6254.9,6254.9,-2622.0,2703.5,6.86,2016,3
33,532733,SUNTV,5894.3,5894.3,-2603.9,2400.9,6.09,2016,4
34,532733,SUNTV,5825.0,6198.5,-617.4,2359.1,5.99,2017,1
35,532733,SUNTV,7863.2,8233.8,-683.1,2516.4,6.39,2017,2
36,532733,SUNTV,6759.0,7131.3,-383.4,2846.7,7.22,2017,3
37,532733,SUNTV,6832.8,7123.9,-810.5,2669.7,6.77,2017,4
38,532733,SUNTV,7169.5,7537.9,-457.3,2897.6,7.35,2018,1
39,532733,SUNTV,11203.9,11593.9,-2196.2,4091.4,10.38,2018,2
40,532733,SUNTV,7495.5,8116.7,-901.1,3513.2,8.91,2018,3
41,532733,SUNTV,9044.5,9560.4,-427.7,3513.3,8.92,2018,4
42,532733,SUNTV,8888.8,9561.5,-701.0,2830.7,7.18,2019,1
43,532733,SUNTV,11013.6,11580.7,-1362.7,3818.7,9.69,2019,2
44,532733,SUNTV,7955.8,8677.2,-752.9,3665.1,9.3,2019,3
45,532733,SUNTV,8149.7,8785.6,-530.6,3734.5,9.48,2019,4
46,532733,SUNTV,7351.6,7921.9,-663.4,2500.0,6.34,2020,1
47,532733,SUNTV,6061.0,7147.1,-494.7,2828.0,7.18,2020,2
48,532733,SUNTV,7561.6,8077.1,-718.4,3459.1,8.77,2020,3
49,532733,SUNTV,9723.4,10344.4,-1406.3,4418.2,11.21,2020,4
