,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,500825,BRITANNIA,6588.0,6646.0,-467.0,485.0,20.28,2007,3
1,500825,BRITANNIA,6564.0,6627.0,-509.0,454.0,18.97,2007,4
2,500825,BRITANNIA,6928.0,7194.0,-6419.0,610.0,25.55,2008,1
3,500825,BRITANNIA,6933.0,7012.0,-6436.0,403.0,16.89,2008,2
4,500825,BRITANNIA,8469.4,8552.6,-7796.2,533.0,22.3,2008,3
5,500825,BRITANNIA,8201.4,18.6,-541.3,461.5,19.32,2008,4
6,500825,BRITANNIA,7338.6,26.2,-6804.2,473.7,19.83,2009,2
7,500825,BRITANNIA,8627.4,42.3,-712.3,590.7,24.72,2009,3
8,500825,BRITANNIA,8856.2,42.3,-705.1,291.0,12.18,2009,4
9,500825,BRITANNIA,9158.0,29.7,-683.5,328.3,13.74,2010,2
10,500825,BRITANNIA,10975.3,27.6,-10522.2,318.7,2.67,2010,3
11,500825,BRITANNIA,10828.6,28.9,-10353.2,373.4,3.13,2010,4
12,500825,BRITANNIA,11075.5,12.6,-10667.8,418.0,3.5,2011,2
13,500825,BRITANNIA,12956.8,15.4,-1007.9,378.5,3.17,2011,3
14,500825,BRITANNIA,12491.0,12474.1,-11780.0,540.7,4.53,2011,4
15,500825,BRITANNIA,13218.9,13095.7,-1104.1,530.3,4.44,2012,1
16,500825,BRITANNIA,12288.9,72.7,-1504.3,434.5,3.64,2012,2
17,500825,BRITANNIA,14166.0,138.0,-1178.0,456.0,3.82,2012,3
18,500825,BRITANNIA,14675.8,142.5,-1227.5,569.6,4.77,2012,4
19,500825,BRITANNIA,15024.2,157.9,-1585.9,878.5,7.35,2013,1
20,500825,BRITANNIA,14163.1,128.7,-1573.3,862.9,7.21,2013,2
21,500825,BRITANNIA,16100.0,155.5,-1731.3,956.8,7.99,2013,3
22,500825,BRITANNIA,16280.3,16144.3,-1701.6,963.3,8.04,2013,4
23,500825,BRITANNIA,16530.5,16197.7,-1829.8,915.3,7.63,2014,1
24,500825,BRITANNIA,16342.3,158.6,-1773.0,1078.1,8.99,2014,2
25,500825,BRITANNIA,18174.1,161.8,-1932.2,2530.4,21.1,2014,3
26,500825,BRITANNIA,18523.3,18343.1,-1928.6,1205.2,10.05,2014,4
27,500825,BRITANNIA,18720.2,18465.5,-1950.7,1410.4,11.76,2015,1
28,500825,BRITANNIA,18471.1,184.3,-1809.8,1677.7,13.99,2015,2
29,500825,BRITANNIA,20329.3,180.3,-1952.4,2036.8,16.98,2015,3
30,500825,BRITANNIA,20497.4,182.2,-1919.3,1934.5,16.12,2015,4
31,500825,BRITANNIA,20181.2,243.3,-2025.3,1841.9,15.35,2016,1
32,500825,BRITANNIA,20407.6,355.5,-4316.9,2103.9,17.53,2016,2
33,500825,BRITANNIA,22915.2,215.2,-4516.4,2275.7,18.97,2016,3
34,500825,BRITANNIA,21892.6,233.9,-4460.8,2107.6,17.56,2016,4
35,500825,BRITANNIA,21610.8,21936.3,-4430.8,1967.3,16.39,2017,1
36,500825,BRITANNIA,21954.1,22294.0,-4400.2,2086.9,17.39,2017,2
37,500825,BRITANNIA,23853.8,24346.1,-4632.0,2453.4,20.43,2017,3
38,500825,BRITANNIA,24110.0,24437.6,-4749.0,2491.7,20.75,2017,4
39,500825,BRITANNIA,23883.8,24284.0,-4472.1,2446.9,20.38,2018,1
40,500825,BRITANNIA,24066.9,24452.3,-4943.6,2462.4,20.51,2018,2
41,500825,BRITANNIA,27046.2,27441.5,-5569.6,2835.7,23.61,2018,3
42,500825,BRITANNIA,27031.9,27586.1,-5798.3,3027.0,12.6,2018,4
43,500825,BRITANNIA,26681.0,27264.0,-22825.0,2896.9,12.37,2019,1
44,500825,BRITANNIA,25794.6,26450.0,-5497.6,2502.1,10.41,2019,2
45,500825,BRITANNIA,28960.9,30262.9,-5766.8,4925.8,20.5,2019,3
46,500825,BRITANNIA,28191.9,28837.9,-5500.7,3603.5,14.99,2019,4
47,500825,BRITANNIA,26919.4,27671.5,-5130.0,3811.6,15.85,2020,1
48,500825,BRITANNIA,32198.8,33072.1,-5167.5,5158.7,21.45,2020,2
49,500825,BRITANNIA,32275.7,32987.5,-5834.4,4623.1,19.21,2020,3
50,500825,BRITANNIA,29787.4,30565.0,-5658.8,4283.9,17.79,2020,4
