,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,513683,NLCINDIA,7277.7,8820.8,-21.7,2310.4,1.39,2007,3
1,513683,NLCINDIA,6745.6,8160.9,-5211.2,2044.8,1.22,2007,4
2,513683,NLCINDIA,8017.4,10139.7,-5.3,3846.8,1.72,2008,1
3,513683,NLCINDIA,10871.4,12376.2,-30.1,2858.3,1.72,2008,2
4,513683,NLCINDIA,6681.7,8183.1,7.8,1883.9,1.12,2008,3
5,513683,NLCINDIA,8339.3,6620.4,-5931.2,2242.5,1.34,2008,4
6,513683,NLCINDIA,8843.0,2558.8,-6284.2,2876.4,1.71,2009,2
7,513683,NLCINDIA,8815.5,1781.3,-0.8,2435.9,1.45,2009,3
8,513683,NLCINDIA,12517.3,8630.0,-8372.5,3711.1,2.22,2009,4
9,513683,NLCINDIA,11454.3,3815.4,-7638.9,3421.0,2.04,2010,2
10,513683,NLCINDIA,10632.0,10632.0,-8110.0,2737.1,1.63,2010,3
11,513683,NLCINDIA,8692.1,155.3,-8536.8,960.7,0.57,2010,4
12,513683,NLCINDIA,11560.5,2587.9,-8972.6,3428.3,2.04,2011,2
13,513683,NLCINDIA,11588.3,2869.1,-8719.2,2783.5,1.66,2011,3
14,513683,NLCINDIA,10459.9,10459.9,-9094.6,1849.4,1.1,2011,4
15,513683,NLCINDIA,15099.2,15099.2,-2645.0,6052.1,3.61,2012,1
16,513683,NLCINDIA,13318.1,13318.1,-4815.6,2884.7,1.72,2012,2
17,513683,NLCINDIA,13492.1,13492.1,-4708.4,3348.4,2.0,2012,3
18,513683,NLCINDIA,12557.0,12557.0,-4872.4,2216.5,1.32,2012,4
19,513683,NLCINDIA,16533.5,16533.5,-5127.8,6147.9,3.66,2013,1
20,513683,NLCINDIA,15595.7,15595.7,-5184.1,2784.3,1.66,2013,2
21,513683,NLCINDIA,13828.2,13828.2,-5033.3,2400.0,1.43,2013,3
22,513683,NLCINDIA,13149.5,13149.5,-5481.2,4890.2,2.91,2013,4
23,513683,NLCINDIA,17098.9,17098.9,-6247.3,4944.3,2.95,2014,1
24,513683,NLCINDIA,15104.5,15104.5,-5366.5,3340.5,1.99,2014,2
25,513683,NLCINDIA,14024.9,14024.9,-5469.9,2593.5,1.55,2014,3
26,513683,NLCINDIA,14926.5,14926.5,-5427.5,3094.7,1.84,2014,4
27,513683,NLCINDIA,16820.9,16820.9,-5909.9,6768.1,4.03,2015,1
28,513683,NLCINDIA,18437.4,18437.4,-6033.4,3669.0,2.19,2015,2
29,513683,NLCINDIA,17159.1,17159.1,-5023.9,3434.0,2.04,2015,3
30,513683,NLCINDIA,12552.5,12552.5,-5615.7,476.1,0.28,2015,4
31,513683,NLCINDIA,18541.5,18541.5,-5549.5,4462.4,2.66,2016,1
32,513683,NLCINDIA,18803.7,3084.1,4.3,2307.5,1.38,2016,2
33,513683,NLCINDIA,20566.7,4420.7,7.0,3004.2,1.79,2016,3
34,513683,NLCINDIA,19642.1,717.4,-5623.4,3361.7,2.0,2016,4
35,513683,NLCINDIA,28418.6,32591.9,-9895.5,15014.8,,2017,1
36,513683,NLCINDIA,22540.0,23257.0,-4748.4,3160.9,2.07,2017,2
37,513683,NLCINDIA,19928.5,21230.9,-6247.7,3268.7,2.14,2017,3
38,513683,NLCINDIA,17064.8,18075.0,-5621.9,3138.0,2.05,2017,4
39,513683,NLCINDIA,25428.7,28267.6,-6967.0,8920.1,5.84,2018,1
40,513683,NLCINDIA,16968.1,18411.1,-4341.2,3196.3,2.09,2018,2
41,513683,NLCINDIA,16729.8,18810.7,-5827.2,3277.2,2.14,2018,3
42,513683,NLCINDIA,18738.2,20702.9,25.2,3294.9,2.17,2018,4
43,513683,NLCINDIA,19023.1,22668.0,-8629.5,2901.3,1.96,2019,1
44,513683,NLCINDIA,16764.6,19040.3,-15414.0,3230.4,2.33,2019,2
45,513683,NLCINDIA,18370.9,22178.5,-5811.3,3367.8,2.43,2019,3
46,513683,NLCINDIA,21282.3,24367.5,-5462.9,3615.5,2.61,2019,4
47,513683,NLCINDIA,22745.2,25746.5,-6936.4,3924.8,2.83,2020,1
48,513683,NLCINDIA,20832.9,23868.6,-5679.4,2925.4,2.11,2020,2
49,513683,NLCINDIA,14455.6,18490.0,-5852.0,203.9,0.15,2020,3
50,513683,NLCINDIA,15496.9,18751.3,-6681.6,740.6,0.53,2020,4
