,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,541301,ORIENTELEC,4355.03,4374.23,-797.29,120.45,0.57,2018,2
1,541301,ORIENTELEC,3751.77,3779.51,-617.89,68.84,0.32,2018,3
2,541301,ORIENTELEC,4204.31,4227.13,-773.48,117.64,0.55,2018,4
3,541301,ORIENTELEC,6377.0,6402.6,-1095.6,386.2,1.82,2019,1
4,541301,ORIENTELEC,5683.4,5688.6,-938.3,188.7,0.89,2019,2
5,541301,ORIENTELEC,4346.5,4355.2,-777.5,49.2,0.23,2019,3
6,541301,ORIENTELEC,4956.9,4969.3,-861.0,190.5,0.9,2019,4
7,541301,ORIENTELEC,5631.4,5646.0,-571.8,357.8,1.69,2020,1
8,541301,ORIENTELEC,1787.8,1796.4,-278.9,-272.9,-1.29,2020,2
9,541301,ORIENTELEC,4337.7,4345.1,-442.5,324.2,1.53,2020,3
10,541301,ORIENTELEC,6183.4,6190.2,-611.9,519.4,2.45,2020,4
