,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,539524,LALPATHLAB,1820.2,1820.1,-442.8,599.6,7.26,2015,4
1,539524,LALPATHLAB,1913.0,1912.9,-463.2,324.7,3.93,2016,1
2,539524,LALPATHLAB,2156.6,2156.5,-520.3,375.5,4.54,2016,2
3,539524,LALPATHLAB,2529.2,2529.1,-518.8,514.3,6.21,2016,3
4,539524,LALPATHLAB,2000.5,2000.0,-515.7,290.2,3.51,2016,4
5,539524,LALPATHLAB,2132.4,2193.2,-552.6,292.1,3.52,2017,1
6,539524,LALPATHLAB,2418.0,2499.0,-1849.0,431.0,5.3,2017,2
7,539524,LALPATHLAB,2693.0,2770.0,-599.0,502.0,6.15,2017,3
8,539524,LALPATHLAB,2544.0,2614.0,-680.0,350.0,4.28,2017,4
9,539524,LALPATHLAB,2585.0,2672.0,-627.0,397.0,4.83,2018,1
10,539524,LALPATHLAB,2829.0,2938.0,-643.0,498.0,6.05,2018,2
11,539524,LALPATHLAB,3072.0,3179.0,-700.0,552.0,6.71,2018,3
12,539524,LALPATHLAB,2828.0,2947.0,-699.0,443.0,5.38,2018,4
13,539524,LALPATHLAB,2920.0,3050.0,-728.0,460.0,5.59,2019,1
14,539524,LALPATHLAB,3245.0,3386.0,-641.0,573.0,6.95,2019,2
15,539524,LALPATHLAB,3512.0,3674.0,-640.0,795.0,9.65,2019,3
16,539524,LALPATHLAB,3104.0,3237.0,-634.0,511.0,6.2,2019,4
17,539524,LALPATHLAB,2875.0,3015.0,-657.0,353.0,4.28,2020,1
18,539524,LALPATHLAB,2550.0,2661.0,-496.0,288.0,3.5,2020,2
19,539524,LALPATHLAB,4043.0,4168.0,-671.0,799.0,9.68,2020,3
20,539524,LALPATHLAB,4271.0,4417.0,-686.0,927.0,11.23,2020,4
