,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,531599,FDC,1358.4,1414.7,-1195.6,181.8,0.95,2007,3
1,531599,FDC,1215.0,1303.1,-1048.1,211.5,1.1,2007,4
2,531599,FDC,888.35,921.52,-889.06,37.99,0.2,2008,1
3,531599,FDC,1592.92,1631.73,-1189.45,346.99,1.81,2008,2
4,531599,FDC,1574.85,1601.56,-1280.3,262.54,1.37,2008,3
5,531599,FDC,1293.68,14.47,-1090.56,150.89,0.79,2008,4
6,531599,FDC,1693.78,9.48,-1243.69,389.9,2.07,2009,2
7,531599,FDC,1805.91,20.39,-1317.87,458.07,2.46,2009,3
8,531599,FDC,1591.99,8.2,-1241.94,307.38,1.65,2009,4
9,531599,FDC,1748.28,17.58,-1385.33,353.4,1.9,2010,2
10,531599,FDC,2053.66,14.64,-1508.41,503.37,2.7,2010,3
11,531599,FDC,1647.6,1635.85,-1308.69,320.85,1.72,2010,4
12,531599,FDC,1835.77,12.53,-1449.39,344.03,1.87,2011,2
13,531599,FDC,1995.11,23.59,-1554.78,368.23,2.0,2011,3
14,531599,FDC,1636.65,19.13,-1267.62,328.96,1.79,2011,4
15,531599,FDC,1626.48,8.97,-361.71,328.96,1.79,2012,1
16,531599,FDC,2038.66,2029.45,-406.43,406.48,2.22,2012,2
17,531599,FDC,2081.3,2073.39,-443.05,465.26,2.54,2012,3
18,531599,FDC,1788.98,8.93,-389.14,350.69,1.92,2012,4
19,531599,FDC,1737.01,11.33,-478.17,360.89,1.99,2013,1
20,531599,FDC,2082.5,2073.53,-438.21,430.81,2.4,2013,2
21,531599,FDC,2287.16,24.81,-485.85,490.71,2.76,2013,3
22,531599,FDC,2020.28,2000.82,-430.57,404.8,2.28,2013,4
23,531599,FDC,1980.25,8.42,-315.78,17.89,0.1,2014,1
24,531599,FDC,2183.53,11.83,-528.17,343.01,1.93,2014,2
25,531599,FDC,2402.69,8.41,-502.0,477.97,2.69,2014,3
26,531599,FDC,2025.42,2015.52,-496.7,299.17,1.68,2014,4
27,531599,FDC,2164.83,2154.58,-589.58,338.91,1.91,2015,1
28,531599,FDC,2605.92,2575.39,-601.5,437.23,2.46,2015,2
29,531599,FDC,2593.75,29.15,-619.03,460.79,2.59,2015,3
30,531599,FDC,2291.79,57.6,-585.23,287.66,1.62,2015,4
31,531599,FDC,2482.98,93.96,-458.26,382.46,2.15,2016,1
32,531599,FDC,2644.95,103.08,-587.27,489.66,2.75,2016,2
33,531599,FDC,2923.1,110.43,-584.26,669.89,3.77,2016,3
34,531599,FDC,2311.92,30.49,-652.01,220.32,1.24,2016,4
35,531599,FDC,2563.71,2724.41,-635.51,490.8,2.76,2017,1
36,531599,FDC,2448.14,2586.31,-685.48,292.66,1.65,2017,2
37,531599,FDC,3046.31,3156.49,-615.8,648.66,3.65,2017,3
38,531599,FDC,2487.66,2610.05,-677.36,426.6,2.4,2017,4
39,531599,FDC,2714.01,2966.4,-902.5,315.22,1.77,2018,1
40,531599,FDC,2856.98,2989.98,-681.93,510.68,2.93,2018,2
41,531599,FDC,2680.55,2832.54,-707.96,430.93,2.47,2018,3
42,531599,FDC,2523.38,2663.52,-678.3,437.13,2.51,2018,4
43,531599,FDC,2697.83,2838.75,-820.61,336.63,1.93,2019,1
44,531599,FDC,3369.6,3467.41,-817.79,522.81,3.0,2019,2
45,531599,FDC,3451.67,3703.62,-816.75,626.77,3.64,2019,3
46,531599,FDC,3179.12,3497.28,-776.41,733.27,4.26,2019,4
47,531599,FDC,3310.54,3735.02,-1323.23,584.93,3.4,2020,1
48,531599,FDC,3060.89,3340.56,-551.97,906.26,5.3,2020,2
49,531599,FDC,3755.38,3943.09,-727.74,911.2,5.33,2020,3
50,531599,FDC,3322.69,3674.95,-759.07,707.79,4.18,2020,4
