,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532144,WELCORP,9276.0,9298.0,-7870.0,825.0,5.06,2007,3
1,532144,WELCORP,10364.0,10386.0,-8768.0,974.0,5.68,2007,4
2,532144,WELCORP,12275.0,12383.0,-10492.0,1022.0,5.95,2008,1
3,532144,WELCORP,10903.6,10967.3,-9457.8,711.4,3.89,2008,2
4,532144,WELCORP,14927.8,14966.8,-13658.5,653.1,3.5,2008,3
5,532144,WELCORP,14566.3,1113.2,-13453.1,453.1,2.43,2008,4
6,532144,WELCORP,18798.0,2667.8,-16130.2,1382.1,7.41,2009,2
7,532144,WELCORP,18131.7,2558.8,-15572.9,1402.2,7.51,2009,3
8,532144,WELCORP,15203.8,2205.9,-12997.9,1277.1,6.6,2009,4
9,532144,WELCORP,20411.3,2953.4,-17457.9,1895.7,9.27,2010,2
10,532144,WELCORP,14182.9,991.8,-13191.1,503.2,2.46,2010,3
11,532144,WELCORP,11351.8,1256.2,-10095.6,651.7,3.19,2010,4
12,532144,WELCORP,14903.3,1235.5,-13667.8,754.6,3.69,2011,2
13,532144,WELCORP,9742.0,10232.1,-10069.9,-233.6,-1.08,2011,3
14,532144,WELCORP,13852.3,13852.3,-14988.3,-928.3,-4.07,2011,4
15,532144,WELCORP,18730.5,1299.7,-470.9,1056.6,4.64,2012,1
16,532144,WELCORP,18193.1,18193.1,-3236.7,29.3,0.13,2012,2
17,532144,WELCORP,16058.4,305.0,-1439.4,169.5,0.74,2012,3
18,532144,WELCORP,16043.6,16043.6,-1981.9,83.2,0.37,2012,4
19,532144,WELCORP,16054.6,16054.6,-1443.3,248.8,1.02,2013,1
20,532144,WELCORP,12605.3,12605.3,-3063.9,-557.7,-2.12,2013,2
21,532144,WELCORP,13458.8,13458.8,-2444.0,-255.5,-0.97,2013,3
22,532144,WELCORP,10686.9,10686.9,-904.6,-179.9,-0.68,2013,4
23,532144,WELCORP,11925.1,11925.1,-711.2,982.5,3.74,2014,1
24,532144,WELCORP,6516.8,6516.8,-730.5,-688.1,-2.62,2014,2
25,532144,WELCORP,12584.2,11819.2,-1262.4,-115.8,-0.44,2014,3
26,532144,WELCORP,12559.3,11833.8,-1114.1,-126.8,-0.48,2014,4
27,532144,WELCORP,17829.1,17086.2,-1184.5,773.5,2.94,2015,1
28,532144,WELCORP,13506.5,12952.8,-1677.6,-33.0,-0.13,2015,2
29,532144,WELCORP,10175.4,9685.1,-1757.3,-24.8,-0.09,2015,3
30,532144,WELCORP,5989.8,5739.1,-1181.2,-517.1,-1.96,2015,4
31,532144,WELCORP,8182.2,7866.2,-1404.5,-358.7,-1.36,2016,1
32,532144,WELCORP,11814.0,11472.5,-2088.0,189.0,0.71,2016,2
33,532144,WELCORP,6093.8,5695.0,-1321.3,-394.4,-1.49,2016,3
34,532144,WELCORP,9837.8,9252.6,-1370.8,422.9,1.59,2016,4
35,532144,WELCORP,17079.9,18185.3,-619.2,1528.4,5.76,2017,1
36,532144,WELCORP,13428.7,14053.1,-1208.0,1121.6,4.23,2017,2
37,532144,WELCORP,13010.7,13391.4,-461.2,-185.1,-0.7,2017,3
38,532144,WELCORP,14247.8,14416.9,-1643.0,103.7,0.39,2017,4
39,532144,WELCORP,11911.7,12288.9,-2020.8,218.0,0.82,2018,1
40,532144,WELCORP,13666.4,14335.4,-2300.0,213.3,0.8,2018,2
41,532144,WELCORP,12908.5,13693.7,-2661.6,-105.5,-0.39,2018,3
42,532144,WELCORP,11109.8,11484.4,-1921.8,-72.0,-0.27,2018,4
43,532144,WELCORP,12066.1,12258.9,-3675.7,-2807.9,-10.59,2019,1
44,532144,WELCORP,5383.3,8324.9,-1612.1,1537.9,5.8,2019,2
45,532144,WELCORP,8311.9,8700.9,-1790.5,-84.0,-0.32,2019,3
46,532144,WELCORP,14529.8,14720.5,-2028.0,689.6,2.64,2019,4
47,532144,WELCORP,14308.9,14806.0,-3343.3,537.9,2.06,2020,1
48,532144,WELCORP,10390.9,16742.9,-1996.1,5531.1,21.2,2020,2
49,532144,WELCORP,10547.0,11247.3,-1425.1,1351.1,5.18,2020,3
50,532144,WELCORP,13102.1,13753.1,-2006.4,1401.2,5.37,2020,4
