,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,523398,JCHAC,897.03,922.04,-841.14,78.92,3.44,2007,3
1,523398,JCHAC,834.32,854.65,-799.94,53.85,2.35,2007,4
2,523398,JCHAC,1861.54,1877.28,-1664.52,158.47,6.9,2008,2
3,523398,JCHAC,996.31,997.73,-937.96,49.4,2.15,2008,3
4,523398,JCHAC,693.74,676.18,-750.76,-42.93,-1.87,2008,4
5,523398,JCHAC,2116.41,2102.45,-1940.2,186.66,8.13,2009,2
6,523398,JCHAC,1325.63,1310.6,-1239.41,87.49,3.81,2009,3
7,523398,JCHAC,1120.59,1109.22,-1043.95,87.71,3.82,2009,4
8,523398,JCHAC,2843.42,2815.47,-2638.12,145.23,6.33,2010,2
9,523398,JCHAC,1305.86,1290.01,-1242.87,46.85,2.04,2010,3
10,523398,JCHAC,1238.81,1226.67,-5.3,5.31,0.23,2010,4
11,523398,JCHAC,3281.28,3257.24,-3084.97,131.19,5.71,2011,2
12,523398,JCHAC,1278.39,1257.89,-1379.46,-72.64,-3.16,2011,3
13,523398,JCHAC,1072.76,1053.19,-1204.63,-99.55,-4.34,2011,4
14,523398,JCHAC,2358.41,2329.85,-548.3,73.62,0.32,2012,1
15,523398,JCHAC,3760.62,3734.1,-868.05,136.12,5.93,2012,2
16,523398,JCHAC,1398.7,1382.37,-360.2,2.9,0.13,2012,3
17,523398,JCHAC,1437.02,1421.06,-370.33,-63.9,-2.78,2012,4
18,523398,JCHAC,2703.59,2678.04,-658.22,77.91,3.39,2013,1
19,523398,JCHAC,4721.96,4687.5,-969.53,142.29,5.3,2013,2
20,523398,JCHAC,1616.29,1597.57,-425.94,-71.1,-2.61,2013,3
21,523398,JCHAC,1505.74,1489.5,-429.04,-74.11,-2.73,2013,4
22,523398,JCHAC,3153.26,3121.31,-754.53,83.41,3.07,2014,1
23,523398,JCHAC,6003.07,5959.45,-1259.89,430.22,15.82,2014,2
24,523398,JCHAC,2537.13,2509.72,-611.69,90.84,3.34,2014,3
25,523398,JCHAC,2243.22,2222.38,-543.05,16.04,0.59,2014,4
26,523398,JCHAC,4944.99,4899.38,-1166.88,240.53,8.85,2015,1
27,523398,JCHAC,7087.7,7037.44,-1489.13,465.24,17.11,2015,2
28,523398,JCHAC,2505.8,2478.97,-703.8,-107.28,-3.95,2015,3
29,523398,JCHAC,2841.46,2824.56,-778.97,8.17,0.3,2015,4
30,523398,JCHAC,4160.38,4115.82,-1091.43,133.64,4.91,2016,1
31,523398,JCHAC,8537.58,8494.39,-1827.38,690.16,25.38,2016,2
32,523398,JCHAC,2893.66,2874.99,-830.58,-53.56,-1.97,2016,3
33,523398,JCHAC,2626.5,2609.58,-763.88,-79.68,-2.93,2016,4
34,523398,JCHAC,5780.46,5784.25,-350.29,253.53,9.32,2017,1
35,523398,JCHAC,9356.8,9385.44,-1558.61,616.28,22.35,2017,2
36,523398,JCHAC,3174.49,3195.95,-827.97,-1.76,-0.06,2017,3
37,523398,JCHAC,3774.0,3789.33,-910.3,-17.74,-0.65,2017,4
38,523398,JCHAC,6277.4,6285.9,-982.1,404.8,14.9,2018,1
39,523398,JCHAC,7940.7,7998.8,-1500.7,507.3,18.7,2018,2
40,523398,JCHAC,3468.9,3533.3,-872.4,4.9,0.2,2018,3
41,523398,JCHAC,4348.9,4372.3,-1044.4,-75.8,-2.8,2018,4
42,523398,JCHAC,6654.5,6662.8,-1267.1,423.0,15.6,2019,1
43,523398,JCHAC,9519.1,9542.0,-1670.4,636.0,23.4,2019,2
44,523398,JCHAC,3765.9,3795.3,-959.7,-6.4,-0.3,2019,3
45,523398,JCHAC,4359.6,4376.5,-929.7,134.1,4.9,2019,4
46,523398,JCHAC,4329.1,4341.4,-972.7,71.6,2.6,2020,1
47,523398,JCHAC,2695.8,2705.7,-727.4,-231.3,-8.5,2020,2
48,523398,JCHAC,3100.8,3117.4,-825.4,-190.3,-7.0,2020,3
49,523398,JCHAC,4875.3,4891.5,-750.8,308.3,11.3,2020,4
