,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,500295,VEDL,3311.15,3492.1,35.35,821.33,20.87,2007,3
1,500295,VEDL,11723.82,11889.16,97.32,4927.08,125.17,2007,4
2,500295,VEDL,16444.8,16699.7,142.7,7983.0,202.82,2008,1
3,500295,VEDL,12516.8,13109.3,111.8,6447.2,163.8,2008,2
4,500295,VEDL,8329.2,8767.6,52.4,3060.8,3.89,2008,3
5,500295,VEDL,13408.7,-152.5,79.3,4629.1,5.88,2008,4
6,500295,VEDL,13536.1,13422.8,123.4,5287.8,6.72,2009,1
7,500295,VEDL,9522.5,9412.7,96.5,4069.4,5.17,2009,2
8,500295,VEDL,4508.5,4482.5,63.3,1391.1,1.72,2009,3
9,500295,VEDL,13984.9,13788.0,110.4,6077.1,7.5,2009,4
10,500295,VEDL,18587.4,18340.1,172.7,9643.3,11.89,2010,1
11,500295,VEDL,19173.6,181.8,105.5,10255.1,11.95,2010,2
12,500295,VEDL,8144.0,8037.5,56.7,3529.9,4.11,2010,3
13,500295,VEDL,16966.8,16795.5,78.5,8439.2,9.83,2010,4
14,500295,VEDL,30820.2,30649.7,32.7,12103.8,14.1,2011,1
15,500295,VEDL,16983.5,16838.5,78.6,6729.8,7.74,2011,2
16,500295,VEDL,7566.6,7510.1,1.3,-117.9,-0.14,2011,3
17,500295,VEDL,20186.8,20025.3,52.9,3705.4,4.26,2011,4
18,500295,VEDL,20397.6,20234.7,117.5,6482.1,7.46,2012,1
19,500295,VEDL,13768.6,13638.7,73.3,2276.6,2.62,2012,2
20,500295,VEDL,2857.7,2799.2,-555.1,502.3,0.58,2012,3
21,500295,VEDL,2347.1,2267.1,-809.5,178.1,0.2,2012,4
22,500295,VEDL,2905.8,2834.1,-0.1,-1749.3,-2.01,2013,1
23,500295,VEDL,3657.6,3592.3,-208.1,-1919.2,-2.21,2013,2
24,500295,VEDL,109580.2,108986.6,-8524.9,7376.3,2.52,2013,3
25,500295,VEDL,82746.6,82195.7,-5452.3,8564.9,2.89,2013,4
26,500295,VEDL,89331.3,88929.2,-7930.2,-3261.1,-1.1,2014,1
27,500295,VEDL,71358.0,70680.4,-6518.5,1702.4,0.57,2014,2
28,500295,VEDL,87352.5,86935.0,-5861.9,9237.9,3.12,2014,3
29,500295,VEDL,86315.5,85929.5,-6167.7,2593.8,0.87,2014,4
30,500295,VEDL,80309.5,126.0,-8230.2,5737.9,1.94,2015,1
31,500295,VEDL,78870.9,78600.8,-5966.0,6096.1,2.06,2015,2
32,500295,VEDL,72809.2,72454.2,-5683.6,121.8,0.04,2015,3
33,500295,VEDL,68224.1,258.6,-6044.5,9677.2,3.26,2015,4
34,500295,VEDL,78202.0,422.4,-8296.6,38823.7,13.09,2016,1
35,500295,VEDL,71436.9,335.5,-7792.3,-1197.9,-0.4,2016,2
36,500295,VEDL,70880.6,419.6,-6636.1,-2746.5,-0.93,2016,3
37,500295,VEDL,89879.6,391.8,-9789.0,6482.5,2.19,2016,4
38,500295,VEDL,116213.6,195211.1,-1740.0,117004.7,31.29,2017,1
39,500295,VEDL,93780.0,99460.0,-1940.0,340.0,0.04,2017,2
40,500295,VEDL,103750.0,107220.0,-11580.0,4710.0,1.27,2017,3
41,500295,VEDL,121850.0,128880.0,-11850.0,6790.0,1.83,2017,4
42,500295,VEDL,140360.0,162080.0,-11860.0,60720.0,16.33,2018,1
43,500295,VEDL,96900.0,97970.0,-13760.0,1300.0,0.35,2018,2
44,500295,VEDL,96900.0,98690.0,-12980.0,260.0,0.07,2018,3
45,500295,VEDL,100070.0,157400.0,-15330.0,48780.0,13.12,2018,4
46,500295,VEDL,92560.0,94490.0,-12910.0,390.0,0.1,2019,1
47,500295,VEDL,86170.0,88070.0,-19740.0,-2500.0,-0.67,2019,2
48,500295,VEDL,97000.0,120380.0,-18790.0,29130.0,7.84,2019,3
49,500295,VEDL,90850.0,92430.0,-17690.0,8910.0,2.4,2019,4
50,500295,VEDL,83430.0,86400.0,-17660.0,-102860.0,-27.65,2020,1
51,500295,VEDL,66890.0,115080.0,-14790.0,29640.0,7.97,2020,2
52,500295,VEDL,85210.0,87210.0,-14790.0,3780.0,1.02,2020,3
53,500295,VEDL,96050.0,156760.0,-16520.0,57200.0,15.38,2020,4
