,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532162,JKPAPER,1791.6,1792.4,-1541.2,110.0,1.4,2007,3
1,532162,JKPAPER,2064.1,2089.7,-1857.7,79.3,1.01,2007,4
2,532162,JKPAPER,2211.5,2263.8,-2044.9,157.8,2.02,2008,1
3,532162,JKPAPER,2631.3,2631.8,-2300.0,102.9,1.31,2008,2
4,532162,JKPAPER,2830.5,2830.7,-2518.0,90.7,1.16,2008,3
5,532162,JKPAPER,2676.7,2676.1,-2436.2,35.7,0.46,2008,4
6,532162,JKPAPER,2682.0,2635.2,-2441.4,150.8,1.93,2009,1
7,532162,JKPAPER,2608.0,2606.4,-2174.8,201.6,2.58,2009,2
8,532162,JKPAPER,2855.2,2853.5,-2397.7,234.2,3.0,2009,3
9,532162,JKPAPER,2654.6,1.3,-2227.5,203.5,2.6,2009,4
10,532162,JKPAPER,2947.1,5.0,-2514.6,271.0,3.47,2010,1
11,532162,JKPAPER,2911.8,2905.2,-2423.6,291.1,3.72,2010,2
12,532162,JKPAPER,3133.0,4.2,-2603.3,290.8,3.72,2010,3
13,532162,JKPAPER,3137.7,472.0,-2665.7,251.1,3.21,2010,4
14,532162,JKPAPER,3150.4,14.9,-2724.2,231.2,2.96,2011,1
15,532162,JKPAPER,3239.8,5.9,-2811.4,242.6,3.1,2011,2
16,532162,JKPAPER,3218.1,3213.0,-3069.5,65.2,0.68,2011,3
17,532162,JKPAPER,3273.6,3267.9,-3155.7,74.2,0.54,2011,4
18,532162,JKPAPER,3573.8,3567.8,-337.2,111.2,0.81,2012,1
19,532162,JKPAPER,3451.8,3447.6,-241.9,141.4,1.03,2012,2
20,532162,JKPAPER,3577.6,3570.8,-346.5,46.6,0.35,2012,3
21,532162,JKPAPER,3685.2,3680.7,-373.3,-20.8,-0.14,2012,4
22,532162,JKPAPER,3860.9,3832.8,-364.2,209.8,1.55,2013,1
23,532162,JKPAPER,3563.0,3546.6,-349.6,13.8,0.1,2013,2
24,532162,JKPAPER,4014.9,3994.2,-380.6,-248.4,-1.82,2013,3
25,532162,JKPAPER,4669.5,4663.6,-456.9,-393.8,-2.88,2013,4
26,532162,JKPAPER,5131.3,5009.3,-435.4,-143.5,-1.05,2014,1
27,532162,JKPAPER,4896.5,4873.4,-413.5,-225.3,-1.65,2014,2
28,532162,JKPAPER,5337.0,5314.2,-416.8,-196.8,-1.44,2014,3
29,532162,JKPAPER,5535.7,5447.3,-416.8,114.0,0.84,2014,4
30,532162,JKPAPER,5819.1,5750.6,-412.9,180.7,1.32,2015,1
31,532162,JKPAPER,5853.5,5785.5,-418.7,167.8,1.23,2015,2
32,532162,JKPAPER,5974.0,5887.7,-447.9,198.1,1.43,2015,3
33,532162,JKPAPER,6039.0,72.7,-429.3,156.9,1.06,2015,4
34,532162,JKPAPER,6680.7,103.4,-526.5,272.8,1.84,2016,1
35,532162,JKPAPER,6065.1,5.1,-481.9,266.6,1.79,2016,2
36,532162,JKPAPER,7206.9,120.1,-531.9,439.6,2.96,2016,3
37,532162,JKPAPER,6708.9,49.2,-523.3,358.9,2.38,2016,4
38,532162,JKPAPER,7345.7,7434.4,-6645.2,563.2,3.61,2017,1
39,532162,JKPAPER,6652.9,6717.7,-5815.8,601.1,3.7,2017,2
40,532162,JKPAPER,6714.9,6778.6,-5963.8,566.3,3.35,2017,3
41,532162,JKPAPER,7908.1,7967.6,-7044.7,698.1,4.02,2017,4
42,532162,JKPAPER,7521.5,7591.2,-6478.8,736.0,4.19,2018,1
43,532162,JKPAPER,7950.1,8017.9,-6546.2,951.4,5.37,2018,2
44,532162,JKPAPER,7850.4,7954.6,-492.5,1095.7,6.15,2018,3
45,532162,JKPAPER,8694.9,8839.4,-1226.3,1202.6,6.75,2018,4
46,532162,JKPAPER,8067.6,8308.8,-6544.6,1122.3,6.3,2019,1
47,532162,JKPAPER,7125.3,7333.7,-5332.6,1361.5,7.64,2019,2
48,532162,JKPAPER,7902.9,8126.3,-6182.2,1329.2,7.46,2019,3
49,532162,JKPAPER,8212.8,8406.8,-6512.5,1322.8,7.42,2019,4
50,532162,JKPAPER,7302.0,7487.8,-6141.4,913.6,5.13,2020,1
51,532162,JKPAPER,4635.9,4827.3,-4482.2,250.5,1.41,2020,2
52,532162,JKPAPER,6383.4,6548.6,-5601.8,678.6,3.87,2020,3
