,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,533758,APLAPOLLO,2413.41,2413.41,-2280.06,50.35,2.48,2011,3
1,533758,APLAPOLLO,2667.9,167.85,-2500.05,72.81,3.59,2011,4
2,533758,APLAPOLLO,3486.19,3486.19,-16.93,88.33,4.15,2012,1
3,533758,APLAPOLLO,3513.33,3513.33,-31.38,99.49,4.53,2012,2
4,533758,APLAPOLLO,3755.85,3755.85,-33.22,101.06,4.61,2012,3
5,533758,APLAPOLLO,4403.72,4403.72,-55.78,104.12,4.75,2012,4
6,533758,APLAPOLLO,4418.28,4418.28,-43.67,42.17,1.89,2013,1
7,533758,APLAPOLLO,5041.7,5041.7,-44.42,84.45,3.78,2013,2
8,533758,APLAPOLLO,5111.31,5111.31,-255.84,62.01,2.74,2013,3
9,533758,APLAPOLLO,4838.85,4838.85,-258.65,52.13,2.22,2013,4
10,533758,APLAPOLLO,5581.34,5581.34,-61.64,63.26,2.7,2014,1
11,533758,APLAPOLLO,5448.12,5448.12,-43.87,54.7,2.33,2014,2
12,533758,APLAPOLLO,4989.33,218.43,-45.52,66.57,2.84,2014,3
13,533758,APLAPOLLO,5036.05,5036.05,-64.2,171.32,7.31,2014,4
14,533758,APLAPOLLO,5039.5,5039.5,-79.67,21.95,0.94,2015,1
15,533758,APLAPOLLO,6133.35,6133.35,-80.84,37.75,1.61,2015,2
16,533758,APLAPOLLO,6662.6,4399.43,-86.49,98.96,4.22,2015,3
17,533758,APLAPOLLO,8032.8,177.17,-98.65,37.14,1.58,2015,4
18,533758,APLAPOLLO,8439.4,383.7,-92.7,134.4,5.73,2016,1
19,533758,APLAPOLLO,7418.8,189.2,-98.2,38.6,1.65,2016,2
20,533758,APLAPOLLO,5652.4,157.7,-79.9,88.6,3.78,2016,3
21,533758,APLAPOLLO,7438.8,132.4,-83.8,100.6,4.28,2016,4
22,533758,APLAPOLLO,8283.7,8294.6,-462.7,165.4,7.04,2017,1
23,533758,APLAPOLLO,7597.2,7634.2,-409.3,182.2,7.72,2017,2
24,533758,APLAPOLLO,8339.2,8613.9,-507.1,446.0,18.9,2017,3
25,533758,APLAPOLLO,10847.8,10869.7,-621.1,185.4,7.8,2017,4
26,533758,APLAPOLLO,12762.6,12783.1,-162.7,238.2,10.48,2018,1
27,533758,APLAPOLLO,13736.2,13755.8,-583.8,270.2,11.39,2018,2
28,533758,APLAPOLLO,13710.2,14057.2,-596.3,493.0,20.78,2018,3
29,533758,APLAPOLLO,13757.2,13779.1,-569.7,29.4,1.24,2018,4
30,533758,APLAPOLLO,17481.1,17517.4,-821.4,471.1,19.85,2019,1
31,533758,APLAPOLLO,16522.5,16595.6,-881.5,205.9,8.51,2019,2
32,533758,APLAPOLLO,12928.1,12978.4,-750.1,267.9,11.05,2019,3
33,533758,APLAPOLLO,16032.6,16100.7,-1050.9,422.5,17.15,2019,4
34,533758,APLAPOLLO,13824.9,13905.7,-955.4,253.8,10.2,2020,1
35,533758,APLAPOLLO,7837.0,7900.7,-462.7,10.1,0.41,2020,2
36,533758,APLAPOLLO,15815.9,15940.0,-892.1,428.0,17.2,2020,3
37,533758,APLAPOLLO,18015.9,18137.1,-845.3,557.5,4.47,2020,4
