,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532784,SOBHA,3254.21,3330.1,-1561.36,561.81,7.71,2007,3
1,532784,SOBHA,3553.0,3557.0,-1119.0,611.0,8.38,2007,4
2,532784,SOBHA,4741.0,4765.0,-1089.0,702.0,9.63,2008,1
3,532784,SOBHA,3468.0,3488.0,-748.0,505.0,6.93,2008,2
4,532784,SOBHA,3002.0,3021.0,-53.0,490.0,6.72,2008,3
5,532784,SOBHA,1836.0,1805.0,-1117.0,75.0,1.03,2008,4
6,532784,SOBHA,1786.0,1771.0,-1070.0,127.0,1.74,2009,2
7,532784,SOBHA,2253.0,2236.0,-1208.0,275.0,2.82,2009,3
8,532784,SOBHA,3093.0,564.0,-1173.0,408.0,4.16,2009,4
9,532784,SOBHA,3180.0,3156.0,-930.0,343.0,3.5,2010,2
10,532784,SOBHA,4308.0,4257.0,-3406.0,589.0,6.01,2010,3
11,532784,SOBHA,3629.0,747.0,-2882.0,490.0,5.0,2010,4
12,532784,SOBHA,3179.0,3167.0,-1419.0,309.0,3.15,2011,2
13,532784,SOBHA,3294.0,3274.0,-2630.0,409.0,4.17,2011,3
14,532784,SOBHA,3137.0,3115.0,-1788.0,401.0,4.09,2011,4
15,532784,SOBHA,4769.0,4739.0,-112.0,890.0,9.08,2012,1
16,532784,SOBHA,4247.0,4215.0,-1.0,460.0,4.69,2012,2
17,532784,SOBHA,3948.0,3864.0,-404.0,409.0,4.17,2012,3
18,532784,SOBHA,4271.0,4255.0,-397.0,516.0,5.26,2012,4
19,532784,SOBHA,5564.0,5522.0,-422.0,582.0,5.93,2013,1
20,532784,SOBHA,4748.0,4678.0,-30.0,527.0,5.37,2013,2
21,532784,SOBHA,5312.0,5271.0,-459.0,516.0,5.26,2013,3
22,532784,SOBHA,5378.0,5316.0,-1043.0,539.0,5.5,2013,4
23,532784,SOBHA,5691.0,5640.0,-464.0,483.0,4.93,2014,1
24,532784,SOBHA,5695.0,5630.0,-461.0,563.0,5.74,2014,2
25,532784,SOBHA,6713.0,6663.0,-514.0,560.0,5.71,2014,3
26,532784,SOBHA,6586.0,6468.0,-522.0,328.0,3.34,2014,4
27,532784,SOBHA,4830.0,4838.0,-480.0,540.0,5.51,2015,1
28,532784,SOBHA,4500.0,4459.0,-445.0,464.0,4.73,2015,2
29,532784,SOBHA,4412.0,4356.0,-449.0,324.0,3.3,2015,3
30,532784,SOBHA,3903.0,3843.0,-437.0,297.0,3.03,2015,4
31,532784,SOBHA,5218.0,5202.0,-434.0,284.0,2.9,2016,1
32,532784,SOBHA,5801.0,5808.0,-463.0,367.0,3.74,2016,2
33,532784,SOBHA,5276.0,5296.0,-452.0,353.0,3.65,2016,3
34,532784,SOBHA,5335.0,5369.0,-432.0,284.0,2.95,2016,4
35,532784,SOBHA,5560.0,5575.0,-751.0,397.0,4.12,2017,1
36,532784,SOBHA,6494.0,6502.0,-1023.0,448.0,4.65,2017,2
37,532784,SOBHA,6080.0,6188.0,-723.0,445.0,4.62,2017,3
38,532784,SOBHA,6329.0,6413.0,-778.0,447.0,4.7,2017,4
39,532784,SOBHA,7273.0,7388.0,-1032.0,599.0,6.32,2018,1
40,532784,SOBHA,5428.0,5471.0,-945.0,432.0,4.55,2018,2
41,532784,SOBHA,6521.0,6583.0,-1245.0,573.0,6.04,2018,3
42,532784,SOBHA,7723.0,7915.0,-1030.0,711.0,7.5,2018,4
43,532784,SOBHA,14227.0,14369.0,-1268.0,1150.0,12.13,2019,1
44,532784,SOBHA,11718.0,11876.0,-1877.0,911.0,9.61,2019,2
45,532784,SOBHA,8024.0,8225.0,-939.0,689.0,7.26,2019,3
46,532784,SOBHA,8760.0,8931.0,-961.0,762.0,8.03,2019,4
47,532784,SOBHA,9065.0,9273.0,-914.0,532.0,5.61,2020,1
48,532784,SOBHA,3497.0,3591.0,-597.0,73.0,0.77,2020,2
49,532784,SOBHA,5230.0,5467.0,-654.0,166.0,1.75,2020,3
50,532784,SOBHA,6707.0,6898.0,-784.0,233.0,2.46,2020,4
