,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532926,JYOTHYLAB,957.69,981.54,-71.37,200.52,13.82,2007,4
1,532926,JYOTHYLAB,1061.78,1075.89,-104.71,72.82,5.02,2008,1
2,532926,JYOTHYLAB,875.19,896.46,-62.37,50.95,3.51,2008,3
3,532926,JYOTHYLAB,1194.79,2.81,-64.72,134.78,1.86,2008,4
4,532926,JYOTHYLAB,1196.71,1.8,-74.25,219.82,3.03,2009,2
5,532926,JYOTHYLAB,1304.57,3.83,-63.58,141.12,1.94,2009,3
6,532926,JYOTHYLAB,1356.43,2.91,-111.61,168.44,2.32,2009,4
7,532926,JYOTHYLAB,1533.58,1513.18,-96.03,257.14,3.54,2010,2
8,532926,JYOTHYLAB,1484.95,36.68,-172.22,154.46,2.02,2010,3
9,532926,JYOTHYLAB,1494.36,10.11,-153.35,169.0,2.1,2010,4
10,532926,JYOTHYLAB,1231.28,1.37,-92.42,140.24,1.74,2011,2
11,532926,JYOTHYLAB,1549.69,3.22,-168.68,124.87,1.55,2011,3
12,532926,JYOTHYLAB,1665.82,2.68,-65.93,290.78,3.61,2011,4
13,532926,JYOTHYLAB,2188.74,0.44,-101.27,279.28,3.46,2012,1
14,532926,JYOTHYLAB,2101.03,2.43,-163.25,176.22,2.19,2012,2
15,532926,JYOTHYLAB,1780.55,2.29,-159.17,152.71,0.95,2012,3
16,532926,JYOTHYLAB,2045.2,7.38,-106.88,260.58,1.62,2012,4
17,532926,JYOTHYLAB,2725.19,2721.22,-217.96,118.18,0.71,2013,1
18,532926,JYOTHYLAB,3191.51,9.63,-386.79,287.01,1.73,2013,2
19,532926,JYOTHYLAB,3060.9,3059.18,-296.02,208.71,1.26,2013,3
20,532926,JYOTHYLAB,2974.26,2969.87,-274.78,273.75,1.63,2013,4
21,532926,JYOTHYLAB,3334.14,35.0,-396.0,291.67,1.71,2014,1
22,532926,JYOTHYLAB,3552.3,3548.88,-374.61,517.61,2.86,2014,2
23,532926,JYOTHYLAB,3552.19,4.35,-440.19,330.13,1.82,2014,3
24,532926,JYOTHYLAB,3443.05,3400.64,-420.97,296.98,1.64,2014,4
25,532926,JYOTHYLAB,3830.77,3785.33,-471.4,283.18,1.56,2015,1
26,532926,JYOTHYLAB,3983.6,3980.0,-487.7,467.3,2.58,2015,2
27,532926,JYOTHYLAB,3838.8,3831.6,-460.1,382.0,2.11,2015,3
28,532926,JYOTHYLAB,3665.1,3658.3,-474.5,386.9,2.14,2015,4
29,532926,JYOTHYLAB,4266.6,4265.2,-476.4,387.3,2.14,2016,1
30,532926,JYOTHYLAB,4223.9,4220.0,-302.6,508.6,2.81,2016,2
31,532926,JYOTHYLAB,4166.0,4161.8,-303.6,384.0,2.12,2016,3
32,532926,JYOTHYLAB,3844.5,3839.3,-253.2,292.9,1.61,2016,4
33,532926,JYOTHYLAB,4529.9,4573.1,-142.7,1098.7,6.05,2017,1
34,532926,JYOTHYLAB,3745.6,3763.4,-434.6,206.1,1.13,2017,2
35,532926,JYOTHYLAB,4192.5,4230.5,-496.7,422.9,2.33,2017,3
36,532926,JYOTHYLAB,4184.0,4206.7,-518.6,372.8,2.05,2017,4
37,532926,JYOTHYLAB,5054.1,5275.1,-658.9,603.5,3.32,2018,1
38,532926,JYOTHYLAB,4052.8,4074.4,-520.9,323.8,1.78,2018,2
39,532926,JYOTHYLAB,4276.9,4323.6,-545.8,453.4,1.25,2018,3
40,532926,JYOTHYLAB,4343.3,4412.7,-552.0,484.1,1.32,2018,4
41,532926,JYOTHYLAB,5042.9,5156.4,-614.7,670.5,1.84,2019,1
42,532926,JYOTHYLAB,4116.4,4164.7,-473.8,359.1,0.98,2019,2
43,532926,JYOTHYLAB,4642.1,4696.6,-532.4,532.2,1.45,2019,3
44,532926,JYOTHYLAB,4072.5,4125.7,-524.6,425.4,1.16,2019,4
45,532926,JYOTHYLAB,3822.9,3867.4,-502.0,260.3,0.71,2020,1
46,532926,JYOTHYLAB,4286.8,4329.2,-473.9,504.2,1.37,2020,2
47,532926,JYOTHYLAB,4996.4,5035.8,-598.5,606.6,1.65,2020,3
48,532926,JYOTHYLAB,4694.1,4757.2,-537.7,522.2,1.42,2020,4
