,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,541540,SOLARA,3028.1,3032.4,-621.2,29.8,0.4,2018,2
1,541540,SOLARA,3364.1,3366.2,-700.8,75.7,2.0,2018,3
2,541540,SOLARA,3479.4,3504.6,-638.5,243.9,9.89,2018,4
3,541540,SOLARA,3801.0,3837.3,-663.8,270.6,10.48,2019,1
4,541540,SOLARA,3140.9,3170.6,-628.3,253.2,9.82,2019,2
5,541540,SOLARA,3503.6,3547.7,-569.9,367.9,14.27,2019,3
6,541540,SOLARA,3436.8,3497.8,-669.3,412.1,15.95,2019,4
7,541540,SOLARA,2967.7,3088.8,-644.7,181.8,6.91,2020,1
8,541540,SOLARA,3484.2,3530.0,-611.9,420.9,15.67,2020,2
9,541540,SOLARA,3975.6,4032.4,-685.8,559.4,18.97,2020,3
10,541540,SOLARA,4266.9,4349.8,-3692.0,657.8,18.48,2020,4
