,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,532234,NATIONALUM,13081.5,14725.4,-8079.9,4397.3,6.82,2007,3
1,532234,NATIONALUM,11093.1,12472.6,-7354.6,3294.4,5.11,2007,4
2,532234,NATIONALUM,14057.4,15407.0,-9143.9,4090.6,6.35,2008,1
3,532234,NATIONALUM,14674.9,15937.0,-7985.3,5253.3,8.15,2008,2
4,532234,NATIONALUM,15715.1,16545.0,-791.4,4444.6,6.9,2008,3
5,532234,NATIONALUM,10359.5,202.6,-8346.5,2194.6,3.41,2008,4
6,532234,NATIONALUM,11256.6,372.0,-1122.8,830.2,1.29,2009,1
7,532234,NATIONALUM,9353.1,137.3,-8435.5,1264.5,1.96,2009,2
8,532234,NATIONALUM,11791.1,360.5,-11138.3,1594.9,2.48,2009,3
9,532234,NATIONALUM,14176.1,311.4,-12004.7,1551.8,2.41,2009,4
10,532234,NATIONALUM,16259.7,223.6,-1338.3,3914.8,6.08,2010,1
11,532234,NATIONALUM,13080.9,163.9,-1558.4,2840.5,4.41,2010,2
12,532234,NATIONALUM,14791.5,244.0,-811.8,2240.4,3.48,2010,3
13,532234,NATIONALUM,14431.2,181.0,-1704.8,2559.5,3.97,2010,4
14,532234,NATIONALUM,18254.0,378.9,-1443.2,3052.6,1.18,2011,1
15,532234,NATIONALUM,17625.3,294.3,-1432.1,3768.4,1.46,2011,2
16,532234,NATIONALUM,16139.3,302.0,-999.2,1393.4,0.54,2011,3
17,532234,NATIONALUM,14486.2,186.0,-932.9,512.2,0.2,2011,4
18,532234,NATIONALUM,17845.2,17534.1,-3759.1,2821.0,1.09,2012,1
19,532234,NATIONALUM,17480.7,17183.0,-3095.9,2230.8,0.87,2012,2
20,532234,NATIONALUM,16083.2,15859.2,-3079.2,47.8,0.02,2012,3
21,532234,NATIONALUM,16928.2,16700.6,-3361.3,1189.4,0.46,2012,4
22,532234,NATIONALUM,18672.7,18351.7,-3661.9,2460.3,0.95,2013,1
23,532234,NATIONALUM,15605.5,15365.4,-3613.7,1597.0,0.62,2013,2
24,532234,NATIONALUM,17382.3,17100.9,-3354.3,1791.7,0.7,2013,3
25,532234,NATIONALUM,16438.7,16209.6,-3658.8,1310.3,0.51,2013,4
26,532234,NATIONALUM,18382.0,17812.1,-3992.6,1724.5,0.67,2014,1
27,532234,NATIONALUM,16800.4,16512.9,-3876.6,2709.9,1.05,2014,2
28,532234,NATIONALUM,19955.2,19553.4,-3957.6,3415.2,1.33,2014,3
29,532234,NATIONALUM,19060.0,18768.1,-3639.4,3544.7,1.38,2014,4
30,532234,NATIONALUM,18012.5,17784.6,-3147.9,3548.7,1.38,2015,1
31,532234,NATIONALUM,14912.7,14701.0,-3675.2,1634.4,0.63,2015,2
32,532234,NATIONALUM,18151.1,17804.0,-3974.8,2261.4,0.88,2015,3
33,532234,NATIONALUM,16352.6,16159.7,-3859.1,1334.9,0.52,2015,4
34,532234,NATIONALUM,18743.6,18368.6,-4056.7,2079.4,0.81,2016,1
35,532234,NATIONALUM,15490.2,15281.8,-4233.2,1350.1,0.52,2016,2
36,532234,NATIONALUM,18460.7,18132.0,-4737.6,1212.3,0.63,2016,3
37,532234,NATIONALUM,19881.3,19638.1,-5255.7,1439.2,0.74,2016,4
38,532234,NATIONALUM,25497.1,26116.7,-4690.1,2683.7,1.39,2017,1
39,532234,NATIONALUM,19115.7,19974.3,-4394.4,1289.4,0.67,2017,2
40,532234,NATIONALUM,24547.6,25357.3,-4527.4,2346.3,1.21,2017,3
41,532234,NATIONALUM,23888.2,24654.4,-2675.9,7217.8,3.73,2017,4
42,532234,NATIONALUM,28631.6,29204.7,-4314.6,2570.6,1.33,2018,1
43,532234,NATIONALUM,29733.1,30354.2,-3721.6,6870.5,3.55,2018,2
44,532234,NATIONALUM,30409.3,31312.0,-3796.2,5100.0,2.64,2018,3
45,532234,NATIONALUM,27188.8,27946.8,-4990.5,3017.6,1.58,2018,4
46,532234,NATIONALUM,27662.0,28638.9,-4149.9,2335.9,1.25,2019,1
47,532234,NATIONALUM,20840.8,21454.7,-4266.7,977.8,0.52,2019,2
48,532234,NATIONALUM,23635.5,24201.1,-4762.0,-283.5,-0.15,2019,3
49,532234,NATIONALUM,20883.5,21365.7,-4503.8,-339.6,-0.18,2019,4
50,532234,NATIONALUM,19358.6,20422.7,-3334.4,1027.6,0.55,2020,1
51,532234,NATIONALUM,13806.3,14139.2,-2177.1,166.3,0.09,2020,2
52,532234,NATIONALUM,23748.9,23990.5,-3968.0,1074.5,0.58,2020,3
53,532234,NATIONALUM,23787.9,24149.5,-4020.4,2398.1,1.29,2020,4
