,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,511431,VAKRANGEE,562.56,563.26,-137.83,127.35,6.65,2007,3
1,511431,VAKRANGEE,602.07,614.49,-156.42,135.27,7.06,2007,4
2,511431,VAKRANGEE,746.03,753.09,-182.78,178.65,8.35,2008,1
3,511431,VAKRANGEE,612.42,613.17,-143.51,109.4,5.11,2008,2
4,511431,VAKRANGEE,912.61,913.28,-226.88,191.84,8.97,2008,3
5,511431,VAKRANGEE,659.22,81.46,-39.36,40.33,1.88,2008,4
6,511431,VAKRANGEE,758.89,53.49,-34.54,-297.28,-13.89,2009,1
7,511431,VAKRANGEE,601.85,58.98,-15.51,19.66,0.92,2009,2
8,511431,VAKRANGEE,913.25,63.12,-8.23,41.4,1.93,2009,3
9,511431,VAKRANGEE,1038.55,1038.55,-16.27,58.88,2.75,2009,4
10,511431,VAKRANGEE,1542.26,161.19,-16.46,115.14,5.38,2010,1
11,511431,VAKRANGEE,1365.37,112.2,-17.99,77.05,3.42,2010,2
12,511431,VAKRANGEE,1852.89,180.77,-25.19,108.67,4.83,2010,3
13,511431,VAKRANGEE,2607.49,270.64,-23.98,155.85,6.93,2010,4
14,511431,VAKRANGEE,2697.64,269.22,-26.11,138.96,6.17,2011,1
15,511431,VAKRANGEE,2474.84,262.98,-21.45,142.16,5.7,2011,2
16,511431,VAKRANGEE,3121.0,337.4,-26.32,161.73,6.47,2011,3
17,511431,VAKRANGEE,3405.83,403.6,-44.2,172.69,6.91,2011,4
18,511431,VAKRANGEE,4519.78,4519.74,-33.91,198.13,0.4,2012,1
19,511431,VAKRANGEE,3394.14,3394.08,-48.17,204.69,0.41,2012,2
20,511431,VAKRANGEE,3613.59,3613.55,-23.38,245.0,0.49,2012,3
21,511431,VAKRANGEE,3889.19,3889.12,-37.29,327.2,0.65,2012,4
22,511431,VAKRANGEE,4660.83,4660.81,-106.43,315.83,0.63,2013,1
23,511431,VAKRANGEE,4019.51,4019.44,-96.48,330.91,0.66,2013,2
24,511431,VAKRANGEE,4263.77,4263.77,-31.91,437.61,0.87,2013,3
25,511431,VAKRANGEE,4892.11,4892.11,-47.77,510.96,1.02,2013,4
26,511431,VAKRANGEE,6478.53,6478.52,-55.53,710.53,1.41,2014,1
27,511431,VAKRANGEE,6808.67,6808.55,-43.52,763.07,1.52,2014,2
28,511431,VAKRANGEE,6978.54,6978.54,-38.79,797.83,1.58,2014,3
29,511431,VAKRANGEE,7010.71,7010.69,-46.95,891.05,1.77,2014,4
30,511431,VAKRANGEE,6955.92,6955.9,-66.37,753.78,1.5,2015,1
31,511431,VAKRANGEE,7009.55,7009.5,-50.84,843.9,1.68,2015,2
32,511431,VAKRANGEE,7838.61,7838.61,-53.23,953.57,1.84,2015,3
33,511431,VAKRANGEE,8109.92,8109.91,-68.0,1010.84,1.91,2015,4
34,511431,VAKRANGEE,8728.04,8727.97,-52.04,1106.4,2.1,2016,1
35,511431,VAKRANGEE,9116.45,9116.21,-63.01,1206.17,2.28,2016,2
36,511431,VAKRANGEE,9435.21,9434.61,-63.71,1265.62,2.39,2016,3
37,511431,VAKRANGEE,9678.45,9678.42,-65.74,1304.41,2.46,2016,4
38,511431,VAKRANGEE,11259.37,11310.87,-156.07,1453.27,2.75,2017,1
39,511431,VAKRANGEE,12882.31,12924.77,-80.4,1663.99,3.14,2017,2
40,511431,VAKRANGEE,15051.73,15105.04,-158.37,1884.58,3.56,2017,3
41,511431,VAKRANGEE,17504.59,17600.28,-145.68,2367.48,2.24,2017,4
42,511431,VAKRANGEE,18354.46,18501.29,-2260.54,710.16,0.67,2018,1
43,511431,VAKRANGEE,9962.59,10131.82,-62.71,129.04,0.12,2018,2
44,511431,VAKRANGEE,2835.93,3052.28,-75.99,8.29,0.01,2018,3
45,511431,VAKRANGEE,824.61,1018.97,-69.34,9.89,0.01,2018,4
46,511431,VAKRANGEE,874.61,1076.0,-97.72,54.58,0.05,2019,1
47,511431,VAKRANGEE,1106.13,1307.54,-101.68,64.3,0.06,2019,2
48,511431,VAKRANGEE,1371.3,1576.21,-94.28,101.6,0.1,2019,3
49,511431,VAKRANGEE,1840.3,2031.56,-60.32,196.73,0.19,2019,4
50,511431,VAKRANGEE,1915.79,2078.19,-72.91,282.61,0.27,2020,1
51,511431,VAKRANGEE,444.76,611.81,-40.43,92.07,0.09,2020,2
52,511431,VAKRANGEE,483.05,650.71,-42.26,102.23,0.1,2020,3
53,511431,VAKRANGEE,551.57,726.18,-45.15,142.2,0.14,2020,4
