security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500277,MID INDIA INDUSTRIES LTD.,106.80,2.96,-4.23,0.49,0.03,2014,1
500277,MID INDIA INDUSTRIES LTD.,85.95,85.95,-15.57,0.41,0.03,2014,2
500277,MID INDIA INDUSTRIES LTD.,84.63,84.63,-14.96,-1.13,-0.07,2014,3
500277,MID INDIA INDUSTRIES LTD.,33.99,33.99,-12.34,-0.83,-0.05,2014,4
500277,MID INDIA INDUSTRIES LTD.,87.63,87.63,-16.39,2.64,0.16,2015,1
500277,MID INDIA INDUSTRIES LTD.,66.33,66.33,-14.83,0.25,0.02,2015,2
500277,MID INDIA INDUSTRIES LTD.,50.53,50.14,-15.37,-8.55,-0.52,2015,3
500277,MID INDIA INDUSTRIES LTD.,59.15,59.15,-12.01,-0.44,-0.03,2015,4
500277,MID INDIA INDUSTRIES LTD.,54.97,54.97,-13.74,0.10,0.01,2016,1
500277,MID INDIA INDUSTRIES LTD.,72.12,72.12,-15.53,-0.35,-0.02,2016,2
500277,MID INDIA INDUSTRIES LTD.,59.91,59.91,-16.32,-7.23,-0.44,2016,3
500277,MID INDIA INDUSTRIES LTD.,53.15,53.15,-12.81,-1.45,-0.09,2016,4
500277,MID INDIA INDUSTRIES LTD.,69.29,70.03,-17.20,-13.45,-0.82,2017,1
500277,MID INDIA INDUSTRIES LTD.,59.14,59.24,-13.75,-8.79,-0.54,2017,2
500277,MID INDIA INDUSTRIES LTD.,57.75,57.83,-13.97,-9.12,-0.56,2017,3
500277,MID INDIA INDUSTRIES LTD.,42.84,43.31,-11.98,-18.73,-1.15,2017,4
500277,MID INDIA INDUSTRIES LTD.,67.00,66.67,-21.52,-6.27,-0.38,2018,1
500277,MID INDIA INDUSTRIES LTD.,58.82,58.92,-11.13,-7.26,-0.45,2018,2
500277,MID INDIA INDUSTRIES LTD.,69.14,69.22,-0.69,-4.53,-0.28,2018,3
500277,MID INDIA INDUSTRIES LTD.,52.91,52.99,-11.84,-8.15,-0.50,2018,4
500277,MID INDIA INDUSTRIES LTD.,31.22,31.70,-8.30,-5.93,-0.36,2019,1
500277,MID INDIA INDUSTRIES LTD.,17.30,17.98,-1.06,-1.19,-0.07,2019,3
500277,MID INDIA INDUSTRIES LTD.,23.99,24.65,-0.25,0.88,0.05,2019,4
500277,MID INDIA INDUSTRIES LTD.,41.72,41.75,-0.69,0.59,0.04,2020,1
500277,MID INDIA INDUSTRIES LTD.,0.63,0.68,-0.16,-0.39,-0.02,2020,2
500277,MID INDIA INDUSTRIES LTD.,0.63,0.67,-0.24,-0.50,-0.03,2020,3
500277,MID INDIA INDUSTRIES LTD.,1.88,1.92,-0.45,-0.68,-0.04,2020,4
