security code,security name,revenue,income,expenditure,profit,eps,year,quartile
501110,SUNRISE INDUSTRIAL TRADERS LTD.,3.21,4.89,-0.16,4.61,9.24,2007,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,0.48,4.98,-0.16,4.81,9.64,2007,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,-2.11,-1.90,-0.21,-2.10,-4.21,2008,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,5.90,15.33,-0.26,15.07,30.19,2008,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,-0.43,1.35,-0.53,0.82,1.65,2008,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,-0.63,-1.09,-0.46,0.97,1.95,2008,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,-0.54,-1.06,-0.52,-0.34,-0.67,2009,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.38,6.35,-0.34,8.04,16.11,2009,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,6.10,4.24,-0.35,4.76,9.53,2009,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,5.69,5.55,-0.32,4.27,8.55,2009,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,11.66,11.27,-0.39,11.65,23.35,2010,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,5.37,5.01,-0.36,6.34,12.71,2010,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,5.39,5.00,-0.39,4.26,8.54,2010,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.87,8.28,-0.43,6.94,13.90,2011,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,9.68,9.11,-0.56,9.70,19.45,2011,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,9.00,8.85,-1.19,6.32,12.66,2011,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,15.57,15.09,-0.88,12.60,25.24,2012,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,5.64,4.40,-1.24,5.32,10.66,2012,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,10.10,6.10,-1.15,6.94,13.90,2012,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.38,5.89,-1.12,5.26,10.54,2012,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,4.58,4.58,-1.28,4.92,9.85,2013,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.68,8.68,-1.16,8.57,17.18,2013,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,6.44,5.20,-1.24,8.37,16.77,2013,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.45,6.44,-1.12,6.33,12.68,2013,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,9.08,6.77,-1.15,4.87,9.77,2014,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,11.71,10.54,-1.17,12.06,24.16,2014,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,6.33,6.33,-0.20,10.97,21.98,2014,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,5.64,5.64,-1.21,5.00,10.02,2014,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.68,8.68,-1.21,8.14,16.31,2015,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.51,8.51,-1.08,9.51,19.06,2015,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,15.97,8.08,-1.49,12.98,26.01,2015,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,7.99,7.99,-1.51,6.73,13.48,2015,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,6.33,6.33,-1.36,9.45,18.95,2016,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,13.95,12.71,-0.10,10.71,21.46,2016,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.20,12.98,-0.18,8.72,17.47,2017,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,9.17,16.56,-0.48,12.12,24.29,2017,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.95,14.71,-0.11,10.56,21.16,2017,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,9.38,11.59,-0.15,7.44,14.91,2017,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,12.70,18.63,-0.19,14.85,29.77,2018,1
501110,SUNRISE INDUSTRIAL TRADERS LTD.,9.59,14.60,-0.46,10.20,20.43,2018,2
501110,SUNRISE INDUSTRIAL TRADERS LTD.,15.76,22.68,-1.11,17.60,35.26,2018,3
501110,SUNRISE INDUSTRIAL TRADERS LTD.,10.98,14.40,-0.12,8.83,17.69,2018,4
501110,SUNRISE INDUSTRIAL TRADERS LTD.,8.93,14.29,-0.36,-7.33,-14.70,2019,1
