security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500185,HINDUSTAN CONSTRUCTION CO.LTD.,9111.30,7590.30,-973.30,230.80,0.30,2016,3
500185,HINDUSTAN CONSTRUCTION CO.LTD.,9440.90,8666.80,-1073.30,45.50,0.06,2016,4
500185,HINDUSTAN CONSTRUCTION CO.LTD.,13582.70,14288.60,-283.30,209.10,0.25,2017,1
500185,HINDUSTAN CONSTRUCTION CO.LTD.,9306.60,9911.20,-1270.80,145.20,0.14,2017,2
500185,HINDUSTAN CONSTRUCTION CO.LTD.,9707.50,10319.30,-1067.60,116.00,0.11,2017,3
500185,HINDUSTAN CONSTRUCTION CO.LTD.,12309.30,12930.10,-1038.90,313.10,0.31,2017,4
500185,HINDUSTAN CONSTRUCTION CO.LTD.,14427.40,15114.70,-698.10,200.90,0.20,2018,1
500185,HINDUSTAN CONSTRUCTION CO.LTD.,9330.90,10011.80,-968.20,-197.20,-0.19,2018,2
500185,HINDUSTAN CONSTRUCTION CO.LTD.,9836.50,9944.00,-821.10,-15252.30,-15.02,2018,3
500185,HINDUSTAN CONSTRUCTION CO.LTD.,11018.10,11259.30,-653.40,99.10,0.10,2018,4
500185,HINDUSTAN CONSTRUCTION CO.LTD.,13224.50,13478.60,-986.20,-4278.70,-2.83,2019,1
500185,HINDUSTAN CONSTRUCTION CO.LTD.,8310.80,8376.30,-797.10,-150.60,-0.10,2019,2
500185,HINDUSTAN CONSTRUCTION CO.LTD.,9879.00,9983.50,-651.80,-1654.60,-1.09,2019,3
500185,HINDUSTAN CONSTRUCTION CO.LTD.,10748.70,10819.80,-723.40,2336.90,1.54,2019,4
500185,HINDUSTAN CONSTRUCTION CO.LTD.,7793.10,7877.00,-895.50,-2119.00,-1.40,2020,1
500185,HINDUSTAN CONSTRUCTION CO.LTD.,4537.20,4622.50,-348.20,-2173.60,-1.44,2020,2
500185,HINDUSTAN CONSTRUCTION CO.LTD.,4541.20,4661.80,-662.90,-1799.20,-1.19,2020,3
500185,HINDUSTAN CONSTRUCTION CO.LTD.,8142.80,8223.20,-699.90,-789.80,-0.52,2020,4
