security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,308.32,309.81,-248.82,30.50,3.92,2007,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,519.11,520.71,-480.90,11.78,1.52,2007,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,536.01,542.98,-428.05,76.14,9.79,2008,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,444.87,446.45,-360.45,57.95,7.45,2008,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,492.77,494.55,-387.13,72.75,9.36,2008,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,342.97,17.44,-325.53,12.24,1.57,2008,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,422.32,85.37,-336.96,70.30,9.04,2009,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,321.50,82.41,-239.09,55.67,7.16,2009,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,358.86,70.41,-288.45,51.18,6.58,2009,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,225.78,-28.26,-254.03,-22.06,-2.84,2009,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,330.35,4.46,-325.90,11.92,1.53,2010,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,214.65,-13.39,-228.03,-8.01,-1.03,2010,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,149.13,-30.52,-179.64,-22.44,-2.89,2010,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,249.39,-35.98,-285.36,-28.28,-3.64,2010,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,395.64,99.71,-295.94,102.33,13.16,2011,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,408.17,70.74,-337.43,54.02,6.95,2011,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,359.22,33.35,-325.87,30.96,3.98,2011,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,426.51,59.72,-366.79,49.39,6.35,2011,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,496.76,102.02,-42.75,86.96,11.19,2012,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,581.39,581.39,-29.52,34.83,4.48,2012,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,329.49,329.49,-37.84,3.04,0.39,2012,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,361.33,361.33,-67.10,30.59,3.93,2012,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,571.03,571.03,-70.46,92.66,11.92,2013,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,526.49,46.05,-28.89,34.84,4.48,2013,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,457.71,30.78,-38.37,26.17,3.37,2013,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,390.34,390.34,-60.41,14.99,1.93,2013,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,630.75,-19.84,-74.81,12.40,1.60,2014,1
