Predicted Values,Actual Values
424.80000000000007,424.8
28.79615384615384,27.15
42.95,42.95
34.699999999999996,34.7
299.80000000000007,299.8
39.815384615384616,39.7
32.89999999999999,32.9
424.80000000000007,424.8
15457.179999999997,15457.18
260.6076923076923,265.1
41.78076923076923,42.95
424.80000000000007,424.8
96.09999999999998,96.1
34.699999999999996,34.7
42.95,42.95
34.699999999999996,34.7
424.80000000000007,424.8
376.7730769230769,419.0
96.09999999999998,96.1
82.23846153846155,90.05
32.89999999999999,32.9
39.75384615384616,39.7
424.13076923076926,418.2
424.80000000000007,424.8
96.09999999999998,96.1
9525.456923076921,34.7
31.973076923076917,32.9
42.95,42.95
15457.179999999997,15457.18
100.3653846153846,95.6
32.89999999999999,32.9
15457.179999999997,15457.18
32.89999999999999,32.9
30.03076923076923,32.9
42.95,42.95
96.09999999999998,96.1
96.09999999999998,96.1
42.95,42.95
15457.179999999997,15457.18
165.45384615384617,160.9
35.25,36.0
35.25,33.25
100.25769230769228,104.85
424.80000000000007,424.8
32.888461538461534,33.25
424.80000000000007,424.8
96.09999999999998,96.1
46.64615384615385,48.4
159.40384615384616,162.95
42.95,42.95
96.09999999999998,96.1
34.699999999999996,34.7
2407.3892307692313,34.7
95.8307692307692,96.1
34.699999999999996,34.7
34.699999999999996,34.7
34.699999999999996,34.7
95.8307692307692,96.1
82.23846153846155,85.15
40.06153846153846,39.8
9525.456923076923,34.7
30.31538461538461,29.9
59.70384615384616,59.2
9525.456923076923,34.7
96.09999999999998,96.1
34.699999999999996,34.7
15457.179999999997,15457.18
96.09999999999998,96.1
15457.179999999997,15457.18
34.699999999999996,34.7
15457.179999999997,15457.18
424.80000000000007,423.35
32.89999999999999,32.9
29.780769230769234,31.75
424.80000000000007,424.8
96.09999999999998,96.1
35.46153846153846,33.25
96.09999999999998,96.1
96.09999999999998,96.1
32.89999999999999,32.9
424.80000000000007,424.8
416.1269230769231,424.8
96.09999999999998,96.1
424.80000000000007,424.8
34.699999999999996,34.7
