Actual Values,Predicted Values
1798.85,1573.8961342074326
1165.2,1260.627641783518
1933.0,1909.8390866180998
1798.85,1815.170094650879
1235.75,1127.5530786116142
1235.75,1247.2105883467157
1232.15,1174.2117436073604
1553.85,1462.3531571641943
1553.85,1461.1106980609184
1052.9,1059.5901409021608
1933.0,1831.7181888476916
864.6,980.7949303887872
1933.0,1982.5774553741358
688.7,734.8082422964508
1553.85,1452.0200126699783
1052.9,1170.1695919916965
1885.7,1894.337519833367
1933.0,1952.7211462347623
950.0,919.7320805077325
1798.85,1780.019115932795
1211.45,1215.5149208345974
1553.85,1535.8975176162203
1235.75,1259.3692854344408
1798.85,1719.9806879711978
1553.85,1532.749278647112
1553.85,1578.1158995884034
1235.75,1219.1499094019819
1553.85,1501.0262637371925
1933.0,1876.9970685203298
1232.15,1194.6438423809304
1798.85,1878.2077797462698
1541.85,1383.3530499741028
1052.9,1090.0282586899411
1933.0,1851.5215288872714
1211.45,1209.935189733922
1933.0,1907.3625311095675
1235.75,1273.13783963905
1553.85,1533.8194299506576
1361.9,1373.40101515087
1933.0,1894.124698551881
1235.75,1210.1977088400163
1553.85,1481.5943370213354
1235.75,1269.891532231748
1553.85,1466.731710562759
931.15,917.0158353085717
759.7,811.3882062434277
1933.0,1877.247029967737
1553.85,1475.5858866064518
1859.85,1901.5247998086124
864.6,954.9914489002258
1553.85,1472.6718175958667
1798.85,1823.1896928349743
1933.0,1945.9600415424065
1798.85,1724.105813996517
864.6,906.1298302525829
1099.15,1144.0431126431067
1885.7,1884.1222891662765
688.7,689.2705274010805
1116.75,1203.7795974854089
1933.0,2001.7184826310986
1235.75,1317.6433198997984
1933.0,2009.7104959124845
1933.0,1873.1383030171855
1798.85,1844.8784667936998
1933.0,1937.562424474847
1933.0,2022.3360804635886
1602.65,1294.8566268848372
1235.75,1424.3980205943953
1553.85,1482.5571091085149
1553.85,1602.9982046758523
1730.1,1697.9117282861844
1235.75,1211.373327264242
1235.75,1317.2351887772966
1235.75,1159.414324742378
688.7,731.6516602598858
1235.75,1230.4110220174043
1235.75,1220.515729275954
1235.75,1182.7500419543503
1235.75,1168.0422930391942
1235.75,1407.0470945267152
688.7,730.6954877561948
1933.0,1880.9273736092582
1798.85,1851.481451347514
1553.85,1574.0627975918032
1553.85,1439.9990174528211
950.0,911.3745096570929
864.6,898.2732219985483
1933.0,1897.317933051847
1227.5,1346.0391401772213
1211.45,1306.9874618779577
864.6,963.1853863621945
688.7,701.346848807967
1553.85,1528.891150812502
1553.85,1485.9365817924554
688.7,701.8347387688991
1553.85,1464.9035456479323
1933.0,1875.981137555893
1235.75,1265.130186091672
1235.75,1283.1074131673813
1553.85,1563.319859617448
1235.75,1281.7275108571484
1933.0,1874.6884388308536
1933.0,1967.927322356467
1933.0,1978.6679619523056
1798.85,1794.5872706570954
1235.75,1178.8049725760065
1553.85,1496.0495066623698
1480.85,1456.7307390213537
759.7,892.4018287406507
1116.75,1179.5232513793308
1240.3,1364.7332844469784
1553.85,1545.1124147023365
1553.85,1469.8655706847348
950.0,921.2002244308678
1933.0,1985.158266354265
1235.75,1239.761615861542
1933.0,1989.7606972555513
688.7,705.9108129342203
1612.0,1621.3811491754605
1553.85,1526.4046045344294
1235.75,1195.620503604223
1235.75,1235.9211159798579
1933.0,2009.9705113820091
1235.75,1376.2406241659046
1656.05,1708.447330279625
1553.85,1453.046264205812
1235.75,1175.5942413723242
1798.85,1877.777131689465
1933.0,2006.0793292591698
1933.0,1919.4403794533719
1785.95,1698.6664289215696
1933.0,1993.8067403662717
1553.85,1493.0871425678342
1235.75,1287.256702838873
1211.45,1140.8736025811813
1727.1,1729.4329508318915
1798.85,1823.6365068542946
1235.75,1302.5802166149515
1553.85,1500.4428728518105
730.8,710.3938349754899
1933.0,1829.3614393030584
1235.75,1242.8757346066413
1560.35,1611.0339448791347
1798.55,1786.9366171833535
1553.85,1550.527248343511
1933.0,2004.4012093657948
1933.0,1863.9501797867415
1553.85,1532.051122951496
1553.85,1550.2590099797671
1553.85,1481.8761572169024
1553.85,1400.923543902376
1553.85,1548.6738580696401
1235.75,1164.3818266428134
1165.2,1264.8020677692693
1235.75,1267.4778200506844
1798.85,1743.9242511821212
1052.9,1070.1826325219736
1798.85,1777.5599454673065
1798.85,1921.5691054927447
1798.85,1776.653579499136
1933.0,1885.1355384671042
1798.85,1773.6152405730973
1798.85,1979.2066002982028
864.6,917.2430347167829
759.7,881.3961676315957
1235.75,1177.9752043148474
1235.75,1221.696365838754
1291.65,1121.606480662158
1798.85,1724.4808267387853
1798.85,1668.560902516896
1553.85,1458.4784295627178
1211.45,1166.412630508028
1933.0,1892.763817140105
1553.85,1467.532200619753
528.05,696.3291695468215
1798.85,1786.8611117963883
1235.75,1278.041485053036
1933.0,1858.6630989245168
1617.65,1723.055043971879
1052.9,1059.2397135448118
990.3,991.5614085000125
688.7,640.4273123616731
1235.75,1173.5862217302056
1798.85,1828.274405255419
1211.45,1285.4936086842936
1933.0,1877.6481859214255
1153.65,1197.5323613656947
688.7,693.2727731404884
1165.2,1262.1598963283905
1785.95,1677.0761939294316
688.7,694.6917223125783
1798.85,1555.8872097490967
1165.2,1141.736116046406
1211.45,1180.4007225115201
1211.45,1066.0830139640166
1553.85,1638.338594599234
1798.85,1798.2167773134424
1933.0,1870.5597601516201
1553.85,1547.543820706691
1553.85,1651.4196459046652
1798.85,1694.2507345252961
1577.6,1722.9281012865686
759.7,831.8248878351151
1798.85,1827.7026656883536
1101.7,949.9679977632477
1165.2,1267.3779999240214
1235.75,1291.3721680151066
1553.85,1452.839525061252
1100.9,1042.0005376353947
1933.0,1853.177303387536
759.7,886.3591871130338
1933.0,1803.5800619030051
1553.85,1503.5891388622695
1785.95,1703.8866805148864
1232.15,1099.7231881143234
1553.85,1476.068383982114
1798.85,1738.4687736484775
1933.0,1880.028422559175
1235.75,1302.6557588255528
1235.75,1372.6413100776263
1933.0,1974.3900370801566
1798.85,1794.1623407564766
1798.85,1818.156675492617
688.7,711.3179021793476
688.7,705.911200790666
1798.85,1756.6033316254907
1144.6,1047.6523752438225
905.6,909.454085290985
1798.55,1804.605321610652
759.7,887.6809770754044
1235.75,1125.2055539713183
864.6,947.5145016502211
1553.85,1572.7484233643336
1798.85,1804.9950397109205
1798.85,1957.6845634221536
1933.0,1862.6016895401553
1798.85,1763.8647459243075
1052.9,1042.1778499071224
610.7,615.7752809166996
1798.85,1708.6062182583846
1798.85,1868.2852906859043
1235.75,1349.3152984711196
1235.75,1187.4134218940599
688.7,702.5684608356823
1612.0,1649.2842459202802
1568.1,1693.2409608311282
1933.0,1938.3730974679784
1553.85,1557.0812571713905
1235.75,1286.9660733462515
759.7,898.2885621367459
1798.85,1697.757007132197
864.6,956.7387466374494
1933.0,1964.230912006722
1933.0,1814.5374505047366
688.7,616.7498944225663
1553.85,1558.0652966328635
1933.0,1825.005041470984
1052.9,1103.7386808070733
1033.05,1006.4081433539832
1052.9,1057.0053672015492
1933.0,1836.872089329103
1577.6,1720.9525626933173
1798.85,1805.8518234572693
1798.85,1727.7782745892182
864.6,945.5468588728545
1235.75,1281.9652921487868
688.7,689.087040351922
1235.75,1209.0743600968563
1798.85,1794.057721224497
1798.85,1645.729882832442
688.7,643.3524915242597
1798.85,1732.7575977035158
1235.75,1276.027873780462
1798.85,1846.0130288447835
1612.0,1694.7968148418004
1933.0,1916.4957513264817
688.7,682.2194142203225
1798.85,1834.5349442022416
1235.75,1288.2602271653013
688.7,703.7490431231126
1235.75,1297.3215799880709
1798.85,1734.5630926732265
1235.75,1159.1153947590356
864.6,899.5598305276362
1235.75,1363.77080905014
1235.75,1287.6657962566387
1553.85,1630.6431547062675
1235.75,1139.0864908143558
1039.0,1046.7640897083184
517.75,733.011866973713
1798.85,1836.646751159249
1553.85,1518.4447584287118
1153.65,1056.5272065295285
1933.0,1846.1329416278895
1235.75,1254.2408834128582
1798.85,1834.1375487815967
688.7,718.6016218245786
1553.85,1527.3107956383174
864.6,930.2955420897779
1798.85,1904.436127514069
1235.75,1288.7658349505073
1211.45,1214.4545486309216
1798.85,1852.595322740628
1211.45,1298.6955455012649
1933.0,1891.0114905800583
1933.0,1997.472415903816
1798.85,1681.282876935802
1933.0,1905.165070181145
1798.85,1834.0909620543825
1232.15,1110.385254478082
1617.65,1745.9383331798454
1933.0,2004.1625862919464
1094.6,1024.1342987444077
1052.9,1035.3759088057413
1798.85,1631.0176249273209
688.7,687.2433855107665
1933.0,2032.6548372501566
1933.0,1987.6182082978194
1798.85,1892.7563611799415
460.25,560.3982812109025
1052.9,1099.9524509794137
1211.45,1271.0975142100797
1553.85,1530.2925281007774
1235.75,1274.1387727517722
1933.0,1994.5373615161661
864.6,943.1921395741374
1798.85,1836.3231944814179
1798.85,1802.3114589546167
1933.0,1855.05972030689
1211.45,1285.9721011170186
1798.85,1673.3946207438275
1235.75,1371.6113494687306
1933.0,1802.448823770188
864.6,970.2033433255565
1553.85,1453.3859023551631
1617.65,1726.241947342598
1553.85,1517.9597971442417
1211.45,1135.6427520033176
554.0,627.181714644481
1798.85,1829.182636447018
1798.85,1857.8078917742823
864.6,897.7877691602916
864.6,929.9272199568222
1933.0,2012.3458820964734
1933.0,1875.5993309112964
1235.75,1280.5605271251115
1361.9,1367.1082885147625
1553.85,1447.0038345034845
864.6,948.312177901651
1798.85,1909.3123339047015
1933.0,1857.7486530716124
1785.95,1693.335237546853
1933.0,1945.7411443065357
688.7,685.3098549129645
1232.15,1223.5026452908787
1933.0,1852.6939923322498
1553.85,1488.8172807977826
1933.0,1848.2719363850629
1553.85,1460.07558899578
1191.15,1086.8979304210807
1785.95,1824.0223784717527
1235.75,1288.156484922889
1211.45,1122.747513934024
1933.0,1963.540755345617
1553.85,1556.9602167805278
1933.0,1936.1584428575297
1106.55,1055.8229607920512
