Company,Y-Column,Model,Method,RMSE,MAE,MSE,n_neighbors,weights,metric,r2_score
500008-AMARA RAJA BATTERIES LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,31.85132141510297,13.068833996232668,1014.506675888197,31,distance,manhattan,0.983756659086926
500008-AMARA RAJA BATTERIES LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,58.513148877364216,28.392984351035015,3423.788591544589,86,distance,manhattan,0.9384775361022981
500008-AMARA RAJA BATTERIES LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,16.380985962344987,5.154893032993954,268.33670109854353,4,distance,manhattan,0.9941826118090453
500008-AMARA RAJA BATTERIES LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,26.526081180458974,14.716949959599976,703.6329827922997,3,distance,manhattan,0.9889908347720874
500008-AMARA RAJA BATTERIES LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,25.649080296811295,13.14530287158583,657.8753200722733,3,distance,manhattan,0.9895870088859602
500008-AMARA RAJA BATTERIES LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,51.02608922487172,16.998205103617675,2603.6617815845693,4,distance,manhattan,0.9631208110884669
500008-AMARA RAJA BATTERIES LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,42.855654236131386,10.774774401850458,1836.607100006846,3,distance,manhattan,0.9633681206263714
500008-AMARA RAJA BATTERIES LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,58.20266874138021,25.57281861446695,3387.5506486188365,96,distance,manhattan,0.8993551911846921
500008-AMARA RAJA BATTERIES LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,59.02346155754026,25.506809834676332,3483.769014234433,4,distance,manhattan,0.95527655043343
500008-AMARA RAJA BATTERIES LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,53.386298935402095,23.073961875859208,2850.0969140201146,4,distance,manhattan,0.962685154312997
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.2307211033727895,0.08456230441236744,0.05323222754155742,5,distance,manhattan,0.9757418690843451
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.45374383724824296,0.3474023419822561,0.20588346984076,96,distance,manhattan,0.8514003141204934
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.09417215240352819,0.03845651264620173,0.00886839428831334,5,distance,manhattan,0.9837337709588098
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.4554750874760586,0.3718180059572473,0.2074575553113232,26,distance,manhattan,0.9380891899257451
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.2871154837714431,0.1580363435309985,0.0824353010213098,5,distance,manhattan,0.9652492926482676
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2319.5942309405104,1434.437591756078,5380517.396212498,96,distance,manhattan,0.7998961725948744
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1215.859691550166,245.75004651075253,1478314.7895364645,8,distance,manhattan,0.9422110923842119
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.0,0.0,0.0,1,uniform,euclidean,1.0
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2052.3656004030636,614.3972219440453,4212204.557717828,91,distance,euclidean,0.5175902928572769
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1862.3102281635972,848.115701740394,3468199.3859227495,96,distance,manhattan,0.7772802281768697
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,265.90539595015554,78.12813781546106,70705.679595409,7,distance,manhattan,0.9939188651521953
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,120.35505809459147,23.82750151282893,14485.340008952488,4,distance,manhattan,0.9985104953716032
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,120.00626283196594,22.02122134366373,14401.503118894889,4,distance,manhattan,0.9985457076674051
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,315.45324908146773,119.55950653791604,99510.75235605451,3,distance,manhattan,0.9944529913625393
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,240.64714931342405,75.01673223748692,57911.050472677416,3,distance,manhattan,0.9961059419295307
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1442.6806773095545,604.602072552952,2081327.536682355,51,distance,manhattan,0.9525340112046499
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1063.353383439681,202.26169728998389,1130720.4180726171,6,distance,manhattan,0.9770340673453042
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,916.693447808111,135.86012639102728,840326.877254322,3,distance,manhattan,0.9832015401087593
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1259.250550312335,300.65067620413777,1585711.9484619184,4,distance,manhattan,0.9529313213891363
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1152.4595324711872,239.31228963894938,1328162.9739837076,4,distance,manhattan,0.9651012594103227
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.5720643791784819,0.6086081933994236,2.471386412281826,3,distance,manhattan,0.98203993059054
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.2326299075119926,0.43186257419283053,1.5193764888930237,6,distance,manhattan,0.970081108513667
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.895265689673126,0.4102271562495402,0.801500655105898,96,distance,manhattan,0.9255701679982256
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.603450070355544,1.3207718131957777,6.777952268834286,4,distance,manhattan,0.9743848259221775
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.6537043345307856,0.789386641085335,2.734738026045908,4,distance,manhattan,0.9866147089704115
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1478.6246917117292,762.5152255565088,2186330.978939606,96,distance,manhattan,0.7589720575191063
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,717.9464165130013,114.12549004491565,515447.05698386,5,distance,manhattan,0.9614432097340632
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,509.84969163303543,82.90242070487103,259946.7080583013,16,distance,manhattan,0.9833153100309042
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1061.4597977977069,301.8908720817842,1126696.9023407486,97,distance,manhattan,0.5020999837721085
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,580.0523116964189,86.31184917371847,336460.6843043595,7,distance,manhattan,0.9321897310619375
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.154090915352828,2.8845576873351435,124.4137441479565,4,distance,manhattan,0.9406803119913947
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.081487698110891,2.538415586560782,122.79936960338303,4,distance,manhattan,0.9408972691200376
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.067753302223952,2.4337660590598995,122.4951631588892,4,distance,manhattan,0.941282344014006
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.346292237122745,3.625200644654514,128.73834753019187,4,distance,manhattan,0.9396409894470591
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.178481227321582,3.123450714672739,124.95844254958102,4,distance,manhattan,0.9410772194866398
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1020.1169295408122,128.88489790207944,1040638.5499357743,5,distance,manhattan,0.923320534167982
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1018.7539629594901,127.46757931591134,1037859.637045666,5,distance,manhattan,0.9232555931090991
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1018.728406195792,127.55226937115025,1037807.5655902186,5,distance,manhattan,0.9230101328227391
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1384.9127024088023,212.1914652278178,1917983.1932932518,5,uniform,manhattan,0.6396254691636687
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1131.7400797666794,173.21078900937727,1280835.6081502899,5,distance,manhattan,0.8643159910214626
500020-BOMBAY DYEING & MFG.CO.LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,66.31765008797858,21.748386417552762,4398.030713191564,5,distance,manhattan,0.9936068083776979
500020-BOMBAY DYEING & MFG.CO.LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,38.93819535532074,9.640112152248676,1516.1830575291215,6,distance,manhattan,0.99742632181337
500020-BOMBAY DYEING & MFG.CO.LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,48.6593030103209,11.94149571314042,2367.7277694502245,6,distance,manhattan,0.9955136800255108
500020-BOMBAY DYEING & MFG.CO.LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,85.25532519330959,37.12420880028001,7268.470473816968,5,distance,manhattan,0.9929261846065093
500020-BOMBAY DYEING & MFG.CO.LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,74.27143814801356,26.723591836015384,5516.246524574204,5,distance,manhattan,0.9937097752405281
500020-BOMBAY DYEING & MFG.CO.LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,177.44414446795108,52.003653564555506,31486.424405963095,4,distance,manhattan,0.9900584560459216
500020-BOMBAY DYEING & MFG.CO.LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,158.69678160899028,36.50781254941331,25184.668493051555,4,distance,manhattan,0.993525466955294
500020-BOMBAY DYEING & MFG.CO.LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,181.38095217866388,32.29604706332678,32899.04981323875,4,distance,manhattan,0.991873390495467
500020-BOMBAY DYEING & MFG.CO.LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,256.3379103796951,80.62812970162881,65709.12429782859,5,distance,manhattan,0.9720731091728456
500020-BOMBAY DYEING & MFG.CO.LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,243.97697329679863,67.99860310296405,59524.76349906679,5,distance,manhattan,0.9782327272566395
500023-Asian Hotels (North) Limited,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,12.777223033095067,5.408537328486735,163.2574284374551,4,distance,manhattan,0.9911128383786812
500023-Asian Hotels (North) Limited,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.543271310691276,4.057446093781962,133.2471125522283,4,distance,manhattan,0.992573049317434
500023-Asian Hotels (North) Limited,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.40924457048188,3.740540299685297,130.17086166907026,4,distance,manhattan,0.992801027766933
500023-Asian Hotels (North) Limited,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,20.740256044036425,10.122641788122536,430.1582207721894,4,distance,manhattan,0.9793770688891006
500023-Asian Hotels (North) Limited,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,16.2108442212183,7.081192447537343,262.79147036460665,4,distance,manhattan,0.9867202342779068
500023-Asian Hotels (North) Limited,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,585.9332258564979,173.86255325899927,343317.7451626017,4,distance,manhattan,0.9858495257867281
500023-Asian Hotels (North) Limited,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,252.41657766610746,92.2618967963569,63714.12868067005,3,distance,manhattan,0.9970974910293879
500023-Asian Hotels (North) Limited,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,250.91478607775971,87.96025913458178,62958.22987244792,3,distance,manhattan,0.9971223442743202
500023-Asian Hotels (North) Limited,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1910.190935899507,930.8539983917001,3648829.411592634,11,distance,manhattan,0.8832727883301493
500023-Asian Hotels (North) Limited,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,705.2142346806716,250.1358771118664,497327.1167962452,4,distance,manhattan,0.9810930250502521
500027-ATUL LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,55.03113879222335,21.67409784036096,3028.42623676895,3,distance,manhattan,0.9973518628202407
500027-ATUL LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,43.030702956644646,16.518691556243553,1851.6413969429864,3,distance,manhattan,0.9974590951793789
500027-ATUL LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,33.46628008595013,12.432915240821584,1119.9919027912624,3,distance,manhattan,0.9973653452243123
500027-ATUL LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,75.2976772069462,37.96926332055041,5669.740192761466,3,distance,manhattan,0.9964105491814077
500027-ATUL LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,65.61005781597775,29.778407295417477,4304.679686615943,3,distance,manhattan,0.9968424637237198
500027-ATUL LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,87.4705182396361,34.52917786926399,7651.091561110513,3,distance,manhattan,0.9968833816657857
500027-ATUL LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,87.35810787852134,33.64957421388043,7631.439012115373,3,distance,manhattan,0.9968807686212029
500027-ATUL LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,87.29717625953717,33.40099794779986,7620.796982888699,3,distance,manhattan,0.9968833187845174
500027-ATUL LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,96.37403210288093,45.318630596384295,9287.954063767125,3,distance,manhattan,0.9961701052947854
500027-ATUL LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,89.07971356017359,37.203195253331984,7935.195367962574,3,distance,manhattan,0.9967822756570458
500028-ATV PROJECTS INDIA LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.2884711209108331,0.12922838067958017,0.0832155875995525,9,distance,manhattan,0.9798732478941368
500028-ATV PROJECTS INDIA LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.2223270098641849,0.08328212366438591,0.049429299315149375,5,distance,manhattan,0.9846749253662199
500028-ATV PROJECTS INDIA LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.21676239776998554,0.08263102326339941,0.04698593708699344,9,distance,manhattan,0.9830790576073518
500028-ATV PROJECTS INDIA LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.31744815365863527,0.18841360308904162,0.1007733302612765,8,distance,manhattan,0.9831098819977178
500028-ATV PROJECTS INDIA LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.34296487685391847,0.19012664526672315,0.11762490675542346,8,distance,manhattan,0.9778310698865019
500028-ATV PROJECTS INDIA LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,882.003953791551,183.57136007445735,777930.9745039284,5,distance,manhattan,0.9693997741254075
500028-ATV PROJECTS INDIA LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1504.9614227803183,797.7981876709689,2264908.88405696,96,distance,manhattan,0.9160914699101763
500028-ATV PROJECTS INDIA LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1279.155287167553,655.3777815141507,1636238.248688705,96,distance,manhattan,0.9360359204020786
500028-ATV PROJECTS INDIA LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2612.5174583690005,1427.6502682071518,6825247.470282822,66,distance,manhattan,0.49305621884160555
500028-ATV PROJECTS INDIA LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1458.5754259307969,494.9059543874325,2127442.2731292057,8,distance,manhattan,0.8985784959765264
500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,67.7215853153536,19.779833785095686,4586.213117624715,21,distance,manhattan,0.9394391153266519
500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,28.237160206014526,4.73178116564522,797.3372165001304,16,distance,manhattan,0.9857161669724465
500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,25.16743699054458,2.8710966371976743,633.3998846730317,11,distance,manhattan,0.9889833607792416
500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,120.9012792892587,50.08816381405035,14617.119333779332,36,distance,manhattan,0.9610372989537558
500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,89.07930590637669,35.0730025981681,7935.122740761837,31,distance,manhattan,0.9589045714477532
500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,228.79573027530307,47.680443637599545,52347.48619220923,16,distance,manhattan,0.9755042444196507
500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,87.5825584171407,12.760798497574593,7670.704538891864,3,distance,manhattan,0.9973026504812424
500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,287.89186991273505,31.165286977777964,82881.72876185115,3,distance,manhattan,0.9739780543635373
500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,401.04125929784175,130.2192056784448,160834.09165919875,41,distance,manhattan,0.8688112847865569
500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,298.3219647477575,104.56757732962487,88995.99465096224,36,distance,manhattan,0.9442837980364774
500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3.024938150380237,0.9947969315576012,9.150250813625808,5,distance,manhattan,0.9933245555093366
500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.852597129497831,0.47133416149068375,3.4321161242236027,5,uniform,manhattan,0.9969306050560078
500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.5965445388702049,0.33108074534161575,2.548954464596275,5,uniform,manhattan,0.997676671901492
500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.056830991126639,2.782489289524489,49.79886363732539,3,distance,manhattan,0.9814715869040624
500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,5.222388308698847,1.724389636375717,27.273339646834405,5,distance,manhattan,0.9869842794977849
500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,10.28264322422613,3.2995365578450886,105.73275167672354,5,distance,manhattan,0.9927116837894496
