Predicted Values,Actual Values
[0.00063744],[0.0080101]
[-0.00129305],[-0.0012711]
[-0.00111484],[-0.02565079]
[1.1802199e-06],[0.01436963]
[-0.00163093],[-0.00532623]
[-0.00044366],[-0.00692787]
[-7.670343e-05],[0.02617285]
[-0.00025775],[-0.036633]
[2.6134758e-05],[-0.00507525]
[0.00137001],[0.01513713]
[0.00080388],[0.01207638]
[0.08139381],[0.11111111]
[0.0007113],[-0.00512986]
[4.558636e-05],[0.01416202]
[-0.00023045],[0.00571365]
[-0.00147757],[0.00245215]
[-0.00051508],[0.00398433]
[0.00031022],[-0.00892199]
[-0.00018795],[-0.00881905]
[0.00056721],[-0.01314298]
[-8.632499e-05],[0.0147443]
[-0.00092366],[-0.0133632]
[0.00035509],[0.00073902]
[0.00040127],[-0.02584696]
[-0.00089894],[-0.00383578]
[-0.00023433],[0.00579007]
[0.00011248],[-0.00380434]
[-0.00069432],[-0.03351515]
[-0.00016648],[0.00186721]
[-0.00038106],[0.00028755]
[0.00037173],[0.00720754]
[-0.00127618],[0.01168154]
[0.00038267],[-0.00483544]
[-0.00039788],[0.0076931]
[0.04110781],[-0.04033613]
[-0.05249619],[0.05242334]
[-0.00052783],[0.02514403]
[-0.00155567],[-0.02740245]
[-0.00107633],[0.00420555]
[-0.00044656],[0.00294296]
[-0.00149707],[0.00860969]
[0.00067722],[0.01415734]
[0.00211723],[-0.00479387]
[-0.0157506],[0.]
[-0.01685311],[0.01449275]
[0.00030932],[-0.00993364]
[0.00040928],[0.00736537]
[-0.00132501],[-0.00165663]
[-0.00037164],[-0.00726278]
[-0.00098184],[0.00140503]
[-0.00101046],[0.09963961]
[0.00942613],[-0.02828283]
[-0.00042011],[0.00514582]
[-7.016371e-05],[0.01546337]
[0.01962199],[-0.04316547]
[-1.7865706e-05],[0.00282625]
[-0.00069101],[-0.01537861]
[0.02248447],[-0.04640981]
[9.796867e-05],[-0.00835616]
[-7.6605895e-05],[-0.00681784]
[0.00045103],[-0.00856284]
[0.00015082],[-0.00143631]
[0.00057617],[-0.00067127]
[-0.00180286],[0.00687605]
[-0.03183692],[-0.0172]
[-0.00060765],[-0.01588556]
[0.00021585],[0.00930075]
[0.00075108],[0.00539394]
[-0.00086152],[0.00928066]
[0.00085637],[-0.00115722]
[-0.00064521],[0.00103739]
[-0.00123185],[-0.01005682]
[0.00029494],[-0.00992974]
[-8.075172e-05],[0.00370596]
[-0.00066097],[-0.0037865]
[-0.00172605],[-0.00138515]
[-0.00095474],[-0.00099905]
[-0.00045162],[0.00353368]
[-0.00099652],[-0.04789138]
[-0.00266754],[-0.00677201]
[7.640396e-06],[-0.00153061]
[0.00228539],[-0.00751388]
[-0.00012563],[-0.00435366]
[6.769474e-05],[0.00585578]
[0.00347711],[-0.01209679]
[9.543638e-05],[-0.05263265]
[-0.00042912],[-0.00903638]
[-0.00030564],[0.00764785]
[-0.00030812],[0.01165906]
[0.00012576],[0.00963232]
[-0.00123905],[-0.00447323]
[0.00115247],[-0.0012523]
[-0.0007237],[0.0058439]
[-0.00120624],[-0.0079231]
[-0.00036177],[0.00854764]
[0.0003192],[0.01487669]
[0.00081208],[-0.0123883]
[0.05768075],[0.01750102]
[0.00142217],[0.07781205]
[-0.0010797],[0.01358228]
[-0.0014334],[0.00342472]
[-0.00094391],[0.00692246]
[-0.00031322],[0.00352323]
[0.00085708],[0.01607455]
[0.00127619],[0.01242681]
[-0.0004715],[0.00423088]
[0.00045378],[-0.0032697]
[0.00039871],[-0.00745211]
[-0.00023407],[0.00113669]
[0.00296646],[-0.02384457]
[0.04986233],[0.]
[-0.00079856],[-0.00793832]
[0.00013782],[-0.00158832]
[-0.00041728],[0.0289051]
[-0.00032575],[0.00534652]
[-0.00069551],[-0.00382725]
[0.00029193],[0.00164582]
