Predicted Values,Actual Values
[-0.0054398],[0.0115123]
[-0.01704307],[0.05466498]
[0.00160145],[0.015163]
[-0.00100632],[0.02017474]
[-0.00170157],[0.08723793]
[0.00106992],[0.06158687]
[-0.00557141],[-0.0041807]
[-0.00312145],[-0.0155283]
[0.00011842],[-0.00241611]
[0.0016731],[-0.00868025]
[-0.00103038],[-0.02803488]
[0.00159055],[-0.01686021]
[-0.00103767],[0.03072359]
[-0.00162833],[-0.01149425]
[-0.00095439],[-0.00026692]
[-0.00186695],[0.03293985]
[-0.0002527],[0.06027896]
[-0.0012554],[0.005812]
[-0.00159942],[0.00571755]
[-0.00679759],[0.00086223]
[-0.00018727],[-0.01915682]
[0.00307608],[0.01469508]
[-0.00078403],[0.01666252]
[0.002679],[-0.00177231]
[-0.00030523],[-0.00090857]
[-0.00600376],[0.00453391]
[-0.00655247],[0.03982194]
[-0.00344727],[-0.00530279]
[0.00256177],[0.03431218]
[0.00084932],[0.02690167]
[0.00742615],[-0.03703704]
[-0.00013907],[-0.0036282]
[0.0002655],[-0.01014363]
[0.00163225],[0.02057211]
[0.0056995],[0.05561955]
[-0.01063068],[0.00194684]
[0.00083003],[0.03920211]
[-0.00243219],[-0.00468428]
[-0.00349491],[-0.02602534]
[0.00152953],[0.03555487]
[-0.00469099],[0.03121593]
[0.00153734],[0.01828266]
[0.00147185],[0.04789658]
[0.00042389],[-0.00936242]
[-0.00095555],[0.02049674]
[0.00165776],[-0.01353315]
[-0.0058126],[0.01166725]
[-0.00107678],[0.01831715]
[-0.00269181],[0.00385005]
[-0.00173815],[-0.01423877]
[-0.00111896],[0.02081964]
[-0.00052428],[-0.00465521]
[-0.00486205],[-0.02946865]
[-0.00157929],[-0.00315916]
[-0.01092449],[0.01176373]
[-0.00092898],[-0.02904955]
[-0.0005049],[0.03285265]
[-0.00019484],[0.00529985]
[0.00223748],[-0.01767274]
[0.00068492],[0.00329553]
[0.00047093],[0.01500971]
[-0.00108683],[0.01093333]
[-0.00113918],[0.00861323]
[-0.00338741],[0.00835155]
[-0.00488129],[0.01330295]
[-0.00215636],[0.00827016]
[0.00234775],[-0.00179404]
[4.753976e-05],[0.00164409]
[-0.00105888],[0.02702703]
[0.00113939],[0.]
[-0.00158365],[0.00181624]
[0.00172875],[-0.00683844]
[0.00245719],[0.0171875]
[0.00025545],[0.00333782]
[9.7038326e-05],[0.00011002]
[-0.00634332],[0.03004489]
[-0.00123876],[0.01597694]
[0.00080838],[-0.02742176]
[-0.00783894],[0.0415777]
[0.00309337],[-0.00779043]
[0.00047504],[-0.04477418]
[0.00663833],[-0.02197055]
[6.99223e-05],[0.0174501]
[-0.00126676],[0.05727148]
[0.00199717],[-0.04498412]
[0.00164247],[0.02173297]
[-0.00141001],[0.05021532]
[-0.00511471],[-0.03112092]
[-1.9109442e-05],[-0.00613929]
[-0.00140968],[0.02834134]
[0.00119568],[0.00111685]
[0.0010974],[-0.00986637]
[-0.00413742],[-0.00710851]
[0.0017601],[-0.01731025]
[0.00270717],[0.01452578]
[-0.00157742],[-0.04973822]
[0.0002905],[0.02513218]
[-0.00568154],[-0.0058268]
[-0.01064104],[0.06325393]
[0.00157156],[0.01076747]
[-0.00254875],[-0.01700501]
[-0.00270119],[-0.00317183]
[0.00366048],[-0.02175464]
[-0.00017475],[-0.00464606]
[-0.00656125],[0.01620068]
[0.00155919],[0.01830367]
[-0.00109792],[-0.05975355]
[0.00135678],[0.00117405]
[0.00089597],[-0.00284682]
[0.00403608],[0.01895526]
[-0.00439231],[-0.09121608]
[-0.00056891],[-0.00998119]
[-0.0062665],[-0.00594923]
[-0.01207845],[0.01059086]
[-0.00633149],[-0.04242511]
[-0.00119854],[0.07912269]
[0.0017526],[0.014292]
[0.00026072],[0.01226994]
[0.0012555],[-0.05656473]
[-0.00387004],[-0.02301557]
[0.00024016],[0.02271337]
[-0.01158229],[-0.00282436]
[-0.00334125],[-0.01707867]
[-0.00641471],[-0.0099724]
[-0.0068486],[0.01319548]
[0.00016219],[-0.00382747]
[-0.00967648],[0.01324945]
[0.00053835],[0.00693545]
[-0.0036862],[0.07752653]
[-0.00251805],[0.04128015]
[0.00124561],[0.00861512]
[-0.0009242],[-0.00064627]
[-0.01018599],[-0.0175402]
[-0.00021982],[-0.00506543]
[-0.00786185],[-0.00066925]
[-0.00027084],[0.00220463]
[-0.00323359],[0.05754439]
[-0.00872447],[0.0500496]
[0.00174625],[0.04975369]
[0.00154726],[-0.00548045]
[-1.7590046e-05],[0.00964539]
[0.00102499],[-0.00924833]
[-0.00061579],[-0.04699604]
[0.00302215],[0.07976366]
[-0.00071163],[0.0360901]
[0.00328979],[0.0277682]
[-0.0004606],[-0.01204946]
[0.00021729],[-0.03212923]
[0.00127717],[-0.00934379]
[-0.00107061],[-0.00829061]
[-0.00259098],[0.06747573]
[-0.00357387],[0.01080487]
[0.00146763],[-0.01602819]
[-0.00124319],[-0.03793304]
[-0.01126205],[-0.02506628]
[-0.00154681],[0.00349228]
[-0.00325498],[-0.01964164]
[-0.00233991],[0.00372103]
[-0.00218615],[-0.00916079]
[-0.00271392],[-0.06318507]
[0.00182574],[-0.02926221]
[-0.00345676],[-0.00180723]
[-0.0012089],[-0.01669295]
[-0.00296565],[-0.0097688]
[-0.00213246],[0.02487324]
[0.00112537],[-0.00044738]
[-0.00184699],[-0.0059611]
[-0.00695301],[0.02714781]
[-0.00271948],[0.00919425]
[-0.00215092],[0.0192217]
[-0.00168201],[-0.00632763]
[0.00036144],[-0.00800323]
[-0.00117722],[0.03238459]
[-0.01338625],[-0.03208955]
[-0.00316703],[-0.02055763]
[-0.00110439],[0.01791206]
[-9.087672e-05],[0.00672834]
[-0.00178337],[-0.01701762]
[0.00123774],[0.00893679]
[-0.00315785],[0.00458773]
[0.00137054],[-0.02907813]
