,Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
0,532880,OMAXE,OMAXE LTD.,22 Sep 2008,Dividend - Rs. - 2.5000,-,24 Sep 2008,29 Sep 2008,17 Sep 2008,23 Sep 2008,-
1,532880,OMAXE,OMAXE LTD.,22 Aug 2013,Dividend - Rs. - 0.7000,-,24 Aug 2013,26 Aug 2013,21 Aug 2013,22 Aug 2013,-
2,532880,OMAXE,OMAXE LTD.,11 Nov 2013,Bonus issue 10:39,12 Nov 2013,-,-,05 Nov 2013,11 Nov 2013,-
3,532880,OMAXE,OMAXE LTD.,19 Sep 2014,Dividend - Rs. - 0.5000,-,23 Sep 2014,26 Sep 2014,16 Sep 2014,22 Sep 2014,-
4,532880,OMAXE,OMAXE LTD.,22 Sep 2015,Dividend - Rs. - 0.5000,-,24 Sep 2015,29 Sep 2015,16 Sep 2015,23 Sep 2015,-
5,532880,OMAXE,OMAXE LTD.,22 Sep 2016,Dividend - Rs. - 0.7000,-,24 Sep 2016,29 Sep 2016,19 Sep 2016,22 Sep 2016,-
6,532880,OMAXE,OMAXE LTD.,20 Sep 2017,Final Dividend - Rs. - 0.7000,-,22 Sep 2017,27 Sep 2017,15 Sep 2017,21 Sep 2017,-
7,532880,OMAXE,OMAXE LTD.,14 Aug 2018,Final Dividend - Rs. - 0.7000,-,18 Aug 2018,23 Aug 2018,10 Aug 2018,14 Aug 2018,-
8,532880,OMAXE,OMAXE LTD.,19 Sep 2019,Final Dividend - Rs. - 0.7000,-,21 Sep 2019,26 Sep 2019,16 Sep 2019,19 Sep 2019,-
