,Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
0,542772,IIFLWAM,IIFL Wealth Management Ltd,31 Oct 2019,Interim Dividend - Rs. - 10.0000,01 Nov 2019,-,-,24 Oct 2019,31 Oct 2019,-
1,542772,IIFLWAM,IIFL Wealth Management Ltd,29 Jan 2020,Interim Dividend - Rs. - 10.0000,30 Jan 2020,-,-,23 Jan 2020,29 Jan 2020,-
2,542772,IIFLWAM,IIFL Wealth Management Ltd,26 Aug 2020,Interim Dividend - Rs. - 40.0000,27 Aug 2020,-,-,20 Aug 2020,26 Aug 2020,-
3,542772,IIFLWAM,IIFL Wealth Management Ltd,11 Feb 2021,Interim Dividend - Rs. - 30.0000,12 Feb 2021,-,-,05 Feb 2021,11 Feb 2021,-
