DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
26022021,500106,280519,2502230,835816,7535212,33.56
26022021,500108,476404,6359994,1118617,14990450,42.59
26022021,500109,579899,23340935,1386454,56375590,41.83
26022021,500110,30140,3024549,112685,11391271,26.75
26022021,500111,362357,3659806,582878,5858253,62.17
26022021,500112,1074029,419086116,3380726,1332828653,31.77
26022021,500113,2460743,188246840,12252424,911426857,20.08
26022021,500114,23716,33368412,88821,125736717,26.7
26022021,500116,991674,31287315,2749522,87475136,36.07
26022021,500117,138216,3614349,213571,5588062,64.72
26022021,500119,24355,4247512,62263,10862265,39.12
26022021,500120,9313,2716137,12315,3624999,75.62
26022021,500123,1777,5874940,2642,8701514,67.26
26022021,500124,10622,46998102,47542,213461638,22.34
26022021,500125,4421,1406984,10775,3446183,41.03
26022021,500126,651,4359422,1301,8696234,50.04
26022021,500128,69763,1730123,158572,3936705,43.99
26022021,500133,1771,3230393,3720,6836786,47.61
26022021,500135,15177,3263055,27942,6088594,54.32
26022021,500136,25126,2620642,39808,4150330,63.12
26022021,500143,400,10660,536,13432,74.63
26022021,500144,17174,6706447,29755,11778903,57.72
26022021,500147,988,783040,1063,850711,92.94
26022021,500148,3160,1146132,34726,12643126,9.1
26022021,500150,371,456126,426,520915,87.09
26022021,500151,222,10235,542,24571,40.96
26022021,500153,177645,13447727,234379,17828104,75.79
26022021,500159,1767,91531,3074,157627,57.48
26022021,500160,5187,35013,6736,45567,77.0
26022021,500163,1638,1473463,10530,9563966,15.56
26022021,500164,13680,6106752,25107,11171815,54.49
26022021,500165,3255,1817755,10501,5864187,31.0
26022021,500166,12221,2667234,21162,4632530,57.75
26022021,500168,2492,2410138,3885,3800219,64.14
26022021,500170,853,9196,893,9612,95.52
26022021,500171,8266,1772644,14225,3082937,58.11
26022021,500173,12495,1187025,19020,1802400,65.69
26022021,500174,27326,92089,27377,91934,99.81
26022021,500179,36239,342097,80372,765666,45.09
26022021,500180,131018,201027469,438602,676677460,29.87
26022021,500182,36872,119000693,71481,236612660,51.58
26022021,500183,492335,14400799,1447842,42668445,34.0
26022021,500184,1431108,74703838,6859627,366091391,20.86
26022021,500185,229650,1899206,494321,4090068,46.46
26022021,500186,46979,4582802,77574,7626017,60.56
26022021,500187,7033,1226556,12305,2168198,57.16
26022021,500188,28636,8512051,107614,32446118,26.61
26022021,500189,129,63843,140,69304,92.14
26022021,500191,9938,246124,9938,246124,100.0
26022021,500192,315,612,315,612,100.0
26022021,500193,49757,280630,91847,511512,54.17
26022021,500199,2131,930715,3916,1715746,54.42
26022021,500201,9027,4508084,57994,29407887,15.57
26022021,500202,1,12,1,11,100.0
26022021,500206,252,2359,252,2358,100.0
26022021,500207,10377,374610,12936,461109,80.22
26022021,500209,147080,184195638,461700,580255386,31.86
26022021,500210,2394,1777186,5498,4111113,43.54
26022021,500211,8897,71176,10828,87167,82.17
26022021,500212,300,8400,300,8400,100.0
26022021,500213,3792,202114,4777,256466,79.38
26022021,500214,42867,52040538,72957,88693146,58.76
26022021,500215,364,292966,634,515144,57.41
26022021,500219,120746,2294174,190333,3656569,63.44
26022021,500220,3081,162523,4153,220403,74.19
26022021,500223,1043971,950014,1112808,1018016,93.81
26022021,500227,1856,913802,20577,10201083,9.02
26022021,500228,81660,32321028,465502,188603206,17.54
26022021,500231,2685,157878,2925,171938,91.79
26022021,500233,1322,1252133,8648,8111254,15.29
26022021,500234,1301,225073,3342,585210,38.93
26022021,500235,15364,4875766,26339,8325362,58.33
26022021,500238,2838,6845398,5510,13229188,51.51
26022021,500239,4359,121399,4452,123493,97.91
26022021,500240,2925,124286,2925,124286,100.0
26022021,500241,2556,401037,7047,1106736,36.27
26022021,500243,224,272732,479,593627,46.76
26022021,500245,5914,917262,12111,1880477,48.83
26022021,500247,82988,147913662,180729,326363372,45.92
26022021,500248,1000,3640,1000,3640,100.0
26022021,500249,9250,6703475,37291,27933293,24.8
26022021,500250,5960,1812734,8527,2615495,69.9
26022021,500251,73635,59622260,102055,83025618,72.15
26022021,500252,1064,6858385,1770,11464603,60.11
26022021,500253,157048,67467821,379924,164703015,41.34
26022021,500257,191584,195128304,401514,416809281,47.72
26022021,500259,7345,220490,7345,220490,100.0
26022021,500260,14003,13582910,80727,79844197,17.35
26022021,500264,1263,118154,2597,241831,48.63
26022021,500265,1309,367829,3558,1002641,36.79
26022021,500266,417,1534143,499,1852434,83.57
26022021,500267,5531,609517,8957,987524,61.75
26022021,500268,157325,10123864,716202,45721527,21.97
26022021,500271,12058,10447655,100553,87638518,11.99
26022021,500277,100,201,100,201,100.0
26022021,500279,61981,879496,61981,879496,100.0
26022021,500280,1274,317736,2881,722186,44.22
26022021,500284,5865,181815,5885,180582,99.66
26022021,500285,300143,24821827,593721,49403587,50.55
26022021,500288,69918,2034614,101208,2959742,69.08
26022021,500290,608,51357943,2494,213897937,24.38
26022021,500292,10349,2402003,47843,11072113,21.63
26022021,500294,101905,9074641,262527,23474426,38.82
26022021,500295,203627,42130427,1408082,295429446,14.46
26022021,500296,4549,373018,7779,640448,58.48
26022021,500298,2556,4714287,4055,7512713,63.03
26022021,500300,124141,148919544,225166,279058175,55.13
26022021,500302,22003,40232486,139505,263685540,15.77
26022021,500304,3384,660219,5061,991950,66.86
26022021,500306,318560,8075496,318560,8075496,100.0
26022021,500307,6176,1703959,8315,2334231,74.28
26022021,500312,787824,87566638,3495120,401304380,22.54
26022021,500313,1400,6202,1400,6202,100.0
26022021,500314,9439,221817,9493,222708,99.43
26022021,500317,55974,609557,59127,649077,94.67
26022021,500319,5072,115135,7636,172781,66.42
26022021,500325,290913,606219056,902603,1895508184,32.23
26022021,500327,16171,229952,25705,359921,62.91
26022021,500330,48667,18082224,88588,33202351,54.94
26022021,500331,16299,27459741,44881,76352320,36.32
26022021,500333,7004,2362099,8668,2917819,80.8
26022021,500335,3047,2588122,12504,10719410,24.37
26022021,500336,9002,3033224,17544,5949198,51.31
26022021,500337,1032,41693,1307,52905,78.96
26022021,500338,18795,1950921,57410,6190705,32.74
26022021,500339,406962,67331863,1433092,239285335,28.4
26022021,500343,6140,154421,6390,160137,96.09
26022021,500346,1640,36900,2166,49314,75.72
26022021,500350,410,65580,438,70088,93.61
26022021,500354,4587,77062,6706,113234,68.4
26022021,500355,26564,6789759,53791,13855625,49.38
26022021,500356,2537,36787,3734,53846,67.94
26022021,500357,1654,22548,1654,22548,100.0
26022021,500358,527,1934,527,1934,100.0
26022021,500360,1511,38078,2130,52371,70.94
26022021,500365,23402,212491,25921,235764,90.28
26022021,500366,39556,161389,64863,265562,60.98
26022021,500367,46521,2707523,53838,3132426,86.41
26022021,500368,11158,8191646,20209,14803629,55.21
26022021,500370,3643,104245,3643,104245,100.0
26022021,500378,68178,5423560,217157,17375712,31.4
26022021,500380,24842,9256130,32793,12284800,75.75
26022021,500387,351,9303835,2050,55350160,17.12
26022021,500388,735,10981,735,10981,100.0
26022021,500390,180636,5563589,366836,11379156,49.24
26022021,500400,2698685,256644944,6827744,647265189,39.53
26022021,500402,1314,17082,1955,25565,67.21
26022021,500403,11633,8317014,19211,13437163,60.55
26022021,500404,26908,1726149,92776,5972370,29.0
26022021,500405,7913,3215448,11636,4753885,68.0
26022021,500407,649,840488,863,1117522,75.2
26022021,500408,8165,21660521,38360,101666993,21.29
26022021,500410,16965,29399497,123903,222923230,13.69
26022021,500411,2766,3758165,12229,16711690,22.62
26022021,500412,17206,1649196,45763,4417422,37.6
26022021,500413,59756,2709935,83122,3770178,71.89
26022021,500414,17447,505091,17807,519272,97.98
26022021,500418,124,8563,124,8570,100.0
26022021,500420,6536,15879539,15798,38532336,41.37
26022021,500422,993,17874,1094,19749,90.77
26022021,500425,432298,118298348,1520294,429116841,28.44
26022021,500426,1800,22014,1800,22014,100.0
26022021,500429,6302,521806,10490,866697,60.08
26022021,500439,100,140105,110,154568,90.91
26022021,500440,162749,55383485,980762,335656034,16.59
26022021,500444,6268,1328190,13536,2872406,46.31
26022021,500449,237618,6697485,237618,6697485,100.0
26022021,500450,2005,524508,2005,524508,100.0
26022021,500456,37580,529503,50314,712297,74.69
26022021,500458,1121,2268,1121,2268,100.0
26022021,500459,63,812934,124,1609449,50.81
26022021,500460,7672,478733,10778,672540,71.18
26022021,500463,106,105205,138,138109,76.81
26022021,500464,3497,539762,14745,2323622,23.72
26022021,500467,45975,6031920,82668,10857645,55.61
26022021,500469,261012,21820604,1353212,113434257,19.29
26022021,500470,210612,150545458,1034207,748275486,20.36
26022021,500472,697,1547550,1462,3245783,47.67
26022021,500477,234584,30237878,2329083,297704843,10.07
26022021,500480,12651,9980374,95379,75223830,13.26
26022021,500483,13664,14786498,25948,27660920,52.66
26022021,500488,406,5845040,864,12416730,46.99
26022021,500490,1865,6772282,14956,54381303,12.47
26022021,500493,42615,26003673,132692,80611495,32.12
26022021,500495,29102,38141082,152620,200022633,19.07
26022021,500500,84158,641535,84158,641535,100.0
26022021,500510,132819,191558203,289458,422882014,45.89
26022021,500520,189261,152326716,488064,399412921,38.78
26022021,500530,510,7573653,2923,43349640,17.45
26022021,500540,557,2043,557,2043,100.0
26022021,500547,233912,105237009,1141736,519128499,20.49
26022021,500550,5401,9992661,37552,71279407,14.38
26022021,500570,599856,193753488,4893904,1589257084,12.26
26022021,500575,32505,33067337,113032,116283408,28.76
26022021,500620,44582,13911814,99985,31475955,44.59
26022021,500645,214872,39633141,458750,85746375,46.84
26022021,500650,1150,965655,2071,1747984,55.53
26022021,500655,31591,19630648,35681,22523295,88.54
26022021,500660,939,1371598,1780,2610121,52.75
26022021,500670,78853,23009306,316137,90314811,24.94
26022021,500672,519,323389,1110,692337,46.76
26022021,500674,10451,86417752,11556,94268324,90.44
26022021,500680,2742,12478020,5583,25274868,49.11
26022021,500690,449100,39924990,1225837,109760156,36.64
26022021,500696,63841,136112205,158925,341597539,40.17
26022021,500710,255,550201,862,1867966,29.58
26022021,500730,72339,12026359,159863,26944318,45.25
26022021,500770,217343,160583876,2136453,1572789757,10.17
26022021,500777,322284,16227000,561275,26904295,57.42
26022021,500780,7659,683795,7659,683795,100.0
26022021,500790,6701,107870688,13733,221346983,48.79
26022021,500800,171586,104435819,422524,260030140,40.61
26022021,500820,52465,119486415,118943,274645532,44.11
26022021,500825,46142,155203232,67256,226583285,68.61
26022021,500830,10863,17173317,37813,59834242,28.73
26022021,500840,37407,3615387,64412,6215918,58.07
26022021,500850,231807,28477490,385414,46654473,60.14
26022021,500870,53133,6883381,110807,14236538,47.95
26022021,500875,634717,129514004,1335305,274781849,47.53
26022021,500877,96570,22404240,572454,133070125,16.87
26022021,500878,5668,9035926,23880,38188725,23.74
26022021,500890,125,18750,125,18750,100.0
26022021,500940,23574,14454399,49693,30903748,47.44
26022021,501148,12,3082,12,3082,100.0
26022021,501150,307689,7430690,1142482,27880234,26.93
26022021,501242,303,1761,303,1781,100.0
26022021,501295,2521,143950,3918,220922,64.34
26022021,501298,489,580346,502,587005,97.41
26022021,501301,2170,2400129,4303,4761449,50.43
26022021,501314,5006,222517,6239,276826,80.24
26022021,501343,2689,50016,3241,61168,82.97
26022021,501370,5829,359941,6959,430439,83.76
26022021,501391,70,8960,70,9081,100.0
26022021,501421,16,2953,16,2953,100.0
26022021,501423,2181,2017316,2261,2113197,96.46
26022021,501425,1449,1679319,3338,3885656,43.41
26022021,501430,464,207872,517,231068,89.75
26022021,501455,167322,22948213,579337,78655325,28.88
26022021,501700,294,5866,849,16701,34.63
26022021,501831,4109,702845,5062,866828,81.17
26022021,501848,28799,267255,31613,292522,91.1
26022021,501945,10,19,10,18,100.0
26022021,502015,6393,99092,7387,112645,86.54
26022021,502090,3371,2350599,5027,3475212,67.06
26022021,502137,6011,2451286,10225,4162459,58.79
26022021,502157,3794,1059285,7252,2010036,52.32
26022021,502168,6938,1182583,15191,2602627,45.67
26022021,502175,46055,2712640,71874,4200569,64.08
26022021,502180,30906,1801820,54379,3121080,56.83
26022021,502219,50872,14381515,111842,31763491,45.49
26022021,502271,253,1706,253,1705,100.0
26022021,502281,6495,42867,9856,64618,65.9
26022021,502294,60,1491,60,1507,100.0
26022021,502330,655,147899,859,197260,76.25
26022021,502355,20162,31371064,56137,88183828,35.92
26022021,502420,108288,2772173,200242,5125083,54.08
26022021,502445,260,2840,268,2874,97.01
26022021,502448,2901,10097,2901,10097,100.0
26022021,502450,2263,359139,2893,459449,78.22
26022021,502563,3062,10717,3062,10717,100.0
26022021,502587,4428,430623,4952,483544,89.42
26022021,502742,713089,2713631,713089,2713631,100.0
26022021,502820,1852,50097,1984,53978,93.35
26022021,502865,1926,2555706,2581,3398900,74.62
26022021,502873,608,23682,842,33184,72.21
26022021,502893,1,12,1,11,100.0
26022021,502901,8,24000,9,27330,88.89
26022021,502937,62766,4349684,142823,10116572,43.95
26022021,502958,547,1108250,652,1314360,83.9
26022021,502986,1744,2067338,3368,3951099,51.78
26022021,503015,276,13605,276,13605,100.0
26022021,503031,12340,67624,14997,82630,82.28
26022021,503092,26,150,26,150,100.0
26022021,503100,4456,3614708,9419,7575135,47.31
26022021,503101,2040,156876,2584,198743,78.95
26022021,503162,1738,129568,1987,149172,87.47
26022021,503169,88,15766,180,32503,48.89
26022021,503229,454,22791,454,23510,100.0
26022021,503310,3817,551939,143167,21013913,2.67
26022021,503349,41,72160,43,75425,95.35
26022021,503624,14793,93682,14793,93682,100.0
26022021,503641,4498,21604,4498,21604,100.0
26022021,503657,4144,38001,4379,39652,94.63
26022021,503663,12017,29923,13104,32463,91.7
26022021,503691,1,36,1,36,100.0
26022021,503722,1573,183727,2037,239062,77.22
26022021,503776,411,9310,411,9314,100.0
26022021,503804,1651,536658,1861,605831,88.72
26022021,503806,1977,10762195,12181,65977525,16.23
26022021,503811,7393,1590974,12753,2775970,57.97
26022021,503816,55,338,55,338,100.0
26022021,503960,770,851851,1442,1611695,53.4
26022021,504000,9223,373532,9486,387869,97.23
26022021,504008,23466,39632,23466,39632,100.0
26022021,504028,22667,884013,27192,1042091,83.36
26022021,504036,811,110824,1516,210533,53.5
26022021,504058,1022,676053,1082,720004,94.45
26022021,504067,48451,14271243,114918,34411924,42.16
26022021,504076,8893,106539,8939,102984,99.49
26022021,504080,49,5438,49,5438,100.0
26022021,504092,6453,140031,10649,231342,60.6
26022021,504093,3315,728803,5365,1182635,61.79
26022021,504112,6630,1374399,14969,3117415,44.29
26022021,504132,3343,512482,4404,667134,75.91
26022021,504176,1440,1377216,2066,1942838,69.7
26022021,504180,805,25397,805,25397,100.0
26022021,504212,2433,330767,4100,563618,59.34
26022021,504220,1594,6345,1844,7210,86.44
26022021,504240,953,34499,1004,36125,94.92
26022021,504258,2299,678091,2332,689271,98.58
26022021,504273,22632,139640,24545,152731,92.21
26022021,504286,2541,76993,2796,86244,90.88
26022021,504335,452728,113182,452728,113182,100.0
26022021,504341,2253,83587,4188,153502,53.8
26022021,504378,2722,7349,2722,7349,100.0
26022021,504380,1,3,1,3,100.0
26022021,504392,594,5679,594,5679,100.0
26022021,504398,18,195,18,194,100.0
26022021,504605,824,333267,883,357739,93.32
26022021,504614,3967,1510039,7346,2831291,54.0
26022021,504673,1058022,3226967,1058022,3226967,100.0
26022021,504697,2010,3014,2010,3014,100.0
26022021,504731,2,37,2,37,100.0
26022021,504741,5960,1121672,91162,17270367,6.54
26022021,504786,20,4187,30,6280,66.67
26022021,504810,1673,47597,1673,47596,100.0
26022021,504840,41,45515,51,58596,80.39
26022021,504879,2458,55183,3748,84462,65.58
26022021,504908,130,14411,393,42818,33.08
26022021,504918,59545,64701597,78590,86007944,75.77
26022021,504959,513,1069939,651,1362473,78.8
26022021,504961,2543,112961,2543,112961,100.0
26022021,504966,26558,4626404,107810,19042306,24.63
26022021,504973,1799,1082369,3763,2233968,47.81
26022021,504988,113,42308,113,42847,100.0
26022021,505010,407,471713,745,859049,54.63
26022021,505036,636,291416,889,403497,71.54
26022021,505075,49687,813377,78543,1259666,63.26
26022021,505141,8267,255631,8267,255631,100.0
26022021,505160,3220,712586,6424,1414498,50.12
26022021,505163,1607,633239,1923,756272,83.57
26022021,505192,623,300193,1239,594409,50.28
26022021,505196,236,39873,314,52040,75.16
26022021,505200,23141,57794648,88035,220272553,26.29
26022021,505216,1,564,1,564,100.0
26022021,505232,170,127662,202,151303,84.16
26022021,505242,4986,4494630,8986,8130481,55.49
26022021,505255,7266,29837829,11967,49272338,60.72
26022021,505283,24422,5244625,32954,7025631,74.11
26022021,505299,906,82492,1258,115670,72.02
26022021,505302,185,8760,185,8757,100.0
26022021,505324,350,4431,458,5750,76.42
26022021,505355,3581,2118341,5611,3337155,63.82
26022021,505358,7376,206160,8491,239461,86.87
26022021,505368,494,265031,605,327569,81.65
26022021,505400,18141,1280755,22112,1561391,82.04
26022021,505412,22,72732,25,81828,88.0
26022021,505509,1062,186488,5087,902209,20.88
26022021,505515,40248,798960,40248,798960,100.0
26022021,505523,1950,1111,1950,1111,100.0
26022021,505526,53068,2868326,105939,5756819,50.09
26022021,505533,12856,6435714,25692,12662552,50.04
26022021,505537,324693,65263293,1032325,210041357,31.45
26022021,505576,50,3850,50,3850,100.0
26022021,505590,19406,1414444,19406,1414444,100.0
26022021,505650,19431,138155,21431,152768,90.67
26022021,505681,1096,376476,1825,614329,60.05
26022021,505688,3559,279560,10482,821556,33.95
26022021,505693,1241,46972,1405,54032,88.33
26022021,505700,31694,1803389,55330,3180031,57.28
26022021,505710,116650,4922630,155202,6525209,75.16
26022021,505711,1181,2161,1181,2161,100.0
26022021,505712,1342,126417,1349,127833,99.48
26022021,505714,12871,1476304,40981,4697951,31.41
26022021,505720,4317,538330,14633,1827641,29.5
26022021,505725,2855,450340,2855,450340,100.0
26022021,505726,422,513722,1283,1571305,32.89
26022021,505729,33280,1272960,39051,1469243,85.22
26022021,505737,201,36593,201,36595,100.0
26022021,505744,1499,455771,2468,750927,60.74
26022021,505750,225,141492,412,260280,54.61
26022021,505790,388,2012653,681,3502561,56.98
26022021,505800,3196,2043523,5894,3835150,54.22
26022021,505827,729,156152,1192,248512,61.16
26022021,505840,8173,74517,8173,74517,100.0
26022021,505850,10819,627502,18444,1076315,58.66
26022021,505854,2455,238013,3279,316358,74.87
26022021,505872,3149,1901996,4704,2848428,66.94
26022021,505890,2403,2628522,8994,10352977,26.72
26022021,505893,1025,148523,1105,156681,92.76
26022021,505978,209,213212,250,257880,83.6
26022021,506003,30,120,30,120,100.0
26022021,506022,68177,3596337,118029,6306233,57.76
26022021,506074,9831,331108,9831,331108,100.0
26022021,506076,470,405869,1017,886809,46.21
26022021,506079,330,1326,330,1326,100.0
26022021,506105,370,28546,431,33790,85.85
26022021,506109,11854,987822,11854,987822,100.0
26022021,506122,400,19200,421,19404,95.01
26022021,506128,1500,37950,1500,37950,100.0
26022021,506146,1114986,975346,1114986,975346,100.0
26022021,506184,3805,17123,3805,17037,100.0
26022021,506186,3931,46544,3981,48034,98.74
26022021,506194,1464,57096,6466,250327,22.64
26022021,506197,37746,6590452,241932,42371235,15.6
26022021,506222,1248,1206504,2792,2708998,44.7
26022021,506235,101635,10341362,154686,16069972,65.7
26022021,506248,8450,561080,9523,631910,88.73
26022021,506260,49398,5522697,60705,6711532,81.37
26022021,506261,26539,1188948,35700,1595349,74.34
26022021,506285,898,4618684,1410,7217154,63.69
26022021,506365,120,2609,120,2609,100.0
26022021,506390,6121,2408614,10737,4212080,57.01
26022021,506395,61720,47610808,70036,53934030,88.13
26022021,506401,33261,45537636,119254,165934726,27.89
26022021,506405,16836,4905169,25133,7285177,66.99
26022021,506414,15983,4426492,22775,6343267,70.18
26022021,506480,349,83202,535,127708,65.23
26022021,506520,8024,29047,8942,32329,89.73
26022021,506522,10,19000,11,20810,90.91
26022021,506525,22398,1884010,22398,1884010,100.0
26022021,506528,206,107079,247,126378,83.4
26022021,506532,1274,214733,1377,232755,92.52
26022021,506579,997,877610,1603,1412655,62.2
26022021,506590,60654,11936708,122608,24287526,49.47
26022021,506597,3813,956492,4957,1237691,76.92
26022021,506605,19,8360,19,8360,100.0
26022021,506618,1044,972173,1431,1347890,72.96
26022021,506642,459843,10944264,698188,16108097,65.86
26022021,506655,3536,1849682,9375,4936581,37.72
26022021,506685,33501,10792348,41970,13549188,79.82
26022021,506687,4936,6837841,5784,7996114,85.34
26022021,506690,2983,999604,7307,2410416,40.82
26022021,506734,5196,411783,7801,630959,66.61
26022021,506767,594,3004898,1529,7765931,38.85
26022021,506808,29678,251373,39774,348555,74.62
26022021,506820,2141,7361080,5333,18428541,40.15
26022021,506852,24425,1333605,34363,1874309,71.08
26022021,506854,12577,3205249,20765,5251033,60.57
26022021,506858,757,15213,757,15213,100.0
26022021,506879,6732,1537253,9847,2253672,68.37
26022021,506910,2195,112275,3024,157368,72.59
26022021,506919,4112,1077756,4947,1302539,83.12
26022021,506943,7281,8134698,18565,21373900,39.22
26022021,506975,100,262,100,262,100.0
26022021,506981,786,71998,937,85016,83.88
26022021,507155,553,20952,553,20952,100.0
26022021,507180,2073,80640,2128,81011,97.42
26022021,507205,25672,716249,46468,1309871,55.25
26022021,507300,46,82026,46,82026,100.0
26022021,507315,3457,33188,4052,39309,85.32
26022021,507410,4515,289638,8207,526859,55.01
26022021,507435,237,14360,237,14360,100.0
26022021,507438,727,305450,887,372147,81.96
26022021,507442,65,367,105,597,61.9
26022021,507450,515,3481,515,3481,100.0
26022021,507474,1480,70670,1525,71400,97.05
26022021,507486,500,11925,500,11925,100.0
26022021,507488,1600,676720,1730,727106,92.49
26022021,507490,42052,290159,68684,470452,61.23
26022021,507498,10865,49871,11691,53739,92.93
26022021,507508,2,8,2,7,100.0
26022021,507514,26228,840608,36754,1194081,71.36
26022021,507515,534,7920,534,7920,100.0
26022021,507522,300,825,300,825,100.0
26022021,507525,45,31003,46,31935,97.83
26022021,507526,8668,3026433,13340,4684909,64.98
26022021,507552,28668,1423367,36669,1811799,78.18
26022021,507580,2531,336995,2531,336995,100.0
26022021,507598,714,33487,828,39712,86.23
26022021,507621,1947,713673,2094,770115,92.98
26022021,507645,149,1398827,179,1673611,83.24
26022021,507685,184807,75807832,600564,248259640,30.77
26022021,507690,856,58808,1013,68008,84.5
26022021,507717,533,386825,1054,771022,50.57
26022021,507747,75,42132,99,56057,75.76
26022021,507753,107233,2895291,160728,4356596,66.72
26022021,507759,239,4589,239,4553,100.0
26022021,507779,2320,300788,2514,329784,92.28
26022021,507785,3367,224243,4491,301144,74.97
26022021,507789,34028,3113562,179472,16927837,18.96
26022021,507794,29168,713158,91688,2257234,31.81
26022021,507813,554,20055,721,26907,76.84
26022021,507815,149,824417,379,2101636,39.31
26022021,507817,255,16767,255,16766,100.0
26022021,507828,1974,12239,3574,22110,55.23
26022021,507836,67,14395,67,14433,100.0
26022021,507852,270,1282,270,1282,100.0
26022021,507864,350,9503,456,12277,76.75
26022021,507872,500,6905,500,6905,100.0
26022021,507878,1277727,2260229,1277727,2260229,100.0
26022021,507880,24458,9810104,79183,31821173,30.89
26022021,507910,17528,508312,20202,588422,86.76
26022021,507912,1649,193511,1944,222649,84.83
26022021,507944,8455,2918244,11183,3859724,75.61
26022021,507960,986,98699,1086,108454,90.79
26022021,507966,500,12575,500,12575,100.0
26022021,507970,100,1665,100,1665,100.0
26022021,507981,1767,43645,1872,46114,94.39
26022021,507998,10035,330152,10098,336662,99.38
26022021,508136,1353,213098,2046,323830,66.13
26022021,508306,53,2709,53,2709,100.0
26022021,508486,683,3816058,1156,6414737,59.08
26022021,508494,2209,99405,2638,120339,83.74
26022021,508571,100,4700,100,4700,100.0
26022021,508664,1,21,1,20,100.0
26022021,508807,164,64354,175,68464,93.71
26022021,508814,4245,2143089,7753,3942132,54.75
26022021,508869,6260,19158730,80973,251736364,7.73
26022021,508875,122,8906,132,9373,92.42
26022021,508905,500,21900,500,21920,100.0
26022021,508906,3167,986996,5075,1581777,62.4
26022021,508918,5,108,5,107,100.0
26022021,508922,540,5562,540,5562,100.0
26022021,508933,339,18052,445,24110,76.18
26022021,508941,2518,1148334,3164,1439878,79.58
26022021,508954,52699,2226533,53344,2256855,98.79
26022021,508956,857,940,857,940,100.0
26022021,508969,20612,30300,20614,30289,99.99
26022021,508989,19875,1717200,44593,3917755,44.57
26022021,508996,11184,12027,11184,12027,100.0
26022021,509009,5013,240123,5786,276052,86.64
26022021,509020,108358,725728,108358,725728,100.0
26022021,509040,25,394,25,394,100.0
26022021,509048,31488,227029,32439,232913,97.07
26022021,509051,1443359,764980,1443359,764980,100.0
26022021,509053,1610,8662,1610,8661,100.0
26022021,509055,2074,1059296,3544,1829014,58.52
26022021,509069,6587,26902,6587,26902,100.0
26022021,509073,6665,125669,6665,125669,100.0
26022021,509077,3563,88007,3669,90854,97.11
26022021,509079,32548,3889486,76710,9190812,42.43
26022021,509148,32455,105364,32455,105364,100.0
26022021,509152,20,15800,20,15850,100.0
26022021,509162,12083,1196217,17782,1789897,67.95
26022021,509196,1101,64353,1101,64353,100.0
26022021,509220,3932,160623,4327,176747,90.87
26022021,509243,1317,2490908,1821,3473027,72.32
26022021,509423,1,8,1,7,100.0
26022021,509438,55,70561,55,70561,100.0
26022021,509449,203,3359,203,3359,100.0
26022021,509470,58,609000,77,809981,75.32
