Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-26,690.1,708.5,687.55,704.75,697.7738577562004,231518.0,7177.0,161547208.0,108018.0,46.66,20.95,14.65,1619395200.0
2021-04-23,678.0,691.4,676.75,687.45,685.7205748590139,65964.0,2255.0,45232872.0,18037.0,27.34,14.65,9.45,1619136000.0
2021-04-22,671.3,682.85,671.3,678.9,678.7758804979842,225469.0,5102.0,153042919.0,80212.0,35.58,11.55,7.6,1619049600.0
2021-04-20,671.4,688.95,670.25,685.35,682.8646052976659,190650.0,6478.0,130188137.0,80066.0,42.0,18.7,13.95,1618876800.0
2021-04-19,674.1,684.0,653.55,666.15,668.4961534501962,213698.0,14591.0,142856291.0,113023.0,52.89,30.45,-7.95,1618790400.0
2021-04-16,695.9,701.3,689.05,690.95,693.2487325983742,49708.0,1731.0,34460008.0,20498.0,41.24,12.25,-4.95,1618531200.0
2021-04-15,707.3,712.7,688.15,694.1,697.238865224264,82871.0,2942.0,57780882.0,19047.0,22.98,24.55,-13.2,1618444800.0
2021-04-13,682.0,710.45,682.0,705.9,701.9852535515608,87004.0,2796.0,61075525.0,33075.0,38.02,28.45,23.9,1618272000.0
2021-04-12,682.2,689.9,679.55,687.05,684.6620776294147,231639.0,10065.0,158594439.0,155848.0,67.28,10.35,4.85,1618185600.0
2021-04-09,705.0,705.0,690.4,695.55,695.2925814065633,39401.0,1567.0,27395223.0,13916.0,35.32,14.6,-9.45,1617926400.0
2021-04-08,702.95,705.8,697.6,701.25,703.7928209304011,179299.0,3736.0,126189349.0,151639.0,84.57,8.2,-1.7,1617840000.0
2021-04-07,702.0,704.95,695.15,699.9,700.3717468409546,110239.0,4902.0,77208281.0,66722.0,60.52,9.8,-2.1,1617753600.0
2021-04-06,687.4,700.7,680.75,697.25,690.4006563073062,51805.0,1986.0,35766206.0,20445.0,39.47,19.95,9.85,1617667200.0
2021-04-05,698.95,698.95,676.4,682.0,681.3663236640257,63362.0,2226.0,43172733.0,21211.0,33.48,22.55,-16.95,1617580800.0
2021-04-01,700.0,704.0,682.5,690.8,690.1881334300944,79922.0,2605.0,55161216.0,19539.0,24.45,21.5,-9.2,1617235200.0
2021-03-31,689.95,697.8,681.4,695.75,690.2946823099193,59067.0,1871.0,40773636.0,23600.0,39.95,16.4,5.8,1617148800.0
2021-03-30,674.7,691.0,674.7,687.7,682.902326272962,73981.0,2406.0,50521797.0,21377.0,28.9,16.3,13.0,1617062400.0
2021-03-26,670.55,676.45,666.6,671.6,670.854503307322,117769.0,6375.0,79005864.0,58265.0,49.47,9.85,1.05,1616716800.0
2021-03-25,676.95,677.0,662.3,667.85,669.2112613569321,211875.0,10463.0,141789136.0,76599.0,36.15,14.7,-9.1,1616630400.0
2021-03-24,680.0,686.55,675.3,676.95,681.049524977576,109258.0,5596.0,74410109.0,38894.0,35.6,11.25,-3.05,1616544000.0
2021-03-23,682.5,689.35,680.75,683.7,684.8449676670538,102527.0,4303.0,70215100.0,33791.0,32.96,8.6,1.2,1616457600.0
2021-03-22,686.0,694.5,678.0,680.4,681.237338463361,388302.0,6925.0,264525821.0,93910.0,24.18,16.5,-5.6,1616371200.0
2021-03-19,680.0,690.35,674.0,688.45,683.3127925049275,115169.0,3310.0,78696451.0,29087.0,25.26,16.35,8.45,1616112000.0
2021-03-18,695.0,700.0,675.0,680.55,685.079142548184,78605.0,3392.0,53850646.0,34828.0,44.31,25.0,-14.45,1616025600.0
2021-03-17,703.0,706.1,687.55,689.2,693.6029911682091,118549.0,8928.0,82225941.0,65097.0,54.91,18.55,-13.8,1615939200.0
2021-03-16,707.0,710.35,701.1,703.15,705.8009479927972,75528.0,2873.0,53307734.0,33549.0,44.42,9.25,-3.85,1615852800.0
2021-03-15,711.2,715.0,695.35,704.05,703.2773941936093,169744.0,9091.0,119377118.0,77620.0,45.73,19.65,-7.15,1615766400.0
2021-03-12,744.75,744.75,709.55,710.8,718.2622653078647,128839.0,4065.0,92540192.0,61865.0,48.02,35.2,-33.95,1615507200.0
2021-03-10,743.75,745.65,725.25,731.3,732.1926994906621,60078.0,2304.0,43988673.0,22299.0,37.12,20.4,-12.45,1615334400.0
2021-03-09,734.0,746.0,732.35,739.8,740.1341486989804,310372.0,11068.0,229716916.0,137996.0,44.46,13.65,5.8,1615248000.0
2021-03-08,724.7,736.95,714.85,724.0,726.5004930723337,81124.0,2599.0,58936626.0,21051.0,25.95,22.1,-0.7,1615161600.0
2021-03-05,720.25,727.0,711.75,717.15,719.1815206795711,43086.0,1585.0,30986655.0,12797.0,29.7,15.25,-3.1,1614902400.0
2021-03-04,718.0,728.25,713.75,719.65,723.653911213165,261300.0,2038.0,189090767.0,217123.0,83.09,14.5,1.65,1614816000.0
2021-03-03,721.0,731.15,721.0,727.15,725.9684995599204,64761.0,1948.0,47014446.0,22556.0,34.83,10.15,6.15,1614729600.0
2021-03-02,716.95,727.2,706.55,720.45,713.2806259887973,46774.0,1722.0,33362988.0,16851.0,36.03,20.65,3.5,1614643200.0
2021-03-01,710.0,713.45,700.3,705.05,706.8843838755487,123936.0,5316.0,87608423.0,49357.0,39.82,13.15,-4.95,1614556800.0
2021-02-26,725.0,732.6,694.1,701.4,713.4107343840594,263881.0,13589.0,188255538.0,107370.0,40.69,38.5,-23.6,1614297600.0
2021-02-25,722.5,744.0,720.0,733.6,729.481113063078,603380.0,13936.0,440154314.0,423750.0,70.23,24.0,11.1,1614211200.0
2021-02-24,706.15,721.65,683.6,719.25,711.4306046824997,629322.0,15487.0,447718931.0,295240.0,46.91,38.05,13.1,1614124800.0
2021-02-23,692.95,712.75,690.6,705.85,706.2132503022659,76919.0,2573.0,54321217.0,23138.0,30.08,22.15,12.9,1614038400.0
2021-02-22,710.65,713.45,688.3,690.15,694.7591716058465,72043.0,3638.0,50052535.0,34986.0,48.56,25.15,-20.5,1613952000.0
2021-02-19,717.7,723.25,703.7,710.1,715.071497953789,125598.0,3485.0,89811550.0,31036.0,24.71,19.55,-7.6,1613692800.0
2021-02-18,704.0,716.0,701.9,713.45,712.5685898602036,142922.0,7298.0,101841728.0,92993.0,65.07,14.1,9.45,1613606400.0
2021-02-17,697.9,711.6,695.35,703.2,706.896354483598,90385.0,2683.0,63892827.0,25393.0,28.09,16.25,5.3,1613520000.0
2021-02-16,701.9,704.0,687.0,695.25,696.730179940779,65855.0,2153.0,45883166.0,25188.0,38.25,17.0,-6.65,1613433600.0
2021-02-15,712.35,717.2,694.2,695.15,702.8100458623401,164187.0,8176.0,115392273.0,70831.0,43.14,23.0,-17.2,1613347200.0
2021-02-12,714.0,720.0,709.0,711.1,715.37766766423,61149.0,1911.0,43744629.0,17835.0,29.17,11.0,-2.9,1613088000.0
2021-02-11,720.05,726.05,710.1,713.6,720.2036976025142,157832.0,6489.0,113671190.0,69143.0,43.81,15.95,-6.45,1613001600.0
2021-02-10,710.0,723.85,710.0,719.35,718.4153361964396,274527.0,6571.0,197224407.0,77123.0,28.09,13.85,9.35,1612915200.0
2021-02-09,690.45,710.0,688.1,704.45,703.3825656855852,196314.0,5191.0,138083845.0,63057.0,32.12,21.9,14.0,1612828800.0
2021-02-08,683.05,691.4,677.6,684.05,685.9870214438082,133605.0,3936.0,91651296.0,48723.0,36.47,13.8,1.0,1612742400.0
2021-02-05,681.0,684.95,672.35,681.35,677.2954547141107,134755.0,7706.0,91268949.0,58343.0,43.3,12.6,0.35,1612483200.0
2021-02-04,687.8,690.9,678.3,680.8,687.6057956747949,359613.0,2983.0,247271983.0,294195.0,81.81,12.6,-7.0,1612396800.0
2021-02-03,685.9,695.0,679.35,688.0,687.866424771426,118233.0,3680.0,81328511.0,45371.0,38.37,15.65,2.1,1612310400.0
2021-02-02,708.7,711.9,675.0,680.8,689.3223170308087,449092.0,18683.0,309569138.0,281657.0,62.72,36.9,-27.9,1612224000.0
2021-02-01,677.85,713.0,668.5,699.05,693.7544650136208,251455.0,9690.0,174448029.0,92701.0,36.87,44.5,21.2,1612137600.0
2021-01-29,678.95,684.75,668.4,677.8,673.7044708073925,530374.0,3063.0,357315335.0,27607.0,5.21,16.35,-1.15,1611878400.0
2021-01-28,680.0,683.2,670.35,671.4,680.5075095761447,287433.0,3297.0,195600315.0,252759.0,87.94,12.85,-8.6,1611792000.0
2021-01-27,686.0,695.0,673.25,682.3,687.1289439075301,82881.0,4229.0,56949934.0,26990.0,32.56,21.75,-3.7,1611705600.0
2021-01-25,696.0,698.65,666.0,680.4,680.8499901244321,182268.0,12576.0,124097166.0,60592.0,33.24,32.65,-15.6,1611532800.0
2021-01-22,702.5,708.3,684.25,687.65,693.0468496245911,169948.0,8946.0,117781926.0,71083.0,41.83,24.05,-14.85,1611273600.0
2021-01-21,712.0,712.0,698.75,700.65,706.1654497716072,55606.0,2072.0,39267036.0,26925.0,48.42,13.25,-11.35,1611187200.0
2021-01-20,704.0,711.6,699.55,702.8,707.1976468933836,85334.0,2246.0,60348004.0,19794.0,23.2,12.05,-1.2,1611100800.0
2021-01-19,700.0,701.6,694.0,698.05,698.24177080617,49853.0,1829.0,34809447.0,20051.0,40.22,7.6,-1.95,1611014400.0
2021-01-18,700.4,709.0,689.15,693.6,696.1041397188096,189409.0,9726.0,131848389.0,75194.0,39.7,19.85,-6.8,1610928000.0
2021-01-15,706.9,717.0,701.85,704.9,710.1238619709552,135102.0,6099.0,95939154.0,54910.0,40.64,15.15,-2.0,1610668800.0
2021-01-14,711.0,718.0,702.6,706.9,711.845569830087,301625.0,5303.0,214710420.0,257016.0,85.21,15.4,-4.1,1610582400.0
2021-01-13,722.8,724.7,708.6,713.25,715.0321641750393,128497.0,6636.0,91879488.0,62262.0,48.45,16.1,-9.55,1610496000.0
2021-01-12,728.0,728.0,714.5,718.8,719.8864666016518,81007.0,4484.0,58315843.0,41946.0,51.78,13.5,-9.2,1610409600.0
2021-01-11,721.0,731.0,716.0,725.1,725.4763621992787,141701.0,4935.0,102800726.0,46191.0,32.6,15.0,4.1,1610323200.0
2021-01-08,712.2,722.0,708.05,716.75,715.6982496342978,179791.0,6816.0,128676104.0,100578.0,55.94,13.95,4.55,1610064000.0
2021-01-07,721.95,723.5,702.8,704.35,710.7488058775446,101539.0,4960.0,72168723.0,45428.0,44.74,20.7,-17.6,1609977600.0
2021-01-06,717.0,720.25,705.25,718.6,714.3841312595175,113607.0,4141.0,81159038.0,50339.0,44.31,15.0,1.6,1609891200.0
2021-01-05,692.65,715.0,690.4,713.5,704.899478693868,376746.0,17129.0,265568059.0,185681.0,49.29,24.6,20.85,1609804800.0
2021-01-04,682.0,697.45,680.75,695.9,689.0890306333085,145332.0,5985.0,100146687.0,74854.0,51.51,16.7,13.9,1609718400.0
2021-01-01,679.0,680.0,675.45,678.2,678.3014856767628,48732.0,1741.0,33054988.0,23837.0,48.91,4.55,-0.8,1609459200.0
2020-12-31,676.8,679.2,669.85,676.3,675.064380668406,120735.0,5772.0,81503898.0,68329.0,56.59,9.35,-0.5,1609372800.0
2020-12-30,680.0,680.0,667.1,675.8,672.5836755862688,71341.0,4136.0,47982792.0,38883.0,54.5,12.9,-4.2,1609286400.0
2020-12-29,684.4,686.0,670.0,673.1,676.6533443421678,122326.0,3960.0,82772297.0,44659.0,36.51,16.0,-11.3,1609200000.0
2020-12-28,662.95,679.8,657.3,678.5,672.0639502650117,405831.0,15125.0,272744385.0,243399.0,59.98,22.5,15.55,1609113600.0
2020-12-24,653.2,663.45,650.0,657.25,657.7093597604003,127546.0,3992.0,83888198.0,48754.0,38.22,13.45,4.05,1608768000.0
2020-12-23,641.0,649.55,634.05,648.35,641.8253513372342,141673.0,6578.0,90929323.0,54063.0,38.16,15.5,7.35,1608681600.0
2020-12-22,629.2,643.05,620.75,641.3,629.6849244944972,101582.0,3997.0,63964654.0,40247.0,39.62,22.3,12.1,1608595200.0
2020-12-21,652.45,653.0,617.25,629.1,635.0946281614805,126009.0,4920.0,80027639.0,57833.0,45.9,35.75,-23.35,1608508800.0
2020-12-18,657.0,657.1,639.9,654.05,648.5472901494827,65225.0,2326.0,42301497.0,29444.0,45.14,17.2,-2.95,1608249600.0
2020-12-17,650.0,660.95,650.0,654.5,655.7782176924081,229590.0,6645.0,150560121.0,96624.0,42.09,10.95,4.5,1608163200.0
2020-12-16,655.0,655.0,647.3,648.7,650.3692352868447,64704.0,2151.0,42081491.0,34077.0,52.67,7.7,-6.3,1608076800.0
2020-12-15,662.0,664.0,645.05,651.2,653.383961713552,85670.0,2729.0,55975404.0,34854.0,40.68,18.95,-10.8,1607990400.0
2020-12-14,666.0,668.05,653.3,655.65,656.8561452098038,67158.0,2294.0,44113145.0,33397.0,49.73,14.75,-10.35,1607904000.0
2020-12-11,663.15,668.0,655.1,664.45,663.9945399985904,269597.0,9431.0,179010936.0,158005.0,58.61,12.9,1.3,1607644800.0
2020-12-10,656.9,661.0,646.0,659.5,655.2741788114816,110541.0,3530.0,72434663.0,38585.0,34.91,15.0,2.6,1607558400.0
2020-12-09,654.75,656.15,645.3,652.45,650.1268892247513,89984.0,2569.0,58501018.0,32855.0,36.51,10.85,-2.3,1607472000.0
2020-12-08,652.1,657.75,643.8,651.4,646.6457890749748,795989.0,11305.0,514722935.0,637659.0,80.11,13.95,-0.7,1607385600.0
2020-12-07,645.8,651.15,642.3,649.6,647.7625463381756,281895.0,8841.0,182601023.0,149286.0,52.96,8.85,3.8,1607299200.0
2020-12-04,651.05,655.15,640.1,643.35,647.1461453428864,122125.0,3545.0,79032723.0,61136.0,50.06,15.05,-7.7,1607040000.0
2020-12-03,626.0,650.95,617.55,647.75,625.073630048165,38672418.0,71701.0,24173108702.0,28242580.0,73.03,33.4,21.75,1606953600.0
2020-12-02,643.0,646.65,630.15,636.7,638.1980003431547,320555.0,15895.0,204577560.0,160247.0,49.99,16.5,-6.3,1606867200.0
2020-12-01,650.0,655.0,639.5,642.0,645.3030921317318,208788.0,10354.0,134731542.0,96783.0,46.35,15.5,-8.0,1606780800.0
2020-11-27,663.5,663.5,642.4,647.65,648.735830810629,190272.0,7255.0,123436264.0,95041.0,49.95,21.1,-15.85,1606435200.0
2020-11-26,669.75,674.95,658.0,660.7,663.9002004327099,213538.0,9272.0,141767921.0,74015.0,34.66,16.95,-9.05,1606348800.0
2020-11-25,671.5,688.35,662.3,665.65,676.6012279349727,273793.0,7599.0,185248680.0,64073.0,23.4,26.05,-5.85,1606262400.0
2020-11-24,666.6,666.6,651.3,664.1,658.7089602549568,65266.0,2471.0,42991299.0,21777.0,33.37,15.3,-2.5,1606176000.0
2020-11-23,668.95,674.1,656.2,661.2,664.8606431852986,94032.0,3671.0,62518176.0,37310.0,39.68,17.9,-7.75,1606089600.0
2020-11-20,646.1,668.4,646.1,663.8,658.5657754864726,200371.0,8014.0,131957483.0,79798.0,39.83,22.3,17.7,1605830400.0
2020-11-19,662.8,670.35,642.75,646.05,657.7721395787737,202409.0,9966.0,133139001.0,103138.0,50.96,27.6,-16.75,1605744000.0
2020-11-18,677.5,677.5,661.1,665.1,667.6688077458549,252832.0,10227.0,168808040.0,116495.0,46.08,16.4,-12.4,1605657600.0
2020-11-17,636.5,673.75,635.4,670.05,657.1780575612403,493874.0,19083.0,324563156.0,245890.0,49.79,38.35,33.55,1605571200.0
2020-11-14,635.25,639.1,634.05,636.2,636.3158376843455,65502.0,4267.0,41679960.0,42368.0,64.68,5.05,0.95,1605312000.0
2020-11-13,630.25,630.25,618.0,625.8,628.3852686581994,342182.0,2825.0,215022128.0,299197.0,87.44,12.25,-4.45,1605225600.0
2020-11-12,622.3,633.0,618.5,630.25,627.4220237072668,116420.0,3827.0,73044472.0,41526.0,35.67,14.5,7.95,1605139200.0
2020-11-11,616.0,626.5,614.25,623.35,622.0023123282714,176878.0,5864.0,110018525.0,76264.0,43.12,12.25,7.35,1605052800.0
2020-11-10,594.05,614.7,590.15,609.5,601.2456120818576,332333.0,11336.0,199813758.0,177785.0,53.5,24.55,15.45,1604966400.0
2020-11-09,597.8,598.85,587.75,592.9,595.8623701362128,281545.0,5848.0,167762071.0,211765.0,75.22,11.1,-4.9,1604880000.0
2020-11-06,594.0,598.55,589.0,590.7,594.0417825020443,97840.0,4405.0,58121048.0,49465.0,50.56,9.55,-3.3,1604620800.0
2020-11-05,598.95,602.5,590.05,592.25,596.9858419859607,109408.0,5131.0,65315027.0,55979.0,51.17,12.45,-6.7,1604534400.0
2020-11-04,591.9,603.8,591.9,594.4,596.659037343529,57279.0,2314.0,34176033.0,19229.0,33.57,11.9,2.5,1604448000.0
2020-11-03,590.2,601.8,590.2,598.7,597.1140268990076,86769.0,3180.0,51810987.0,42239.0,48.68,11.6,8.5,1604361600.0
2020-11-02,591.8,593.8,585.35,587.15,589.6507326479897,147274.0,6949.0,86840222.0,72810.0,49.44,8.45,-4.65,1604275200.0
2020-10-30,588.6,598.0,584.0,589.9,591.2828428415007,179004.0,8027.0,105841994.0,76538.0,42.76,14.0,1.3,1604016000.0
2020-10-29,579.25,587.95,579.25,586.15,584.5230607602408,115174.0,6087.0,67321859.0,64638.0,56.12,8.7,6.9,1603929600.0
2020-10-28,590.55,594.8,584.0,586.4,587.9286328788836,471926.0,16648.0,277458808.0,357287.0,75.71,10.8,-4.15,1603843200.0
2020-10-27,582.2,591.2,580.0,587.35,586.9516517476966,259513.0,11531.0,152321584.0,142336.0,54.85,11.2,5.15,1603756800.0
2020-10-26,567.9,582.9,563.9,580.4,575.2239800804444,156630.0,5415.0,90097332.0,47574.0,30.37,19.0,12.5,1603670400.0
2020-10-23,565.0,580.6,560.0,564.05,563.5362305229007,5323688.0,28414.0,3000091068.0,4414371.0,82.92,20.6,-0.95,1603411200.0
2020-10-22,563.0,566.9,558.5,561.0,561.9474849270381,102999.0,6145.0,57880029.0,47013.0,45.64,8.4,-2.0,1603324800.0
2020-10-21,577.0,577.4,556.35,563.0,567.0887381619127,71063.0,3376.0,40299027.0,30736.0,43.25,21.05,-14.0,1603238400.0
2020-10-20,573.95,580.65,567.05,570.85,571.7958805649771,482639.0,9852.0,275970992.0,338841.0,70.21,13.6,-3.1,1603152000.0
2020-10-19,565.0,574.25,564.6,570.65,569.6273204371963,138336.0,6297.0,78799965.0,66015.0,47.72,9.65,5.65,1603065600.0
2020-10-16,562.8,566.2,559.55,561.45,562.421319359878,81297.0,5740.0,45723166.0,39991.0,49.19,6.65,-1.35,1602806400.0
2020-10-15,574.95,574.95,560.0,561.5,567.0492396967257,94436.0,6283.0,53549862.0,43123.0,45.66,14.95,-13.45,1602720000.0
2020-10-14,569.4,574.35,558.5,572.4,565.6628277690212,55832.0,2377.0,31582087.0,20050.0,35.91,15.85,3.0,1602633600.0
2020-10-13,564.5,571.9,560.05,566.45,566.5460414296205,123921.0,5849.0,70206952.0,42609.0,34.38,11.85,1.95,1602547200.0
2020-10-12,577.9,577.9,560.5,563.4,566.7242099993744,79905.0,3797.0,45284098.0,46556.0,58.26,17.4,-14.5,1602460800.0
2020-10-09,587.0,588.4,568.75,573.05,576.9669880222027,147189.0,5461.0,84923194.0,59476.0,40.41,19.65,-13.95,1602201600.0
2020-10-08,586.0,587.0,577.2,582.95,580.1958768832122,1491202.0,7286.0,865189252.0,1375704.0,92.25,9.8,-3.05,1602115200.0
2020-10-07,584.15,587.45,575.2,579.05,580.057056458702,85319.0,4421.0,49489888.0,39478.0,46.27,12.25,-5.1,1602028800.0
2020-10-06,578.85,585.8,575.3,582.85,580.0102478551,96508.0,4951.0,55975629.0,60290.0,62.47,10.5,4.0,1601942400.0
2020-10-05,575.0,577.35,565.35,575.1,571.9746594741741,99919.0,5491.0,57151136.0,44540.0,44.58,12.0,0.1,1601856000.0
2020-10-01,565.0,571.9,561.85,569.4,567.389935640936,77223.0,4547.0,43815553.0,36993.0,47.9,10.05,4.4,1601510400.0
2020-09-30,574.0,574.0,556.25,561.2,565.109493108048,107952.0,8846.0,61004700.0,59519.0,55.13,17.75,-12.8,1601424000.0
2020-09-29,585.0,585.3,564.35,572.15,577.4056206035333,87286.0,4757.0,50399427.0,37809.0,43.32,20.95,-12.85,1601337600.0
2020-09-28,577.5,583.0,577.5,581.3,580.330301192642,29682.0,1291.0,17225364.0,9741.0,32.82,5.5,3.8,1601251200.0
2020-09-25,573.0,580.0,571.8,577.25,576.7860826161159,54493.0,3682.0,31430804.0,21822.0,40.05,8.2,4.25,1600992000.0
2020-09-24,574.1,580.65,573.0,577.65,577.0106840915423,32291.0,1460.0,18632252.0,11856.0,36.72,7.65,3.55,1600905600.0
2020-09-23,602.0,602.0,576.15,580.0,580.7415992151091,24462.0,1081.0,14206101.0,8640.0,35.32,25.85,-22.0,1600819200.0
2020-09-22,574.0,587.0,566.25,579.15,576.2049537133843,52607.0,2579.0,30312414.0,20793.0,39.53,20.75,5.15,1600732800.0
2020-09-21,586.5,589.65,577.2,579.15,582.6632483423865,103462.0,5996.0,60283505.0,55376.0,53.52,12.45,-7.35,1600646400.0
2020-09-18,592.7,595.0,583.5,585.1,587.226334099888,84795.0,5488.0,49793857.0,40040.0,47.22,11.5,-7.6,1600387200.0
2020-09-17,594.4,597.1,588.6,592.65,592.2673103655559,26617.0,1372.0,15764379.0,12638.0,47.48,8.5,-1.75,1600300800.0
2020-09-16,595.05,604.95,593.45,598.55,599.6785478910367,36416.0,1454.0,21837894.0,12538.0,34.43,11.5,3.5,1600214400.0
2020-09-15,600.05,600.75,591.1,594.15,594.2330249169783,47879.0,1681.0,28451283.0,27546.0,57.53,9.65,-5.9,1600128000.0
2020-09-14,613.6,613.6,595.25,599.35,602.7172539568812,61412.0,2393.0,37014072.0,21232.0,34.57,18.35,-14.25,1600041600.0
2020-09-11,610.0,612.5,602.0,604.5,607.3121961610736,131443.0,4251.0,79826937.0,45523.0,34.63,10.5,-5.5,1599782400.0
2020-09-10,590.0,603.0,588.0,601.4,597.0266799983336,120015.0,3585.0,71652157.0,40704.0,33.92,15.0,11.4,1599696000.0
2020-09-09,587.9,592.6,583.1,585.65,588.2871171986045,100607.0,2946.0,59185802.0,17671.0,17.56,9.5,-2.25,1599609600.0
2020-09-08,593.05,594.6,579.25,581.55,587.14512860178,102137.0,5066.0,59969242.0,41850.0,40.97,15.35,-11.5,1599523200.0
2020-09-07,575.2,594.0,570.9,592.25,585.9971626912056,247770.0,10881.0,145192517.0,127417.0,51.43,23.1,17.05,1599436800.0
2020-09-04,570.0,580.7,569.05,574.85,575.3688142952857,117913.0,7564.0,67843463.0,49795.0,42.23,11.65,4.85,1599177600.0
2020-09-03,583.5,589.0,580.0,582.65,584.5913227353396,52966.0,1964.0,30963464.0,18376.0,34.69,9.0,-0.85,1599091200.0
2020-09-02,580.6,589.8,577.2,580.75,583.7541203962198,96714.0,4625.0,56457196.0,33306.0,34.44,12.6,0.15,1599004800.0
2020-09-01,579.8,585.9,570.0,579.95,579.0792196036596,123732.0,7522.0,71650630.0,46358.0,37.47,15.9,0.15,1598918400.0
2020-08-31,593.7,594.0,567.1,574.95,581.0006100830083,270455.0,18081.0,157134520.0,114798.0,42.45,26.9,-18.75,1598832000.0
2020-08-28,598.1,603.4,588.6,589.45,594.6403994667647,174032.0,8318.0,103486458.0,75225.0,43.22,14.8,-8.65,1598572800.0
2020-08-27,597.0,599.8,591.75,596.3,595.606946116202,113819.0,2903.0,67791387.0,35033.0,30.78,8.05,-0.7,1598486400.0
2020-08-26,600.0,603.9,588.85,591.75,592.1387102700717,87088.0,2889.0,51568176.0,38712.0,44.45,15.05,-8.25,1598400000.0
2020-08-25,598.55,603.9,593.35,599.8,598.1903189262879,52081.0,2144.0,31154350.0,20142.0,38.67,10.55,1.25,1598313600.0
2020-08-24,598.25,605.35,597.3,598.55,601.3488430802445,114874.0,4730.0,69079347.0,51740.0,45.04,8.05,0.3,1598227200.0
2020-08-21,597.2,608.5,596.15,598.1,602.8888151806261,122103.0,5009.0,73614533.0,50562.0,41.41,12.35,0.9,1597968000.0
2020-08-20,600.0,600.0,590.1,595.45,594.9635540128683,47248.0,1824.0,28110838.0,21447.0,45.39,9.9,-4.55,1597881600.0
2020-08-19,600.9,607.6,595.65,603.25,603.7243444828912,130050.0,5643.0,78514351.0,58929.0,45.31,11.95,2.35,1597795200.0
2020-08-18,592.45,600.6,588.95,597.65,596.2360102541109,102593.0,4407.0,61169641.0,41181.0,40.14,11.65,5.2,1597708800.0
2020-08-17,589.0,594.1,585.9,589.5,590.2772991784573,70112.0,4034.0,41385522.0,29999.0,42.79,8.2,0.5,1597622400.0
2020-08-14,600.0,602.45,585.75,587.8,591.6078831867151,105262.0,3881.0,62273829.0,40291.0,38.28,16.7,-12.2,1597363200.0
2020-08-13,608.5,613.5,598.1,599.65,603.5846654427677,66999.0,2925.0,40439569.0,35507.0,53.0,15.4,-8.85,1597276800.0
2020-08-12,610.7,617.6,603.35,608.45,610.1707266016635,90765.0,2907.0,55382146.0,21683.0,23.89,14.25,-2.25,1597190400.0
2020-08-11,613.5,614.0,605.85,608.5,609.5313340658507,52786.0,1908.0,32174721.0,19181.0,36.34,8.15,-5.0,1597104000.0
2020-08-10,611.0,617.45,607.05,608.8,610.6028575457068,106385.0,5022.0,64958985.0,49325.0,46.36,10.4,-2.2,1597017600.0
2020-08-07,608.25,613.55,605.3,607.05,609.7710864333554,68978.0,3741.0,42060790.0,29295.0,42.47,8.25,-1.2,1596758400.0
2020-08-06,610.0,611.45,602.5,607.35,606.8159337984747,92445.0,3092.0,56097099.0,26720.0,28.9,8.95,-2.65,1596672000.0
2020-08-05,618.0,618.3,603.6,604.9,609.1527489027487,86580.0,5141.0,52740445.0,34705.0,40.08,14.7,-13.1,1596585600.0
