Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-18,1497.95,1497.95,1435.55,1438.55,1453.778691588785,26750.0,834.0,38888580.0,2341.0,8.75,62.4,-59.4,1616025600.0
2021-03-17,1490.0,1505.0,1453.1,1474.45,1474.855534217877,11456.0,1158.0,16895945.0,5377.0,46.94,51.9,-15.55,1615939200.0
2021-03-16,1468.45,1515.8,1468.45,1493.7,1488.6912837452564,50859.0,1456.0,75713350.0,4073.0,8.01,47.35,25.25,1615852800.0
2021-03-15,1494.7,1494.7,1460.0,1464.55,1469.1718776264918,11898.0,1121.0,17480207.0,4162.0,34.98,34.7,-30.15,1615766400.0
2021-03-12,1475.0,1510.0,1460.55,1471.35,1491.5559448120755,23121.0,2368.0,34486265.0,10944.0,47.33,49.45,-3.65,1615507200.0
2021-03-10,1478.35,1480.9,1451.6,1471.35,1464.9618071727994,4294.0,420.0,6290546.0,1332.0,31.02,29.3,-7.0,1615334400.0
2021-03-09,1479.0,1490.25,1438.55,1466.75,1466.810952443338,7633.0,867.0,11196168.0,2069.0,27.11,51.7,-12.25,1615248000.0
2021-03-08,1490.0,1533.45,1475.0,1480.95,1491.1147817330004,45678.0,2682.0,68111141.0,8288.0,18.14,58.45,-9.05,1615161600.0
2021-03-05,1494.9,1501.7,1453.55,1496.45,1478.0831061055128,16870.0,1216.0,24935262.0,2862.0,16.96,48.15,1.55,1614902400.0
2021-03-04,1484.0,1499.25,1460.65,1469.95,1486.214915300923,14522.0,1452.0,21582813.0,6815.0,46.93,38.6,-14.05,1614816000.0
2021-03-03,1446.55,1508.0,1432.0,1497.85,1471.274696616711,28759.0,3680.0,42312389.0,16807.0,58.44,76.0,51.3,1614729600.0
2021-03-02,1449.95,1464.6,1424.2,1432.65,1437.8298411851058,7493.0,622.0,10773659.0,2358.0,31.47,40.4,-17.3,1614643200.0
2021-03-01,1429.95,1455.3,1407.0,1426.7,1433.367753226865,9142.0,1056.0,13103848.0,3408.0,37.28,48.3,-3.25,1614556800.0
2021-02-26,1465.3,1479.4,1382.0,1419.5,1436.2224165632815,49169.0,4347.0,70617620.0,24747.0,50.33,97.4,-45.8,1614297600.0
2021-02-25,1492.0,1516.0,1473.1,1482.6,1488.3388829531173,85171.0,1312.0,126763311.0,75404.0,88.53,42.9,-9.4,1614211200.0
2021-02-24,1511.0,1511.0,1455.25,1480.65,1487.0735105350489,31941.0,1963.0,47498615.0,20665.0,64.7,55.75,-30.35,1614124800.0
2021-02-23,1470.0,1513.65,1470.0,1499.3,1501.9197120708743,7224.0,747.0,10849868.0,1737.0,24.04,43.65,29.3,1614038400.0
2021-02-22,1491.15,1496.55,1452.6,1465.15,1464.244345072951,30637.0,2026.0,44860054.0,8980.0,29.31,43.95,-26.0,1613952000.0
2021-02-19,1496.0,1519.45,1488.1,1494.9,1499.099187447464,3569.0,356.0,5350285.0,1634.0,45.78,31.35,-1.1,1613692800.0
2021-02-18,1495.9,1515.2,1490.75,1497.55,1500.18239480198,12928.0,657.0,19394358.0,2252.0,17.42,24.45,1.65,1613606400.0
2021-02-17,1482.05,1541.0,1482.05,1497.45,1521.0175702057363,33295.0,2593.0,50642280.0,11798.0,35.43,58.95,15.4,1613520000.0
2021-02-16,1505.0,1518.0,1488.65,1505.5,1495.6890039597934,32830.0,716.0,49103470.0,2234.0,6.8,29.35,0.5,1613433600.0
2021-02-15,1487.15,1506.5,1477.85,1497.1,1493.4495006808895,17624.0,1535.0,26320554.0,7634.0,43.32,28.65,9.95,1613347200.0
2021-02-12,1508.0,1509.05,1488.45,1496.5,1496.4002523659306,7925.0,848.0,11858972.0,3995.0,50.41,20.6,-11.5,1613088000.0
2021-02-11,1499.9,1510.7,1489.0,1496.8,1500.4209810499592,11029.0,868.0,16548143.0,2759.0,25.02,21.7,-3.1,1613001600.0
2021-02-10,1526.2,1528.0,1472.3,1499.9,1498.3631445796102,74312.0,3931.0,111346362.0,15330.0,20.63,55.7,-26.3,1612915200.0
2021-02-09,1473.0,1530.7,1456.0,1517.0,1486.6953973943218,17577.0,1458.0,26131645.0,10896.0,61.99,74.7,44.0,1612828800.0
2021-02-08,1462.0,1483.15,1462.0,1472.9,1472.318454016042,36404.0,830.0,53598281.0,3836.0,10.54,21.15,10.9,1612742400.0
2021-02-05,1475.0,1486.6,1451.0,1465.9,1465.2809948186527,24125.0,1766.0,35349904.0,10780.0,44.68,35.6,-9.1,1612483200.0
2021-02-04,1439.15,1480.0,1410.0,1466.85,1445.2810548691375,30108.0,2986.0,43514522.0,12677.0,42.1,70.0,27.7,1612396800.0
2021-02-03,1388.95,1462.0,1388.95,1438.1,1435.9871491990964,38519.0,3388.0,55312789.0,19615.0,50.92,73.05,49.15,1612310400.0
2021-02-02,1400.0,1418.8,1372.0,1388.6,1392.3080550476373,31173.0,3393.0,43402419.0,11728.0,37.62,46.8,-11.4,1612224000.0
2021-02-01,1340.0,1382.15,1295.0,1368.35,1339.1777628656794,62589.0,6650.0,83817797.0,18087.0,28.9,87.15,28.35,1612137600.0
2021-01-29,1390.0,1391.95,1300.25,1317.7,1344.7327041444396,36555.0,4054.0,49156704.0,20684.0,56.58,91.7,-72.3,1611878400.0
2021-01-28,1383.0,1391.65,1363.7,1371.7,1381.3473398379972,21728.0,1537.0,30013915.0,4390.0,20.2,27.95,-11.3,1611792000.0
2021-01-27,1444.0,1444.0,1368.3,1377.0,1387.6467679265274,22648.0,2775.0,31427424.0,12266.0,54.16,75.7,-67.0,1611705600.0
2021-01-25,1450.0,1452.55,1393.9,1436.75,1425.2846074633453,40786.0,1770.0,58131658.0,11949.0,29.3,58.65,-13.25,1611532800.0
2021-01-22,1484.9,1484.9,1420.0,1435.2,1455.343972369023,24031.0,2680.0,34973371.0,10600.0,44.11,64.9,-49.7,1611273600.0
2021-01-21,1491.0,1518.2,1456.0,1463.6,1495.5143022505176,44923.0,3008.0,67182989.0,10232.0,22.78,62.2,-27.4,1611187200.0
2021-01-20,1498.8,1505.0,1452.8,1495.05,1470.9752874734709,83399.0,6069.0,122677868.0,12525.0,15.02,52.2,-3.75,1611100800.0
2021-01-19,1539.25,1559.0,1505.0,1509.45,1529.678338252393,22362.0,2508.0,34206667.0,9157.0,40.95,54.0,-29.8,1611014400.0
2021-01-18,1551.9,1551.9,1512.0,1524.85,1527.297695986089,34505.0,1334.0,52699407.0,4929.0,14.28,39.9,-27.05,1610928000.0
2021-01-15,1561.4,1576.1,1529.1,1549.65,1549.762728675336,9074.0,979.0,14062547.0,2455.0,27.06,47.0,-11.75,1610668800.0
2021-01-14,1552.0,1563.95,1537.3,1554.1,1550.6157529327268,4177.0,532.0,6476922.0,1672.0,40.03,26.65,2.1,1610582400.0
2021-01-13,1566.0,1584.0,1532.5,1546.4,1556.93292950575,22782.0,2555.0,35470046.0,12666.0,55.6,51.5,-19.6,1610496000.0
2021-01-12,1607.6,1616.1,1557.9,1565.95,1588.668509032084,14836.0,1911.0,23569486.0,6666.0,44.93,58.2,-41.65,1610409600.0
2021-01-11,1613.6,1620.0,1587.0,1609.8,1596.9368935427576,28650.0,1175.0,45752242.0,2495.0,8.71,33.0,-3.8,1610323200.0
2021-01-08,1594.0,1618.0,1561.6,1604.5,1599.425425967955,29521.0,2784.0,47216638.0,16839.0,57.04,56.4,10.5,1610064000.0
2021-01-07,1610.0,1623.65,1562.8,1572.6,1588.1967901234568,12150.0,1244.0,19296591.0,4434.0,36.49,60.85,-37.4,1609977600.0
2021-01-06,1585.0,1625.0,1578.55,1607.55,1603.101527403414,14469.0,1634.0,23195276.0,5344.0,36.93,46.45,22.55,1609891200.0
2021-01-05,1540.15,1591.15,1534.2,1581.45,1564.1290044781256,29030.0,3105.0,45406665.0,13292.0,45.79,56.95,41.3,1609804800.0
2021-01-04,1527.2,1554.35,1524.8,1550.0,1541.6891160553214,23282.0,1591.0,35893606.0,7621.0,32.73,29.55,22.8,1609718400.0
2021-01-01,1520.4,1522.6,1506.6,1518.15,1515.4567441860463,3225.0,349.0,4887348.0,1539.0,47.72,16.0,-2.25,1609459200.0
2020-12-31,1503.95,1529.15,1492.0,1520.75,1503.0315793312186,27423.0,2000.0,41217635.0,8376.0,30.54,37.15,16.8,1609372800.0
2020-12-30,1517.0,1539.75,1495.45,1510.35,1512.1488170900604,52709.0,2974.0,79703852.0,11553.0,21.92,44.3,-6.65,1609286400.0
2020-12-29,1509.8,1516.85,1485.0,1510.55,1505.8982275817416,24712.0,2199.0,37213757.0,11795.0,47.73,31.85,0.75,1609200000.0
2020-12-28,1498.95,1515.4,1492.0,1498.8,1502.0637820797442,45044.0,2529.0,67658961.0,12838.0,28.5,23.4,-0.15,1609113600.0
2020-12-24,1456.6,1494.55,1456.55,1484.25,1483.459584115072,12792.0,1118.0,18976415.0,5540.0,43.31,38.0,27.65,1608768000.0
2020-12-23,1460.0,1478.4,1444.2,1457.6,1461.2911044679647,24754.0,3020.0,36172800.0,11657.0,47.09,34.2,-2.4,1608681600.0
2020-12-22,1430.0,1468.5,1410.5,1458.8,1436.4175634382889,7527.0,799.0,10811915.0,3738.0,49.66,58.0,28.8,1608595200.0
2020-12-21,1450.0,1477.0,1402.4,1432.45,1448.645640074211,27489.0,3162.0,39821820.0,14055.0,51.13,74.6,-17.55,1608508800.0
2020-12-18,1460.0,1486.6,1448.05,1463.75,1467.1070226070224,12474.0,1631.0,18300693.0,5061.0,40.57,38.55,3.75,1608249600.0
2020-12-17,1485.0,1489.45,1464.0,1476.6,1476.3845530924182,9879.0,1082.0,14585203.0,4752.0,48.1,25.45,-8.4,1608163200.0
2020-12-16,1464.8,1489.0,1459.7,1479.55,1460.601820065108,67580.0,494.0,98707471.0,65255.0,96.56,29.3,14.75,1608076800.0
2020-12-15,1492.9,1505.95,1450.75,1455.4,1472.9374936442832,29501.0,2808.0,43453129.0,16539.0,56.06,55.2,-37.5,1607990400.0
2020-12-14,1465.5,1493.7,1461.1,1489.85,1484.3170596156726,46783.0,1881.0,69440805.0,9944.0,21.26,32.6,24.35,1607904000.0
2020-12-11,1448.05,1475.0,1438.5,1463.8,1451.5332408691631,10815.0,1068.0,15698332.0,3467.0,32.06,36.5,15.75,1607644800.0
2020-12-10,1445.0,1459.35,1425.4,1449.4,1444.9756551625376,20949.0,2006.0,30270795.0,8942.0,42.68,33.95,4.4,1607558400.0
2020-12-09,1472.0,1510.0,1445.0,1453.95,1475.9745837565692,45286.0,3395.0,66840985.0,10364.0,22.89,65.0,-18.05,1607472000.0
2020-12-08,1460.0,1475.0,1445.85,1464.25,1459.338687884702,6661.0,749.0,9720655.0,1652.0,24.8,29.15,4.25,1607385600.0
2020-12-07,1455.0,1455.0,1433.7,1441.7,1441.98720919455,10789.0,1038.0,15557600.0,3633.0,33.67,21.3,-13.3,1607299200.0
2020-12-04,1482.25,1495.15,1436.8,1450.0,1458.4642857142856,14336.0,1829.0,20908544.0,6215.0,43.35,58.35,-32.25,1607040000.0
2020-12-03,1520.0,1526.3,1476.15,1480.95,1490.8984922138916,12137.0,1445.0,18095035.0,5397.0,44.47,50.15,-39.05,1606953600.0
2020-12-02,1480.1,1529.45,1478.75,1520.6,1506.4710069835544,88780.0,6746.0,133744496.0,59770.0,67.32,50.7,40.5,1606867200.0
2020-12-01,1475.0,1500.0,1459.5,1471.2,1484.2504124408383,36975.0,3177.0,54880159.0,15636.0,42.29,40.5,-3.8,1606780800.0
2020-11-27,1465.1,1474.95,1422.25,1455.75,1436.736564167446,54537.0,3098.0,78355302.0,10131.0,18.58,52.7,-9.35,1606435200.0
2020-11-26,1384.8,1467.85,1384.8,1459.15,1433.9182299273534,105442.0,7502.0,151195206.0,23829.0,22.6,83.05,74.35,1606348800.0
2020-11-25,1371.6,1397.0,1371.6,1380.95,1386.3596133751307,38280.0,1724.0,53069846.0,6067.0,15.85,25.4,9.35,1606262400.0
2020-11-24,1350.0,1381.0,1350.0,1371.55,1367.3603096410975,18473.0,1846.0,25259247.0,10225.0,55.35,31.0,21.55,1606176000.0
2020-11-23,1357.8,1380.1,1343.85,1352.85,1369.7864239182825,128638.0,1582.0,176206586.0,98183.0,76.32,36.25,-4.95,1606089600.0
2020-11-20,1307.8,1382.0,1307.8,1353.95,1348.556947017414,26990.0,2643.0,36397552.0,7947.0,29.44,74.2,46.15,1605830400.0
2020-11-19,1310.0,1348.3,1286.35,1294.1,1334.204855552104,41849.0,2530.0,55835139.0,5693.0,13.6,61.95,-15.9,1605744000.0
2020-11-18,1324.4,1324.4,1278.3,1309.75,1301.666299745978,11810.0,1202.0,15372679.0,3893.0,32.96,46.1,-14.65,1605657600.0
2020-11-17,1299.95,1338.0,1293.05,1323.8,1318.424316239316,23400.0,2473.0,30851129.0,7989.0,34.14,44.95,23.85,1605571200.0
2020-11-14,1311.0,1311.0,1289.0,1295.5,1298.8718820861675,4410.0,630.0,5728025.0,3038.0,68.89,22.0,-15.5,1605312000.0
2020-11-13,1255.4,1304.0,1255.3,1298.4,1291.4661190965091,36038.0,3463.0,46541856.0,22595.0,62.7,48.7,43.0,1605225600.0
2020-11-12,1256.0,1269.95,1247.4,1260.1,1255.5757302017464,6642.0,1066.0,8339534.0,2920.0,43.96,22.55,4.1,1605139200.0
2020-11-11,1268.4,1278.2,1242.0,1265.45,1265.2436041248693,2272363.0,1809.0,2875092752.0,2257907.0,99.36,36.2,-2.95,1605052800.0
2020-11-10,1286.0,1290.75,1263.75,1268.4,1276.8440404662863,19473.0,1116.0,24863984.0,2549.0,13.09,27.0,-17.6,1604966400.0
2020-11-09,1270.0,1288.8,1256.0,1271.25,1271.2808901448252,14155.0,1903.0,17994981.0,5387.0,38.06,32.8,1.25,1604880000.0
2020-11-06,1253.2,1272.7,1243.65,1259.95,1263.565259819468,8198.0,827.0,10358708.0,3205.0,39.09,29.05,6.75,1604620800.0
2020-11-05,1218.0,1264.85,1218.0,1243.25,1247.1589456869008,17528.0,1940.0,21860202.0,8416.0,48.01,46.85,25.25,1604534400.0
2020-11-04,1224.85,1237.9,1220.5,1233.4,1231.1039011201235,5178.0,808.0,6374656.0,2340.0,45.19,17.4,8.55,1604448000.0
2020-11-03,1246.8,1257.3,1224.6,1226.95,1243.6313815630292,8266.0,749.0,10279857.0,4079.0,49.35,32.7,-19.85,1604361600.0
2020-11-02,1240.0,1247.45,1220.0,1224.9,1228.6841856805663,6355.0,660.0,7808288.0,2693.0,42.38,27.45,-15.1,1604275200.0
2020-10-30,1244.0,1244.0,1218.8,1235.9,1228.4766670999609,7693.0,1136.0,9450671.0,3205.0,41.66,25.2,-8.1,1604016000.0
2020-10-29,1212.0,1251.4,1212.0,1243.35,1240.4024691358024,8100.0,1270.0,10047260.0,5235.0,64.63,39.4,31.35,1603929600.0
2020-10-28,1251.0,1251.0,1229.0,1231.8,1235.0454681423869,16715.0,1957.0,20643785.0,5884.0,35.2,22.0,-19.2,1603843200.0
2020-10-27,1270.0,1271.85,1242.55,1249.1,1256.8326526337837,9549.0,1221.0,12001495.0,4134.0,43.29,29.3,-20.9,1603756800.0
2020-10-26,1265.0,1293.1,1237.5,1255.0,1260.4057642487046,9264.0,1307.0,11676399.0,2705.0,29.2,55.6,-10.0,1603670400.0
2020-10-23,1265.0,1265.0,1241.3,1257.5,1252.1476964769647,7380.0,983.0,9240850.0,3253.0,44.08,23.7,-7.5,1603411200.0
2020-10-22,1240.0,1273.55,1218.0,1256.45,1246.9700077901846,7702.0,1100.0,9604163.0,4644.0,60.3,55.55,16.45,1603324800.0
2020-10-21,1245.0,1256.0,1237.3,1240.1,1244.8028359216744,5924.0,930.0,7374212.0,3337.0,56.33,18.7,-4.9,1603238400.0
2020-10-20,1235.05,1260.45,1233.0,1246.65,1247.6910490856592,6234.0,986.0,7778106.0,2751.0,44.13,27.45,11.6,1603152000.0
2020-10-19,1233.25,1260.9,1233.25,1254.4,1254.1857593450106,14901.0,1523.0,18688622.0,6671.0,44.77,27.65,21.15,1603065600.0
2020-10-16,1250.05,1252.15,1228.55,1239.3,1239.7044270833333,2304.0,424.0,2856279.0,919.0,39.89,23.6,-10.75,1602806400.0
2020-10-15,1248.0,1255.0,1231.7,1250.05,1247.1497722095671,3512.0,711.0,4379990.0,1929.0,54.93,23.3,2.05,1602720000.0
2020-10-14,1208.9,1249.0,1205.1,1246.55,1233.8634867895594,31301.0,3405.0,38621161.0,22882.0,73.1,43.9,37.65,1602633600.0
2020-10-13,1204.95,1240.0,1201.0,1205.45,1215.6012126222956,14514.0,2267.0,17643236.0,5715.0,39.38,39.0,0.5,1602547200.0
2020-10-12,1232.0,1260.0,1205.0,1208.9,1220.4960674157303,10680.0,1876.0,13034898.0,7576.0,70.94,55.0,-23.1,1602460800.0
2020-10-09,1269.0,1269.0,1240.25,1247.3,1246.970399605328,6081.0,865.0,7582827.0,3754.0,61.73,28.75,-21.7,1602201600.0
2020-10-08,1283.0,1283.0,1238.0,1257.15,1253.9043732279406,11639.0,948.0,14594193.0,4740.0,40.73,45.0,-25.85,1602115200.0
2020-10-07,1235.0,1280.0,1235.0,1272.45,1266.5606412550933,26261.0,3538.0,33261149.0,18792.0,71.56,45.0,37.45,1602028800.0
2020-10-06,1278.0,1278.0,1230.0,1235.35,1241.7647058823527,6341.0,1111.0,7874030.0,4079.0,64.33,48.0,-42.65,1601942400.0
2020-10-05,1300.0,1300.0,1251.05,1254.3,1268.5528476998063,14977.0,1184.0,18999116.0,4312.0,28.79,48.95,-45.7,1601856000.0
2020-10-01,1290.0,1308.0,1285.05,1300.25,1299.7637901446433,8158.0,1427.0,10603473.0,6148.0,75.36,22.95,10.25,1601510400.0
2020-09-30,1256.2,1314.0,1247.45,1300.2,1284.3870818458286,15126.0,2042.0,19427639.0,9247.0,61.13,66.55,44.0,1601424000.0
2020-09-29,1284.0,1284.0,1247.0,1251.0,1258.0848303393211,3006.0,455.0,3781803.0,1468.0,48.84,37.0,-33.0,1601337600.0
2020-09-28,1276.0,1289.85,1263.4,1267.6,1273.9124906507104,13370.0,1458.0,17032210.0,3613.0,27.02,26.45,-8.4,1601251200.0
2020-09-25,1261.0,1275.8,1236.55,1270.1,1258.9401453119594,8671.0,1418.0,10916270.0,3126.0,36.05,39.25,9.1,1600992000.0
2020-09-24,1242.0,1260.0,1225.0,1252.35,1244.682594662678,12703.0,1865.0,15811203.0,6563.0,51.66,35.0,10.35,1600905600.0
2020-09-23,1271.75,1285.0,1248.1,1257.1,1263.2729108810906,7922.0,975.0,10007648.0,2472.0,31.2,36.9,-14.65,1600819200.0
2020-09-22,1270.0,1270.0,1249.55,1257.0,1258.0920672668592,5887.0,833.0,7406388.0,2007.0,34.09,20.45,-13.0,1600732800.0
2020-09-21,1301.05,1307.95,1260.55,1275.8,1277.3680407188638,15914.0,1793.0,20328035.0,5693.0,35.77,47.4,-25.25,1600646400.0
2020-09-18,1280.0,1324.2,1258.3,1299.75,1285.6503489817385,20918.0,2463.0,26893234.0,10286.0,49.17,65.9,19.75,1600387200.0
2020-09-17,1320.0,1320.0,1273.25,1281.75,1287.2542605288934,5105.0,715.0,6571433.0,2346.0,45.95,46.75,-38.25,1600300800.0
2020-09-16,1315.0,1331.8,1305.15,1314.6,1318.7285767511175,5368.0,765.0,7078935.0,1980.0,36.89,26.65,-0.4,1600214400.0
2020-09-15,1318.0,1332.0,1295.4,1304.0,1317.6531941847134,16577.0,2156.0,21842737.0,9348.0,56.39,36.6,-14.0,1600128000.0
2020-09-14,1303.0,1335.15,1295.1,1305.5,1316.7086142862297,27733.0,3571.0,36516280.0,17509.0,63.13,40.05,2.5,1600041600.0
2020-09-11,1255.0,1309.0,1255.0,1298.95,1283.227995391705,8680.0,963.0,11138419.0,5776.0,66.54,54.0,43.95,1599782400.0
2020-09-10,1230.0,1274.3,1229.65,1252.85,1253.237313015518,14306.0,2106.0,17928813.0,7710.0,53.89,44.65,22.85,1599696000.0
2020-09-09,1246.0,1252.05,1204.05,1219.2,1220.7211922084016,42610.0,4146.0,52014930.0,11638.0,27.31,48.0,-26.8,1599609600.0
2020-09-08,1286.0,1308.85,1251.0,1265.45,1276.5928739848048,7634.0,832.0,9745510.0,3332.0,43.65,57.85,-20.55,1599523200.0
2020-09-07,1290.25,1295.85,1275.05,1283.1,1281.9073322932916,3205.0,443.0,4108513.0,1251.0,39.03,20.8,-7.15,1599436800.0
2020-09-04,1257.0,1295.0,1252.0,1289.7,1286.86208068903,17648.0,2502.0,22710542.0,10497.0,59.48,43.0,32.7,1599177600.0
2020-09-03,1263.2,1298.8,1263.2,1288.8,1287.0517109237635,22181.0,3609.0,28548094.0,14494.0,65.34,35.6,25.6,1599091200.0
2020-09-02,1260.0,1279.0,1250.5,1262.25,1264.4596374278512,12301.0,1684.0,15554118.0,10204.0,82.95,28.5,2.25,1599004800.0
2020-09-01,1260.0,1285.0,1246.05,1255.25,1266.663579168123,5722.0,1408.0,7247849.0,3060.0,53.48,38.95,-4.75,1598918400.0
2020-08-31,1280.0,1312.0,1251.0,1256.55,1285.1148861732531,40588.0,5659.0,52160243.0,18740.0,46.17,61.0,-23.45,1598832000.0
2020-08-28,1277.6,1300.35,1277.6,1284.25,1293.429496504153,42622.0,4323.0,55128552.0,24026.0,56.37,22.75,6.65,1598572800.0
2020-08-27,1265.0,1279.3,1263.85,1277.6,1275.225493945188,7845.0,601.0,10004144.0,3939.0,50.21,15.45,12.6,1598486400.0
2020-08-26,1266.0,1289.1,1260.9,1263.85,1275.3464872837153,27799.0,3265.0,35453357.0,10650.0,38.31,28.2,-2.15,1598400000.0
2020-08-25,1287.95,1287.95,1262.6,1266.1,1274.2028050365193,22317.0,2745.0,28436384.0,11424.0,51.19,25.35,-21.85,1598313600.0
2020-08-24,1304.8,1304.8,1262.25,1275.3,1282.829210293467,54248.0,5224.0,69590919.0,22194.0,40.91,42.55,-29.5,1598227200.0
2020-08-21,1315.0,1316.55,1286.0,1292.9,1301.4238358801588,16622.0,1148.0,21632267.0,6483.0,39.0,30.55,-22.1,1597968000.0
2020-08-20,1310.8,1320.3,1295.0,1298.15,1310.920792079208,22725.0,1760.0,29790675.0,4796.0,21.1,25.3,-12.65,1597881600.0
