Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-02,1123.95,1139.3,1090.45,1107.5,1116.3505208290308,121057.0,5754.0,135142045.0,20370.0,16.83,48.85,-16.45,1614643200.0
2021-03-01,1075.05,1110.75,1075.05,1097.95,1095.6004216384872,118585.0,8021.0,129921776.0,49430.0,41.68,35.7,22.9,1614556800.0
2021-02-26,1081.0,1111.0,1062.2,1068.8,1087.118280454174,182397.0,9688.0,198287113.0,47742.0,26.17,48.8,-12.2,1614297600.0
2021-02-25,1045.0,1137.7,1042.0,1109.4,1085.526592892518,236849.0,16346.0,257105888.0,88127.0,37.21,95.7,64.4,1614211200.0
2021-02-24,1039.75,1149.0,1015.0,1040.9,1033.7688414093948,193019.0,5856.0,199537028.0,131814.0,68.29,134.0,1.15,1614124800.0
2021-02-23,1020.0,1035.0,1011.95,1028.95,1019.802921564339,196607.0,8111.0,200500393.0,119722.0,60.89,23.05,8.95,1614038400.0
2021-02-22,1030.0,1043.15,1012.3,1019.65,1028.575477340284,112027.0,3998.0,115228225.0,11893.0,10.62,30.85,-10.35,1613952000.0
2021-02-19,1074.95,1095.0,999.7,1022.0,1058.159406599054,132322.0,6701.0,140017769.0,23093.0,17.45,95.3,-52.95,1613692800.0
2021-02-18,1029.8,1076.95,1021.75,1062.9,1049.6519772257964,167558.0,6884.0,175877586.0,41815.0,24.96,55.2,33.1,1613606400.0
2021-02-17,1018.2,1028.0,1011.3,1024.2,1020.840693369236,29710.0,2062.0,30329177.0,9073.0,30.54,16.7,6.0,1613520000.0
2021-02-16,1033.5,1036.35,1015.1,1018.2,1019.9213678236683,62201.0,2837.0,63440129.0,32804.0,52.74,21.25,-15.3,1613433600.0
2021-02-15,1026.05,1029.4,1014.45,1019.4,1019.8173314993124,39985.0,2747.0,40777396.0,9489.0,23.73,14.95,-6.65,1613347200.0
2021-02-12,1030.0,1048.65,1011.1,1020.65,1030.3037832072764,133141.0,8954.0,137175676.0,37894.0,28.46,37.55,-9.35,1613088000.0
2021-02-11,1028.0,1029.4,1010.9,1024.65,1021.1020613690007,31775.0,2042.0,32445518.0,8446.0,26.58,18.5,-3.35,1613001600.0
2021-02-10,1004.9,1031.1,998.45,1024.3,1016.7051733831693,126281.0,6882.0,128390546.0,43420.0,34.38,32.65,19.4,1612915200.0
2021-02-09,992.0,1030.7,987.55,1015.2,1013.6625090416752,107834.0,7057.0,109307283.0,28295.0,26.24,43.15,23.2,1612828800.0
2021-02-08,990.0,994.45,978.5,983.65,987.2505070993914,51272.0,2442.0,50618308.0,9385.0,18.3,15.95,-6.35,1612742400.0
2021-02-05,989.05,1015.0,976.3,981.4,1000.3764325041697,111518.0,6012.0,111559979.0,20480.0,18.36,38.7,-7.65,1612483200.0
2021-02-04,999.0,999.0,982.9,988.85,988.708969234496,33024.0,2627.0,32651125.0,11700.0,35.43,16.1,-10.15,1612396800.0
2021-02-03,1010.1,1019.8,990.0,994.8,1001.7359333046536,67411.0,5026.0,67528021.0,24199.0,35.9,29.8,-15.3,1612310400.0
2021-02-02,1020.0,1032.45,1001.25,1010.1,1015.4453609303757,58557.0,5139.0,59461434.0,20110.0,34.34,31.2,-9.9,1612224000.0
2021-02-01,990.0,1019.0,976.75,1006.3,991.2612234087379,83063.0,4835.0,82337131.0,15283.0,18.4,42.25,16.3,1612137600.0
2021-01-29,980.95,1010.1,976.1,985.45,996.8340737084567,85092.0,5666.0,84822605.0,19568.0,23.0,34.0,4.5,1611878400.0
2021-01-28,958.0,991.2,955.0,969.3,971.865900975406,64691.0,4302.0,62870977.0,11657.0,18.02,36.2,11.3,1611792000.0
2021-01-27,1011.0,1011.5,950.0,969.35,976.8217606506876,212944.0,14443.0,208008333.0,80548.0,37.83,61.5,-41.65,1611705600.0
2021-01-25,1034.0,1038.0,993.65,1021.9,1012.1400759001573,162055.0,12617.0,164022360.0,68029.0,41.98,44.35,-12.1,1611532800.0
2021-01-22,1006.0,1040.0,979.15,1033.1,1019.391911560336,334601.0,23799.0,341089553.0,152223.0,45.49,60.85,27.1,1611273600.0
2021-01-21,1013.0,1018.0,970.3,979.15,996.2716452306064,160555.0,10044.0,159956394.0,52699.0,32.82,47.7,-33.85,1611187200.0
2021-01-20,967.85,1006.0,962.4,998.6,994.6877788122544,226631.0,16546.0,225427086.0,81814.0,36.1,43.6,30.75,1611100800.0
2021-01-19,962.5,974.55,958.8,966.75,964.857503402202,40415.0,2542.0,38994716.0,10425.0,25.79,15.75,4.25,1611014400.0
2021-01-18,955.0,964.95,941.3,960.4,954.1397738740036,97114.0,7376.0,92660330.0,44253.0,45.57,23.65,5.4,1610928000.0
2021-01-15,964.8,973.1,951.75,955.7,959.1523021326793,53407.0,3403.0,51225447.0,9744.0,18.24,21.35,-9.1,1610668800.0
2021-01-14,979.1,979.1,951.0,959.75,963.8080458144797,56576.0,5032.0,54528404.0,17753.0,31.38,28.1,-19.35,1610582400.0
2021-01-13,962.0,979.3,962.0,974.1,972.7078068620824,78431.0,4832.0,76290446.0,20084.0,25.61,17.3,12.1,1610496000.0
2021-01-12,968.0,978.95,955.0,961.45,967.790141911069,52850.0,3146.0,51147709.0,12404.0,23.47,23.95,-6.55,1610409600.0
2021-01-11,965.0,970.65,940.75,964.6,952.6925767237944,100360.0,5660.0,95612227.0,20986.0,20.91,29.9,-0.4,1610323200.0
2021-01-08,980.0,989.05,955.05,963.65,971.8726304413443,102709.0,5863.0,99820066.0,34321.0,33.42,34.0,-16.35,1610064000.0
2021-01-07,982.8,1001.5,956.8,976.1,988.2121744808017,358389.0,21054.0,354164373.0,124772.0,34.81,44.7,-6.7,1609977600.0
2021-01-06,919.0,974.0,917.25,969.2,955.3066594671187,581518.0,36219.0,555528018.0,244707.0,42.08,56.75,50.2,1609891200.0
2021-01-05,885.05,917.9,884.0,914.75,902.774432932426,295247.0,21712.0,266541443.0,174027.0,58.94,33.9,29.7,1609804800.0
2021-01-04,853.0,896.8,853.0,888.35,875.4950444768442,183129.0,9502.0,160328532.0,68528.0,37.42,43.8,35.35,1609718400.0
2021-01-01,850.0,855.05,847.95,852.6,852.4174247725682,25722.0,1773.0,21925881.0,12523.0,48.69,7.1,2.6,1609459200.0
2020-12-31,852.75,854.9,839.6,850.75,850.1762442836749,41329.0,2245.0,35136934.0,14212.0,34.39,15.3,-2.0,1609372800.0
2020-12-30,841.2,853.0,841.1,850.75,849.0004965728334,122842.0,6338.0,104292919.0,73400.0,59.75,11.9,9.55,1609286400.0
2020-12-29,848.0,858.0,836.55,840.7,848.4801283551158,149585.0,7349.0,126919900.0,63599.0,42.52,21.45,-7.3,1609200000.0
2020-12-28,836.4,843.5,836.4,840.0,840.0156058442589,69333.0,3902.0,58240802.0,44744.0,64.53,7.1,3.6,1609113600.0
2020-12-24,835.0,839.0,830.0,835.25,835.7430167597763,85025.0,5371.0,71059050.0,50125.0,58.95,9.0,0.25,1608768000.0
2020-12-23,826.1,840.0,820.05,830.25,832.1380107256082,33751.0,3272.0,28085490.0,14896.0,44.13,19.95,4.15,1608681600.0
2020-12-22,808.1,826.85,799.1,822.0,808.6867827965767,200867.0,12984.0,162438488.0,91332.0,45.47,27.75,13.9,1608595200.0
2020-12-21,831.0,845.9,800.0,815.6,826.0649427507582,121661.0,8242.0,100499887.0,49980.0,41.08,45.9,-15.4,1608508800.0
2020-12-18,847.0,849.2,834.25,840.05,840.5026364764267,45136.0,2247.0,37936927.0,16616.0,36.81,14.95,-6.95,1608249600.0
2020-12-17,827.2,842.0,824.2,840.2,836.614934558049,131949.0,7675.0,110390504.0,90888.0,68.88,17.8,13.0,1608163200.0
2020-12-16,825.0,832.6,821.2,827.2,827.8363332837473,60501.0,2465.0,50084926.0,15094.0,24.95,11.4,2.2,1608076800.0
2020-12-15,822.0,834.0,815.0,820.25,823.3876297365769,73418.0,3676.0,60451473.0,17699.0,24.11,19.0,-1.75,1607990400.0
2020-12-14,825.0,834.9,812.45,814.75,818.9680624104442,62810.0,3593.0,51439384.0,24399.0,38.85,22.45,-10.25,1607904000.0
2020-12-11,833.0,844.8,818.8,822.15,829.9429497143108,45679.0,3402.0,37910964.0,16460.0,36.03,26.0,-10.85,1607644800.0
2020-12-10,840.75,844.95,828.0,831.2,833.8658090568215,86675.0,6971.0,72275319.0,36146.0,41.7,16.95,-9.55,1607558400.0
2020-12-09,854.8,862.45,841.1,845.6,852.2400255913558,56269.0,3358.0,47954694.0,17113.0,30.41,21.35,-9.2,1607472000.0
2020-12-08,830.1,859.0,830.1,854.7,851.1009158950487,59723.0,3396.0,50830300.0,21894.0,36.66,28.9,24.6,1607385600.0
2020-12-07,858.0,859.4,844.4,846.8,849.9392862981732,67283.0,3430.0,57186465.0,22945.0,34.1,15.0,-11.2,1607299200.0
2020-12-04,848.0,860.0,840.4,858.6,853.0654962821072,322629.0,18887.0,275223668.0,198108.0,61.4,19.6,10.6,1607040000.0
2020-12-03,802.0,841.55,798.6,839.2,828.2875328698133,179496.0,10138.0,148674299.0,88451.0,49.28,42.95,37.2,1606953600.0
2020-12-02,800.05,805.2,795.0,796.9,799.0022592411128,36738.0,2491.0,29353745.0,14478.0,39.41,10.2,-3.15,1606867200.0
2020-12-01,799.75,806.7,796.65,799.85,801.0578504100622,99619.0,6395.0,79800582.0,52057.0,52.26,10.05,0.1,1606780800.0
2020-11-27,814.9,814.9,793.1,799.75,806.3420183151549,482442.0,3095.0,389013256.0,458231.0,94.98,21.8,-15.15,1606435200.0
2020-11-26,808.1,815.0,806.6,809.05,810.9864764672735,33719.0,2646.0,27345653.0,15358.0,45.55,8.4,0.95,1606348800.0
2020-11-25,811.95,817.6,804.7,805.95,809.3788669989714,50556.0,2931.0,40918958.0,17857.0,35.32,12.9,-6.0,1606262400.0
2020-11-24,816.5,819.0,805.0,805.9,808.5823799146463,44052.0,2362.0,35619671.0,17687.0,40.15,14.0,-10.6,1606176000.0
2020-11-23,807.0,821.0,806.85,814.55,814.5487967173117,36068.0,2800.0,29379146.0,15712.0,43.56,14.15,7.55,1606089600.0
2020-11-20,805.0,814.0,795.4,806.85,803.3287065672183,54970.0,4017.0,44158979.0,15981.0,29.07,18.6,1.85,1605830400.0
2020-11-19,813.8,831.8,801.55,806.7,814.8416824886812,102705.0,5852.0,83688315.0,28049.0,27.31,30.25,-7.1,1605744000.0
2020-11-18,783.0,817.0,780.0,814.0,801.4450507509489,96944.0,5832.0,77695289.0,33909.0,34.98,37.0,31.0,1605657600.0
2020-11-17,791.2,794.95,780.1,782.6,784.8364970272188,146664.0,10782.0,115107260.0,64658.0,44.09,14.85,-8.6,1605571200.0
2020-11-14,781.0,792.0,781.0,789.7,788.068442047721,27074.0,2415.0,21336165.0,15047.0,55.58,11.0,8.7,1605312000.0
2020-11-13,784.85,788.25,770.75,773.85,777.4239791022497,131306.0,10240.0,102080433.0,62886.0,47.89,17.5,-11.0,1605225600.0
2020-11-12,807.0,809.65,780.1,781.1,788.3054148811841,146319.0,10632.0,115344060.0,81274.0,55.55,29.55,-25.9,1605139200.0
2020-11-11,840.0,841.85,801.0,805.55,811.0507144151371,154532.0,9460.0,125333289.0,73954.0,47.86,40.85,-34.45,1605052800.0
2020-11-10,849.95,859.8,836.2,838.75,848.9872431521871,56989.0,4663.0,48382934.0,14619.0,25.65,23.6,-11.2,1604966400.0
2020-11-09,850.1,863.7,834.1,839.25,853.3100265638835,95995.0,7685.0,81913496.0,48993.0,51.04,29.6,-10.85,1604880000.0
2020-11-06,830.0,855.0,827.75,847.55,844.9978034408374,76028.0,4924.0,64243493.0,30437.0,40.03,27.25,17.55,1604620800.0
2020-11-05,826.5,843.15,825.15,826.7,832.5809533853618,47410.0,3425.0,39472663.0,15728.0,33.17,18.0,0.2,1604534400.0
2020-11-04,818.9,824.5,810.1,820.1,815.6623227469822,42665.0,3260.0,34800233.0,17764.0,41.64,14.4,1.2,1604448000.0
2020-11-03,814.95,819.55,805.7,813.3,813.8464450577632,40943.0,2926.0,33321315.0,15765.0,38.5,13.85,-1.65,1604361600.0
2020-11-02,803.95,814.6,794.35,807.0,807.0890262686812,48042.0,2763.0,38774171.0,16264.0,33.85,20.25,3.05,1604275200.0
2020-10-30,810.0,817.0,796.55,799.4,804.5863708399366,51742.0,3309.0,41630908.0,16894.0,32.65,20.45,-10.6,1604016000.0
2020-10-29,801.0,814.45,795.1,811.75,808.1829957695331,106844.0,5880.0,86349504.0,50488.0,47.25,19.35,10.75,1603929600.0
2020-10-28,817.0,819.9,806.8,808.7,811.230517002165,416594.0,8128.0,337953766.0,340971.0,81.85,13.1,-8.3,1603843200.0
2020-10-27,795.0,819.8,795.0,814.3,807.6860716462253,210032.0,12885.0,169639921.0,110239.0,52.49,24.8,19.3,1603756800.0
2020-10-26,809.9,817.8,790.5,794.05,801.6342133973378,114575.0,6041.0,91847240.0,33343.0,29.1,27.3,-15.85,1603670400.0
2020-10-23,797.0,827.7,762.7,807.05,797.0273924549425,1100376.0,49671.0,877029814.0,493059.0,44.81,65.0,10.05,1603411200.0
2020-10-22,890.0,900.0,827.65,853.35,865.8721777986829,119056.0,8634.0,103087278.0,41338.0,34.72,72.35,-36.65,1603324800.0
2020-10-21,903.9,908.65,878.6,894.75,896.5040813260555,59907.0,3967.0,53706870.0,20358.0,33.98,30.05,-9.15,1603238400.0
2020-10-20,884.95,901.4,873.05,898.15,891.6519999647505,113477.0,8133.0,101181994.0,49686.0,43.78,28.35,13.2,1603152000.0
2020-10-19,886.0,888.9,875.45,883.45,881.5826512326248,41294.0,3267.0,36404074.0,13281.0,32.16,13.45,-2.55,1603065600.0
2020-10-16,899.15,904.3,876.25,879.35,885.5980930366948,65759.0,4887.0,58236045.0,17338.0,26.37,28.05,-19.8,1602806400.0
2020-10-15,893.0,918.6,887.6,899.15,908.5467892376387,304803.0,24815.0,276927787.0,134163.0,44.02,31.0,6.15,1602720000.0
2020-10-14,860.0,895.0,858.65,892.3,885.0504940771577,230126.0,19934.0,203673130.0,98185.0,42.67,36.35,32.3,1602633600.0
2020-10-13,844.0,860.0,840.5,856.1,852.4436500961926,84206.0,6657.0,71780870.0,58083.0,68.98,19.5,12.1,1602547200.0
2020-10-12,846.0,854.75,840.0,844.8,845.9954860842425,38769.0,3346.0,32798399.0,17038.0,43.95,14.75,-1.2,1602460800.0
2020-10-09,850.0,852.65,841.4,850.6,845.6868723579257,156837.0,4370.0,132634992.0,126692.0,80.78,11.25,0.6,1602201600.0
2020-10-08,845.0,853.2,842.0,847.2,845.4144502159082,31958.0,3086.0,27017755.0,17658.0,55.25,11.2,2.2,1602115200.0
2020-10-07,845.0,847.85,833.65,842.25,842.4863306240877,55489.0,2122.0,46748724.0,36742.0,66.21,14.2,-2.75,1602028800.0
2020-10-06,848.1,850.0,839.0,841.85,843.4795862951207,82861.0,2214.0,69891562.0,64918.0,78.35,11.0,-6.25,1601942400.0
2020-10-05,836.75,848.3,836.75,845.8,843.6795748458458,41679.0,3434.0,35163721.0,20203.0,48.47,11.55,9.05,1601856000.0
2020-10-01,856.0,856.0,835.65,838.65,844.098420495257,44381.0,3266.0,37461932.0,17284.0,38.94,20.35,-17.35,1601510400.0
2020-09-30,848.9,851.2,842.05,847.2,844.7308547610268,89487.0,2801.0,75592430.0,63829.0,71.33,9.15,-1.7,1601424000.0
2020-09-29,844.9,854.8,831.0,849.4,845.5967699091537,75292.0,5628.0,63666672.0,25340.0,33.66,23.8,4.5,1601337600.0
2020-09-28,819.95,848.0,813.15,840.55,827.4863773338718,96567.0,8985.0,79907877.0,39687.0,41.1,34.85,20.6,1601251200.0
2020-09-25,812.5,824.0,807.0,812.05,812.9517765059213,35294.0,2265.0,28692320.0,12182.0,34.52,17.0,-0.45,1600992000.0
2020-09-24,815.0,820.8,804.95,816.05,810.4204457105184,160777.0,3445.0,130296968.0,132385.0,82.34,15.85,1.05,1600905600.0
2020-09-23,824.0,826.5,813.0,820.8,820.6261241659413,41364.0,2862.0,33944379.0,15523.0,37.53,13.5,-3.2,1600819200.0
2020-09-22,818.0,827.95,773.55,812.25,801.5886931435814,191689.0,15051.0,153655735.0,81739.0,42.64,54.4,-5.75,1600732800.0
2020-09-21,851.5,857.7,811.35,818.45,837.5991740743332,71435.0,5302.0,59833897.0,24439.0,34.21,46.35,-33.05,1600646400.0
2020-09-18,853.1,863.8,828.5,845.1,850.238258492183,92173.0,5957.0,78369011.0,38947.0,42.25,35.3,-8.0,1600387200.0
2020-09-17,850.0,858.0,843.5,850.85,850.6870611086209,40158.0,2758.0,34161891.0,16486.0,41.05,14.5,0.85,1600300800.0
2020-09-16,862.0,864.9,849.6,851.2,855.7939988116458,50490.0,3595.0,43209039.0,19474.0,38.57,15.3,-10.8,1600214400.0
2020-09-15,856.0,865.6,853.8,858.05,860.5022895056537,96309.0,9144.0,82874115.0,46720.0,48.51,11.8,2.05,1600128000.0
2020-09-14,855.0,867.5,843.0,856.05,856.3463543385022,197015.0,15094.0,168713077.0,89666.0,45.51,24.5,1.05,1600041600.0
2020-09-11,820.0,855.55,819.0,849.45,841.9333875606427,137692.0,9018.0,115927492.0,64579.0,46.9,36.55,29.45,1599782400.0
2020-09-10,812.85,825.45,811.0,819.8,821.2952438112579,196607.0,8178.0,161472394.0,133137.0,67.72,14.45,6.95,1599696000.0
2020-09-09,810.0,813.95,805.5,809.25,810.717380435079,220006.0,11843.0,178362688.0,146523.0,66.6,8.45,-0.75,1599609600.0
2020-09-08,808.55,824.05,807.35,819.0,816.73166483315,54540.0,4148.0,44544545.0,25734.0,47.18,16.7,10.45,1599523200.0
2020-09-07,820.0,823.15,805.1,808.4,810.4991237125778,41653.0,3500.0,33759720.0,14676.0,35.23,18.05,-11.6,1599436800.0
2020-09-04,810.05,827.0,810.05,816.4,818.8543296562294,56113.0,4388.0,45948373.0,21574.0,38.45,16.95,6.35,1599177600.0
2020-09-03,814.8,855.3,814.8,827.75,829.1400300054555,73320.0,6299.0,60792547.0,25548.0,34.84,40.5,12.95,1599091200.0
2020-09-02,804.0,818.4,803.7,813.6,813.7526258526176,47794.0,4142.0,38892493.0,12178.0,25.48,14.7,9.6,1599004800.0
2020-09-01,801.05,820.15,797.1,805.65,809.4012952814743,70255.0,4558.0,56864488.0,20445.0,29.1,23.05,4.6,1598918400.0
2020-08-31,841.05,848.45,785.85,807.75,819.9263356850732,245492.0,11930.0,201285356.0,102301.0,41.67,62.6,-33.3,1598832000.0
2020-08-28,825.7,845.0,824.45,838.2,833.5676560699327,284616.0,8663.0,237246692.0,48904.0,17.18,20.55,12.5,1598572800.0
2020-08-27,827.5,831.55,812.1,818.8,822.0955217008328,99904.0,8351.0,82130631.0,39315.0,39.35,19.45,-8.7,1598486400.0
2020-08-26,825.55,835.0,821.35,827.4,826.5407339223184,105379.0,7401.0,87100036.0,48389.0,45.92,13.65,1.85,1598400000.0
2020-08-25,838.05,841.75,822.85,827.35,830.6863211074734,60173.0,4257.0,49984888.0,20908.0,34.75,18.9,-10.7,1598313600.0
2020-08-24,837.0,840.5,825.6,836.2,833.8828646590123,105297.0,6515.0,87805364.0,44030.0,41.82,14.9,-0.8,1598227200.0
2020-08-21,814.0,834.55,814.0,829.8,825.8754385447684,101757.0,7159.0,84038607.0,43762.0,43.01,20.55,15.8,1597968000.0
2020-08-20,816.9,818.95,807.0,808.35,811.8341069686306,67646.0,4479.0,54917330.0,25992.0,38.42,11.95,-8.55,1597881600.0
2020-08-19,828.0,836.7,820.1,824.2,828.5650609675787,144257.0,8238.0,119526310.0,50796.0,35.21,16.6,-3.8,1597795200.0
2020-08-18,803.0,825.0,803.0,820.9,814.5343304438072,639782.0,26167.0,521124403.0,447064.0,69.88,22.0,17.9,1597708800.0
2020-08-17,785.9,808.7,770.4,803.35,794.1597961313107,124590.0,8237.0,98944369.0,44912.0,36.05,38.3,17.45,1597622400.0
2020-08-14,794.0,798.95,753.0,779.2,778.8691878686577,124438.0,8051.0,96920924.0,30924.0,24.85,45.95,-14.8,1597363200.0
2020-08-13,794.95,810.0,789.05,792.25,801.130194798851,204724.0,11475.0,164010578.0,68887.0,33.65,20.95,-2.7,1597276800.0
2020-08-12,780.45,807.85,775.8,790.75,794.9406851145766,499099.0,30514.0,396754101.0,185819.0,37.23,32.05,10.3,1597190400.0
2020-08-11,761.05,790.9,761.05,780.45,779.6214798798078,232627.0,14363.0,181361006.0,78879.0,33.91,29.85,19.4,1597104000.0
2020-08-10,757.8,769.0,755.4,760.9,761.9910173816527,87391.0,5798.0,66591157.0,33819.0,38.7,13.6,3.1,1597017600.0
2020-08-07,759.5,764.75,753.5,757.8,757.8700299273194,56136.0,3250.0,42543792.0,21829.0,38.89,11.25,-1.7,1596758400.0
